areacd,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00041416,95.1,3.2,1.6,0,0
E00041417,97.4,1.8,0.4,0.4,0
E00041418,98.5,1.5,0,0,0
E00041419,98.9,0.4,0.7,0,0
E00041420,95,3.3,1.3,0,0.3
E00041421,97.6,0.3,0.6,0.9,0.6
E00041422,95.4,0.9,1.4,0,2.3
E00041423,88.4,6.1,3.1,2.4,0
E00041424,89.2,9,0.6,1.2,0
E00041425,93.8,2.5,0,1.7,2.1
E00041426,94,4.9,0.4,0.4,0.4
E00041427,96.9,1.5,0,1.5,0
E00041429,96.2,0.8,1.1,0.8,1.1
E00041430,92.5,2.7,0.8,1.3,2.7
E00041431,90.1,3.4,0.9,0,5.6
E00041432,96.6,1.1,0.4,1.5,0.4
E00041433,79.2,5.1,5.6,5.1,5.1
E00041434,93.7,4.7,1.2,0,0.4
E00041435,92.1,3.9,2,1.7,0.3
E00041436,93.2,3,1.1,1.9,0.8
E00041437,95.3,2,1.2,0.4,1.2
E00041438,95.7,3,0,0.7,0.7
E00041439,95.1,3.7,1.1,0,0
E00041440,97.2,2.2,0.3,0.3,0
E00041441,95.7,0.7,0,3.6,0
E00041442,96.3,3.7,0,0,0
E00041681,94.3,2.9,1,0.5,1.4
E00041683,85.2,4.9,3,0.3,6.6
E00041684,96.7,2.2,0.5,0.5,0
E00041685,95.6,4.4,0,0,0
E00041686,98.1,1.2,0.8,0,0
E00041689,97.1,2.3,0.7,0,0
E00041690,98,1.6,0.4,0,0
E00041691,96.9,3.1,0,0,0
E00041693,91.9,3.6,1.9,2.3,0.3
E00041694,95.3,2,0.4,2.4,0
E00041695,89.4,4.9,0.8,4.2,0.8
E00041698,95.5,3.2,0.3,1,0
E00041699,85.7,7.4,1.5,2.1,3.3
E00041700,86,5.1,0.4,5.5,3
E00041701,95.7,2.3,0,1.4,0.6
E00041702,92.2,5.7,1.8,0,0.4
E00041703,98.4,1.2,0,0.4,0
E00041707,98.4,1.2,0.4,0,0
E00041709,97.5,1.2,0.8,0.4,0
E00041714,99.6,0.4,0,0,0
E00041715,97.6,2.4,0,0,0
E00041716,98.2,1.8,0,0,0
E00044683,93.5,6.5,0,0,0
E00044684,96.3,3.4,0,0.3,0
E00044685,98.1,1.6,0,0,0.3
E00044687,96.7,2.1,0.4,0,0.8
E00044898,96.4,3.2,0,0,0.3
E00044899,98.3,0.7,1,0,0
E00044900,97.6,0.3,0.7,1.4,0
E00044901,98,1.7,0,0.3,0
E00044902,96.8,2.1,0.4,0,0.7
E00044903,97.6,0.5,1.9,0,0
E00044904,98.3,1.3,0,0,0.3
E00044905,96.7,2.1,1.2,0,0
E00044906,94.4,3.5,2,0,0
E00044907,96.9,2.3,0,0.8,0
E00044908,96.9,1.2,0,1.2,0.8
E00044909,99.6,0.4,0,0,0
E00044910,99.7,0.3,0,0,0
E00044911,99.6,0.4,0,0,0
E00044912,97,1.5,0.5,1,0
E00044913,95.7,3.2,0.7,0.4,0
E00044914,98,2,0,0,0
E00044915,95.1,1.5,1.1,1.9,0.4
E00044916,97.7,2,0,0.3,0
E00044917,98.5,1.5,0,0,0
E00044918,95.4,3.5,0.4,0,0.7
E00044919,92.6,5.7,1.8,0,0
E00044920,99.3,0.3,0,0.3,0
E00044921,96.9,2.2,0.4,0,0.4
E00044922,99.1,0.9,0,0,0
E00044923,98.7,1.3,0,0,0
E00044925,99.2,0.4,0.4,0,0
E00044926,95.2,2.8,1.3,0,0.8
E00044927,98,1.7,0.3,0,0
E00044928,94.5,3.7,0.7,0,1.1
E00044929,97.3,1.3,0.7,0.3,0.3
E00044930,98.9,0.8,0,0.3,0
E00044931,98.5,1.5,0,0,0
E00044932,97.2,2.5,0.4,0,0
E00044933,98.5,0.8,0.4,0.4,0
E00044934,97.9,0.7,0,1,0.3
E00044935,96.9,2.1,0.5,0.3,0.3
E00044936,98.7,0.6,0.3,0.3,0
E00044937,97.3,2,0.7,0,0
E00044938,92.5,7.5,0,0,0
E00044939,95.2,4.8,0,0,0
E00044940,94.8,4.3,0.9,0,0
E00044941,95.5,3.6,0.9,0,0
E00044942,95.6,1.8,0,0.4,2.2
E00044943,97.1,2.9,0,0,0
E00044944,96.1,3.3,0.6,0,0
E00044945,79.9,9,4.9,2.1,4.2
E00044946,81.9,13,2.8,1.7,0.6
E00044947,83.6,8.2,2.2,3.7,2.2
E00044948,95.1,3.9,0.6,0.3,0
E00044949,99.3,0.7,0,0,0
E00044950,93.2,4.7,0.9,0.2,0.9
E00044951,98.1,0.8,1.1,0,0
E00044952,97.3,1.4,0,1.4,0
E00044953,96.4,3.2,0,0,0.4
E00044954,98.1,1.1,0.7,0,0
E00044955,98.9,1.1,0,0,0
E00044956,94.5,2.5,2.5,0,0.5
E00044957,97.4,1.3,0.4,0.9,0
E00044958,95.4,1.3,0.7,1.3,1.3
E00044959,97.4,0.6,1.3,0.6,0
E00044960,95.4,3.1,1,0,0.5
E00044961,97.3,1.5,0,0.4,0.8
E00044962,97.3,1.5,1.1,0,0
E00044963,96.7,1.8,0,1,0.5
E00044964,95.3,2.1,0.5,1.6,0.5
E00044965,98.4,1.2,0.4,0,0
E00044966,96.9,0.7,1.7,0.7,0
E00044967,95.2,2.8,0.8,1.2,0
E00044968,98.5,0.8,0.4,0.4,0
E00044969,99,0.7,0,0.3,0
E00044970,90.2,4.5,2.8,1.2,1.2
E00044971,94.5,3.4,0.4,0.4,1.3
E00044972,93.9,3.4,0,1.1,1.5
E00044973,98.2,0.5,0.9,0.5,0
E00044974,93,3.8,1.5,1.3,0.5
E00044975,98.9,0.4,0.8,0,0
E00044976,94,0.9,0.9,3,1.3
E00044977,94.4,2.2,0,2.8,0.6
E00044978,96,1.8,1.1,0,1.1
E00044979,96.3,0.4,0,2.5,0.8
E00044980,98.1,1.9,0,0,0
E00044981,98.2,1.8,0,0,0
E00044982,95.5,1.5,3,0,0
E00044983,96.7,2.2,0.4,0.7,0
E00044984,99.2,0.8,0,0,0
E00044985,92.3,2.6,2.1,1.3,1.7
E00044986,95.8,1.6,1,1.3,0.3
E00044987,96,3.2,0,0.4,0.4
E00044988,97.6,1.6,0.4,0.4,0
E00044989,98.5,1.2,0.3,0,0
E00044990,96.5,3.1,0.4,0,0
E00044991,94.1,0.8,0.4,4.2,0.4
E00044992,97.8,2.2,0,0,0
E00044993,94.9,3.1,2.1,0,0
E00044994,96,3.4,0.3,0,0.3
E00044995,98.9,1.1,0,0,0
E00044996,93.8,4.5,0.4,1.2,0
E00044997,97.9,2.1,0,0,0
E00044998,96.6,3.1,0.4,0,0
E00045000,98.9,1.1,0,0,0
E00045001,98.9,1.1,0,0,0
E00045002,95.4,2.3,0.8,0.4,1.1
E00045003,95.3,3.7,0.9,0,0
E00045004,97.2,2.4,0,0.4,0
E00045005,99.6,0.4,0,0,0
E00045006,98.3,0.7,0.7,0,0.3
E00045007,98.2,1.5,0.3,0,0
E00045008,98,1.7,0.3,0,0
E00045009,98.1,1.5,0,0,0.4
E00045010,97.2,1.4,0,1.4,0
E00045011,99.1,0.9,0,0,0
E00045012,96.1,2.6,0.4,0,0.9
E00045013,97.2,2.5,0,0.3,0
E00045014,97.2,2.4,0,0.3,0
E00045015,97.7,1.1,0.8,0.4,0
E00045016,98.1,1.9,0,0,0
E00045017,96.6,2.7,0,0,0.8
E00045018,95.1,4.3,0.7,0,0
E00045019,95.7,2.7,0.4,0.4,0.8
E00045020,91.3,6.2,1.8,0,0.7
E00045021,97.7,2.3,0,0,0
E00045022,97,0.3,1.3,1.3,0
E00045023,99.1,0.9,0,0,0
E00045024,97.4,2.3,0,0,0.3
E00045025,93.4,4.6,0,2.1,0
E00045026,98,2,0,0,0
E00045027,97.1,2.1,0.8,0,0
E00045028,99.1,0.4,0.4,0,0
E00045029,97.9,2.1,0,0,0
E00045030,97.9,1.8,0,0.3,0
E00045031,96.7,2.4,0,0,0.9
E00045032,94.3,5.4,0,0.3,0
E00045033,97,2.6,0,0,0.4
E00045034,98.7,0.9,0,0,0.4
E00045035,95.2,4.5,0,0,0.3
E00045036,95.4,4.6,0,0,0
E00045037,95.7,4.1,0,0.3,0
E00045038,93.5,5.8,0.7,0,0
E00045039,95,4.4,0.3,0,0.3
E00045040,95.7,3.4,0,0.4,0.4
E00045041,95.2,3.4,0.7,0.2,0.5
E00045042,99.3,0.7,0,0,0
E00045043,94.2,3.6,0.7,0.7,0.7
E00045044,95.7,2.1,0,1.1,1.1
E00045045,95.7,2.2,0.9,1.1,0
E00045046,98.8,1.2,0,0,0
E00045047,99.6,0.4,0,0,0
E00045048,99.3,0.4,0,0,0.4
E00045049,99.7,0,0.3,0,0
E00045050,98.9,1.1,0,0,0
E00045051,98.2,0.9,0,0.9,0
E00045052,99.6,0.4,0,0,0
E00045053,99.6,0.4,0,0,0
E00045054,98.3,0.7,0.7,0.3,0
E00045055,99.3,0.7,0,0,0
E00045056,97.6,2.4,0,0,0
E00045057,99.3,0.7,0,0,0
E00045058,95.9,2.3,1.8,0,0
E00045059,96.1,2,2,0,0
E00045060,97,0.8,2.1,0,0
E00045061,97.6,2,0.4,0,0
E00045062,95.2,3.6,0.4,0,0.8
E00045063,98.1,1.3,0,0.3,0.3
E00045064,96.2,3.2,0.6,0,0
E00045065,96.2,3.3,0.2,0,0.2
E00045066,96.1,2.7,1.2,0,0
E00045067,97,2.7,0.3,0,0
E00045068,95.7,1.9,0.8,0,1.6
E00045070,96.3,3.4,0.3,0,0
E00045071,96.1,1.2,0,1.8,0.9
E00045072,96.3,1.6,2.2,0,0
E00045073,91,7.2,0.3,0,1.5
E00045074,97.2,2.5,0,0,0.4
E00045075,97.7,2,0.2,0.2,0
E00045076,96.8,2.1,1.1,0,0
E00104572,98.5,0.9,0.3,0.3,0
E00170015,95.8,4.2,0,0,0
E00170016,95.1,3.7,0.2,0.2,0.7
E00170029,96.5,2.6,0.9,0,0
E00170220,95.6,4.4,0,0,0
E00170225,99.1,0.9,0,0,0
E00170231,96,3.7,0,0,0.3
E00182866,97.3,2.1,0.2,0,0.4
E00182873,96.8,2.7,0.5,0,0
E00182891,94.9,3.2,0,0,1.8
E00182901,96.1,2.4,0,1,0.5
E00182902,94.2,3.2,2.6,0,0
E00182903,97.1,1.7,0.3,0.3,0.6
E00182922,94.8,1.6,1,1.9,0.6
E00183244,96.1,3.6,0.4,0,0
E00183300,96.4,2.7,0.2,0.7,0
E00183303,92.2,4.8,1.8,1.2,0
E00189931,91.5,6.6,0,1.7,0.2
E00189935,90.8,5.6,1.1,1.7,0.8
E00189979,96.7,3.1,0.3,0,0
