areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00041416,96.2,0.8,0.8,2.3
E00041417,99.2,0.8,0,0
E00041418,98.4,0,1.6,0
E00041419,99.3,0.7,0,0
E00041420,92.9,3.9,0.8,2.4
E00041421,98.3,1.7,0,0
E00041422,99.2,0,0,0.8
E00041423,91.6,3.7,1.9,2.8
E00041424,90.7,5,0.7,3.6
E00041425,96.9,0.8,0.8,1.6
E00041426,96.5,2.7,0.9,0
E00041427,97.6,0,0.8,1.6
E00041429,97.8,0,0,2.2
E00041430,92.9,0.6,0.6,5.9
E00041431,95.9,1.6,0,2.4
E00041432,99.3,0,0,0.7
E00041433,88.2,0.9,1.8,9.1
E00041434,97.6,0,0.8,1.6
E00041435,93.6,1.4,2.1,2.9
E00041436,97.5,0,0,2.5
E00041437,98.3,0.9,0,0.9
E00041438,97,2.2,0,0.7
E00041439,97.5,0,0,2.5
E00041440,99.3,0,0,0.7
E00041441,97.6,0,0.8,1.6
E00041442,98.3,0.8,0,0.8
E00041681,96.2,0,0,3.8
E00041683,90.8,1.4,0,7.7
E00041684,99.1,0,0,0.9
E00041685,100,0,0,0
E00041686,98.4,0,0,1.6
E00041689,98,0.7,0,1.3
E00041690,99.3,0,0,0.7
E00041691,97.9,1.1,0,1.1
E00041693,93.7,1.6,2.4,2.4
E00041694,96.7,2.5,0,0.8
E00041695,91.8,1.6,3.3,3.3
E00041698,92.9,0.8,3.2,3.2
E00041699,91.4,1.6,0.8,6.3
E00041700,91.5,0,2.6,6
E00041701,96,1.3,0,2.7
E00041702,93.2,2.6,3.4,0.9
E00041703,100,0,0,0
E00041707,98.5,0.8,0,0.8
E00041709,99.2,0,0,0.8
E00041714,100,0,0,0
E00041715,99.2,0.8,0,0
E00041716,100,0,0,0
E00044683,96.7,3.3,0,0
E00044684,98.5,0.7,0.7,0
E00044685,99.2,0,0.8,0
E00044687,98.3,0.8,0,0.8
E00044898,98.4,0,0,1.6
E00044899,99.2,0.8,0,0
E00044900,100,0,0,0
E00044901,99.3,0,0,0.7
