areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00041416,0,1,1.3,97.7,0
E00041417,0,0,0.4,99.6,0
E00041418,0,0,0,100,0
E00041419,0.4,0,0,99.6,0
E00041420,2.3,0,0,97.7,0
E00041421,1.5,0,0.3,97.9,0.3
E00041422,0,0,1.4,98.6,0
E00041423,4.1,0.3,2.4,93.2,0
E00041424,8,0.6,0.3,89.5,1.5
E00041425,2.5,0,0,97.5,0
E00041426,1.9,0,0.4,96.6,1.1
E00041427,1.5,0,1.2,94.8,2.4
E00041429,0.4,0.8,1.1,96.6,1.1
E00041430,4,0.3,0.8,92.6,2.4
E00041431,3,1.7,3,92.2,0
E00041432,0,1.5,0,97.3,1.1
E00041433,11,0.9,0.5,78.9,8.7
E00041434,3.2,0,1.6,95.3,0
E00041435,6.7,0,1.1,91.3,0.8
E00041436,2.7,0.4,0.4,95.8,0.8
E00041437,1.2,0,0.8,94.9,3.2
E00041438,1,0.7,0.7,97.7,0
E00041439,1.1,0,2.3,96.6,0
E00041440,2.5,0,0,97.2,0.3
E00041441,3,0,0,96.7,0.3
E00041442,2.6,0,1.8,95.6,0
E00041681,0,0.5,1.4,95.3,2.8
E00041683,4.3,0,0.3,89.1,6.3
E00041684,0.5,0,2.7,94,2.7
E00041685,2.2,0,2.2,95.2,0.4
E00041686,0.8,0.4,0.4,98.4,0
E00041689,1.3,0,0.3,98.4,0
E00041690,0.8,0.4,1.2,97.6,0
E00041691,0.9,0,0,99.1,0
E00041693,2.3,0,0,94.2,3.5
E00041694,2,2.4,1.6,94.1,0
E00041695,6.7,0,1.5,89.9,1.9
E00041698,0,1.6,0.3,96.5,1.6
E00041699,8.6,4.2,0.6,85.8,0.9
E00041700,3.4,0,1.3,88.1,7.2
E00041701,0,0,2.3,96.2,1.4
E00041702,3.6,0.7,1.4,93.2,1.1
E00041703,0.8,0,0,99.2,0
E00041707,0.8,0.4,0.4,98.4,0
E00041709,0,0.4,0,99.6,0
E00041714,0,0,0,100,0
E00041715,1.2,0,0.4,98.4,0
E00041716,0,0.7,4.1,95.2,0
E00044683,9.4,0,1.1,89.6,0
E00044684,1.1,0,0,98.6,0.3
E00044685,0,0.3,0.6,99,0
E00044687,2.5,0,0.8,96.7,0
E00044898,1.6,0.3,1,97.1,0
E00044899,0,0,0,100,0
E00044900,0.7,0.3,0.3,98.6,0
E00044901,1.7,1.3,1,95.7,0.3
E00044902,0,0,1.4,98.6,0
E00044903,0.5,0,2.9,96.1,0.5
E00044904,0.3,0,0.7,98.7,0.3
E00044905,1.3,0,0.8,97.9,0
E00044906,2.5,0.5,2.3,93.5,1.3
E00044907,0,0,0,100,0
E00044908,1.2,0,0,98.8,0
E00044909,0.4,0,0,99.6,0
E00044910,0,0.3,2.3,97.4,0
E00044911,0.8,0.4,0,98.7,0
E00044912,0.5,0,1,98.5,0
E00044913,3.6,0,1.1,95,0.4
E00044914,0,0,1,99,0
E00044915,2.2,0.4,1.5,95.5,0.4
E00044916,1.4,0.3,0.3,97.7,0.3
E00044917,1.9,0,0,98.1,0
E00044918,1.1,0,1.8,97.2,0
E00044919,4.6,0,0.4,95,0
E00044920,0.7,0,0.7,98.6,0
E00044921,0.4,0,0,99.6,0
E00044922,0,0,0.4,99.6,0
E00044923,0.3,0.3,1.3,98,0
E00044925,0,0,0,100,0
E00044926,1.3,0,0,98.7,0
E00044927,3.7,0,0.7,95.6,0
E00044928,2.6,0,0.7,96.7,0
E00044929,0,0,0,100,0
E00044930,1.1,0,2.2,96.7,0
E00044931,0,0,0.2,99.8,0
E00044932,0,0,3.2,96.8,0
E00044933,0.8,0.4,3.8,95.1,0
E00044934,1,0,0,98.6,0.3
E00044935,2.3,0,2.6,95,0
E00044936,0,0,0,100,0
E00044937,0.3,0.3,1.7,97.3,0.3
E00044938,0.4,1.8,0,97.8,0
E00044939,0.6,1,2.9,94.5,1
E00044940,1.2,0.9,0.3,97.6,0
E00044941,0,2.7,0.9,96.1,0.3
E00044942,3.6,0,4,92.4,0
E00044943,2.3,0,1.4,96,0.3
E00044944,3,1.4,1.6,93.7,0.3
E00044945,0,3.4,0.7,92.5,3.4
E00044946,6.2,0,2.2,91,0.6
E00044947,2.9,5.1,1.5,89.8,0.7
E00044948,1.6,2.3,0.6,95.5,0
E00044949,0,0,0,100,0
E00044950,6.4,1.6,0.2,91.3,0.5
E00044951,0,0,0,100,0
E00044952,2.7,0,0,97.3,0
E00044953,2.2,0,1.1,96,0.7
E00044954,0.4,0.7,0,98.1,0.7
E00044955,0.7,0,0.7,97.5,1.1
E00044956,0.5,0,1,98,0.5
