areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00041416,32.1,44.3,16.8,6.9
E00041417,14.6,56.9,18.7,9.8
E00041418,40.8,44.8,10.4,4
E00041419,29.7,36.2,28.3,5.8
E00041420,41.7,34.6,17.3,6.3
E00041421,16.2,47.4,30.1,6.4
E00041422,58.3,32.6,8.3,0.8
E00041423,37,36.1,21.3,5.6
E00041424,22.9,40.7,30.7,5.7
E00041425,41.4,39.8,15.6,3.1
E00041426,26.5,42.5,21.2,9.7
E00041427,42.7,35.5,20.2,1.6
E00041429,53.2,33.1,10.1,3.6
E00041430,37.6,44.7,15.9,1.8
E00041431,44.3,46.7,9,0
E00041432,46,38.7,10.9,4.4
E00041433,38.2,45.5,13.6,2.7
E00041434,37.3,33.3,23,6.3
E00041435,26.4,40.7,27.1,5.7
E00041436,20.2,54.8,21,4
E00041437,40,42.6,13,4.3
E00041438,13.4,51.5,29.9,5.2
E00041439,37.2,42.1,19.8,0.8
E00041440,14.4,44.6,36,5
E00041441,12.1,43.5,32.3,12.1
E00041442,11.7,52.5,23.3,12.5
E00041681,72.2,19.5,7.5,0.8
E00041683,42.7,35.7,18.2,3.5
E00041684,61.6,33,5.4,0
E00041685,41.1,38.7,16.1,4
E00041686,33.3,46,17.5,3.2
E00041689,39.1,40.4,15.9,4.6
E00041690,52.2,40.4,5.9,1.5
E00041691,18.4,47.4,30.5,3.7
E00041693,36,38.4,20.8,4.8
E00041694,47.1,33.1,15.7,4.1
E00041695,37.7,47.5,9.8,4.9
E00041698,28.3,46.5,19.7,5.5
E00041699,44.5,33.6,18,3.9
E00041700,60.3,31,5.2,3.4
E00041701,23.3,49.3,20,7.3
E00041702,24.6,45.8,23.7,5.9
E00041703,27.9,40.2,23,9
E00041707,14.5,50.4,30.5,4.6
E00041709,27.9,40.2,23,9
E00041714,28.3,43.3,16.7,11.7
E00041715,16,51.3,25.2,7.6
E00041716,8.3,49.2,34.2,8.3
E00044683,10.5,36.3,41.1,12.1
E00044684,3.7,31.6,48.5,16.2
E00044685,36.4,41.5,17.8,4.2
E00044687,14,52.1,31.4,2.5
E00044898,6.5,41.1,36.3,16.1
E00044899,15.9,40.5,32.5,11.1
E00044900,36.3,41.4,19.1,3.2
E00044901,24.3,39.3,27.1,9.3
E00044902,43.9,37.7,13.2,5.3
E00044903,23.9,40.2,22.8,13
E00044904,10.9,39.5,42.6,7
E00044905,28.3,48,21.3,2.4
E00044906,5.5,37.8,39.6,17.1
E00044907,66,29.2,4.7,0
E00044908,30.5,45.8,19.5,4.2
E00044909,16.5,50.4,25.6,7.4
E00044910,43.6,40.8,12.8,2.8
E00044911,33.6,44.5,18.5,3.4
E00044912,42.6,44.4,9.3,3.7
E00044913,36.2,44.8,16.7,2.3
E00044914,27.8,44.4,24.8,3
E00044915,33.8,46.3,13.8,6.3
E00044916,32.6,44,19.1,4.3
E00044917,15.2,36.6,40.2,8
E00044918,5.7,38.2,43.1,13
E00044919,7.6,48.3,35.6,8.5
E00044920,8.6,52.1,30,9.3
E00044921,17.6,51,22.5,8.8
E00044922,19.2,50.8,24.2,5.8
E00044923,23.8,40.8,25.4,10
E00044925,7.4,53.3,28.7,10.7
E00044926,37.3,43.3,17.2,2.2
E00044927,5.6,44.8,40.8,8.8
E00044928,23.9,47.1,19.6,9.4
E00044929,25.2,47.6,23.3,3.9
E00044930,25.1,44.1,26.3,4.5
E00044931,11.1,44.4,35.8,8.6
E00044932,31.4,49.2,17.8,1.7
E00044933,45.6,36.8,14.4,3.2
E00044934,50.9,43.6,4.5,0.9
E00044935,39.1,44.5,12.5,3.9
E00044936,37.1,48.4,12.9,1.6
E00044937,44.7,35.9,16.5,2.9
E00044938,50.9,43.4,3.8,1.9
