geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00106132,47.1,35.9,17
E00106133,68.4,14.6,16.9
E00106134,72.8,8.2,19
E00106135,67.8,18.6,13.6
E00106136,66,16,18
E00106137,75.7,14.5,9.9
E00106138,67.7,20.3,12
E00106139,52,30.7,17.3
E00106140,62.7,24.4,12.9
E00106141,56.9,21.8,21.3
E00106142,63.2,22.5,14.2
E00106143,66,15.1,18.9
E00106144,59.6,24,16.4
E00106145,56.4,27,16.6
E00106146,60.5,23,16.6
E00106147,67.8,14,18.2
E00106148,46.7,36.3,17
E00106149,45.9,38.6,15.5
E00106150,53.3,34.8,11.9
E00106151,55.3,30.8,13.8
E00106152,56.7,26,17.3
E00106153,50.5,30.7,18.8
E00106154,49.4,34.2,16.3
E00106155,60.7,19.2,20.1
E00106156,52,38.7,9.3
E00106157,50.2,32.4,17.4
E00106158,41.7,46.4,11.9
E00106159,58.2,30.9,11
E00106162,70.2,12.1,17.7
E00106163,74.3,8.7,17
E00106164,73.5,5.5,21
E00106165,74.3,9.8,15.9
E00106166,72.6,13.3,14.1
E00106167,81.1,7.9,11
E00106168,68.3,7.7,24
E00106169,85.7,5,9.3
E00106170,65.8,18.1,16
E00106171,75.2,15.7,9.1
E00106172,73.8,14.6,11.7
E00106173,73.4,10.4,16.3
E00106174,68.2,19,12.8
E00106175,78.7,11.8,9.5
E00106176,73.4,12,14.6
E00106177,72,5.8,22.1
E00106178,64.5,5,30.4
E00106179,75.5,1.8,22.6
E00106180,73.7,3.5,22.7
E00106181,68.9,2.8,28.3
E00106182,75.2,5.8,19.1
E00106183,72.4,4.4,23.2
E00106184,82.9,4.3,12.8
E00106185,77.8,2.4,19.8
E00106186,77.9,7.2,14.9
E00106187,54.7,7,38.3
E00106188,73.5,5.8,20.6
E00106189,84.7,6.2,9.1
E00106190,69.6,3.8,26.6
E00106191,71.2,6.6,22.1
E00106192,78.9,4.5,16.6
E00106193,77.1,3.5,19.4
E00106194,64.6,10.6,24.8
E00106195,64.5,5.3,30.2
E00106196,63.7,7.5,28.8
E00106197,61,8,31
E00106198,76.8,5,18.1
E00106199,62,11.4,26.5
E00106200,79.3,6.3,14.5
E00106201,65.9,4.3,29.8
E00106202,72.2,6.3,21.5
E00106203,69.3,10.3,20.4
E00106204,70.2,6.4,23.4
E00106205,80.4,5.1,14.5
E00106206,70.8,12,17.3
E00106207,65.7,10.7,23.6
E00106208,63.8,4.5,31.7
E00106209,68.5,7.7,23.8
E00106210,71.1,8.6,20.4
E00106211,65,6.1,28.9
E00106212,70,4,25.9
E00106213,77.4,3.4,19.2
E00106214,72.9,4.1,23
E00106217,70.3,6.7,23
E00106218,74.2,6,19.8
E00106219,90.8,3.6,5.6
E00106220,63.2,7.5,29.3
E00106221,73.4,2.6,24
E00106222,62,8.7,29.3
E00106223,71.8,3.5,24.7
E00106224,87.6,1.9,10.5
E00106225,85.8,4.8,9.3
E00106226,82.4,5,12.6
E00106227,91.9,1.4,6.6
E00106228,86.2,2.7,11.1
E00106229,76.2,5.2,18.6
E00106230,87.1,6,6.9
E00106231,70.7,1.6,27.7
E00106232,74.5,6.5,18.9
E00106233,88,2.5,9.5
E00106234,78,6.5,15.5
E00106235,77.8,7.4,14.8
E00106236,70.7,7.8,21.6
E00106237,67.5,6.6,26
E00106238,63.2,8.2,28.6
E00106239,72.2,1.9,25.9
E00106240,83.2,1.2,15.6
E00106241,70.9,3.5,25.6
E00106242,79.1,0.4,20.4
E00106243,72.3,5.8,21.9
E00106244,70.7,3.3,25.9
E00106245,65.1,2,32.9
E00106246,75.9,7.6,16.5
E00106247,64.6,25.5,10
E00106248,79,11.2,9.8
E00106249,74.8,5.7,19.5
E00106250,70.7,19.7,9.7
E00106251,87.1,5.6,7.2
E00106252,88.4,6,5.6
E00106253,82.6,11.7,5.7
E00106254,75.6,12.3,12
E00106255,82.8,10.1,7.1
E00106256,79.1,10,10.9
E00106257,84.6,10,5.5
E00106258,84.3,8.4,7.3
E00106259,56.9,29.4,13.8
E00106260,67.6,23.1,9.3
E00106261,73.2,19.4,7.4
E00106262,89.3,5.6,5.1
E00106263,75.8,10.4,13.7
E00106264,64.5,22.2,13.3
E00106265,71,20.5,8.5
E00106266,71.4,21.8,6.7
