geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00106132,10.8,6.3,7.6,75.3
E00106133,32.3,23.1,0.8,43.8
E00106134,17.1,12.8,47.9,22.2
E00106135,18,20.9,1.4,59.7
E00106136,18.2,17.6,24.2,40
E00106137,26.8,22.9,2.5,47.8
E00106138,27.4,34.1,1.5,37
E00106139,8.6,18.7,28.1,44.6
E00106140,16.5,14.3,10.5,58.6
E00106141,14.9,25.4,36,23.7
E00106142,11.3,12.6,14.7,61.5
E00106143,20.8,30.4,1.6,47.2
E00106144,32.6,22.5,5.4,39.5
E00106145,12.7,14.3,11.1,61.9
E00106146,19.2,26.9,3.1,50.8
E00106147,14.3,14.3,48.7,22.7
E00106148,12.5,15.6,12.5,59.4
E00106149,9.4,5.4,8.1,77.2
E00106150,20.3,19.5,3.1,57
E00106151,18.4,14,0.7,66.9
E00106152,9.3,10.6,1.9,78.3
E00106153,18.4,15,14.3,52.4
E00106154,3.9,8.3,1.5,86.3
E00106155,11.1,3.9,45.8,39.2
E00106156,10.3,15.8,3.4,70.5
E00106157,8.5,8.5,18.6,64.3
E00106158,2.1,8.3,6.2,83.4
E00106159,6.4,12.9,4,76.7
E00106162,23.1,26.9,24,26
E00106163,15.6,26,54.2,4.2
E00106164,11.4,22.7,46.6,19.3
E00106165,32.7,27.2,13.6,26.5
E00106166,29.9,30.6,0.7,38.8
E00106167,42.2,32.8,1.6,23.4
E00106168,52.4,19.4,2.4,25.8
E00106169,57.6,23.7,0.7,18
E00106170,27.3,29.4,2.8,40.6
E00106171,31.6,28.6,1.5,38.3
E00106172,22.8,41.2,0.7,35.3
E00106173,37,26.1,1.4,35.5
E00106174,22.9,31.3,10.4,35.4
E00106175,35,24.2,8.9,31.8
E00106176,24.1,26.3,0.7,48.9
E00106177,15.1,17.6,52.8,14.5
E00106178,12.9,12.9,58.9,15.3
E00106179,26.7,20.7,32.8,19.8
E00106180,24.5,24.5,35.3,15.7
E00106181,9.3,9.3,17.8,63.6
E00106182,43.3,25,21.7,10
E00106183,22,22,3.3,52.8
E00106184,34.9,44,3.7,17.4
E00106185,17.3,14.4,62.5,5.8
E00106186,26.4,28.3,34.9,10.4
E00106187,16.4,19.5,51.6,12.5
E00106188,23.6,35.4,27.6,13.4
E00106189,45.9,37.7,7.4,9
E00106190,15.4,15.4,13.8,55.3
E00106191,17.6,25.5,46.1,10.8
E00106192,51.9,34.4,4.6,9.2
E00106193,45.7,27.1,10.1,17.1
E00106194,15.1,13.4,46.2,25.2
E00106195,11,14.4,66.9,7.6
E00106196,8,25.3,46,20.7
E00106197,13.4,19.7,52.1,14.8
E00106198,22.9,18.8,47.9,10.4
E00106199,12.5,13.5,60.6,13.5
E00106200,40.5,34.4,5.3,19.8
E00106201,11.1,17.8,54.8,16.3
E00106202,28.7,34.1,4.7,32.6
E00106203,25.2,38.6,5.5,30.7
E00106204,15.2,22.7,42.4,19.7
E00106205,29.4,32.5,15.9,22.2
E00106206,16.1,31.3,34.8,17.9
E00106207,20.6,21.4,36.6,21.4
