geography_code,heating_type_3a-001,heating_type_3a-002
E00106132,5,95
E00106133,0,100
E00106134,2.5,97.5
E00106135,2.2,97.8
E00106136,1.8,98.2
E00106137,0.6,99.4
E00106138,3.7,96.3
E00106139,5.7,94.3
E00106140,1.5,98.5
E00106141,0,100
E00106142,6.1,93.9
E00106143,1.6,98.4
E00106144,0.8,99.2
E00106145,3.2,96.8
E00106146,2.3,97.7
E00106147,2.5,97.5
E00106148,4,96
E00106149,4,96
E00106150,0.8,99.2
E00106151,1.5,98.5
E00106152,0.6,99.4
E00106153,0.7,99.3
E00106154,2.9,97.1
E00106155,8.6,91.4
E00106156,4.8,95.2
E00106157,3.1,96.9
E00106158,4.8,95.2
E00106159,2,98
E00106162,3.8,96.2
E00106163,1,99
E00106164,0,100
E00106165,2.1,97.9
E00106166,1.4,98.6
E00106167,0,100
E00106168,0.8,99.2
E00106169,2.2,97.8
E00106170,5.1,94.9
E00106171,0.8,99.2
E00106172,1.5,98.5
E00106173,1.4,98.6
E00106174,2.8,97.2
E00106175,0,100
E00106176,0,100
E00106177,1.3,98.7
E00106178,2.5,97.5
E00106179,2.6,97.4
E00106180,3.9,96.1
E00106181,3.9,96.1
E00106182,4.3,95.7
E00106183,0,100
E00106184,0.9,99.1
E00106185,0,100
E00106186,0,100
E00106187,1.6,98.4
E00106188,0.8,99.2
E00106189,3.3,96.7
E00106190,1.7,98.3
E00106191,1,99
E00106192,0,100
E00106193,0,100
E00106194,4.2,95.8
E00106195,2.5,97.5
E00106196,0,100
E00106197,0.7,99.3
E00106198,1.1,98.9
E00106199,0,100
E00106200,0,100
E00106201,0.7,99.3
E00106202,2.3,97.7
E00106203,4,96
E00106204,0,100
E00106205,0,100
E00106206,0,100
E00106207,3.8,96.2
E00106208,0.9,99.1
E00106209,0,100
E00106210,0,100
E00106211,2.3,97.7
E00106212,1.9,98.1
E00106213,2,98
E00106214,0,100
E00106217,0.7,99.3
E00106218,1.4,98.6
E00106219,0.8,99.2
E00106220,0.9,99.1
E00106221,0,100
E00106222,0,100
E00106223,0.8,99.2
E00106224,0,100
E00106225,0,100
E00106226,0,100
E00106227,0,100
E00106228,0,100
E00106229,0,100
E00106230,0,100
E00106231,1.5,98.5
E00106232,0,100
E00106233,1.7,98.3
E00106234,2.7,97.3
E00106235,2.9,97.1
E00106236,4.2,95.8
E00106237,0.8,99.2
E00106238,0,100
E00106239,0,100
E00106240,0,100
E00106241,1.5,98.5
E00106242,0,100
E00106243,1.1,98.9
E00106244,2.1,97.9
E00106245,2.5,97.5
E00106246,0,100
E00106247,0,100
E00106248,3.1,96.9
E00106249,0.8,99.2
E00106250,3,97
E00106251,0.7,99.3
E00106252,0,100
E00106253,1.3,98.7
E00106254,0.5,99.5
E00106255,3.3,96.7
E00106256,1.6,98.4
E00106257,0,100
E00106258,1.1,98.9
E00106259,6.7,93.3
E00106260,4,96
E00106261,3.6,96.4
E00106262,1.7,98.3
E00106263,3.6,96.4
E00106264,2.4,97.6
E00106265,3.1,96.9
E00106266,3.2,96.8
E00106267,2.1,97.9
E00106268,3,97
E00106269,1,99
E00106270,1.5,98.5
E00106271,1.7,98.3
E00106272,5.1,94.9
E00106273,0,100
E00106274,0.8,99.2
E00106276,8.4,91.6
E00106277,2.8,97.2
E00106278,0.9,99.1
E00106280,1.5,98.5
E00106281,0,100
E00106282,2.5,97.5
E00106283,5.4,94.6
E00106284,3.6,96.4
E00106285,3.5,96.5
E00106286,0.7,99.3
E00106287,2,98
E00106288,1.7,98.3
E00106289,0,100
E00106290,0,100
E00106291,0,100
E00106292,3.4,96.6
E00106293,1.6,98.4
E00106294,0.7,99.3
E00106295,2.5,97.5
E00106296,0.8,99.2
E00106297,0,100
E00106298,0,100
E00106299,1.6,98.4
E00106300,0.8,99.2
E00106301,2.5,97.5
E00106302,2.5,97.5
E00106303,2.7,97.3
E00106304,1.9,98.1
E00106305,1.6,98.4
E00106306,2.2,97.8
E00106307,0.8,99.2
E00106308,1.8,98.2
E00106309,0,100
E00106310,1.7,98.3
E00106311,0.9,99.1
E00106312,0,100
E00106313,1.6,98.4
E00106314,0,100
E00106315,0,100
E00106316,1.6,98.4
E00106317,0.8,99.2
E00106318,0,100
E00106319,0,100
E00106320,0.8,99.2
E00106321,0.7,99.3
E00106322,1.5,98.5
E00106323,0,100
E00106324,0,100
E00106325,1.3,98.7
E00106326,1.8,98.2
E00106327,2.3,97.7
E00106328,2.4,97.6
E00106329,1.5,98.5
E00106330,1.5,98.5
E00106331,0.7,99.3
E00106332,0,100
E00106333,0.8,99.2
E00106334,1.4,98.6
E00106335,2.3,97.7
E00106336,3.1,96.9
E00106337,5.9,94.1
E00106338,0,100
E00106339,0,100
E00106340,0.8,99.2
E00106341,0,100
E00106342,0,100
E00106343,0,100
E00106344,0,100
E00106345,0,100
E00106346,1.5,98.5
E00106347,0,100
E00106348,0,100
E00106349,0,100
E00106350,2.4,97.6
E00106351,0.8,99.2
E00106352,0,100
E00106353,0,100
E00106354,0,100
E00106355,4.3,95.7
E00106356,0.7,99.3
E00106357,5.3,94.7
E00106358,2.1,97.9
E00106359,2.3,97.7
E00106360,0.6,99.4
E00106361,3.8,96.2
E00106362,0.9,99.1
E00106363,4.6,95.4
E00106364,2.4,97.6
E00106365,0,100
E00106366,0,100
E00106367,0,100
E00106368,0,100
E00106369,0.6,99.4
E00106370,0.8,99.2
E00106371,0,100
E00106372,2.3,97.7
E00106373,0.7,99.3
E00106374,0.8,99.2
E00106375,0,100
E00106376,2.9,97.1
E00106377,0,100
E00106378,3.1,96.9
E00106379,2.8,97.2
E00106380,2.8,97.2
E00106381,1.5,98.5
E00106382,2.7,97.3
E00106383,2.2,97.8
E00106384,1.3,98.7
E00106385,4.4,95.6
E00106386,0,100
E00106387,0,100
E00106388,7.7,92.3
E00106389,2.6,97.4
E00106390,0,100
E00106391,4.5,95.5
E00106392,1.5,98.5
E00106393,0.9,99.1
E00106394,0,100
E00106395,0,100
E00106396,1.6,98.4
E00106397,0,100
E00106398,6.3,93.8
E00106399,3.2,96.8
E00106401,0,100
E00106402,1.7,98.3
E00106403,1.1,98.9
E00106404,0.6,99.4
E00106405,0,100
E00106406,0.8,99.2
E00106407,0,100
E00106408,0.8,99.2
E00106409,0.8,99.2
E00106410,0.9,99.1
E00106412,0,100
E00106413,0.9,99.1
E00106414,3.4,96.6
E00106415,0.8,99.2
E00106416,0,100
E00106418,3.4,96.6
E00106419,1.9,98.1
E00106421,4.3,95.7
E00106422,4.1,95.9
E00106423,2.1,97.9
E00106424,2.3,97.7
E00106425,2.1,97.9
E00106426,6.2,93.8
E00106427,3.7,96.3
E00106428,1.7,98.3
E00106429,0.6,99.4
E00106430,3.1,96.9
E00106431,2.7,97.3
E00106432,5.8,94.2
E00106433,1.3,98.7
E00106434,1.5,98.5
E00106435,2,98
E00106436,7.1,92.9
E00106437,2.9,97.1
E00106438,0.8,99.2
E00106439,5.1,94.9
E00106440,1.8,98.2
E00106441,1,99
E00106442,6.3,93.8
E00106443,6.3,93.8
E00106444,1.3,98.7
E00106445,1.9,98.1
E00106446,0.8,99.2
E00106447,0,100
E00106448,1.6,98.4
E00106449,1.4,98.6
E00106450,2.7,97.3
E00106451,4.1,95.9
E00106453,1.7,98.3
E00106454,0.8,99.2
E00106455,0,100
E00106456,2.2,97.8
E00106457,1.8,98.2
E00106458,3.4,96.6
E00106459,1.5,98.5
E00106764,4.1,95.9
E00106765,0.7,99.3
E00106766,0.7,99.3
E00106767,2.5,97.5
E00106821,0,100
E00106822,2.8,97.2
E00106823,1.1,98.9
E00106824,0,100
E00106825,2.9,97.1
E00106826,7,93
E00106827,0,100
E00106828,0.7,99.3
E00106829,0.8,99.2
E00106830,0,100
E00106831,0,100
E00106832,0,100
E00106833,1.6,98.4
E00106834,0.7,99.3
E00106835,1.4,98.6
E00106836,2.4,97.6
E00106837,1.3,98.7
E00106838,0.7,99.3
E00106839,1.8,98.2
E00106840,3,97
E00106841,1.6,98.4
E00106842,0.7,99.3
E00106843,0.8,99.2
E00106844,1.4,98.6
E00106846,1.9,98.1
E00106849,0,100
E00106854,6.4,93.6
E00106855,1.4,98.6
E00106859,0.7,99.3
E00106861,2.9,97.1
E00106863,1.4,98.6
E00106864,1.7,98.3
E00106866,1.8,98.2
E00106868,4.8,95.2
E00106871,0,100
E00106872,0,100
E00106880,3.2,96.8
E00106881,0.8,99.2
E00106883,1.3,98.7
E00106884,0,100
E00106885,2.5,97.5
E00106886,3.9,96.1
E00106888,3.2,96.8
E00106889,0.6,99.4
E00106890,2.5,97.5
E00106891,0,100
E00106893,0.6,99.4
E00106894,0,100
E00106895,0.9,99.1
