geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00106132,60.1,8.4,31.4
E00106133,60.2,4.4,35.3
E00106134,33.5,3,63.4
E00106135,65.4,5.4,29.2
E00106136,48.2,8.7,43.1
E00106137,60,2.7,37.3
E00106138,67.5,2.9,29.6
E00106139,66.1,4.9,29
E00106140,58.1,5.2,36.7
E00106141,45.2,3.6,51.2
E00106142,56.4,6.6,37
E00106143,62.2,6.9,30.9
E00106144,62.3,4.8,32.9
E00106145,59.6,6.7,33.7
E00106146,72.6,3.6,23.8
E00106147,46.5,2.2,51.4
E00106148,61.4,9,29.6
E00106149,56,6.1,37.9
E00106150,63.5,3.6,32.9
E00106151,60.5,4.8,34.7
E00106152,60.3,8.1,31.5
E00106153,52.2,3.4,44.4
E00106154,59.2,6,34.8
E00106155,36.5,6,57.5
E00106156,62.2,5.5,32.4
E00106157,53.7,5,41.3
E00106158,63.4,3,33.6
E00106159,60,8.5,31.5
E00106162,55.6,3.7,40.7
E00106163,55.2,5.4,39.4
E00106164,54,6.7,39.3
E00106165,57.2,3.9,38.9
E00106166,61.6,4.9,33.5
E00106167,62.5,0,37.5
E00106168,34.9,2.6,62.4
E00106169,48.6,3.3,48.2
E00106170,59.1,3.7,37.2
E00106171,67.2,4,28.8
E00106172,68.1,1.9,30
E00106173,56.1,4.2,39.7
E00106174,63.5,7.1,29.4
E00106175,58.5,3.9,37.7
E00106176,60.1,5.5,34.5
E00106177,49.5,4.2,46.2
E00106178,52.7,3.6,43.7
E00106179,50.4,6.1,43.5
E00106180,49.1,1.2,49.7
E00106181,56.3,3.5,40.2
E00106182,50.6,3,46.4
E00106183,57.3,7.5,35.3
E00106184,61.7,0.9,37.4
E00106185,38.2,3.2,58.6
E00106186,50.8,2.1,47.1
E00106187,46.1,5.3,48.6
E00106188,66.4,2.8,30.8
E00106189,54.6,3.6,41.8
E00106190,53.2,4.5,42.3
E00106191,56.9,1.1,42
E00106192,43.4,2.9,53.7
E00106193,45.5,4.1,50.3
E00106194,48.9,2.1,48.9
E00106195,52.8,8.1,39.1
E00106196,44.7,4.3,50.9
E00106197,52,3.4,44.6
E00106198,57.8,2,40.2
E00106199,58.2,3.1,38.7
E00106200,64.5,2.3,33.2
E00106201,57.5,4.3,38.2
E00106202,61,2.7,36.4
E00106203,63.5,6,30.6
E00106204,52.6,5.9,41.5
E00106205,56.7,4.4,38.9
E00106206,58.2,5.9,36
E00106207,48.9,5.2,45.9
E00106208,37.7,5.1,57.1
E00106209,63.1,4,32.8
E00106210,60.7,2.7,36.5
E00106211,44,3.2,52.8
E00106212,60,4,36
E00106213,61.8,4.9,33.3
E00106214,65.2,4.8,30
E00106217,50.3,6.6,43.1
E00106218,53.5,3.2,43.3
E00106219,56.3,1.5,42.2
E00106220,46.5,3.8,49.8
E00106221,45,3.1,51.9
E00106222,54,2.7,43.3
E00106223,61,3.1,35.9
E00106224,66,1.6,32.4
E00106225,68.7,3.6,27.6
E00106226,53.8,5.3,40.9
E00106227,49.5,2.1,48.4
E00106228,66.3,0,33.7
E00106229,48.5,3.4,48.1
E00106230,65,2.7,32.2
E00106231,54.2,5.2,40.6
E00106232,53,0.4,46.5
E00106233,60.3,1.8,37.9
E00106234,71.8,1.7,26.6
E00106235,60.1,1.4,38.5
E00106236,45.7,3.9,50.4
E00106237,40.8,5.7,53.6
E00106238,50.6,3.1,46.3
E00106239,16.9,1.9,81.2
E00106240,39.5,2.9,57.6
E00106241,39.1,3.4,57.4
E00106242,34.5,0.5,65
E00106243,61.1,2.2,36.8
E00106244,56,0.5,43.5
E00106245,29.1,2.1,68.8
E00106246,47.8,0.7,51.5
E00106247,60.3,8.7,31
E00106248,44.9,5.4,49.8
E00106249,15.5,3.2,81.3
E00106250,48.2,5.8,45.9
E00106251,39.9,0.7,59.4
E00106252,38.2,2.6,59.2
E00106253,53.1,1.6,45.3
E00106254,31.9,2.3,65.8
E00106255,51.9,3.2,44.9
E00106256,25.9,2.5,71.6
E00106257,50,4.4,45.6
E00106258,26.6,0.3,73.1
E00106259,59.6,6.7,33.7
E00106260,60.8,4.1,35
E00106261,66.9,4.7,28.4
E00106262,11.9,1.1,87
E00106263,27.1,0.6,72.3
E00106264,42.4,3.4,54.2
E00106265,59.8,0.5,39.7
E00106266,57.3,1.7,41
E00106267,61.2,4.9,33.8
E00106268,15.3,0.6,84
E00106269,13.7,0.7,85.6
E00106270,49.2,4.6,46.2
E00106271,44.3,3.4,52.3
E00106272,34.3,3.3,62.4
E00106273,45.9,3.2,50.9
E00106274,30.7,2.1,67.2
