geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00106132,53.8,34.2,10.8,1.3
E00106133,25,55.6,17.7,1.6
E00106134,54.5,32.2,12.4,0.8
E00106135,26.5,52.9,18.4,2.2
E00106136,42.3,44.2,12.3,1.2
E00106137,33.1,42.7,19.1,5.1
E00106138,22.2,46.7,21.5,9.6
E00106139,47.1,37.7,11.6,3.6
E00106140,40.6,41.4,16.5,1.5
E00106141,55.8,29.2,13.3,1.8
E00106142,56.7,35.5,5.6,2.2
E00106143,30.4,48,16,5.6
E00106144,35.4,46.2,12.3,6.2
E00106145,48.1,33.7,10.7,7.5
E00106146,32.3,50.8,13.8,3.1
E00106147,49.6,42.1,5.8,2.5
E00106148,46.4,39.2,7.2,7.2
E00106149,59.6,29.8,5.3,5.3
E00106150,39.8,43.8,10.2,6.3
E00106151,46.3,39.7,9.6,4.4
E00106152,46.6,37.9,9.9,5.6
E00106153,45,47,6,2
E00106154,57.5,33.8,4.8,3.9
E00106155,65.6,31.1,2.6,0.7
E00106156,55.2,35.2,9.7,0
E00106157,53.4,35.3,6,5.3
E00106158,61.6,28.8,7.5,2.1
E00106159,51.7,38.8,8.5,1
E00106162,36.7,41.3,19.3,2.8
E00106163,21.1,41.1,28.4,9.5
E00106164,21.8,58.6,13.8,5.7
E00106165,27.6,47.6,21.4,3.4
E00106166,28.6,40.1,24.5,6.8
E00106167,18.8,50,24.2,7
E00106168,44.7,41.5,13,0.8
E00106169,23,51.8,21.6,3.6
E00106170,41.3,31.9,23.2,3.6
E00106171,22.6,52.6,18,6.8
E00106172,18.7,55.2,22.4,3.7
E00106173,29.7,50.7,15.9,3.6
E00106174,28.4,46.8,17.7,7.1
E00106175,20.3,54.9,20.9,3.9
E00106176,36.5,43.1,17.5,2.9
E00106177,24.8,46.6,21.1,7.5
E00106178,39.1,37.3,21.1,2.5
E00106179,15.7,47,31.3,6.1
E00106180,30.1,48.5,18.4,2.9
E00106181,22.5,56.6,18.6,2.3
E00106182,21,48.7,21.8,8.4
E00106183,20,48,20.8,11.2
E00106184,8.3,46.3,34.3,11.1
E00106185,44.2,35.6,14.4,5.8
E00106186,37.1,34.3,20,8.6
E00106187,32,49.2,14.8,3.9
E00106188,20.5,48,25.2,6.3
