geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00137374,93.2,6.8
E00138100,79.7,20.3
E00138117,45.3,54.7
E00138118,45.4,54.6
E00138119,64.9,35.1
E00138121,58,42
E00138122,53.8,46.2
E00138123,48.2,51.8
E00138124,58,42
E00138125,48.2,51.8
E00138126,36.7,63.3
E00138127,58.8,41.2
E00138128,47.4,52.6
E00138129,53,47
E00138130,45,55
E00138131,52.8,47.2
E00138132,51.6,48.4
E00138133,43.1,56.9
E00138134,43.1,56.9
E00138135,51,49
E00138136,49,51
E00138137,44.5,55.5
E00138138,48.4,51.6
E00138142,63.6,36.4
E00138143,55.1,44.9
E00138144,51.2,48.8
E00138145,66.7,33.3
E00138146,42.7,57.3
E00138147,54.4,45.6
E00138148,47.6,52.4
E00138149,58.3,41.7
E00138150,54.5,45.5
E00138151,65.6,34.4
E00138152,54.7,45.3
E00138153,57,43
E00138154,75.8,24.2
E00138155,72,28
E00138156,72.2,27.8
E00138157,82.5,17.5
E00138158,58.2,41.8
E00138160,61,39
E00138162,59.4,40.6
E00138163,78.4,21.6
E00138164,69.3,30.7
E00138165,63.9,36.1
E00138166,78.6,21.4
E00138167,77,23
E00138168,79.1,20.9
E00138169,78.7,21.3
E00138170,78.9,21.1
E00138171,67.7,32.3
E00138172,77.5,22.5
E00138173,82.3,17.7
E00138174,78.3,21.7
E00138175,77,23
E00138176,88.7,11.3
E00138177,81.2,18.8
E00138178,75.7,24.3
E00138179,78.9,21.1
E00138180,81.1,18.9
E00138181,83.7,16.3
E00138182,70.4,29.6
E00138183,82.5,17.5
E00138184,78,22
E00138185,76.6,23.4
E00138186,75.7,24.3
E00138187,63.5,36.5
E00138188,85.5,14.5
E00138189,72.6,27.4
E00138190,64,36
E00138191,82.3,17.7
E00138192,79.8,20.2
E00138193,83.7,16.3
E00138194,80.9,19.1
E00138195,78.1,21.9
E00138196,87.8,12.2
E00138197,86.3,13.7
E00138198,78.7,21.3
E00138199,78.5,21.5
E00138200,81.6,18.4
E00138201,86.6,13.4
E00138202,80.3,19.7
E00138203,89.2,10.8
E00138204,69.8,30.2
E00138205,75.3,24.7
E00138206,75.2,24.8
E00138207,81.1,18.9
E00138208,86.3,13.7
E00138209,78.2,21.8
E00138210,88.9,11.1
E00138295,66.1,33.9
E00138298,73.5,26.5
E00138299,66,34
E00138302,77.2,22.8
E00138304,71.1,28.9
E00138305,72.5,27.5
E00138306,70.2,29.8
E00138308,70.4,29.6
E00138310,77.6,22.4
E00138311,70.2,29.8
E00138312,75.7,24.3
E00138313,62.8,37.2
E00138315,76.4,23.6
E00138317,68.2,31.8
E00138320,67.6,32.4
E00138321,73.5,26.5
E00138322,64.8,35.2
E00138323,91.9,8.1
E00138324,84.3,15.7
E00138328,87.4,12.6
E00138329,90.4,9.6
E00138330,89.3,10.7
E00138331,89.1,10.9
E00138332,94,6
E00138333,91.5,8.5
E00138334,92.8,7.2
E00138335,75.5,24.5
E00138336,94.4,5.6
E00138337,84.4,15.6
E00138338,67.4,32.6
E00138339,77.6,22.4
E00138340,74.3,25.7
E00138341,76.4,23.6
E00138342,72.6,27.4
E00138343,84.3,15.7
E00138344,58.8,41.2
E00138345,81.5,18.5
E00138376,91.5,8.5
E00138377,89.2,10.8
E00138378,83.1,16.9
E00138382,95.9,4.1
E00138383,91,9
E00138386,93,7
E00138387,93,7
E00138391,89.1,10.9
E00138395,86.5,13.5
E00138399,92.5,7.5
E00138400,84,16
E00138401,93.5,6.5
E00138403,97.6,2.4
E00138404,91.7,8.3
E00138405,92.3,7.7
E00138406,83.6,16.4
E00138407,88.7,11.3
E00138408,83.4,16.6
E00138409,88.2,11.8
E00138410,81.2,18.8
E00138411,88.3,11.7
E00138412,87.1,12.9
E00138413,83.9,16.1
E00138414,90.6,9.4
E00138415,86.8,13.2
E00138416,89.1,10.9
E00138417,83.1,16.9
E00138418,95.6,4.4
E00138419,89.3,10.7
E00138420,87.4,12.6
E00138421,89.1,10.9
E00138422,90.1,9.9
E00138423,95.2,4.8
E00138424,87.9,12.1
E00138425,87.6,12.4
E00138426,85.8,14.2
E00138427,88.2,11.8
E00138428,93.6,6.4
E00138429,87.3,12.7
E00138431,77,23
E00138432,80.6,19.4
E00138434,85.7,14.3
E00138435,93.1,6.9
E00138436,89.9,10.1
E00138437,83.5,16.5
E00138438,80.5,19.5
E00138439,83.5,16.5
E00138440,93.9,6.1
E00138441,85.6,14.4
E00138442,79.1,20.9
E00138443,78.2,21.8
E00138444,90.4,9.6
E00138445,93.5,6.5
E00138446,91.5,8.5
E00138447,86.4,13.6
E00138449,91.9,8.1
E00138450,97.7,2.3
E00138451,85.5,14.5
E00138452,79.8,20.2
E00138453,80.1,19.9
E00138454,80.2,19.8
E00138455,93.9,6.1
E00138456,90.6,9.4
E00138462,80.9,19.1
E00138480,80.6,19.4
E00138481,85.5,14.5
E00138482,85.4,14.6
E00138483,50,50
E00138484,41.9,58.1
E00138485,43.3,56.7
E00138487,63.8,36.2
E00138488,71,29
E00138489,59.2,40.8
E00138490,42.5,57.5
E00138491,53.5,46.5
E00138492,45.2,54.8
E00138493,49.7,50.3
E00138494,52.3,47.7
E00138495,41.8,58.2
E00138496,49.4,50.6
E00138497,58.7,41.3
E00138498,39.2,60.8
E00138499,46.7,53.3
E00138500,53.5,46.5
E00138501,49,51
E00138502,49.2,50.8
E00138504,42.2,57.8
E00138505,69,31
E00138507,58.7,41.3
E00138509,44,56
E00138511,63.2,36.8
E00138512,41.3,58.7
E00138516,73.1,26.9
E00138518,63.1,36.9
E00138519,68.9,31.1
E00138520,65.5,34.5
E00138521,72,28
E00138522,63,37
E00138523,68.3,31.7
E00138524,67.1,32.9
E00138525,65.7,34.3
E00138526,71.4,28.6
E00138527,58.3,41.7
E00138528,74.5,25.5
E00138529,72.9,27.1
E00138530,68.3,31.7
E00138531,70,30
E00138532,73.1,26.9
E00138533,75.7,24.3
E00138534,75.6,24.4
E00138536,75.3,24.7
E00138537,75.7,24.3
E00138538,75.6,24.4
E00138539,84.6,15.4
E00138540,76.2,23.8
