geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00137374,86.5,3.4,10.1
E00138100,62.8,17,20.2
E00138117,42.8,43.4,13.8
E00138118,47.1,44.4,8.5
E00138119,58.3,21.5,20.2
E00138121,46.4,33.7,19.9
E00138122,37.2,46.8,16
E00138123,40.2,48.3,11.5
E00138124,60.7,32.6,6.7
E00138125,40.3,47.1,12.6
E00138126,31.8,50,18.2
E00138127,56.1,26.1,17.8
E00138128,44.1,48.6,7.3
E00138129,48,38,14
E00138130,38.8,48,13.2
E00138131,41.5,37.5,21.1
E00138132,42.9,45.4,11.7
E00138133,44,44,11.9
E00138134,33,49.5,17.5
E00138135,44.3,33.1,22.6
E00138136,47.9,42.3,9.8
E00138137,36.9,54,9.1
E00138138,46.2,39.2,14.7
E00138142,53.8,21.3,24.9
E00138143,47.9,35.9,16.2
E00138144,44.9,39.1,16
E00138145,55.3,21.4,23.3
E00138146,36.9,49.2,13.9
E00138147,51.9,31.9,16.2
E00138148,33.3,50.3,16.4
E00138149,57.7,29.2,13.1
E00138150,68.3,21.4,10.3
E00138151,48.9,29.7,21.4
E00138152,49,27.5,23.5
E00138153,48.1,40.2,11.8
E00138154,63.4,15.5,21.1
E00138155,64.7,19,16.4
E00138156,67.5,20.1,12.4
E00138157,79.7,11.7,8.7
E00138158,48,41.1,10.9
E00138160,54.5,34.3,11.2
E00138162,54.2,37.2,8.7
E00138163,68.5,17.6,13.9
E00138164,62.6,25.8,11.6
E00138165,52.2,34.4,13.4
E00138166,67.6,18.4,14
E00138167,64.9,16.4,18.7
E00138168,66.9,17.7,15.4
E00138169,71.6,18.8,9.6
E00138170,66.1,14,19.9
E00138171,52.7,28.1,19.2
E00138172,63.7,13.3,22.9
E00138173,67.5,13.4,19.1
E00138174,67.4,18.9,13.7
E00138175,62.1,16.6,21.3
E00138176,76.5,6.4,17
E00138177,84.6,10.3,5.1
E00138178,75.7,18.4,5.9
E00138179,74.8,16.1,9
E00138180,67.8,14.1,18.1
E00138181,78.1,8.3,13.6
E00138182,67.9,23.8,8.2
E00138183,79,12.1,8.9
E00138184,78,14.8,7.3
E00138185,65.9,18.8,15.3
E00138186,78.6,14.8,6.5
E00138187,61.7,32.4,5.9
E00138188,87.3,7.8,4.9
E00138189,72.4,21.8,5.9
E00138190,61.4,30.1,8.5
E00138191,83.8,9.1,7.2
E00138192,84.1,10.2,5.8
E00138193,78.8,11.7,9.4
E00138194,71.9,17.6,10.4
E00138195,84.6,12.3,3.1
E00138196,91,4.6,4.3
E00138197,88.1,7.9,4
E00138198,75.3,17.5,7.2
E00138199,77,17.7,5.3
E00138200,87.5,7.3,5.1
E00138201,84.8,7.5,7.7
E00138202,80.1,12.4,7.5
E00138203,87.5,4.5,8
E00138204,60,30,10
E00138205,71.8,17.9,10.3
