geography_code,in_full_time_education-001,in_full_time_education-002
E00137374,20.2,79.8
E00138100,12.4,87.6
E00138117,27.7,72.3
E00138118,29.4,70.6
E00138119,17.3,82.7
E00138121,26.8,73.2
E00138122,25.5,74.5
E00138123,25.2,74.8
E00138124,26.1,73.9
E00138125,20.7,79.3
E00138126,25.4,74.6
E00138127,17.2,82.8
E00138128,27.4,72.6
E00138129,25.6,74.4
E00138130,24.9,75.1
E00138131,27.6,72.4
E00138132,25.2,74.8
E00138133,15.3,84.7
E00138134,19.3,80.7
E00138135,18.4,81.6
E00138136,17.8,82.2
E00138137,21.5,78.5
E00138138,26,74
E00138142,10.1,89.9
E00138143,18.4,81.6
E00138144,26.6,73.4
E00138145,8.2,91.8
E00138146,21.9,78.1
E00138147,9,91
E00138148,18.6,81.4
E00138149,31.4,68.6
E00138150,35.1,64.9
E00138151,22.2,77.8
E00138152,17.6,82.4
E00138153,16.2,83.8
E00138154,21.8,78.2
E00138155,32.2,67.8
E00138156,22.3,77.7
E00138157,17.8,82.2
E00138158,28.9,71.1
E00138160,27.9,72.1
E00138162,31.8,68.2
E00138163,27.7,72.3
E00138164,21.7,78.3
E00138165,28.6,71.4
E00138166,31.5,68.5
E00138167,28.8,71.2
E00138168,23.7,76.3
E00138169,24.5,75.5
E00138170,22.4,77.6
E00138171,28.2,71.8
E00138172,23.3,76.7
E00138173,30.8,69.2
E00138174,18.3,81.7
E00138175,20.2,79.8
E00138176,16.1,83.9
E00138177,21.7,78.3
E00138178,17.6,82.4
E00138179,19.2,80.8
E00138180,25.8,74.2
E00138181,22.5,77.5
E00138182,18.5,81.5
E00138183,19,81
E00138184,17.4,82.6
E00138185,35.8,64.2
E00138186,24.1,75.9
E00138187,15.8,84.2
E00138188,14.1,85.9
E00138189,21.5,78.5
E00138190,12.7,87.3
E00138191,17.6,82.4
E00138192,12.9,87.1
E00138193,18.1,81.9
E00138194,19.2,80.8
E00138195,19.7,80.3
E00138196,17.7,82.3
E00138197,20.6,79.4
E00138198,24.1,75.9
E00138199,20.6,79.4
E00138200,17.1,82.9
E00138201,23.5,76.5
E00138202,16,84
E00138203,22.5,77.5
E00138204,16.3,83.7
E00138205,13.9,86.1
E00138206,22,78
E00138207,19.9,80.1
E00138208,16.1,83.9
E00138209,19.3,80.7
E00138210,18.9,81.1
E00138295,23.6,76.4
E00138298,26.3,73.7
E00138299,17.6,82.4
E00138302,32.6,67.4
E00138304,19.8,80.2
E00138305,8.7,91.3
E00138306,20.2,79.8
E00138308,25.4,74.6
E00138310,20.3,79.7
E00138311,27.6,72.4
E00138312,17,83
E00138313,14.7,85.3
E00138315,15.9,84.1
E00138317,17.5,82.5
E00138320,13.3,86.7
E00138321,21.8,78.2
E00138322,16.7,83.3
E00138323,13.6,86.4
E00138324,14.8,85.2
E00138328,22,78
E00138329,16.9,83.1
E00138330,10.9,89.1
E00138331,15.1,84.9
E00138332,16.8,83.2
E00138333,9.7,90.3
E00138334,19.4,80.6
E00138335,13.9,86.1
E00138336,13.8,86.2
E00138337,9.8,90.2
E00138338,17.6,82.4
E00138339,18.2,81.8
E00138340,23.4,76.6
E00138341,21.2,78.8
E00138342,26.7,73.3
E00138343,23.4,76.6
E00138344,21.8,78.2
E00138345,20.6,79.4
E00138376,16.5,83.5
E00138377,18.5,81.5
E00138378,24.1,75.9
E00138382,19.9,80.1
E00138383,14.4,85.6
E00138386,15.9,84.1
E00138387,18.6,81.4
E00138391,22.4,77.6
E00138395,22.5,77.5
E00138399,23.6,76.4
E00138400,22.3,77.7
E00138401,19,81
E00138403,10.9,89.1
E00138404,19.4,80.6
E00138405,12.6,87.4
E00138406,15.4,84.6
E00138407,23.5,76.5
E00138408,21,79
E00138409,14.9,85.1
E00138410,18.3,81.7
E00138411,12.4,87.6
E00138412,21.8,78.2
E00138413,15,85
E00138414,16.1,83.9
E00138415,17.6,82.4
E00138416,19.8,80.2
E00138417,20,80
E00138418,14,86
E00138419,18.6,81.4
E00138420,25.1,74.9
E00138421,11.8,88.2
E00138422,20.4,79.6
E00138423,8.9,91.1
E00138424,10.6,89.4
E00138425,15.8,84.2
E00138426,13.9,86.1
E00138427,12.4,87.6
E00138428,14.1,85.9
E00138429,13.2,86.8
E00138431,28.3,71.7
E00138432,15.1,84.9
E00138434,24.5,75.5
E00138435,18.9,81.1
E00138436,21.6,78.4
E00138437,14.9,85.1
E00138438,23.9,76.1
E00138439,11.2,88.8
E00138440,18.9,81.1
E00138441,19.8,80.2
E00138442,14.1,85.9
E00138443,14,86
E00138444,23.2,76.8
E00138445,20.3,79.7
E00138446,10.2,89.8
E00138447,18.4,81.6
E00138449,9.6,90.4
E00138450,9.2,90.8
E00138451,11.6,88.4
E00138452,23,77
E00138453,14.2,85.8
E00138454,14.8,85.2
E00138455,19.4,80.6
E00138456,8.2,91.8
E00138462,21.5,78.5
E00138480,9.7,90.3
E00138481,8.2,91.8
E00138482,9.3,90.7
E00138483,18.9,81.1
E00138484,21.2,78.8
E00138485,25.5,74.5
E00138487,21.7,78.3
E00138488,25.4,74.6
E00138489,30.6,69.4
E00138490,28,72
E00138491,24.8,75.2
E00138492,24,76
E00138493,27.5,72.5
E00138494,26.3,73.7
E00138495,26.4,73.6
E00138496,19.2,80.8
E00138497,19.7,80.3
E00138498,26,74
E00138499,20.8,79.2
E00138500,12,88
E00138501,24.7,75.3
E00138502,18.6,81.4
E00138504,17.4,82.6
E00138505,18.3,81.7
E00138507,24.2,75.8
E00138509,24.1,75.9
E00138511,21.8,78.2
E00138512,16.1,83.9
E00138516,23.6,76.4
E00138518,23.7,76.3
E00138519,29.4,70.6
E00138520,17.7,82.3
E00138521,25.2,74.8
E00138522,18.5,81.5
E00138523,24,76
E00138524,23.7,76.3
E00138525,29.1,70.9
E00138526,19.2,80.8
E00138527,22.7,77.3
E00138528,18.1,81.9
E00138529,33.1,66.9
E00138530,30.1,69.9
E00138531,25.2,74.8
E00138532,33.6,66.4
E00138533,18.1,81.9
E00138534,28.5,71.5
E00138536,17.1,82.9
E00138537,18.6,81.4
E00138538,25.7,74.3
E00138539,11.3,88.7
E00138540,22.7,77.3
E00138541,37,63
E00138542,32.9,67.1
E00138543,29.2,70.8
E00138544,23.3,76.7
E00138545,22.9,77.1
