geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00137374,67.4,3.2,29.4
E00138100,52.1,3.8,44.2
E00138117,68.6,7.2,24.2
E00138118,57,11.1,31.9
E00138119,48.3,12.9,38.8
E00138121,66,6.5,27.5
E00138122,71.2,5.2,23.6
E00138123,69.6,5,25.4
E00138124,59.9,5.8,34.3
E00138125,75.4,3.9,20.7
E00138126,69.1,5,25.8
E00138127,48.6,4.2,47.2
E00138128,68.3,7.8,23.9
E00138129,61.5,8,30.6
E00138130,68.9,4,27.1
E00138131,60.2,8.2,31.6
E00138132,75.1,4.1,20.8
E00138133,69.2,4.2,26.6
E00138134,71.2,5.3,23.5
E00138135,45.2,9.5,45.2
E00138136,66.6,5.7,27.8
E00138137,69.4,4.8,25.8
E00138138,61.6,6.3,32.1
E00138142,54,6.3,39.8
E00138143,65.6,5.8,28.6
E00138144,63.7,4,32.3
E00138145,38.7,14.9,46.4
E00138146,71.3,3.2,25.5
E00138147,64.7,4.3,31
E00138148,67.1,4.3,28.6
E00138149,62.4,6.2,31.4
E00138150,51.3,7.5,41.2
E00138151,55.6,4.7,39.6
E00138152,45.7,9.4,44.9
E00138153,71.2,6.3,22.5
E00138154,59.8,4,36.2
E00138155,62,4.7,33.2
E00138156,80.6,1.6,17.8
E00138157,60.4,1.6,38
E00138158,75,8.5,16.5
E00138160,63.8,6.6,29.7
E00138162,66.6,4.3,29.1
E00138163,54.3,0.4,45.3
E00138164,67.9,4.2,28
E00138165,68.2,4.2,27.6
E00138166,65.7,3.9,30.3
E00138167,59.9,5.5,34.6
E00138168,64.7,2.4,32.9
E00138169,71.8,3.8,24.4
E00138170,56.5,1.9,41.6
E00138171,65.2,4.5,30.3
E00138172,55.6,4.8,39.6
E00138173,61.5,3.5,35.1
E00138174,64.1,4.8,31.1
E00138175,55.1,3.8,41
E00138176,54.2,4.2,41.7
E00138177,70.2,2,27.8
E00138178,75,2,23
E00138179,70.7,0.7,28.5
E00138180,60.7,6.3,33
E00138181,62.5,2.5,34.9
E00138182,80,3.9,16.1
E00138183,71.5,2.2,26.3
E00138184,79,1.6,19.3
E00138185,66.7,3.8,29.5
E00138186,69.7,3.3,27
E00138187,82.7,2.9,14.4
E00138188,55,2,43
E00138189,68.7,3.1,28.2
E00138190,79.3,2.9,17.8
E00138191,65.9,0.9,33.2
E00138192,57.7,2.1,40.2
E00138193,55.2,2,42.9
E00138194,73.1,2.2,24.7
E00138195,73.5,2.3,24.1
E00138196,65.5,2.2,32.4
E00138197,71.8,1.4,26.8
E00138198,85.1,1.4,13.6
E00138199,74.5,1.9,23.6
E00138200,61.1,4.8,34.1
E00138201,77.2,0,22.8
E00138202,75.3,1.6,23.1
E00138203,69.3,0,30.7
E00138204,77.1,3.1,19.8
E00138205,78,3.4,18.6
E00138206,81,1.4,17.5
E00138207,72.1,2.4,25.6
E00138208,39.1,0.6,60.3
E00138209,66.4,1.8,31.8
