geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00112731,94.5,5.5
E00112736,91.6,8.4
E00112741,95.9,4.1
E00112743,94.2,5.8
E00112744,94.2,5.8
E00112745,94.9,5.1
E00112746,93.2,6.8
E00112748,93.1,6.9
E00112749,96.3,3.7
E00112750,94.3,5.7
E00112751,94.1,5.9
E00158950,92.9,7.1
E00158951,92.6,7.4
E00158952,89.6,10.4
E00158953,94.3,5.7
E00158954,97.7,2.3
E00158955,95.7,4.3
E00158956,95.1,4.9
E00158957,97.1,2.9
E00158958,95.3,4.7
E00158959,92.8,7.2
E00158960,96.1,3.9
E00158961,93.3,6.7
E00158962,89,11
E00158963,94.4,5.6
E00158964,94,6
E00158965,86.2,13.8
E00158966,95.2,4.8
E00158967,93.1,6.9
E00158968,94.2,5.8
E00158969,92,8
E00158970,90.7,9.3
E00158971,95.5,4.5
E00158972,95.9,4.1
E00158973,95.3,4.7
E00158974,93.4,6.6
E00158976,93.8,6.3
E00158977,97.9,2.1
E00158978,95,5
E00158979,92.8,7.2
E00158980,94.1,5.9
E00158982,93.1,6.9
E00158984,92.5,7.5
E00158985,91.1,8.9
E00158986,94.2,5.8
E00158987,95.5,4.5
E00158988,93.6,6.4
E00158989,94.6,5.4
E00158990,91.5,8.5
E00158991,93.7,6.3
E00158992,94,6
E00158994,95.1,4.9
E00158995,95.1,4.9
E00158996,95.5,4.5
E00158997,95.7,4.3
E00158998,94.1,5.9
E00158999,90.1,9.9
E00159001,94.7,5.3
E00159002,92.1,7.9
E00159003,92,8
E00159004,95.1,4.9
E00159005,97.2,2.8
E00159006,96.8,3.2
E00159007,96.2,3.8
E00159080,93.8,6.2
E00159097,96.3,3.7
E00159098,97.3,2.7
E00159099,96.2,3.8
E00159100,93.5,6.5
E00159101,94.9,5.1
E00159102,94.5,5.5
E00159103,94.3,5.7
E00159104,95,5
E00159131,96.5,3.5
E00159133,97.9,2.1
E00159135,96.2,3.8
E00159275,97.2,2.8
E00159276,94.9,5.1
E00159289,96.7,3.3
E00159291,92,8
E00159292,91.7,8.3
E00159293,95.2,4.8
E00159326,93.7,6.3
E00159327,91.6,8.4
E00159328,92.4,7.6
E00159329,96.5,3.5
E00159330,94.8,5.2
E00159331,94.1,5.9
E00164394,97.4,2.6
E00164396,96.7,3.3
E00164397,97.3,2.7
E00164398,97.1,2.9
E00164399,95.8,4.2
E00164400,95.3,4.7
E00164401,97.8,2.2
E00164408,95.6,4.4
E00164409,93.7,6.3
E00164410,94.2,5.8
E00164411,95.1,4.9
