geography_code,disability_3a-001,disability_3a-002
E00112731,13,87
E00112736,12.7,87.3
E00112741,16.9,83.1
E00112743,17.9,82.1
E00112744,11.6,88.4
E00112745,20.5,79.5
E00112746,18.3,81.7
E00112748,14.5,85.5
E00112749,9.4,90.6
E00112750,17.4,82.6
E00112751,21.8,78.2
E00158950,30.4,69.6
E00158951,16,84
E00158952,24.9,75.1
E00158953,20.4,79.6
E00158954,21.8,78.2
E00158955,24,76
E00158956,10.4,89.6
E00158957,16,84
E00158958,15,85
E00158959,28.4,71.6
E00158960,34.8,65.2
E00158961,18.8,81.2
E00158962,12.6,87.4
E00158963,17.8,82.2
E00158964,15.6,84.4
E00158965,14.8,85.2
E00158966,22,78
E00158967,16,84
E00158968,28.7,71.3
E00158969,16.5,83.5
E00158970,12.4,87.6
E00158971,15.3,84.7
E00158972,9.4,90.6
E00158973,16.3,83.8
E00158974,7.1,92.9
E00158976,23.6,76.4
E00158977,19.5,80.5
E00158978,13.7,86.3
E00158979,15.9,84.1
E00158980,15,85
E00158982,28.3,71.7
E00158984,9.8,90.2
E00158985,14.8,85.2
E00158986,12.7,87.3
E00158987,21,79
E00158988,11.8,88.2
E00158989,15.2,84.8
E00158990,24.6,75.4
E00158991,13.8,86.2
E00158992,12,88
E00158994,16.1,83.9
E00158995,16.8,83.2
E00158996,13.6,86.4
E00158997,18.3,81.7
E00158998,14.7,85.3
E00158999,14.7,85.3
E00159001,22.9,77.1
E00159002,13.9,86.1
E00159003,20.9,79.1
E00159004,27.9,72.1
E00159005,19,81
E00159006,19.4,80.6
E00159007,10.3,89.7
E00159080,13.2,86.8
E00159097,28.5,71.5
E00159098,13.5,86.5
E00159099,20.5,79.5
E00159100,16,84
E00159101,17.9,82.1
E00159102,14.1,85.9
E00159103,14.4,85.6
E00159104,16.5,83.5
E00159131,9.4,90.6
E00159133,13,87
E00159135,15.7,84.3
E00159275,17.6,82.4
E00159276,23.6,76.4
E00159289,22.9,77.1
E00159291,25.5,74.5
E00159292,18.9,81.1
E00159293,21.2,78.8
E00159326,13.5,86.5
