geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00112731,18.2,67.9,13.9
E00112736,17.7,68.1,14.2
E00112741,8.3,80.3,11.4
E00112743,9.7,81.2,9.1
E00112744,15.5,72.9,11.6
E00112745,9.7,72.8,17.5
E00112746,14.4,75,10.6
E00112748,15.1,71.7,13.2
E00112749,12.2,76.5,11.3
E00112750,11.3,69.6,19.1
E00112751,5.4,85.5,9
E00158950,15.5,68,16.5
E00158951,8.1,77.8,14.1
E00158952,11,77.1,11.9
E00158953,10.2,75.4,14.4
E00158954,6.4,76.4,17.3
E00158955,10.5,43.2,46.3
E00158956,10,81,9
E00158957,9.8,76.2,13.9
E00158958,12,78.3,9.8
E00158959,4.3,72.4,23.3
E00158960,4.7,80.6,14.7
E00158961,12.8,62.8,24.4
E00158962,11.1,68.3,20.6
E00158963,6.8,77.8,15.4
E00158964,6.5,81.7,11.8
E00158965,12.2,76.5,11.3
E00158966,7.3,61.8,30.9
E00158967,4.8,79.5,15.7
E00158968,14.3,59,26.7
E00158969,12.4,67.4,20.2
E00158970,9.7,81.9,8.3
E00158971,18.2,68.5,13.3
E00158972,11,75.3,13.7
E00158973,8,76.6,15.3
E00158974,13.2,75,11.8
E00158976,12,78.3,9.6
E00158977,8.3,74,17.7
E00158978,4.2,87.4,8.4
E00158979,11.8,78.5,9.7
E00158980,11.8,73.1,15.1
E00158982,5.8,69.2,25
E00158984,9.3,77.9,12.8
E00158985,10.5,80.2,9.3
E00158986,16.5,69.6,13.9
E00158987,5.6,85,9.4
E00158988,13.9,60.7,25.4
E00158989,12.7,73.7,13.6
E00158990,6.4,73.6,20
E00158991,13.8,75.4,10.8
E00158992,13.3,66.4,20.3
E00158994,15.6,73.4,11
E00158995,14.5,54.5,30.9
E00158996,15.3,72.2,12.5
E00158997,7.8,73.9,18.3
E00158998,13.2,74.3,12.5
E00158999,12.8,74.4,12.8
E00159001,6.3,70.9,22.8
E00159002,17.9,58.3,23.8
E00159003,11.9,56.6,31.4
E00159004,16.8,67.3,15.8
E00159005,12,79.2,8.8
E00159006,11.9,72.9,15.3
E00159007,11.3,81.7,7
E00159080,5.3,75.4,19.3
E00159097,7,79.3,13.6
E00159098,7.9,82.5,9.5
E00159099,7.7,73.1,19.2
E00159100,21.2,75.8,3
E00159101,6.4,75.5,18.2
E00159102,9.4,70.6,20
E00159103,8,79,13
E00159104,10.1,77.1,12.8
E00159131,12,74,14
E00159133,7.7,78.8,13.5
E00159135,8.1,78.8,13.1
E00159275,8.5,76.8,14.6
E00159276,5,69.2,25.8
E00159289,18.1,59,22.9
E00159291,10.5,67.4,22.1
E00159292,7.9,80.3,11.8
E00159293,3.6,86.2,10.2
E00159326,22,68,10
E00159327,5.3,81.7,13
E00159328,6.3,83,10.8
E00159329,6.3,80.2,13.5
E00159330,9.8,74,16.3
E00159331,13.7,76.5,9.8
E00164394,13.6,72,14.4
E00164396,9.5,75,15.5
E00164397,14.3,75,10.7
E00164398,7.4,74.1,18.5
E00164399,12.5,74,13.5
E00164400,6.3,79.7,13.9
E00164401,7.8,76,16.3
E00164408,16.7,71.7,11.7
E00164409,15.5,64.8,19.7
E00164410,9.5,65.4,25.1
E00164411,12.9,75.8,11.4
E00164947,11.9,75.7,12.4
E00164948,4.7,74.8,20.6
E00164949,6,89.2,4.8
E00164950,13.2,74.8,11.9
E00164951,12.8,75.2,12
E00164952,8.4,79,12.6
E00164953,11.4,65.8,22.8
E00164954,7.8,63,29.2
E00164955,6.4,78,15.6
E00164956,15.2,69.7,15.2
E00164957,14.5,66.1,19.4
E00164958,6.4,83.6,10
E00164959,9,82.8,8.3
E00164960,26.5,53.9,19.6
E00164961,11.5,74,14.5
E00164962,5,81.4,13.6
E00164966,19.6,55.4,25
E00164967,12.9,57.6,29.4
E00164968,14.3,70.2,15.5
E00164969,10.8,75.9,13.3
E00164970,15.8,51.5,32.7
E00164971,17.9,58.2,23.9
E00164972,25.6,38.5,35.9
E00164975,8.2,77.3,14.5
E00164977,10.1,75.8,14
E00164989,7.1,76.2,16.7
E00164990,8.4,76.5,15.1
E00164991,8.8,86.8,4.4
E00164992,6.9,75.6,17.5
E00164993,12.8,70.2,17
E00164994,7.7,79.6,12.7
E00164995,16.5,68.9,14.6
E00164996,10.2,71.3,18.5
E00164997,7.7,72.5,19.7
E00165012,24.5,60.4,15.1
E00165014,10.2,77.6,12.2
E00165015,14,70.1,15.9
E00165016,7.2,75.9,16.9
E00165025,8.5,73.2,18.3
E00165026,14.5,71.1,14.5
E00165027,9.6,74.8,15.7
E00165028,6.3,75.7,18
E00165029,9.9,70.2,19.8
