geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00112731,28.5,40,12.1,19.4
E00112736,23,46.1,17.6,13.3
E00112741,22.4,51.5,8.2,17.9
E00112743,29.5,39.6,15.9,15
E00112744,25.6,42.4,10.8,21.2
E00112745,35.8,32.5,17.9,13.8
E00112746,34.4,40.2,14.8,10.7
E00112748,31,45.1,14.1,9.9
E00112749,25,43,13.3,18.8
E00112750,26.5,35.6,18.2,19.7
E00112751,29.7,46.5,12.8,11
E00158950,47.2,30.4,11.2,11.2
E00158951,34.2,34.2,17.1,14.4
E00158952,45,35.7,7.9,11.4
E00158953,28.4,47,13.4,11.2
E00158954,29.9,40.2,13.7,16.2
E00158955,43.6,24.1,18.8,13.5
E00158956,28.5,39.8,17.1,14.6
E00158957,13.6,38.6,27.1,20.7
E00158958,29.5,31.1,25.4,13.9
E00158959,43.9,38.7,4,13.3
E00158960,69.8,24,3.1,3.1
E00158961,47.1,36.8,9.6,6.6
E00158962,54.6,32.6,9.2,3.5
E00158963,39.3,41.7,11,8
E00158964,36.8,36.1,14.8,12.3
E00158965,21.4,42.7,12.2,23.7
E00158966,21.3,34.6,18.1,26
E00158967,40,38.5,12.3,9.2
E00158968,31.8,44.2,12.4,11.6
E00158969,23.8,28.7,20.5,27
E00158970,27.1,43.8,14.6,14.6
E00158971,24.8,39.8,14.9,20.5
E00158972,26.5,37.3,13.7,22.5
E00158973,23,43.7,16.3,17
E00158974,23,47,14,16
E00158976,62.8,30.2,2.3,4.7
E00158977,23.6,48.2,19.1,9.1
E00158978,23.5,54.1,8.2,14.3
E00158979,19,48.1,18.4,14.6
E00158980,22.8,48.9,12,16.3
E00158982,37.5,52.5,3.8,6.3
E00158984,25.7,36.6,10.9,26.7
E00158985,22,45,15,18
E00158986,22.5,35.9,26.8,14.8
E00158987,42,36.1,9.5,12.4
E00158988,28.3,33.2,19.9,18.6
E00158989,19.2,48.8,16.8,15.2
E00158990,24.1,34.5,22.1,19.3
E00158991,15.5,44.3,23,17.2
E00158992,27.4,46.2,14,12.4
E00158994,23.7,38.9,18.3,19.1
E00158995,25.7,29.2,21.5,23.6
E00158996,21,49.6,13.4,16
E00158997,40,37,11.1,11.9
E00158998,20.2,35.7,16.9,27.2
E00158999,46.4,37.7,7.3,8.6
E00159001,26.4,48.8,14.7,10.1
E00159002,19,47.1,15.7,18.2
E00159003,23.6,37.6,19.1,19.7
E00159004,30.6,41,14.2,14.2
E00159005,21,46.3,15.3,17.5
E00159006,33,38,15,14
E00159007,27.4,50.7,9.6,12.3
E00159080,26.1,41,9.9,23
E00159097,42.3,41.7,6.9,9.1
E00159098,20.5,57.3,8.2,14
E00159099,26.5,43.4,10.8,19.3
E00159100,9.3,60.5,9.3,20.9
E00159101,25.6,44,11.2,19.2
E00159102,31.3,33.3,15.8,19.6
