geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00045714,8.3,19.4,58.3,13.9
E00045715,8.8,21.3,64,5.9
E00046260,13.8,18.1,62.9,5.2
E00046261,6.3,24.3,65.3,4.2
E00046262,7.3,17.3,68,7.3
E00046263,7.8,17.2,67.2,7.8
E00046264,12.8,17.1,62.2,7.9
E00046267,4.2,15.3,65.3,15.3
E00046268,9.8,15.2,60.4,14.6
E00046269,6.7,20,40,33.3
E00046270,8,20.5,53.4,18.2
E00046271,11.6,17.1,63,8.2
E00046272,15.1,21.9,54.8,8.2
E00046273,9.5,23.2,63.2,4.2
E00046274,12.9,24.2,59.1,3.8
E00046275,10.6,30.5,52.5,6.4
E00046276,8.2,17.3,67.3,7.3
E00046277,8.8,16.2,69.1,5.9
E00046278,8.7,19.7,64.6,7.1
E00046279,6.2,22.3,63.1,8.5
E00046280,14,30.8,49.5,5.6
E00046281,9.1,21.2,63.6,6.1
E00046283,10.4,23,58.5,8.1
E00046303,8.6,23.3,66.4,1.7
E00046304,1.4,16.4,71.2,11
E00046305,9.9,18.9,60.4,10.8
E00046306,7.5,20.8,63.2,8.5
E00046307,5.3,22.3,67,5.3
E00046308,10.1,21,62.3,6.5
E00046309,11.6,18.2,61.2,9.1
E00046310,8.6,34.4,51.6,5.4
E00046311,9.6,23.7,62.3,4.4
E00046312,9.6,18.1,67.5,4.8
E00046313,4.6,22.9,61.8,10.7
E00046314,16,24,54.4,5.6
E00046315,8.3,25,61.1,5.6
E00046316,12.7,23.5,57.8,5.9
E00046317,7.9,14.6,68.5,9
E00046318,8.3,21.4,67.6,2.8
E00046319,8.1,17.9,66.7,7.3
E00046320,10.5,22.7,58.7,8.1
E00046321,6.1,24.3,66.1,3.5
E00046322,7.9,22.8,61.4,7.9
E00046323,8.1,24.4,58.1,9.3
E00046324,8,31.9,56.6,3.5
E00046325,7.2,31.2,56.8,4.8
E00046326,13.4,29.1,56,1.5
E00046327,7,23.9,64.1,4.9
E00046328,8.7,20.8,65.1,5.4
E00046329,5.5,26,62.2,6.3
E00046330,13.8,14.7,55,16.5
E00046331,9,24.4,55.1,11.5
E00046332,11.3,20,62.5,6.3
E00046333,3.5,29.6,57.4,9.6
E00046334,10.9,29.5,50.4,9.3
E00046335,7,27,63,3
E00046336,7,27.5,59.2,6.3
E00046337,8.3,22,64.4,5.3
E00046338,9.3,21.3,62.7,6.7
E00046339,7.5,25.2,62.6,4.7
E00046340,10.5,20,57.1,12.4
E00046341,9.4,21.5,63.1,6
E00046342,5.4,16.1,67.9,10.7
E00046343,10.2,14.2,63.8,11.8
E00046759,11.3,28.4,49.6,10.6
E00046760,7.9,19.3,70,2.9
E00046761,9.2,22.9,60.1,7.8
E00046762,8.2,18.4,63.9,9.5
E00046763,9.4,17.9,62.8,9.8
E00046764,12.2,16.5,64,7.3
E00046765,8.3,19.9,68.6,3.2
E00046766,7.3,17.4,66.9,8.4
E00046767,9.1,20.7,62,8.3
E00046768,8.2,16.4,71.2,4.1
E00046769,7.6,24.3,63.2,4.9
E00046770,2.4,17.1,72.4,8.2
E00046771,6.1,23,63.5,7.4
E00046772,4.2,19.4,66.7,9.7
E00046774,10.2,16.3,65.3,8.2
E00046775,7.3,20,66.1,6.7
E00046776,12.7,20,61.2,6.1
E00046787,12.2,22.1,58,7.6
E00046788,11.2,23.8,59.4,5.6
E00046789,5.8,29.5,54,10.8
E00046790,4.5,30.3,55.3,9.8
E00046791,9.4,31.1,52.8,6.6
E00046792,10.3,21.9,60.6,7.1
E00046793,5.1,18.1,67.4,9.4
E00046794,4.4,31.9,52.7,11
E00046795,9.8,18.6,62.7,8.8
E00046796,9.4,21.3,56.7,12.6
E00046797,7.3,25.8,57.6,9.3
E00046798,8.7,15,67.6,8.7
E00046799,4.7,21.5,68.2,5.6
E00046800,3.6,22.5,62.3,11.6
E00046801,8.6,19.2,66.9,5.3
E00046802,13.3,18.4,55.1,13.3
E00046803,9,19.8,62.1,9
E00046804,13.3,17.7,60.2,8.8
E00046805,5,20.6,66.3,8.1
E00046806,8,17.2,65.6,9.2
E00046807,2.3,23.8,64.6,9.2
E00046808,8.6,19.4,66.9,5
E00046809,6.7,18.3,67.5,7.5
E00046810,6.5,24.3,59.8,9.3
E00046811,5.7,19.7,67.2,7.4
E00046812,7.7,22.1,66.3,3.8
E00046813,10.2,23.8,59.2,6.8
E00046814,7.9,16.4,67.3,8.5
E00046815,5,23.7,64.7,6.5
E00046816,6,15.4,69.8,8.7
E00046817,9,17.2,68.9,4.9
E00046818,8.6,16.5,62.6,12.2
E00046819,10.4,20.8,60.8,8
E00046820,8.6,19.3,63.6,8.6
E00046821,9.8,18.5,68.5,3.3
E00046822,5.7,22.6,58.5,13.2
E00046823,5.9,20,61.5,12.6
E00046824,8.6,26.6,57.8,7
E00046825,13.3,21.9,60.2,4.7
E00046826,3.7,18.7,67.9,9.7
E00046827,11.5,10.8,66.9,10.8
E00046828,7.7,25.2,58.7,8.4
E00046829,8.3,19.3,60,12.4
E00046830,9.6,20.9,63.8,5.6
E00046831,7.9,21.3,65.7,5.1
E00046832,7.9,23.7,63.2,5.3
E00046833,8.8,23.2,62.4,5.6
E00046838,10.4,22.2,61.1,6.3
E00046839,16.7,27.8,44.4,11.1
E00046844,10.6,14.4,69.7,5.3
E00046875,8.3,21.4,62.8,7.6
E00046876,9.5,23.6,58.8,8.1
E00046877,3.7,30.3,56,10.1
E00046878,7.1,22,60.3,10.6
E00046879,9,18.6,64.1,8.3
E00046880,8.6,22.4,64.7,4.3
E00046881,9.2,16.3,62.4,12.1
E00046883,10.3,13.7,70.1,6
E00046884,6.8,18.2,71,4
E00046885,9.3,9.9,71.5,9.3
E00046886,6.7,18.3,68.3,6.7
E00046887,14.8,17,62.2,5.9
E00046888,16,19.3,59.3,5.3
E00046889,5,17.9,72.1,5
E00046890,9.9,26.4,57.9,5.8
E00046891,8.3,21.4,61.3,8.9
E00046892,6.4,26.9,60.9,5.8
E00046893,9.8,14.4,69.7,6.1
E00046894,12.7,15.7,67.6,3.9
E00046895,8.4,19.6,62.2,9.8
E00046896,9.4,20.1,63.5,6.9
E00046897,9.4,19.4,62.9,8.2
E00046898,16.9,19.9,61,2.2
E00046899,9.8,18.9,65.2,6.1
E00046900,4.9,17.4,70.1,7.6
E00046901,8.1,24.4,62.5,5
E00046902,5.8,26.3,60.3,7.7
E00047600,15.8,19.2,63.3,1.7
E00047654,8.5,22.6,56.6,12.3
E00047655,12.5,20.6,61.8,5.1
E00047658,5.2,28.1,57.8,8.9
E00047659,10.7,25.9,53.6,9.8
