geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00045714,74.2,19.2,6.6
E00045715,83.6,9.3,7.1
E00046260,70.9,17,12.1
E00046261,73.8,18.7,7.5
E00046262,76.9,16.6,6.4
E00046263,87.9,7.8,4.3
E00046264,79.7,13.5,6.8
E00046267,69.3,20.5,10.2
E00046268,81.3,13.1,5.6
E00046269,43.6,29.5,26.8
E00046270,74.7,15.3,10
E00046271,74.2,13.7,12.1
E00046272,57,28.8,14.2
E00046273,72.9,14.3,12.9
E00046274,84.2,12,3.8
E00046275,75.4,17,7.6
E00046276,81.9,11.1,7
E00046277,80,16.5,3.5
E00046278,77.8,14.6,7.6
E00046279,72.1,15.4,12.5
E00046280,78.4,12,9.5
E00046281,73.9,16.5,9.5
E00046283,80.1,14.4,5.5
E00046303,77.2,15,7.8
E00046304,72.4,16.3,11.3
E00046305,77.6,14.9,7.5
E00046306,77.5,15.9,6.6
E00046307,78.1,14.6,7.3
E00046308,70.3,18.2,11.5
E00046309,76.3,13.6,10.1
E00046310,70.7,20.4,8.8
E00046311,76.2,15.4,8.4
E00046312,72.3,14.5,13.2
E00046313,73.2,16.9,9.9
E00046314,75.9,17.2,7
E00046315,79.5,11.5,9
E00046316,76.2,15.5,8.3
E00046317,73.7,13.9,12.4
E00046318,76.5,14.1,9.3
E00046319,72.9,15.3,11.8
E00046320,75.4,17.2,7.4
E00046321,74.8,17.2,8
E00046322,84.2,8,7.7
E00046323,69.4,18.1,12.5
E00046324,74.7,14,11.3
E00046325,78,11.7,10.3
E00046326,79.1,13.3,7.6
E00046327,76.6,15.7,7.7
E00046328,82.7,11.2,6.1
E00046329,73.5,18.8,7.8
E00046330,79.4,14,6.7
E00046331,66.4,20.5,13.1
E00046332,72,16.8,11.2
E00046333,72.9,18.2,8.9
E00046334,80.6,12.4,7
E00046335,76.4,14.5,9.1
E00046336,75.9,15.5,8.5
E00046337,75.9,13.5,10.6
E00046338,68.8,19.5,11.7
E00046339,72.6,18.2,9.1
E00046340,76.5,14.1,9.3
E00046341,77.9,15.8,6.3
E00046342,58.3,24.2,17.5
E00046343,71.8,17.2,11
E00046759,77.8,15.1,7.1
E00046760,74.8,16.5,8.7
E00046761,79.2,17.2,3.6
E00046762,81.8,13.4,4.8
E00046763,80.4,13.9,5.7
E00046764,82.2,13,4.8
E00046765,81.3,13.4,5.3
E00046766,82.1,14.5,3.5
E00046767,83.8,10.6,5.7
E00046768,71.3,16,12.7
E00046769,82.3,13.1,4.6
E00046770,82.7,13,4.3
E00046771,82.9,13.4,3.7
E00046772,79.8,16.5,3.7
E00046774,75.8,17.3,6.9
E00046775,84.7,11.7,3.6
E00046776,80.2,14,5.8
E00046787,75.8,17.4,6.8
E00046788,81.9,12.1,6
E00046789,84.6,13.3,2.1
E00046790,81.2,12.5,6.4
E00046791,73.7,16.2,10.1
E00046792,81.1,13.2,5.7
E00046793,81.5,14.9,3.6
E00046794,73,17.3,9.7
E00046795,80.6,13.9,5.5
E00046796,75.2,13.4,11.5
E00046797,82,10.2,7.7
E00046798,85.8,11.5,2.7
E00046799,71.8,16.5,11.6
E00046800,77.6,13.6,8.8
E00046801,79.9,15,5.1
E00046802,78.7,13.6,7.6
E00046803,78.5,15.9,5.6
E00046804,83.2,14,2.8
E00046805,86,9.4,4.6
E00046806,86.8,9.7,3.4
E00046807,79.3,13.6,7.1
E00046808,84.7,10.9,4.5
E00046809,84.1,12,3.9
E00046810,70.3,18.2,11.5
E00046811,74,17.8,8.1
E00046812,72.1,18.5,9.4
E00046813,80.3,13.8,5.9
E00046814,78.6,14.7,6.6
E00046815,72.9,20.8,6.3
E00046816,81.3,12.8,5.9
E00046817,72.7,20,7.3
E00046818,80.4,15,4.7
E00046819,81.7,15.7,2.6
E00046820,81.6,14.2,4.2
E00046821,73.6,13.8,12.6
E00046822,64,23.4,12.7
E00046823,76.3,18.4,5.3
E00046824,79.5,13.3,7.2
E00046825,79.9,14,6.1
E00046826,79.6,16.3,4.2
E00046827,78.3,15.7,6
E00046828,79.2,14.3,6.5
E00046829,83.1,13.8,3.1
E00046830,83.8,12.3,3.9
E00046831,83.9,11.7,4.4
E00046832,85.3,9.8,4.9
E00046833,85.3,10.4,4.3
E00046838,83.1,11.3,5.5
E00046839,40.2,42.2,17.6
E00046844,85.1,11.8,3.1
E00046875,81.5,14.6,3.9
E00046876,83.9,12,4.1
E00046877,85.6,10.1,4.3
E00046878,83.5,12.1,4.4
E00046879,81.1,14.7,4.2
E00046880,83.5,13.6,2.9
E00046881,80.9,13,6.1
E00046883,77.7,15.2,7.1
E00046884,81.9,14.8,3.3
E00046885,77.6,18.6,3.8
E00046886,80.4,15,4.7
E00046887,83.7,12.7,3.7
E00046888,83,12.6,4.4
E00046889,78,18.8,3.2
E00046890,79.3,14.4,6.3
E00046891,81.2,13.2,5.6
E00046892,82.4,13.5,4.1
E00046893,81,13.1,5.9
E00046894,82.1,12.7,5.2
E00046895,76.9,16,7.1
E00046896,84.8,12.2,3
E00046897,83.5,12.5,4.1
E00046898,81.1,12.5,6.4
E00046899,77.4,16,6.6
E00046900,85.4,11.2,3.5
E00046901,82.9,11.1,6
E00046902,86.6,10.7,2.7
E00047600,71.4,16.6,12
E00047654,77.3,17.9,4.8
E00047655,77.2,17.3,5.4
E00047658,85.7,10.4,4
E00047659,79.9,12.9,7.2
E00047661,77.5,15.3,7.2
E00047717,86.1,10.7,3.2
E00047887,88.8,7.2,3.9
E00047888,83.5,11.5,5
E00047891,85.6,12,2.4
E00047892,75.6,17.9,6.5
E00047893,79.4,14.2,6.4
E00047895,83.6,13.5,2.9
E00047896,81.4,11.9,6.8
E00047899,88.1,9.2,2.8
E00047903,86.2,10.6,3.2
E00047904,85.2,10.5,4.2
E00047905,72.1,18,9.9
E00047906,83.3,11.3,5.4
E00047907,88.3,9.3,2.4
E00047909,86.1,10.3,3.6
E00047910,86.4,11.2,2.3
E00047911,87.9,9.1,3
E00047912,84.2,10.8,5.1
E00047919,82.9,14.2,2.9
E00047920,81.2,13.9,4.8
E00047922,71.8,16.5,11.7
E00047926,80.3,12.3,7.5
E00047931,87.4,11.3,1.4
E00047932,81.5,13.5,5
E00047937,89.7,8,2.3
E00047938,83.5,12.4,4.1
E00047972,87.4,9.2,3.4
E00047973,89.5,8.8,1.7
E00047974,87.1,9.6,3.3
E00047975,87,8.8,4.2
E00047976,85.6,10.7,3.7
E00047977,85.9,11.4,2.6
E00047978,85.3,11.6,3.2
E00047979,85.2,12.1,2.7
E00047980,83.8,13,3.2
E00050425,70.1,22.2,7.6
E00050426,83.4,13.4,3.2
E00050435,85.1,8,6.8
E00050439,84.3,12.3,3.4
E00050441,77.1,16.1,6.8
E00050462,76.8,15.4,7.9
E00050463,81.3,14,4.7
E00050627,72.8,18.1,9.1
E00050633,82.5,13.6,4
E00050648,77.7,14.9,7.4
E00051780,81.3,13,5.7
E00052311,82.4,13,4.6
