geography_code,economic_activity_status_4a-001,economic_activity_status_4a-002,economic_activity_status_4a-003
E00045714,45.6,3.4,51.1
E00045715,55.7,5.3,38.9
E00046260,49.8,5.6,44.6
E00046261,52,8.5,39.5
E00046262,51.7,8.3,40
E00046263,61.4,3.8,34.8
E00046264,49.3,4.8,46
E00046267,37.7,0.5,61.8
E00046268,53.4,1.6,45
E00046269,21,5.1,73.9
E00046270,39.8,3.6,56.6
E00046271,50.9,4.8,44.3
E00046272,31.1,5.9,63
E00046273,53.1,1.7,45.2
E00046274,60.2,9,30.8
E00046275,49,8.6,42.4
E00046276,54.7,6,39.3
E00046277,61.8,3.6,34.5
E00046278,48.7,9.9,41.4
E00046279,46.4,3.2,50.4
E00046280,51,10.2,38.8
E00046281,44,10.7,45.3
E00046283,47.2,8.6,44.1
E00046303,48.2,4.4,47.4
E00046304,41.5,6.3,52.3
E00046305,51.2,5.1,43.8
E00046306,55.2,8.2,36.6
E00046307,54.9,6.9,38.3
E00046308,54.3,6.7,39
E00046309,49.6,8.1,42.3
E00046310,38,10,52
E00046311,48.1,4.7,47.2
E00046312,48,10.2,41.8
E00046313,54.7,4.5,40.7
E00046314,47.9,7.6,44.5
E00046315,54.4,6.8,38.8
E00046316,48.6,12.3,39.2
E00046317,43.5,4,52.5
E00046318,48.5,7.6,43.9
E00046319,46.6,6.4,47
E00046320,58.8,3.8,37.5
E00046321,51.3,10.3,38.4
E00046322,53.5,4.6,41.9
E00046323,39.9,6.6,53.5
E00046324,50.2,8.8,41
E00046325,55.4,7.2,37.4
E00046326,54,2.8,43.3
E00046327,57.2,4,38.8
E00046328,61.2,4.4,34.4
E00046329,51.4,5.7,42.9
E00046330,39.6,2.6,57.8
E00046331,39.1,4.2,56.8
E00046332,42.8,9.1,48.1
E00046333,43.4,5.6,50.9
E00046334,51,5.9,43.1
E00046335,46.5,8.8,44.7
E00046336,60.2,5.5,34.3
E00046337,52.4,5.2,42.4
E00046338,43.9,3.5,52.6
E00046339,44.7,7.3,48
E00046340,46.1,8.2,45.7
E00046341,50.5,6.7,42.8
E00046342,31.9,3.8,64.3
E00046343,51.2,7.5,41.3
E00046759,54.4,6.2,39.4
E00046760,53.3,3.7,43
E00046761,62.9,3.3,33.9
E00046762,55.8,7,37.2
E00046763,61,3.9,35.1
E00046764,62.3,1.9,35.8
E00046765,60.1,4.3,35.7
E00046766,69,2.7,28.3
E00046767,57.3,5.2,37.6
E00046768,37.9,4.6,57.4
E00046769,65,4,31
E00046770,48.8,6.6,44.5
E00046771,64.5,1.7,33.8
E00046772,55,3.8,41.2
E00046774,57.4,3.6,39
E00046775,56.6,3.1,40.3
E00046776,54.2,4,41.9
E00046787,52.1,6.3,41.7
E00046788,65.3,3.2,31.5
E00046789,58.5,4.7,36.8
E00046790,54.8,8.7,36.5
E00046791,51.7,3.4,44.9
E00046792,62.8,2,35.2
E00046793,60.5,3.1,36.4
E00046794,45.2,7.1,47.7
E00046795,45.4,5.7,48.9
E00046796,53.6,7.1,39.3
E00046797,64.4,3.4,32.2
E00046798,64.4,5.6,30
E00046799,47.4,7,45.6
E00046800,56.7,7.3,35.9
E00046801,58.5,2.4,39.1
E00046802,49.7,7.6,42.6
E00046803,60.6,3.5,36
E00046804,51.9,5.1,43.1
E00046805,64,5.1,30.8
E00046806,61.5,4.9,33.6
E00046807,56.4,4.8,38.8
E00046808,57.9,3.8,38.3
E00046809,61.2,4.1,34.7
E00046810,48.7,1.8,49.6
E00046811,61,2.5,36.5
E00046812,51.2,5,43.8
E00046813,61,2.1,36.9
E00046814,58.2,4.3,37.5
E00046815,53.2,3.4,43.3
E00046816,56.4,3,40.5
E00046817,49.4,5.7,44.9
E00046818,57.2,7.8,35
E00046819,61.5,4.4,34.1
E00046820,56.9,6.9,36.2
E00046821,45.2,5.8,49
E00046822,32.3,3.6,64.1
E00046823,62.7,1.4,35.8
E00046824,57.7,5,37.4
E00046825,57,4.5,38.6
E00046826,55.6,2.5,41.8
E00046827,59.7,3.5,36.8
E00046828,57.3,2,40.7
E00046829,61.7,4.7,33.6
E00046830,68.9,3.1,28
E00046831,66.2,4.1,29.7
E00046832,62.3,4.8,32.9
E00046833,63.5,5.6,31
E00046838,49.5,5.4,45.1
E00046839,18.4,4.1,77.6
E00046844,67.5,2.5,30
E00046875,53.3,2.9,43.8
E00046876,54.1,3.7,42.2
E00046877,50.9,2.4,46.7
E00046878,61.7,3.1,35.2
E00046879,59.4,7,33.6
E00046880,61.2,0,38.8
E00046881,49.3,3.9,46.8
E00046883,54.2,3.2,42.6
E00046884,61.8,5.3,33
E00046885,57.2,3,39.8
E00046886,56.5,7.9,35.6
E00046887,58.5,2.2,39.3
E00046888,61,5.3,33.7
E00046889,54.6,8.8,36.5
E00046890,48.8,5.7,45.5
E00046891,59.4,3.2,37.4
E00046892,63.6,2.4,34
E00046893,57,3,40
E00046894,58.2,4.5,37.3
E00046895,60.1,3.9,36.1
E00046896,60.8,5.4,33.8
E00046897,62.4,5.2,32.5
E00046898,57.9,4.9,37.2
E00046899,53.5,6.6,39.9
E00046900,67.6,4.6,27.8
E00046901,62,4.9,33.1
E00046902,55.4,4.3,40.3
E00047600,48.8,8.5,42.7
E00047654,56.2,5.4,38.4
E00047655,54.4,7.7,37.9
E00047658,59.4,4.8,35.8
E00047659,54.8,6.5,38.7
E00047661,51.7,5,43.3
E00047717,50.4,3.2,46.4
E00047887,60.4,1.6,38
E00047888,60.8,0,39.2
E00047891,59.7,3.1,37.2
E00047892,37.4,2.1,60.5
E00047893,43,4.3,52.8
E00047895,59.9,2.5,37.6
E00047896,44.4,0.4,55.3
E00047899,55.8,2.3,41.9
E00047903,56.3,1.6,42.1
E00047904,55.4,1.8,42.9
E00047905,45.5,5.6,48.9
E00047906,57.4,4.8,37.8
E00047907,65.4,0.8,33.8
E00047909,44.4,2.8,52.8
E00047910,62.7,2.9,34.4
E00047911,58,1.7,40.3
E00047912,60.9,3,36.1
E00047919,56,2,42.1
E00047920,57.7,6.7,35.6
E00047922,45.8,5.7,48.6
E00047926,51.1,2.2,46.7
E00047931,69.1,2.2,28.7
E00047932,62,2.5,35.4
E00047937,60.4,2.7,36.9
E00047938,63.2,4.8,32.1
E00047972,64.8,1.2,34
E00047973,63.9,2.9,33.2
E00047974,64.4,2.4,33.2
E00047975,64.6,2.5,32.8
E00047976,56.8,1.7,41.5
E00047977,65.6,4.5,30
E00047978,67.4,1.9,30.7
E00047979,65.3,4,30.7
E00047980,60.5,2.2,37.3
E00050425,40.1,2.3,57.6
E00050426,56.3,4.5,39.3
E00050435,53.6,4,42.4
E00050439,64.6,2.3,33.1
E00050441,49.6,5,45.4
E00050462,46.6,0,53.4
E00050463,61.1,5.7,33.2
E00050627,56.9,1.7,41.4
E00050633,58.9,4.1,37
E00050648,49.6,2.9,47.5
E00051780,58.8,1.4,39.8
E00052311,61.9,3.8,34.4
E00052312,59.3,0.9,39.7
E00052313,47.1,0.9,52
E00052314,58.4,3.9,37.7
E00052315,66.9,2.5,30.5
E00052316,57.8,3,39.2
E00052317,64.7,2.8,32.5
E00052318,57,3,40
E00052319,63.5,3.3,33.2
E00052320,48.2,6.7,45.1
E00052321,62.4,1.5,36.1
E00052322,64.3,3.9,31.8
E00052323,47,4.8,48.3
E00052324,60.5,4,35.4
E00052325,63.1,0.4,36.5
E00052326,50.4,4,45.6
E00052327,65.6,2,32.4
E00052328,47.9,1.9,50.2
E00052329,61.2,2.9,35.9
E00052330,63.9,0,36.1
E00052332,65.3,2.6,32.1
E00052333,63.3,0,36.7
E00052334,61.3,3.8,34.9
E00052335,61.1,3.3,35.6
E00052336,56.1,4.1,39.8
E00052337,60.6,4.8,34.5
E00052338,70.2,2.4,27.3
E00052339,57.1,2.2,40.7
E00052449,60.4,0.4,39.3
E00052450,68,2.5,29.5
E00052451,57.6,0.9,41.5
E00052452,59.8,2.3,37.9
E00052453,51.3,1.3,47.3
E00052454,60.1,1.3,38.6
E00052455,62.9,1.2,35.9
E00052456,62.2,2.7,35.1
E00052457,63.1,0,36.9
E00052458,43.3,1.4,55.3
E00052459,41.2,0.8,58
E00052460,55.3,3.3,41.5
E00052461,44.5,1.7,53.8
E00052462,50.7,3.2,46.1
E00052463,46.4,0.4,53.2
E00052464,62.3,2,35.6
E00052465,60.4,0,39.6
E00052466,64,2,34
E00052467,53.9,2.8,43.3
E00052468,50.4,1.9,47.7
E00052469,61.3,3.3,35.4
E00052470,52.4,2.1,45.5
E00052471,56.9,0.5,42.6
E00052472,65.3,1.6,33.1
E00052473,65.6,3.8,30.5
E00052474,52.7,3.4,44
E00052475,56.9,5.1,38
E00052476,24.1,6,69.8
E00052478,61.8,2.9,35.3
E00052479,59,2.1,39
E00052482,57.5,2.8,39.8
E00052484,63.9,3,33.1
E00052485,60.1,1.4,38.4
E00052487,55.2,1.7,43.1
E00052488,58.6,3.8,37.6
E00052489,54.9,2.4,42.7
E00052490,55.6,0,44.4
E00052491,52.7,2.7,44.6
E00052492,52.8,2.4,44.9
E00052493,56.9,4.3,38.8
E00150382,64.2,0.9,34.9
E00150383,56.6,1.3,42.1
E00168259,75.5,1.9,22.6
E00168260,85.4,1.9,12.7
E00168261,65.1,3.3,31.5
E00168262,67.4,3.9,28.8
E00168263,61.9,2.2,35.9
E00168275,55.3,3.4,41.3
E00175703,17.7,1.4,80.9
E00175734,62.7,3.8,33.5
E00186095,65.3,3.3,31.4
E00186160,79.5,2.2,18.3
E00186181,85.4,2.3,12.3
E00186183,63,1.8,35.2
E00186231,63.7,5.5,30.8
