areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
W00000231,82.8,12,5.2
W00000232,77.6,17,5.4
W00000233,88.4,7.5,4.1
W00000234,87.1,12.1,0.9
W00000235,80.5,14.7,4.8
W00000241,78.8,14.4,6.8
W00000242,75.1,17.6,7.2
W00000243,66.2,25.1,8.7
W00000244,78.5,12,9.6
W00000245,74.9,21.3,3.8
W00000246,80.9,13.1,6
W00000247,82.4,12.7,5
W00000248,84.3,11.3,4.4
W00000249,80.7,14,5.3
W00000263,82.3,11.3,6.4
W00000284,84.1,13,2.9
W00000285,81.5,14.7,3.8
W00000286,81.3,12,6.7
W00000287,90.2,8.5,1.2
W00000288,81,11.8,7.2
W00000289,80.7,14.9,4.4
W00000290,80.7,14.7,4.6
W00000291,81,12.7,6.3
W00000292,77.5,13.4,9.2
W00000304,78.8,15.1,6.1
W00000305,78.2,17.1,4.7
W00000306,76.6,16.3,7.1
W00000307,83.8,12.3,3.9
W00000341,86.4,11.2,2.4
W00000342,79.5,14,6.6
W00000343,85.6,12.9,1.5
W00000344,81.3,11.7,7.1
W00000345,76.6,16.4,7
W00000346,85.8,10.9,3.3
W00000347,71,23,6
W00000348,84,13.4,2.6
W00000349,77.1,15.5,7.4
W00000350,71.6,15.8,12.6
W00000351,77.6,15.6,6.8
W00000352,80.2,13.7,6.2
W00000353,71.7,21.1,7.2
W00000354,78.4,17.2,4.5
W00000355,73.2,19.1,7.8
W00000356,79.8,14.6,5.6
W00000382,72.5,16,11.5
W00000383,80.6,14,5.4
W00000384,74.5,18.8,6.7
W00000385,78.9,15.4,5.7
W00000386,79,13.7,7.2
W00000387,77.9,15.6,6.5
W00000406,77.9,15.9,6.2
W00000408,80.9,14.2,5
W00000427,67.3,23.8,9
W00000428,70.9,20.1,9
W00000429,66.5,25.4,8
W00000430,78,18.2,3.7
W00000431,81.4,14.3,4.2
W00000432,76,18.3,5.7
W00000433,78.7,15.3,6
W00000434,78,16.3,5.7
W00000445,91.3,6.9,1.7
W00000446,84.5,13.7,1.8
W00000447,87.4,11.1,1.5
W00000590,84.9,11.7,3.5
W00000591,79.1,16.9,4.1
W00000592,81.4,12.1,6.4
W00000603,79.9,15.8,4.2
W00000604,83.1,12.2,4.7
W00000605,70.2,18.3,11.5
W00000606,71.5,21.1,7.3
W00000607,68.2,19.3,12.4
W00000608,77.6,15.7,6.8
W00000609,75.2,19.4,5.3
W00000610,70,20,10
W00000611,73.1,20.4,6.5
W00000612,66.5,21.8,11.7
W00000613,69.1,26.7,4.2
W00000614,64.2,25.5,10.4
W00000615,73.4,20.2,6.4
W00002288,82.2,13.5,4.3
W00002289,84,11.9,4.1
W00002290,79.6,14.6,5.8
W00002311,78.2,15.1,6.7
W00002312,78.1,16.7,5.2
W00002352,81.9,13.1,5
W00002353,83.3,10.7,6
W00002354,77.1,17,5.9
W00002355,82.1,11.9,6
W00002356,83.9,10,6
W00002357,78.6,16.5,4.9
W00002358,84,11.7,4.2
W00002409,80.4,15.2,4.5
W00002410,69.5,26,4.6
W00002411,79.8,13.8,6.4
W00002516,76.4,17.3,6.3
W00002517,76.5,13.2,10.3
W00002518,76.9,14.7,8.4
W00002519,73.4,17.4,9.3
W00002520,73.7,16.9,9.3
W00002521,77.8,19,3.2
W00002522,76.9,16.6,6.5
W00002523,73.3,14,12.8
W00002778,75.8,15.4,8.8
W00002779,70.9,19.4,9.7
W00002780,76.8,14.9,8.3
W00002783,79.7,16.5,3.8
W00002792,82.7,14.8,2.5
W00002793,83.8,10.9,5.3
W00002794,77.9,15.7,6.4
W00002795,78.9,16.1,5
W00002796,79.5,15.3,5.2
W00010652,78.8,12.8,8.3
