areacd,in_full_time_education-001,in_full_time_education-002
W00000231,5.7,94.3
W00000232,11.9,88.1
W00000233,12.9,87.1
W00000234,6,94
W00000235,10.6,89.4
W00000241,18.4,81.6
W00000242,17.4,82.6
W00000243,23.5,76.5
W00000244,17.9,82.1
W00000245,8.6,91.4
W00000246,10.2,89.8
W00000247,31.4,68.6
W00000248,11.6,88.4
W00000249,19.4,80.6
W00000263,16.8,83.2
W00000284,14.1,85.9
W00000285,17.2,82.8
W00000286,10.2,89.8
W00000287,18.4,81.6
W00000288,16.3,83.7
W00000289,13.8,86.2
W00000290,18.6,81.4
W00000291,14.4,85.6
W00000292,9.3,90.7
W00000304,15.9,84.1
W00000305,12.5,87.5
W00000306,9.6,90.4
W00000307,9.7,90.3
W00000341,19.8,80.2
W00000342,12.7,87.3
W00000343,15.2,84.8
W00000344,14.4,85.6
W00000345,15.2,84.8
W00000346,16.9,83.1
W00000347,11.5,88.5
W00000348,9.6,90.4
W00000349,24.1,75.9
W00000350,9.5,90.5
W00000351,10,90
W00000352,17.6,82.4
W00000353,5.9,94.1
W00000354,24.2,75.8
W00000355,12.1,87.9
W00000356,8.9,91.1
W00000382,6.6,93.4
W00000383,15.2,84.8
W00000384,16.6,83.4
W00000385,11,89
W00000386,13.2,86.8
W00000387,11.7,88.3
W00000406,12.7,87.3
W00000408,9.4,90.6
W00000427,8.7,91.3
W00000428,12.8,87.2
W00000429,8.3,91.7
W00000430,10.9,89.1
W00000431,16.3,83.7
W00000432,16.5,83.5
W00000433,12.1,87.9
W00000434,10.7,89.3
W00000445,20.9,79.1
W00000446,23.5,76.5
W00000447,20.1,79.9
W00000590,25,75
W00000591,15.2,84.8
W00000592,14.3,85.7
W00000603,19.8,80.2
W00000604,18.5,81.5
W00000605,20.1,79.9
W00000606,14.6,85.4
W00000607,13.5,86.5
W00000608,14.2,85.8
W00000609,7.9,92.1
W00000610,6.6,93.4
W00000611,18.7,81.3
W00000612,9,91
W00000613,12.8,87.2
W00000614,5.8,94.2
W00000615,21.5,78.5
W00002288,13.4,86.6
W00002289,15.9,84.1
W00002290,12.8,87.2
W00002311,17.8,82.2
W00002312,14.7,85.3
W00002352,10.8,89.2
W00002353,11.9,88.1
W00002354,15.2,84.8
W00002355,19.7,80.3
W00002356,13,87
W00002357,12.7,87.3
W00002358,12.7,87.3
W00002409,16.8,83.2
W00002410,14.4,85.6
W00002411,10.2,89.8
W00002516,11.2,88.8
W00002517,16.6,83.4
W00002518,23,77
W00002519,14.8,85.2
W00002520,12.7,87.3
W00002521,7.7,92.3
W00002522,18.1,81.9
W00002523,11.1,88.9
W00002778,18.6,81.4
W00002779,11.9,88.1
W00002780,16.9,83.1
W00002783,17.2,82.8
W00002792,14.3,85.7
W00002793,25.3,74.7
W00002794,16.2,83.8
W00002795,17.3,82.7
W00002796,14.8,85.2
W00010652,12,88
