areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
W00000231,3.6,27.9,40.5,27.9
W00000232,8.6,27.3,41.4,22.7
W00000233,12.3,23.1,20,44.6
W00000234,3.9,21.1,40.8,34.2
W00000235,4.8,28.7,46.7,19.8
W00000241,22.2,19.7,22.2,35.9
W00000242,32.1,23.6,15.1,29.2
W00000243,25.7,34.5,32.7,7.1
W00000244,24.4,33.3,25.2,17
W00000245,11.5,29.2,34.4,25
W00000246,2.2,21.9,30.7,45.3
W00000247,0.8,26,65.9,7.3
W00000248,1.4,13.7,30.1,54.8
W00000249,0,13.6,66.1,20.3
W00000263,3.1,21.4,62.6,13
W00000284,1.1,16.1,38.7,44.1
W00000285,1.8,27.2,46.5,24.6
W00000286,1.4,22.5,50.7,25.4
W00000287,1.5,13.8,63.1,21.5
W00000288,5.1,20.3,46.8,27.8
W00000289,6.3,15.3,47.9,30.6
W00000290,1.5,36.6,42.7,19.1
W00000291,4.1,21.4,42.8,31.7
W00000292,5.6,36.4,35,23.1
W00000304,4.5,29.2,46.1,20.1
W00000305,4.6,28.2,51.1,16
W00000306,7.8,33.3,43.8,15
W00000307,1.9,16.1,47.8,34.2
W00000341,3.4,23.6,34.8,38.2
W00000342,1.5,26.9,53.1,18.5
W00000343,2.7,13.4,42,42
W00000344,11.7,37.5,39.1,11.7
W00000345,39.4,31.7,19.2,9.6
W00000346,2.1,26.2,53.8,17.9
W00000347,21.5,17.8,32.7,28
W00000348,6.5,16.5,47.1,30
W00000349,0,34.3,62.7,3
W00000350,6.5,50.9,29.6,13
W00000351,0,32.8,44,23.3
W00000352,4.1,26.5,36.7,32.7
W00000353,0,47.2,39.8,13
W00000354,5.6,18.4,51.2,24.8
W00000355,4.9,27,44.3,23.8
W00000356,1.6,39.3,49.2,9.8
W00000382,4.2,30.5,42.4,22.9
W00000383,10,27.3,35.3,27.3
W00000384,5.4,24.6,51.5,18.5
W00000385,8.6,43,25.8,22.6
W00000386,11.3,22.5,45.7,20.5
W00000387,1.6,37.8,37,23.6
W00000406,7.5,28,39.8,24.8
W00000408,3.6,26.4,43.6,26.4
W00000427,3.4,30.5,39,27.1
W00000428,8.9,41.1,33.9,16.1
W00000429,3.2,31.7,43.7,21.4
W00000430,12.9,19,42.2,25.9
W00000431,7.2,20.3,47.8,24.6
W00000432,5.8,26.7,44.2,23.3
W00000433,0,18.3,38.3,43.5
W00000434,0,18,55.7,26.2
W00000445,0,17,43.8,39.3
W00000446,7.4,23.7,45.2,23.7
W00000447,1.4,16.3,51.8,30.5
W00000590,3.8,21.4,64.9,9.9
W00000591,3.3,18.7,39.8,38.2
W00000592,2.3,41.4,43,13.3
W00000603,12.5,21.7,30.8,35
W00000604,1.6,12.7,46,39.7
W00000605,28,29,42.1,0.9
W00000606,4.2,35.8,30,30
W00000607,13.3,37.5,34.4,14.8
W00000608,3,25.2,45.2,26.7
W00000609,11.3,55.7,23.5,9.6
W00000610,11.1,47.5,29.6,11.7
W00000611,8.2,21.6,58.2,11.9
W00000612,11.5,54,16.8,17.7
W00000613,2.2,17.8,38.5,41.5
W00000614,6.1,50.4,35.9,7.6
W00000615,1,26,53.1,19.8
W00002288,2.3,15.8,51.9,30.1
W00002289,0,12.6,44,43.4
W00002290,3.7,17.6,57.4,21.3
W00002311,1.2,28.3,51.4,19.1
W00002312,1.2,17.8,49.1,31.9
W00002352,2.3,20.6,51.1,26
W00002353,2.5,24.4,43.7,29.4
W00002354,4,17.5,46.8,31.7
W00002355,3.3,15.7,52.9,28.1
W00002356,3.1,20.2,46.5,30.2
W00002357,4.5,29.1,45.5,20.9
W00002358,11.4,25.5,38.3,24.8
W00002409,2.7,20.9,43.2,33.1
W00002410,2.2,32.1,39.6,26.1
W00002411,4.2,16.2,52.8,26.8
W00002516,16.4,25.8,41.4,16.4
W00002517,10.8,20.8,53.1,15.4
W00002518,1.5,27.3,59.8,11.4
W00002519,15.4,37.5,35.3,11.8
W00002520,5,31.1,48.7,15.1
W00002521,10.1,39.5,31.8,18.6
W00002522,3.8,12.2,67.2,16.8
W00002523,19.8,33.3,29.4,17.5
W00002778,18,33.3,25.2,23.4
W00002779,23.7,26.9,30.1,19.4
W00002780,14.4,28.9,32.2,24.4
W00002783,1.6,18.8,37.5,42.2
W00002792,8.2,31.3,29.1,31.3
W00002793,2.7,24.5,55.8,17
W00002794,4.6,23.1,43.8,28.5
W00002795,0.8,25.2,37.8,36.1
W00002796,4.8,22.2,43.7,29.4
W00010652,6.1,22.4,38.1,33.3
