areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
W00000231,40.5,48.6,6.3,4.5
W00000232,49.6,33.9,11,5.5
W00000233,35.4,40,9.2,15.4
W00000234,54.5,40.3,1.3,3.9
W00000235,41.8,32.9,14.7,10.6
W00000241,48.3,23.3,16.4,12.1
W00000242,48.1,29.6,12,10.2
W00000243,56.5,20.9,5.2,17.4
W00000244,54.9,25.6,8.3,11.3
W00000245,44.7,42.6,7.4,5.3
W00000246,25.5,53.3,12.4,8.8
W00000247,25,30.8,20.8,23.3
W00000248,26.8,47.9,15.5,9.9
W00000249,30.5,38.1,13.6,17.8
W00000263,34.1,31.9,17.8,16.3
W00000284,33.3,41.9,9.7,15.1
W00000285,35.4,41.6,10.6,12.4
W00000286,32.9,40,11.4,15.7
W00000287,26.2,41.5,9.2,23.1
W00000288,36.4,45.5,6.5,11.7
W00000289,30.3,42.8,11,15.9
W00000290,31.3,42.7,13,13
W00000291,25.5,52.4,9,13.1
W00000292,41,35.4,15.3,8.3
W00000304,31,40.6,15.5,12.9
W00000305,37.9,36.4,15.2,10.6
W00000306,44.2,35.7,9.7,10.4
W00000307,29.2,42.2,14.3,14.3
W00000341,25.6,40,12.2,22.2
W00000342,41.1,36.4,9.3,13.2
W00000343,23.9,46.9,15.9,13.3
W00000344,50,28.6,13.5,7.9
W00000345,57.5,31.1,5.7,5.7
W00000346,31.7,35.2,13.8,19.3
W00000347,52.3,28,12.1,7.5
W00000348,30.2,47.1,11.6,11
W00000349,21.6,43.3,14.9,20.1
W00000350,55.6,30.6,5.6,8.3
W00000351,35.3,43.1,12.1,9.5
W00000352,34.7,39.8,9.2,16.3
W00000353,34.1,53.7,8.9,3.3
W00000354,31.2,41.6,12,15.2
W00000355,35,40.8,11.7,12.5
W00000356,38,43,11.6,7.4
W00000382,41.9,52.1,4.3,1.7
W00000383,28.4,49.3,10.1,12.2
W00000384,42.2,26.6,14.1,17.2
W00000385,41.5,44.7,5.3,8.5
W00000386,46.1,32.2,9.2,12.5
W00000387,35.4,44.9,7.9,11.8
W00000406,40.4,37.3,5.6,16.8
W00000408,38.6,44.3,10.7,6.4
W00000427,41.9,41,12.8,4.3
W00000428,51.6,33.1,7.3,8.1
W00000429,44.3,42.6,7.4,5.7
W00000430,42.6,35.1,8.8,13.5
W00000431,35.7,35,12.9,16.4
W00000432,29.8,41.3,14,14.9
W00000433,28.4,47.4,10.3,13.8
W00000434,30,45,13.3,11.7
W00000445,23,35.4,17.7,23.9
W00000446,43.6,29.3,13.5,13.5
W00000447,28.9,38.7,11.3,21.1
W00000590,35.1,26.7,13.7,24.4
W00000591,32.3,37.9,8.1,21.8
W00000592,41.3,30.2,13.5,15.1
W00000603,36.7,35.8,14.2,13.3
W00000604,34.4,35.9,4.7,25
W00000605,36.1,35.2,12,16.7
W00000606,40,40,10,10
W00000607,42.2,42.2,8.6,7
W00000608,40.6,33.8,10.5,15
W00000609,47.5,44.1,5.1,3.4
W00000610,52.1,37.4,4.9,5.5
W00000611,42.2,29.6,13.3,14.8
W00000612,51.3,40.7,3.5,4.4
W00000613,30.6,52.2,5.2,11.9
W00000614,55.6,35.7,4.8,4
W00000615,21.9,40.6,14.6,22.9
W00002288,24.6,46.3,12.7,16.4
W00002289,21.1,44.7,16.1,18
W00002290,30.3,40.4,12.8,16.5
W00002311,31.8,41,13.9,13.3
W00002312,26.4,46.6,11,16
W00002352,19.8,48.9,16,15.3
W00002353,30.9,37.3,15.5,16.4
W00002354,26.4,40.8,18.4,14.4
W00002355,26.8,37.4,10.6,25.2
W00002356,28.3,43.3,11,17.3
W00002357,33.3,38.6,17.4,10.6
W00002358,29.7,43.2,11.5,15.5
W00002409,26.8,48.3,6.7,18.1
W00002410,34.4,43.5,8.4,13.7
W00002411,32.2,40.6,14.7,12.6
W00002516,44.1,32.3,7.9,15.7
W00002517,30,35.4,14.6,20
W00002518,28,28,18.9,25
W00002519,46.3,33.1,7.4,13.2
W00002520,38.3,37.5,13.3,10.8
W00002521,51.6,33.6,10.2,4.7
W00002522,27.5,38.2,14.5,19.8
W00002523,54.2,27.5,12.2,6.1
W00002778,41.4,31.5,13.5,13.5
W00002779,49.5,27.8,13.4,9.3
W00002780,48.4,30.8,11,9.9
W00002783,36.1,34.4,9.8,19.7
W00002792,31.9,42.2,12.6,13.3
W00002793,26.5,37.1,13.2,23.2
W00002794,35.1,41.2,11.5,12.2
W00002795,15.8,40,23.3,20.8
W00002796,30.2,42.9,11.1,15.9
W00010652,44.3,36.9,3.4,15.4
