geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00081833,10.8,33.3,39.2,16.7
E00081834,31.9,45.9,17.8,4.4
E00081835,11.8,45.7,36.2,6.3
E00081836,5.1,29.9,44.4,20.5
E00081837,28.1,42.1,22.8,7
E00081838,9.1,37.3,39.1,14.5
E00081839,3.6,17.9,49.3,29.3
E00081840,3.7,37.8,38.5,20
E00081841,5.3,34.5,48.7,11.5
E00081842,3.8,39.4,49.2,7.6
E00081843,8.6,39.1,40.6,11.7
E00081844,9.3,46.3,34.3,10.2
E00081845,5,43.2,36.7,15.1
E00081846,4.8,33.6,41.6,20
E00081847,3.5,25.4,50,21.1
E00081848,5.3,42.9,37.6,14.3
E00081849,11.3,35.3,37.6,15.8
E00081850,6.5,22,52.8,18.7
E00081851,10.2,37.8,34.6,17.3
E00081852,8.3,27.5,41.7,22.5
E00081853,5.5,30.3,44.1,20
E00081854,9.6,33.9,44.3,12.2
E00081855,1,61,33,5
E00081856,13.1,35.4,38.5,13.1
E00081857,12.8,49.6,28.2,9.4
E00081858,4.1,34.4,38.5,23
E00081859,16.2,28.9,43,12
E00081860,6,41.4,39.8,12.8
E00081862,8.8,45.6,34.2,11.4
E00081863,7.1,26,43.3,23.6
E00081864,5,21,49.6,24.4
E00081865,10.9,29.1,43.6,16.4
E00081866,6.4,26.6,54.1,12.8
E00081872,6.4,39.2,43.2,11.2
E00081873,12.9,36.1,39.5,11.6
E00081874,11,44.1,35.9,9
E00081875,6.4,48.6,36.4,8.6
E00081876,15.6,46.8,32.6,5
E00081877,19.2,39.4,33.7,7.7
E00081878,11,53.5,21.3,14.2
E00081879,10.9,40.3,37,11.8
E00081880,9.5,42.2,40.8,7.5
E00081884,2.9,30.5,46.7,20
E00081885,6.9,34.6,44.6,13.8
E00081886,3.3,37.5,48.3,10.8
E00081890,11,54.8,31.5,2.7
E00081891,32.4,46.7,18.1,2.9
E00081892,4.9,52.4,35,7.8
E00081893,1,34.6,49,15.4
E00081894,10.6,36.3,42.9,10.2
E00081895,10.4,35.6,39.9,14.1
E00081896,5.3,25,50.8,18.9
E00081897,15.8,36,29.5,18.7
E00081898,8.9,35,41.5,14.6
E00081900,22.8,52.7,21.6,3
E00081901,5.7,44.5,38.4,11.4
E00081902,9.6,52.5,23.2,14.7
E00081903,5,35.3,43.9,15.8
E00081904,4.6,35.5,44.7,15.1
E00081905,13.3,36.7,35.6,14.4
E00081906,6.7,35.3,47.9,10.1
E00081907,7.1,19,47.6,26.2
E00081908,1.7,40.8,37.5,20
E00081910,28.2,48.7,18.8,4.3
E00081911,12.8,42.4,35.2,9.6
E00081912,4.8,34.3,45.7,15.2
E00081919,17.2,45.6,26.6,10.7
E00081921,14.7,40.4,32.1,12.8
E00081922,7.5,38.8,37.3,16.4
E00081923,5.6,25.4,35.7,33.3
E00081924,1.4,25.4,43.7,29.6
E00081925,21.2,51.9,11.5,15.4
