geography_code,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00081833,20.6,20.6,41.2,17.6
E00081834,34.8,19.1,33.9,12.2
E00081835,46.7,17.8,21.1,14.4
E00081836,23.9,22.5,40.6,13
E00081837,40.4,11.4,28.1,20.2
E00081838,26.8,17.8,38.2,17.2
E00081839,18.9,18.9,53,9.1
E00081840,29.4,11.9,45.8,12.9
E00081841,27.5,13.8,45,13.8
E00081842,32.6,18.2,32,17.1
E00081843,36.3,23,23.5,17.2
E00081844,38.1,19.4,23.1,19.4
E00081845,33,18.6,25.8,22.7
E00081846,21.3,16.3,49.6,12.8
E00081847,34.9,11.8,38.2,15.1
E00081848,32,22.3,30.3,15.4
E00081849,25,14.4,41.3,19.4
E00081850,39.3,14.5,31.2,15
E00081851,44.7,16.6,24.1,14.6
E00081852,43.2,16.5,26.1,14.2
E00081853,38.2,19.3,28.5,14
E00081854,25.3,20.5,34.9,19.2
E00081855,58.5,14.8,16.5,10.2
E00081856,34.1,21.2,37.1,7.6
E00081857,24.4,23.6,39,13
E00081858,18.6,18.6,45.9,16.9
E00081859,32.2,13.6,39,15.3
E00081860,35.2,16.1,35.8,13
E00081862,32.8,20.8,33.3,13.1
E00081863,26.5,19.3,44.6,9.6
E00081864,28.7,15.6,49.7,6
E00081865,26.2,15.6,43.4,14.8
E00081866,17.8,15.8,50,16.4
E00081872,24.9,25.4,35.8,14
E00081873,28,20.4,32.8,18.8
E00081874,31.6,13.9,33.7,20.9
E00081875,31.5,21.2,33.7,13.6
E00081876,31.7,20.5,31.1,16.8
E00081877,33.6,19,32.1,15.3
E00081878,30.8,15.4,37.8,16
E00081879,30.2,17.9,34,17.9
E00081880,23.3,19.5,37.1,20
E00081884,20,16.7,50,13.3
E00081885,29.1,19,34.9,16.9
E00081886,20.3,26.9,39.6,13.2
E00081890,22.2,25.6,37.8,14.4
E00081891,17.6,20.6,32.4,29.4
E00081892,20.3,21.8,43.6,14.3
E00081893,26.3,16.6,35.4,21.7
E00081894,23.4,25,38.6,13
E00081895,24.9,18,47.6,9.5
E00081896,28.4,14.4,46.4,10.8
E00081897,27.6,13.2,50,9.2
E00081898,36.3,14.6,36.3,12.9
E00081900,37,13.6,37.7,11.7
E00081901,30.6,15.5,46.1,7.7
E00081902,26,16,49.2,8.8
E00081903,30.3,11.8,42.8,15.1
E00081904,19.4,11.9,56.7,11.9
E00081905,20.1,12.2,57.3,10.4
E00081906,22.7,22.7,43.3,11.3
E00081907,26.8,10.4,50,12.8
E00081908,37.6,15.2,30.5,16.8
E00081910,44.9,19.1,18.4,17.6
E00081911,44.4,18.8,21.3,15.6
E00081912,18.9,24.4,44.9,11.8
E00081919,36.1,15.7,24.3,23.9
E00081921,38.9,16,26.4,18.8
E00081922,33.7,21.3,27.5,17.4
E00081923,26.1,15.1,44.7,14.1
E00081924,34.5,17.2,39.1,9.2
E00081925,26.3,21.1,39.5,13.2
E00081926,37.8,16,24.4,21.8
E00081927,41.2,21.4,24.7,12.6
E00081928,43.2,19.9,18.5,18.5
E00081929,31,17.1,28.7,23.3
E00081930,38.4,17.7,26.2,17.7
E00081931,36.8,20.7,30.5,12.1
E00081932,24.7,22.9,41.2,11.2
E00081933,31.9,15.1,36.7,16.3
E00081934,39,16.9,31.6,12.5
E00081935,20.6,20.6,46.1,12.7
E00081936,37.7,10.7,43.4,8.2
E00081937,22.9,17.8,46.6,12.7
E00081938,28.5,18.5,43.8,9.2
E00081939,31.4,15.7,37.3,15.7
E00081940,32.7,20.7,21.3,25.3
E00081941,28.5,25.5,36.4,9.7
E00081942,47.4,10,23.7,18.9
E00081943,33.1,13.2,34.6,19.1
E00081944,28.2,23.6,34.5,13.6
E00081945,21.7,16.3,44.6,17.5
E00081946,36.2,17.6,27.1,19.1
E00081947,48.5,15.2,20,16.4
E00081948,29.6,20.4,33.6,16.4
E00081949,23.6,24.4,36.2,15.7
E00081950,28.3,23.5,33.7,14.5
E00081951,29.4,16.5,35.8,18.3
E00081952,31,20,34,15
E00081953,29.7,19.4,40.6,10.3
E00081954,29.9,17.2,31.8,21
E00081955,23.8,14.6,35.1,26.5
E00081956,35.7,14.7,30.8,18.9
E00081957,33.3,16,35.3,15.3
E00081958,29.2,18.2,35.8,16.8
E00081959,35.2,17.2,31.7,15.9
E00081960,23.1,23.7,38.2,15
E00081961,31.5,11.5,40,16.9
E00081962,29.4,15.8,39.5,15.3
E00081963,40.4,29.8,21.3,8.5
E00081964,23.5,21.6,35.3,19.6
E00081965,37.4,14.8,32.2,15.7
E00081966,21.5,16.9,51.5,10
E00081967,29.9,23.1,30.6,16.4
E00081993,29.4,16.7,46.1,7.8
E00081994,29.1,23.9,38.5,8.5
E00081995,25.2,14.5,45.9,14.5
E00081996,22.2,14.9,51.5,11.3
E00081997,31.1,20,38.3,10.6
E00081998,22.9,14,47.5,15.6
E00081999,28.7,17.1,41.9,12.4
E00082000,22.8,17.4,42.4,17.4
E00082001,27.7,19.1,38.7,14.5
E00082002,25,14.9,45.3,14.9
E00082003,24.6,17.9,46.4,11.2
E00082004,21.7,18.1,45.8,14.5
E00082005,30.1,19.9,37,13
E00082006,22.3,24.5,40.4,12.8
E00082008,32.6,21.2,31.1,15.2
E00082010,29.2,16.8,37.3,16.8
E00082018,29.7,18.6,27.6,24.1
E00082019,37.6,21.5,26,14.9
E00082020,18.3,22.9,40.4,18.3
E00082024,29.6,17.6,39.4,13.4
E00082025,36,11.2,41.6,11.2
E00082026,27.7,20.6,40.4,11.3
E00082027,29.1,19.6,35.1,16.2
E00082028,29.1,18.9,36.2,15.7
E00082029,26.9,24.4,34,14.7
E00082030,30.3,26.4,33.1,10.1
