geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00081833,89.3,9.6,0,0.4,0.7
E00081834,80.4,10.6,4.3,2.1,2.6
E00081835,74.9,17.3,1.9,2.5,3.4
E00081836,89.9,8.1,1.7,0.3,0
E00081837,85.4,10.8,0.4,2.5,0.8
E00081838,89.7,6.1,1.5,2.3,0.4
E00081839,91.3,7.6,0.3,0,0.8
E00081840,89.4,6.2,2.6,1.8,0
E00081841,89.8,7.1,0.8,0.8,1.5
E00081842,86.7,10.9,1.4,0.7,0.3
E00081843,89.2,6.1,1.5,2,1.2
E00081844,82.6,12,2.9,1.2,1.2
E00081845,82.7,11.8,2.2,2.5,0.9
E00081846,88.7,8.4,1,1,1
E00081847,93.3,6.4,0.3,0,0
E00081848,83,10.9,3.9,1.2,0.9
E00081849,88.7,8.2,1.5,0.3,1.2
E00081850,84.1,8.6,5.4,1.3,0.6
E00081851,77.7,15.1,1.8,3.1,2.3
E00081852,79.4,13.5,2.3,2.3,2.6
E00081853,89.7,6.6,1.3,1.3,1.1
E00081854,91,6.7,0,2.3,0
E00081855,57.1,27.6,6.6,7.4,1.4
E00081856,85,10.5,1,2,1.6
E00081857,89.7,7.2,3.1,0,0
E00081858,93.8,4.5,0.6,0,1.2
E00081859,86.2,8.9,1.2,1.5,2.2
E00081860,65.2,23.4,4.7,3.3,3.3
E00081862,78.1,18,1.2,1.6,1.2
E00081863,80.5,15.8,2.1,0.3,1.2
E00081864,81.6,16.5,0.6,0.6,0.6
E00081865,87.2,10.9,0.8,0,1.2
E00081866,81.4,13.9,1.5,1.8,1.5
E00081872,83.9,10.1,5,0.6,0.3
E00081873,87.2,9.7,0.9,1.7,0.6
E00081874,85.6,9.5,3.4,0.3,1.2
E00081875,86.3,7.3,1.5,3.7,1.2
E00081876,87.4,9.3,2.3,0.3,0.7
E00081877,85.1,12.7,0.9,0,1.3
E00081878,78,15.1,2.6,0.7,3.6
E00081879,83.7,9.9,4.8,1.6,0
E00081880,83.9,8.9,5.1,2.1,0
E00081884,86.1,10.7,1.8,0.7,0.7
E00081885,90.1,7,1.3,1.3,0.3
E00081886,75.7,10.1,9.3,3.7,1.1
E00081890,78.9,12.2,1.4,5.4,2
E00081891,85.6,7.5,5.3,1.1,0.5
E00081892,84.2,11.5,3.8,0.5,0
E00081893,85.8,10.3,1.1,1.1,1.8
E00081894,84.5,7.8,4.1,2.2,1.4
E00081895,80.7,13.1,4,2,0.3
E00081896,91,6.5,0.3,1.7,0.6
E00081897,87.1,10,1.2,0.9,0.9
E00081898,94.5,4.2,0,1.3,0
E00081900,83.7,12,2.1,2.1,0
E00081901,79.9,15.4,3.7,0,1
E00081902,89.5,5.2,2.5,1.4,1.4
E00081903,87.4,6.6,4.6,1.1,0.3
E00081904,89.7,8.2,0.6,0,1.5
E00081905,87.8,9.1,0.3,2.8,0
E00081906,92.9,5.8,1,0.3,0
E00081907,86.1,10.1,0.3,2,1.4
E00081908,91.5,6.2,2.3,0,0
E00081910,79.8,9.5,5.6,4,1.2
E00081911,81.9,11.7,5.7,0,0.6
E00081912,87.3,8,3.3,0.4,1.1
E00081919,80.4,11.1,3.8,1.3,3.3
E00081921,77.8,15.8,2.4,2.4,1.7
E00081922,85.1,12.9,1.7,0,0.3
E00081923,86,8.9,1.7,2.9,0.6
E00081924,90.1,9.4,0.5,0,0
E00081925,84.5,8.7,0,2.9,3.9
E00081926,75.4,10.9,7.2,4.4,2
E00081927,80.2,11.8,3.8,3,1.1
E00081928,81.9,11.9,2.7,2.7,0.7
E00081929,87.6,7.7,2.2,1.8,0.7
E00081930,81.3,16.3,1.3,0.5,0.5
E00081931,82.3,9.1,2.4,6.2,0
E00081932,91.7,5.9,1.7,0.7,0
E00081933,79.4,12.4,4.2,3,0.9
E00081934,79.1,15.2,2.6,1.7,1.3
E00081935,91.4,7.8,0.3,0.5,0
E00081936,83.7,15.5,0.4,0,0.4
E00081937,91.9,7.7,0.4,0,0
E00081938,91.1,8.5,0.4,0,0
E00081939,84.1,11.3,3.3,0.7,0.7
E00081940,82.5,13.4,0.4,3.7,0
E00081941,85,14.3,0,0,0.7
E00081942,82.5,12.7,1.2,1.2,2.4
E00081943,88.2,7.3,1.6,1.2,1.6
E00081944,85.1,9,3,1.5,1.5
E00081945,86.5,11.1,1.2,1.2,0
E00081946,79.8,16.5,2.3,1.4,0
E00081947,77.9,9.3,7.9,3.2,1.8
E00081948,86,9.6,1.5,2.2,0.7
E00081949,79.4,13.8,4,2,0.8
E00081950,86.6,10.8,2.3,0.3,0
E00081951,90.2,9.4,0,0.4,0
E00081952,94.1,4.9,1.1,0,0
E00081953,80.1,14.1,3.4,2.4,0
E00081954,79.4,10.5,4.9,3.2,2
E00081955,88,6.7,2.8,1.4,1.1
E00081956,83.9,12.2,2.3,1,0.6
E00081957,79.2,9.9,5.6,3.9,1.4
E00081958,77.3,15.4,3.8,2.7,0.8
E00081959,85.2,6.5,4.1,2.1,2.1
E00081960,82.8,13.4,0.3,1.4,2.1
E00081961,90.8,6.3,0.7,1.5,0.7
E00081962,84,7.9,4.2,2.7,1.2
E00081963,74.3,13.6,2.4,5.3,4.4
E00081964,81.4,12.4,2,3.9,0.3
E00081965,78.4,14.1,2.6,4,0.9
E00081966,84.2,11.2,2.3,0.8,1.5
E00081967,82.7,11.2,2.5,2.5,1.1
E00081993,91.9,5.7,1.1,1.4,0
E00081994,76.6,14,3.7,1.9,3.7
E00081995,94.8,4.6,0.6,0,0
E00081996,90.6,6.7,2.7,0,0
E00081997,93.3,4.2,1.4,0.6,0.6
E00081998,94.5,4.6,0,0.9,0
E00081999,95,4.6,0.4,0,0
E00082000,83.9,8.1,2.5,3.1,2.5
E00082001,92.6,7.1,0.4,0,0
E00082002,90.9,7.4,1,0.3,0.3
E00082003,89.8,8.8,0.3,0.6,0.6
E00082004,90.5,8.3,1.3,0,0
E00082005,87.5,9.5,2.1,0.7,0.2
E00082006,89.8,8.9,1.3,0,0
E00082008,83.3,13.1,1.1,0.4,2.2
E00082010,82.4,14,1.1,2.2,0.4
E00082018,83.9,12.1,3.9,0,0
E00082019,86.7,9.2,1.7,1,1.4
