geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00025621,88,8.8,3.2
E00025627,74.6,15,10.4
E00025762,84,10.5,5.6
E00025763,82.4,10.9,6.7
E00025764,74.4,13.2,12.4
E00025766,79.3,12.8,8
E00025767,84.3,8.7,7
E00025768,81.4,11.7,6.8
E00025769,56.6,32.1,11.3
E00025771,78.8,12.5,8.7
E00025773,80.1,14.4,5.4
E00025774,77.8,13.7,8.5
E00025775,76,13.5,10.4
E00025776,76.7,14.4,8.9
E00025777,76.6,14.2,9.1
E00025778,80.1,12.6,7.3
E00025779,76.3,10.3,13.4
E00025780,56.8,24.5,18.7
E00025781,84.6,8.7,6.7
E00025782,77.4,12.2,10.5
E00025786,82.9,11.3,5.8
E00025832,82.6,10.7,6.7
E00025834,85.5,10.8,3.6
E00025835,76.6,14.9,8.5
E00025836,81.6,11,7.5
E00025838,83.2,10,6.8
E00025840,67.6,18.7,13.7
E00025841,83.5,10.8,5.7
E00025843,79.7,12,8.3
E00025844,73.7,16.3,10
E00025845,76,12.3,11.7
E00025846,83.3,11.7,5
E00025850,81.2,12.3,6.4
E00025851,81,10.9,8.1
E00025852,79.3,13.4,7.3
E00025853,77.8,12.7,9.5
E00025855,80.1,11.8,8.2
E00025856,83,10.7,6.3
E00025858,80.2,12.5,7.3
E00025859,78.3,12,9.7
E00026257,77.8,11.9,10.3
E00026258,52.8,28,19.1
E00026259,69.2,20.9,9.8
E00026260,78.5,13.3,8.2
E00026261,79.9,13.3,6.8
E00026262,81.6,10.2,8.1
E00026263,81.1,11.8,7.1
E00026264,66.9,15.7,17.3
E00026265,79.7,12.4,7.9
E00026266,81.7,12.3,6
E00026267,80.4,13.6,5.9
E00026268,80.9,10.8,8.3
E00026269,81.4,9,9.7
E00026270,81,14.5,4.5
E00026272,76.2,12.4,11.4
E00026273,77.4,15.2,7.3
E00026274,81.1,12.6,6.3
E00026275,83.6,12.3,4.2
E00026277,82.7,10.7,6.5
E00026278,69.5,15.2,15.2
E00026279,77.4,14.8,7.7
E00026280,78.6,15.2,6.2
E00026281,74.1,17.8,8.1
E00026282,80.9,12,7
E00026283,58.7,20.3,21
E00026284,81.4,12.9,5.7
E00026285,72.4,16.3,11.2
E00026286,76.7,12.5,10.8
E00026287,74.6,16.5,8.9
E00026288,84.7,10.7,4.6
E00026289,82.7,9.8,7.5
E00026290,77.4,15.4,7.3
E00026291,81.6,12.3,6.1
