geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00025621,98,2,0
E00025627,72.8,27.2,0
E00025762,74.4,25.6,0
E00025763,94.3,5.7,0
E00025764,92.8,7.2,0
E00025766,86.9,13.1,0
E00025767,96.8,3.2,0
E00025768,93.9,5.4,0.7
E00025769,56.2,43.8,0
E00025771,72.8,27.2,0
E00025773,96.9,3.1,0
E00025774,80.8,19.2,0
E00025775,85.6,14.4,0
E00025776,100,0,0
E00025777,91.9,8.1,0
E00025778,97.1,2.9,0
E00025779,69.7,30.3,0
E00025780,57.4,42.6,0
E00025781,96.7,3.3,0
E00025782,77,23,0
E00025786,89.7,10.3,0
E00025832,88.3,11.7,0
E00025834,93,7,0
E00025835,94.2,5.8,0
E00025836,78.3,21.7,0
E00025838,73.9,26.1,0
E00025840,51.3,48.7,0
E00025841,89.9,10.1,0
E00025843,93.4,6.1,0.5
E00025844,70.8,29.2,0
E00025845,65.9,34.1,0
E00025846,89.6,10.4,0
E00025850,84.5,15.5,0
E00025851,77.2,22.8,0
E00025852,79.6,20.4,0
E00025853,99.3,0.7,0
E00025855,74.2,25.8,0
E00025856,75.8,24.2,0
E00025858,97.3,2.7,0
E00025859,73.5,26.5,0
E00026257,95.5,4.5,0
E00026258,44.4,55.6,0
E00026259,46.8,53.2,0
E00026260,97.3,2.7,0
E00026261,79.5,20.5,0
E00026262,95.4,4.6,0
E00026263,97.5,2.5,0
E00026264,49.6,50.4,0
E00026265,70.4,29.6,0
E00026266,93.4,5.1,1.5
E00026267,87.6,12.4,0
E00026268,96.3,3.7,0
E00026269,93.8,5.6,0.7
E00026270,85.3,14,0.7
E00026272,87.3,12.7,0
E00026273,99.2,0.8,0
E00026274,92.5,7.5,0
E00026275,98.7,1.3,0
E00026277,87.9,12.1,0
E00026278,62.2,37.8,0
E00026279,56.7,43.3,0
E00026280,29.9,70.1,0
E00026281,85,15,0
E00026282,94.6,5.4,0
E00026283,97.8,2.2,0
E00026284,97.9,2.1,0
E00026285,89.8,10.2,0
E00026286,61.4,38.6,0
E00026287,99.2,0.8,0
E00026288,81.6,18.4,0
E00026289,63.3,36.7,0
E00026290,73.2,26.8,0
E00026291,97.8,2.2,0
E00026292,100,0,0
E00026293,98.5,1.5,0
E00026294,79.3,20.7,0
E00026295,93.8,6.3,0
E00026296,67.9,32.1,0
E00026297,94.3,5.7,0
E00026298,75.7,24.3,0
E00026299,74.5,25.5,0
E00026300,87.8,12.2,0
E00026301,95.7,4.3,0
E00026302,99.3,0.7,0
E00026304,77.9,22.1,0
E00026305,93.8,6.3,0
E00026306,44.4,55.6,0
E00026307,53.9,45.5,0.6
E00026308,92.9,7.1,0
E00026309,93.7,6.3,0
E00026310,96.2,3.8,0
E00026312,60.5,39.5,0
E00026313,86.4,13.6,0
E00026314,98.3,1.7,0
E00026315,76.9,23.1,0
E00026316,86.9,12.6,0.6
E00026317,64.5,35.5,0
E00026318,35.1,64.9,0
E00026319,95.1,4.1,0.8
E00026320,100,0,0
E00026321,93.9,6.1,0
E00026322,58.5,41.5,0
