geography_code,heating_type_3a-001,heating_type_3a-002
E00025621,1.3,98.7
E00025627,2.1,97.9
E00025762,4.7,95.3
E00025763,0.7,99.3
E00025764,0.7,99.3
E00025766,0,100
E00025767,0,100
E00025768,2.7,97.3
E00025769,3.1,96.9
E00025771,1.8,98.2
E00025773,2.3,97.7
E00025774,0.8,99.2
E00025775,4,96
E00025776,0.8,99.2
E00025777,3.6,96.4
E00025778,3.4,96.6
E00025779,1.6,98.4
E00025780,1.9,98.1
E00025781,4.1,95.9
E00025782,2.4,97.6
E00025786,1.5,98.5
E00025832,0.5,99.5
E00025834,1.9,98.1
E00025835,0.6,99.4
E00025836,3.2,96.8
E00025838,1.5,98.5
E00025840,0.9,99.1
E00025841,1.4,98.6
E00025843,4.6,95.4
E00025844,1.6,98.4
E00025845,3.8,96.2
E00025846,2.8,97.2
E00025850,2.6,97.4
E00025851,3.5,96.5
E00025852,5.2,94.8
E00025853,2.1,97.9
E00025855,1.6,98.4
E00025856,2,98
E00025858,2.6,97.4
E00025859,1.3,98.7
E00026257,1.5,98.5
E00026258,0.8,99.2
E00026259,1.5,98.5
E00026260,5.4,94.6
E00026261,3.9,96.1
E00026262,4.5,95.5
E00026263,3.7,96.3
E00026264,3,97
E00026265,1.8,98.2
E00026266,2.9,97.1
E00026267,2.3,97.7
E00026268,3.7,96.3
E00026269,1.4,98.6
E00026270,4.6,95.4
E00026272,4.8,95.2
E00026273,3.1,96.9
E00026274,1.5,98.5
E00026275,0.6,99.4
E00026277,2.1,97.9
E00026278,2.8,97.2
E00026279,3.5,96.5
E00026280,3.5,96.5
E00026281,3.5,96.5
E00026282,3.4,96.6
E00026283,0.8,99.2
E00026284,4.1,95.9
E00026285,2.3,97.7
E00026286,0.8,99.2
E00026287,1.6,98.4
E00026288,4.9,95.1
E00026289,2.3,97.7
E00026290,1.3,98.7
E00026291,2.1,97.9
E00026292,0,100
E00026293,4.4,95.6
E00026294,5.4,94.6
E00026295,2.7,97.3
E00026296,6.8,93.2
E00026297,1,99
E00026298,4.2,95.8
E00026299,4.3,95.7
E00026300,1.9,98.1
E00026301,4.3,95.7
E00026302,1.5,98.5
E00026304,1.5,98.5
E00026305,0.7,99.3
E00026306,1.5,98.5
E00026307,4.9,95.1
E00026308,0,100
E00026309,0,100
E00026310,3.3,96.7
E00026312,3.3,96.7
E00026313,0.6,99.4
E00026314,4.6,95.4
E00026315,4.1,95.9
E00026316,1.7,98.3
E00026317,2.9,97.1
E00026318,3.8,96.2
E00026319,0,100
E00026320,3.4,96.6
E00026321,4.6,95.4
E00026322,2.9,97.1
E00026323,3.3,96.7
E00026324,0.7,99.3
E00026325,4.9,95.1
E00026326,2.4,97.6
E00026327,2,98
E00026328,5.3,94.7
E00026329,0.8,99.2
E00026330,0,100
E00026331,1.4,98.6
E00026332,1.6,98.4
E00026333,4.2,95.8
E00026335,2.5,97.5
E00026336,3.6,96.4
E00026337,3.5,96.5
E00026338,1.8,98.2
E00026410,2.7,97.3
E00026411,1.2,98.8
E00026413,1.5,98.5
E00026415,0.7,99.3
E00026416,2.8,97.2
E00026418,1.3,98.7
E00026419,0.6,99.4
E00026420,4.4,95.6
E00026423,0,100
E00026424,3.6,96.4
E00026425,2.6,97.4
E00026428,3.9,96.1
E00026429,1.6,98.4
E00026430,1.4,98.6
E00026431,3.1,96.9
E00026433,2.1,97.9
E00026434,2.3,97.7
E00026437,3.6,96.4
E00026439,4.8,95.2
E00026440,2,98
E00026441,3.4,96.6
E00026442,1.2,98.8
E00026443,1.4,98.6
E00026444,3.2,96.8
E00026446,3.7,96.3
E00026447,1.4,98.6
E00026448,0.5,99.5
E00026449,1.6,98.4
E00026450,2.1,97.9
E00026451,0.7,99.3
E00026489,2.2,97.8
E00026491,2.9,97.1
E00026492,3.4,96.6
E00026501,4.1,95.9
E00026506,2.6,97.4
E00026511,2.9,97.1
E00026512,3.9,96.1
E00026521,2.6,97.4
E00026526,6.4,93.6
E00026527,3,97
E00026528,0,100
E00026532,3.2,96.8
E00029807,1.6,98.4
E00029808,2,98
E00029809,2.8,97.2
E00029810,0.8,99.2
E00029811,2.2,97.8
E00029812,0,100
E00029813,0.8,99.2
E00029814,0,100
E00029815,0.7,99.3
E00029816,0,100
E00029817,0.8,99.2
E00029818,0.9,99.1
E00029819,2.5,97.5
E00029820,2.1,97.9
E00029821,0,100
E00029822,1,99
E00029823,2.6,97.4
E00029824,0,100
E00029825,0,100
E00029826,5.2,94.8
E00029827,1.4,98.6
E00029828,0.9,99.1
E00029829,1.5,98.5
E00029830,0,100
E00029831,0,100
E00029832,0,100
E00029833,6.1,93.9
E00029834,3.7,96.3
E00029835,0,100
E00029837,1.7,98.3
E00029838,4.6,95.4
E00029839,2.2,97.8
E00029840,0,100
E00029841,2.1,97.9
E00029842,3.9,96.1
E00029843,1.6,98.4
E00029844,0.9,99.1
E00029845,6.5,93.5
E00029846,4.7,95.3
E00029854,6.6,93.4
E00029855,4.8,95.2
E00029856,2.1,97.9
E00029857,1.1,98.9
E00029858,2.4,97.6
E00029859,2.7,97.3
E00029860,2.4,97.6
E00029955,2.1,97.9
E00029956,5.1,94.9
E00029977,0.7,99.3
E00029978,4.7,95.3
E00030124,2.3,97.7
E00030125,3.3,96.7
E00030126,1.6,98.4
E00030127,1.5,98.5
E00030133,4.6,95.4
E00030134,2.9,97.1
E00030136,3.8,96.2
E00030137,2.2,97.8
E00030138,2.6,97.4
E00030139,0.9,99.1
E00030140,3.1,96.9
E00030147,1.4,98.6
E00030195,0.7,99.3
E00030196,2.7,97.3
E00030197,3.3,96.7
E00030198,1.5,98.5
E00030200,2.6,97.4
E00030201,0.9,99.1
E00030202,2,98
E00030203,0.9,99.1
E00030204,2.7,97.3
E00030205,0.9,99.1
E00030206,1.7,98.3
E00030207,1.5,98.5
E00030208,0.7,99.3
E00030209,1.7,98.3
E00030210,0,100
E00030211,2.4,97.6
E00030213,1.6,98.4
E00030214,2.2,97.8
E00030215,5.7,94.3
E00030217,0.8,99.2
E00030218,2,98
E00030219,0.8,99.2
E00030220,0.7,99.3
E00030221,0,100
E00030222,2.3,97.7
E00030223,1.7,98.3
E00030224,0,100
E00030225,1.4,98.6
E00030226,0.6,99.4
E00030227,1.6,98.4
E00030228,2.1,97.9
E00030229,2.6,97.4
E00030230,4.1,95.9
E00030231,2.3,97.7
E00030232,0,100
E00030233,3.1,96.9
E00030234,1.7,98.3
E00030235,0.8,99.2
E00030236,1.7,98.3
E00030240,0.9,99.1
E00030241,0,100
E00030243,0.8,99.2
E00030245,0,100
E00030247,0.8,99.2
E00030248,0.7,99.3
E00030252,1.6,98.4
E00030253,1.4,98.6
E00030257,0.6,99.4
E00030260,2.1,97.9
E00030263,0,100
E00030264,1.6,98.4
E00030265,2.4,97.6
E00030266,1.3,98.7
E00030268,0.8,99.2
E00030269,3.1,96.9
E00030271,3.7,96.3
E00030272,3.2,96.8
E00030273,5.3,94.7
E00030275,5.2,94.8
E00030282,0,100
E00030284,1.3,98.8
E00030290,0,100
E00030292,0,100
E00030294,0.9,99.1
E00030311,1.4,98.6
E00030314,2.8,97.2
E00030317,0.9,99.1
E00030318,0,100
E00030319,1.6,98.4
E00030320,3.4,96.6
E00030321,0,100
E00030322,1.4,98.6
E00030323,0.8,99.2
E00030324,0,100
E00030325,0.9,99.1
E00030326,1.7,98.3
E00030327,1.5,98.5
E00030328,1.6,98.4
E00030329,0,100
E00030330,2.6,97.4
E00030331,0,100
E00030332,2.5,97.5
E00030333,2.5,97.5
E00030334,1.7,98.3
E00030335,0,100
E00030336,2.9,97.1
E00030337,1.5,98.5
E00030338,0,100
E00030339,0,100
E00030340,1.9,98.1
E00030341,0.7,99.3
E00030342,1.6,98.4
E00030343,3,97
E00030344,1.8,98.2
E00030345,2.7,97.3
E00030346,0,100
E00030347,1.6,98.4
E00030348,3.7,96.3
E00030349,0.9,99.1
E00030350,0,100
E00030351,2.4,97.6
E00030352,0,100
E00030353,1.7,98.3
E00030354,0,100
E00030355,0.8,99.2
E00030356,4.7,95.3
E00030357,1.9,98.1
E00030358,2.5,97.5
E00030360,0,100
E00030363,0,100
E00030364,2.5,97.5
E00030365,0,100
E00030366,1.4,98.6
E00030367,0.6,99.4
E00030368,1.3,98.7
E00030371,0.8,99.2
E00030372,0.8,99.2
E00030373,0,100
E00030374,3,97
E00030375,0,100
E00030376,2.2,97.8
E00030377,2.9,97.1
E00030378,0,100
E00030379,2.2,97.8
E00030380,2.8,97.2
E00030381,0,100
E00030382,3.3,96.7
E00030383,1.8,98.2
E00030384,5.1,94.9
E00030385,4.2,95.8
E00030386,0,100
E00030387,0.7,99.3
E00030388,0.8,99.2
E00030389,1.9,98.1
E00030390,4.2,95.8
E00030391,0,100
E00030392,2.2,97.8
E00030397,0,100
E00030398,2.1,97.9
E00030399,6.9,93.1
E00030404,1.6,98.4
E00030405,1.2,98.8
E00030406,1.7,98.3
E00030407,0,100
E00030408,2.4,97.6
