geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00025621,65.2,26.3,8.4
E00025627,55,28.9,16
E00025762,56.8,16.9,26.3
E00025763,59.9,19.3,20.8
E00025764,59.4,21.3,19.3
E00025766,57.9,20.6,21.5
E00025767,53.5,35.3,11.2
E00025768,57.2,30.3,12.5
E00025769,52.7,5.7,41.6
E00025771,58.1,23.5,18.4
E00025773,62.5,22.8,14.7
E00025774,45.9,29.9,24.1
E00025775,48.6,27.8,23.6
E00025776,69.6,16.3,14.1
E00025777,59.3,18.8,21.9
E00025778,54.5,29.4,16.1
E00025779,69,16.2,14.8
E00025780,59.1,16.1,24.8
E00025781,55.3,25.7,18.9
E00025782,65.4,17.1,17.4
E00025786,49,36.2,14.8
E00025832,63.5,22.7,13.7
E00025834,65,24.5,10.6
E00025835,55.9,20.6,23.5
E00025836,53.3,35.2,11.5
E00025838,58.4,27.2,14.4
E00025840,73.5,10.5,16
E00025841,56.1,32.1,11.8
E00025843,55.2,27.4,17.4
E00025844,53.9,22,24.1
E00025845,66.6,16.7,16.7
E00025846,48,28.1,23.9
E00025850,60.6,22.8,16.6
E00025851,53.8,34.7,11.5
E00025852,58.4,22.9,18.7
E00025853,83.2,5.8,11
E00025855,63.2,21.6,15.2
E00025856,66.6,18.9,14.5
E00025858,64.8,14.2,21
E00025859,64.6,14.6,20.8
E00026257,53.9,23.5,22.6
E00026258,64.8,13.4,21.9
E00026259,60.9,21.9,17.2
E00026260,62.1,21.1,16.8
E00026261,56.6,23.2,20.2
E00026262,53.5,27.3,19.2
E00026263,51.8,30.2,18
E00026264,70.2,11,18.8
E00026265,59.5,18.9,21.6
E00026266,35.3,42.5,22.2
E00026267,69.9,17.7,12.4
E00026268,47.1,32.6,20.3
E00026269,41.4,46.2,12.4
E00026270,46.2,34.6,19.2
E00026272,75.5,8.8,15.6
E00026273,78.1,11.2,10.6
E00026274,64.7,19.2,16.1
E00026275,81.6,11.5,6.9
E00026277,64.9,18.1,17
E00026278,54.4,22.6,23
E00026279,53.8,30.8,15.4
E00026280,49.3,32.2,18.5
E00026281,69.2,19,11.7
E00026282,46.8,34.5,18.7
E00026283,53.6,13.2,33.2
E00026284,47.3,33.5,19.2
E00026285,50.5,28.8,20.7
E00026286,55,25.5,19.4
E00026287,62.5,22.5,15
E00026288,67.5,20.3,12.2
E00026289,59.4,25,15.6
E00026290,53.8,29.2,17
E00026291,55.7,25.3,18.9
E00026292,82.3,6.4,11.3
E00026293,69.5,13.7,16.8
E00026294,46.5,31.7,21.8
E00026295,82.6,10.5,7
E00026296,53.2,24,22.8
E00026297,68.6,19.9,11.5
E00026298,82.6,9.2,8.3
E00026299,59.8,27.7,12.5
E00026300,59.6,22.3,18.1
E00026301,69.5,22,8.5
E00026302,67.3,13.5,19.2
E00026304,59.5,18.8,21.7
E00026305,65,19.1,15.9
E00026306,57.7,22.2,20.1
E00026307,46.6,39.9,13.6
E00026308,52.2,35,12.8
E00026309,63.3,18.1,18.6
E00026310,60.9,31.3,7.8
E00026312,46.6,46,7.4
E00026313,66.6,22.6,10.8
E00026314,62.1,33.2,4.7
E00026315,58.9,31.2,9.9
E00026316,57.3,39.1,3.6
E00026317,64.9,18.3,16.8
E00026318,69.2,11.3,19.5
E00026319,70.8,21.7,7.5
E00026320,77.9,12.8,9.3
E00026321,48.3,37,14.7
E00026322,55.2,19.2,25.6
