geography_code,disability_3a-001,disability_3a-002
E00025621,10.1,89.9
E00025627,21.8,78.2
E00025762,18.5,81.5
E00025763,16.4,83.6
E00025764,20.6,79.4
E00025766,18.5,81.5
E00025767,15.3,84.7
E00025768,14.7,85.3
E00025769,44.7,55.3
E00025771,19.4,80.6
E00025773,18.5,81.5
E00025774,20.1,79.9
E00025775,21.3,78.7
E00025776,22.4,77.6
E00025777,21.2,78.8
E00025778,18.4,81.6
E00025779,20,80
E00025780,43.2,56.8
E00025781,15.1,84.9
E00025782,19.7,80.3
E00025786,16.6,83.4
E00025832,15.3,84.7
E00025834,14.5,85.5
E00025835,22.5,77.5
E00025836,16.3,83.7
E00025838,16.3,83.7
E00025840,29.7,70.3
E00025841,15,85
E00025843,16,84
E00025844,21.8,78.2
E00025845,23.9,76.1
E00025846,16.2,83.8
E00025850,16.6,83.4
E00025851,16.8,83.2
E00025852,18.4,81.6
E00025853,23.7,76.3
E00025855,20.4,79.6
E00025856,16.3,83.7
E00025858,23.6,76.4
E00025859,25.3,74.7
E00026257,21.6,78.4
E00026258,40.9,59.1
E00026259,27,73
E00026260,21.5,78.5
E00026261,14.9,85.1
E00026262,15.1,84.9
E00026263,18.6,81.4
E00026264,31.4,68.6
E00026265,20.4,79.6
E00026266,15.5,84.5
E00026267,18.7,81.3
E00026268,15.7,84.3
E00026269,14.3,85.7
E00026270,14.7,85.3
E00026272,21.4,78.6
E00026273,16.8,83.2
E00026274,17.5,82.5
E00026275,18.7,81.3
E00026277,19.1,80.9
E00026278,27.3,72.7
E00026279,20.3,79.7
E00026280,18.4,81.6
E00026281,21.1,78.9
E00026282,19.1,80.9
E00026283,38.2,61.8
E00026284,14.6,85.4
E00026285,23.3,76.7
E00026286,22.5,77.5
E00026287,24.6,75.4
E00026288,16.7,83.3
E00026289,21.2,78.8
E00026290,18.7,81.3
E00026291,13.6,86.4
E00026292,12.5,87.5
E00026293,17.1,82.9
E00026294,19.3,80.7
E00026295,21,79
E00026296,27.9,72.1
E00026297,20.4,79.6
E00026298,21.6,78.4
E00026299,11.4,88.6
E00026300,15.5,84.5
E00026301,17,83
E00026302,20.3,79.7
