geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00025621,16,42,26.7,15.3
E00025627,8.9,7.5,60.3,23.3
E00025762,12.6,6.3,40.9,40.2
E00025763,5,22.9,58.6,13.6
E00025764,21,13,30.4,35.5
E00025766,8.9,16.9,63.7,10.5
E00025767,17.6,6.9,36.2,39.4
E00025768,21.6,12.8,33.8,31.8
E00025769,21.1,12.8,49.6,16.5
E00025771,11.5,12.4,69,7.1
E00025773,11.5,7.6,68.7,12.2
E00025774,7.9,18.3,40.5,33.3
E00025775,14.8,10.2,32.8,42.2
E00025776,17.2,14.8,58.6,9.4
E00025777,24.8,13.9,29.2,32.1
E00025778,13.5,14.6,24.6,47.4
E00025779,14.2,15,58.3,12.5
E00025780,16.4,12.7,49.1,21.8
E00025781,10.6,9.8,39,40.7
E00025782,11.2,11.2,64.8,12.8
E00025786,16.2,15.4,16.2,52.2
E00025832,14.4,25.5,42.1,18.1
E00025834,8.2,25.9,46.2,19.6
E00025835,13.3,11,60.7,15
E00025836,16.2,10.4,31.1,42.3
E00025838,19.1,25,41.9,14
E00025840,8.8,8,74.3,8.8
E00025841,23.6,12.2,11.5,52.7
E00025843,18.6,11.6,33.2,36.7
E00025844,7.1,11,60.4,21.4
E00025845,6.5,8.6,70.3,14.6
E00025846,9.2,4.9,52.1,33.8
E00025850,7.9,26.3,52.6,13.2
E00025851,22.3,20.6,12.6,44.6
E00025852,14.4,18.3,30.7,36.6
E00025853,34.1,41.3,1.4,23.2
E00025855,17.9,35.9,26.5,19.7
E00025856,29.3,26.5,12.9,31.3
E00025858,8.6,6.9,80.2,4.3
E00025859,8,5.3,86,0.7
E00026257,23.5,21.3,16.2,39
E00026258,2.2,4.4,89.6,3.7
E00026259,10.1,10.8,36,43.2
E00026260,21.4,20.5,2.7,55.4
E00026261,14.7,12.4,37.2,35.7
E00026262,9.9,11.5,46.6,32.1
E00026263,18.4,30.1,12.9,38.7
E00026264,15.8,11.3,61.7,11.3
E00026265,22.6,10.4,47,20
E00026266,11.7,7.3,18.2,62.8
E00026267,31.8,26.5,15.9,25.8
E00026268,19.3,17,20,43.7
E00026269,9.2,17.6,20.4,52.8
E00026270,15.3,12,15.3,57.3
E00026272,35.7,29.4,18.3,16.7
E00026273,35.7,33.3,3.9,27.1
E00026274,25.5,21.9,16.8,35.7
E00026275,43.6,35.9,3.8,16.7
E00026277,33.3,24.8,11.3,30.5
E00026278,4.9,6.9,68.8,19.4
E00026279,11.3,15.6,53.9,19.1
E00026280,5.8,4.7,84.9,4.7
E00026281,22.3,29.5,36.6,11.6
E00026282,14.8,12.1,30.2,43
E00026283,22.9,19.1,44.3,13.7
E00026284,13.1,10.3,21.4,55.2
E00026285,22.9,16,21.4,39.7
E00026286,8.5,3.1,49.2,39.2
E00026287,7.8,23.3,55,14
E00026288,29.5,29.5,4.4,36.6
E00026289,19.5,16.4,38.3,25.8
E00026290,14,16.6,42,27.4
E00026291,19.6,12.3,17.4,50.7
E00026292,43.1,43.1,0.9,12.9
E00026293,23.5,30.9,2.2,43.4
E00026294,14.8,13.6,28.4,43.2
E00026295,42.3,41.4,2.7,13.5
E00026296,12,12.8,33.8,41.4
E00026297,36.8,29.2,4.7,29.2
E00026298,29.2,43.1,3.5,24.3
E00026299,14.5,26.1,9.4,50
E00026300,31.4,21,11.4,36.2
E00026301,29.1,21.3,12.1,37.6
E00026302,5.9,18.5,67.4,8.1
E00026304,2.9,6.6,82.5,8
E00026305,4.3,14.9,66,14.9
E00026306,11.1,23.7,34.3,30.8
E00026307,8.2,9.9,33,48.9
E00026308,11.5,10.9,12.2,65.4
E00026309,8,23.2,60.7,8
E00026310,17.7,30.9,11.6,39.8
E00026312,6.1,9.5,34.1,50.3
E00026313,13.5,36.2,17.8,32.5
E00026314,20.9,32,3.5,43.6
E00026315,16.1,22,15.6,46.3
E00026316,16.8,23.7,9.8,49.7
E00026317,7.2,22.5,47.8,22.5
E00026318,11.5,13.1,61.5,13.8
E00026319,26.2,32.8,7.4,33.6
E00026320,20,49.7,6.9,23.4
E00026321,9,10.4,41,39.6
E00026322,11.9,12.6,43.7,31.9
E00026323,7.8,9.2,38.6,44.4
E00026324,8.7,13.4,56.4,21.5
E00026325,7.5,7.5,20.8,64.2
E00026326,17.5,18.3,20,44.2
E00026327,20.2,19.2,38.5,22.1
E00026328,8.6,9.2,43.4,38.8
E00026329,13.9,18,63.9,4.1
E00026330,11.4,20,31.4,37.1
E00026331,6.8,9.5,70.9,12.8
E00026332,11.4,9.8,73.2,5.7
E00026333,20.7,21.5,46.3,11.6
E00026335,19.4,38.1,1.9,40.6
E00026336,8,6.6,75.2,10.2
E00026337,3.5,8.4,87.1,1
E00026338,14.7,16.6,8,60.7
E00026410,25.3,29.3,11.3,34
E00026411,20.8,32.4,16.8,30.1
E00026413,19.1,28.1,16.6,36.2
E00026415,30.3,32.9,8.4,28.4
E00026416,31,44.8,0.7,23.4
E00026418,9.1,20.1,58.4,12.3
E00026419,19.4,21.8,21.2,37.6
