geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00064578,13.8,52,27,7.2
E00064579,4.1,43.8,43.8,8.3
E00064580,24.3,45.6,25.7,4.4
E00064605,33.6,39.2,24.5,2.8
E00064608,32.6,44,17.7,5.7
E00064609,47.8,38.4,12.6,1.3
E00064610,14.6,60.8,19.8,4.7
E00064611,12.8,51.2,33.6,2.4
E00064612,17.7,70.9,9.5,1.9
E00064613,13.4,60.6,22,3.9
E00064614,25.9,65.7,8.3,0
E00064615,25.2,50.3,21.7,2.8
E00064815,52.4,40.1,7,0.5
E00064816,51.7,38.5,8,1.7
E00064818,69.7,27.7,2.5,0
E00064820,57.8,38.5,3.6,0
E00064822,63.9,31.7,3.5,1
E00064823,23.1,58.4,15,3.5
E00064824,53.3,40.6,6.1,0
E00064826,56.7,37.3,5.3,0.7
E00064853,59.1,36.2,4,0.7
E00064858,63.2,31.9,4.2,0.7
E00064859,63.5,35.7,0,0.9
E00064860,66.2,29.6,4.2,0
E00065733,9.6,47.9,31.5,11
E00065734,11.7,41.4,37.8,9
E00065735,6.7,40.2,40.8,12.3
E00065736,2.4,28.5,50.4,18.7
E00065737,8.5,33.9,43.2,14.4
E00065738,3.4,34.7,48.3,13.6
E00065994,8,18.4,55.2,18.4
E00065998,13.6,40,32.1,14.3
E00065999,10.9,35.2,38.8,15.2
E00066000,7.3,44.7,34,14
E00066001,16.6,43,27.8,12.6
E00066002,10.8,41.7,35,12.5
E00066003,7.5,41,39.6,11.9
E00066004,16.9,41,32.5,9.6
E00066005,15.9,50,23.2,10.9
E00066006,3.2,40.3,36.4,20.1
E00066007,12.2,43.2,30.9,13.7
E00066008,12.1,40.2,34.1,13.6
E00066009,1.3,34.2,43.4,21.1
E00066010,35.5,42.1,13.1,9.3
E00066011,30.6,40.1,21.8,7.5
E00066012,10.5,38.2,35.5,15.8
E00066013,6.3,54.3,31.5,7.9
E00066014,6.2,32.1,32.1,29.6
E00066020,3.4,32.6,40.4,23.6
E00066073,14.6,44.4,31.3,9.7
E00066074,46.6,40.7,8.5,4.2
E00066075,8.9,52,30.1,8.9
E00066076,21.2,50.4,23.4,5.1
E00066077,18.2,50.4,22.3,9.1
E00066078,8.3,38.6,39.3,13.8
E00066080,5.7,40.2,38.5,15.6
E00066081,17.3,47.4,27.8,7.5
E00066082,20.3,50,18,11.7
E00066083,9.4,37.7,37,15.9
E00066084,14.3,39.5,31.1,15.1
E00066085,22.7,40.4,22.7,14.2
E00066086,30,46,18.7,5.3
E00066087,15.2,49.2,27.3,8.3
E00066088,13.4,50.4,28.3,7.9
E00066089,36.5,38.1,21.4,4
E00066090,33.3,51.1,12.6,3
E00066091,18.3,44.3,24.4,13
E00066092,19.3,52.1,22.7,5.9
E00066093,7,54.7,32,6.3
E00066094,17.1,39,31.4,12.4
E00066095,8.3,37,37,17.6
E00066096,5.4,49.5,33.3,11.7
E00066098,9.3,39,39,12.6
E00066099,9.5,44.6,35.7,10.1
E00066100,11.2,43.8,32,12.9
E00066107,13.2,41.2,30.9,14.7
E00066108,9,36.1,36.1,18.8
E00066109,14.2,53.9,22,9.9
E00066110,5.2,38.2,34.7,22
E00066111,17.4,48.4,26.5,7.7
E00066112,10.2,41.2,40.1,8.6
E00066113,4.3,46.6,34.5,14.7
E00066114,9,52.5,26.2,12.3
E00066115,7.8,50.8,32.8,8.6
E00066116,7.1,52,31.5,9.4
E00066247,31.2,50.5,16.5,1.8
E00066248,52.4,38.6,7.6,1.4
E00066249,37.9,49.3,10.7,2.1
E00066250,35.1,44.3,16.8,3.8
E00066251,37.1,47.6,13.7,1.6
