geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00064578,12.3,38.8,5.1,40.6,3.3
E00064579,12.8,38.3,6.4,41.4,1.2
E00064580,22.1,35.3,4.3,36.2,2.1
E00064605,29.5,38.5,7.4,21.3,3.3
E00064608,18,50.2,7.4,20.7,3.7
E00064609,28.8,42.3,7.7,17.3,3.8
E00064610,10,34.2,6.6,47.9,1.4
E00064611,8.8,38.5,8,42.9,1.8
E00064612,12.7,24.5,4.2,56.6,1.9
E00064613,15.4,43.8,2.3,38.1,0.4
E00064614,14.4,30.1,5.5,48.6,1.4
E00064615,15.4,33.2,5,44.4,2.1
E00064815,20.2,27,5.2,46.4,1.2
E00064816,15.6,34.4,3.6,42,4.5
E00064818,33.3,34,6.7,21.3,4.7
E00064820,37.7,30.2,7.5,18.6,6
E00064822,39.3,33.7,6.8,12.4,7.7
E00064823,9.2,40.8,7.2,39.2,3.6
E00064824,16.9,36.1,6.8,38.2,2
E00064826,34.4,40.3,6.8,13.1,5.4
E00064853,13.3,38.3,5.6,40.6,2.2
E00064858,43.8,20.7,8.2,20.7,6.6
E00064859,38.3,29.3,12,16.8,3.6
E00064860,45.9,24.8,6.4,16.1,6.9
E00065733,15,46.2,7.9,28.2,2.6
E00065734,21.1,44.1,10.3,22.5,1.9
E00065735,15.2,43,7.9,30.7,3.2
E00065736,14.6,43.8,5.8,35,0.8
E00065737,13.4,48.9,7.4,28.1,2.2
E00065738,8.8,50,6.7,33.2,1.3
E00065994,21.8,41.7,8.3,27.7,0.5
E00065998,20.6,40.4,12.6,23.1,3.2
E00065999,12.9,46.2,10.1,29.2,1.6
E00066000,18.8,47.7,7.7,24.7,1
E00066001,21.4,45.1,9.2,20.3,4.1
E00066002,23.5,44,9.8,20.1,2.6
E00066003,17,46.3,10,24.4,2.2
E00066004,13.7,49.8,10.8,21.9,3.8
E00066005,25.9,37.2,10.9,24.3,1.7
E00066006,16,41.3,10.2,29.7,2.7
E00066007,15.1,43.2,8.5,30.5,2.7
E00066008,22.7,45.9,7.5,21.2,2.7
E00066009,15.8,39.7,10.3,32.1,2.2
E00066010,42.6,21.3,13.4,20.3,2.5
E00066011,29.6,40.7,9.5,17.7,2.5
E00066012,13.4,48.7,6.9,30,1.1
E00066013,27.2,43.2,7.2,20,2.4
E00066014,21.6,37.1,8.4,27.5,5.4
E00066020,14.1,43.2,3.1,39.6,0
E00066073,18.2,49,6.1,24.7,2
E00066074,37,38.4,6,16.2,2.3
E00066075,13.9,44.8,8.5,30,2.7
E00066076,26,43.6,7.9,18.9,3.5
E00066077,19.7,40.8,10.3,25.6,3.6
E00066078,15.1,42.8,11.4,29.2,1.5
E00066080,21.9,39.4,10.5,25.1,3.2
E00066081,23.1,38.4,10.5,24.9,3.1
E00066082,23.5,41,11.5,20.7,3.2
E00066083,9.9,44.4,8.1,32.4,5.3
E00066084,24.2,35.9,6,32.3,1.6
E00066085,33.9,34.2,5.3,23.9,2.7
E00066086,19.1,44.5,5.5,29.2,1.7
E00066087,16.9,47.9,7.9,23.6,3.7
E00066088,28.8,39.5,5.2,24.4,2.2
E00066089,28.1,45.7,5.4,16.7,4.1
E00066090,22.5,44.8,8,19,5.6
E00066091,22.9,39,15.2,22.1,0.9
E00066092,24.9,41.8,10.1,18,5.3
E00066093,16.6,46.3,9.6,24,3.5
E00066094,25.4,45.7,8.6,20.3,0
E00066095,18.9,47,7.8,23,3.2
E00066096,21.4,46.9,10.3,18.3,3.1
E00066098,15.4,49.1,7.5,25.3,2.7
E00066099,19,42.1,6.8,28.3,3.9
E00066100,14.4,45.6,9,26.4,4.5
E00066107,18.5,40.4,8.1,31.1,1.9
E00066108,14,39.4,12.1,31.1,3.4
E00066109,26.1,45.8,10.6,16.3,1.1
E00066110,14.9,39.9,10.1,31.5,3.5
E00066111,27.5,35.5,6.1,28.2,2.7
E00066112,11.8,54.8,7.2,24.5,1.7
E00066113,14,54,7.2,21.3,3.4
E00066114,18.1,43.3,12.2,24.8,1.7
E00066115,16.1,42.9,13,23.2,4.7
E00066116,17.9,42.1,12.1,24.6,3.3
E00066247,32.1,38.2,5.2,20.1,4.4
E00066248,32.8,35.3,7.7,20.4,3.8
E00066249,22.7,41.9,5.4,26.1,3.9
E00066250,17.9,52.9,5.4,21.5,2.2
E00066251,25,42,4.8,25,3.2
E00066252,30.9,45.7,2.7,19.5,1.2
E00066253,24.2,48.8,6.2,19,1.9
E00066254,32.8,34.4,8.7,20.8,3.3
E00066255,20.4,47.8,7,22.4,2.5
E00066256,27.6,34.7,9,27.1,1.5
E00066257,18.9,47.9,8.9,19.5,4.7
E00066258,47.4,35.7,6.5,7.8,2.6
E00066259,33.6,40.7,9.8,13.6,2.3
E00066260,25.8,47.3,7.4,16.4,3.1
E00066261,23.2,41.7,10.1,22.6,2.4
E00066262,18.7,48.8,3.9,27.1,1.5
E00066263,18.3,41.1,8.4,28.2,4
E00066264,17.4,48.8,8.7,23.3,1.7
E00066265,41,45.1,7.5,6.4,0
E00066266,21.1,43.1,6.1,27.2,2.4
E00066267,19.8,47.3,7.1,25.8,0
E00066268,24.7,47.9,3.3,21.9,2.3
E00066269,21.7,43.1,5.5,26.9,2.8
E00066270,23.2,49.8,8.4,14.4,4.2
E00066271,18.1,56.7,4.3,17.6,3.3
E00066272,20.2,44,4.9,28,2.9
E00066273,26.4,44.4,5.7,20.7,2.7
E00066274,34,34,6,21.2,4.8
E00066275,19.8,42.7,8.1,25.4,4
E00066276,37.8,42,5.7,14.5,0
E00066277,29.7,31.7,11.4,18.8,8.4
E00066278,34.4,40.1,4.2,18.8,2.6
E00066279,33.7,40.9,6.1,15.5,3.9
E00066280,19.1,46.2,7.1,23.1,4.4
E00066281,32.7,37.3,7.4,18,4.6
E00066282,34.1,38.5,7.2,13.9,6.3
E00066283,22.7,45.5,6.6,23.2,1.9
E00066284,26,44.1,5.3,21.6,3.1
E00066285,16.4,55.1,5.3,20,3.1
E00066286,21.3,51.3,1.9,22.4,3
E00066287,28.3,45.8,6.3,17.5,2.1
E00066288,17.7,52.2,6.5,21.5,2.2
E00066289,23.5,41.9,5.6,26.3,2.8
E00066290,38.4,44.2,4.1,13.4,0
E00066291,43.5,38.4,6.9,8.3,2.8
E00066292,36.1,37.8,2.9,18.7,4.6
E00066293,28.6,48.6,5,15.1,2.7
E00066294,21.4,56.3,7.6,13,1.7
E00066295,25.4,50.2,5.6,15.5,3.3
E00066296,40,40.4,6.4,10.2,3
E00066297,41.4,36,1.6,16.7,4.3
E00066299,32.9,42.4,4.1,16.5,4.1
E00066300,40,37.1,3.3,13.8,5.7
E00066301,38.2,43,3.9,13,1.9
E00066302,44.7,40,3.7,11.6,0
E00066303,37.4,44.1,5.3,11.5,1.8
E00066305,38.6,41.1,5.4,10.4,4.5
E00066306,38.4,40.5,2.7,14.6,3.8
E00066307,36.4,45.7,5.2,10.4,2.3
E00066309,30.6,43.8,5.5,16.2,3.8
E00066310,31,46.9,2.3,15,4.7
E00066311,29.3,53.9,1.6,11,4.2
E00066312,34.3,44.8,6.1,13.5,1.3
E00066313,28.7,47.1,4.5,17.2,2.5
E00066314,37.1,46.7,4.8,8.6,2.9
E00066315,24,50.4,4.5,16.9,4.1
E00066316,50.4,36,4.3,5,4.3
E00066317,27.4,42.6,6.6,19.3,4.1
E00066318,33.3,46.9,5.2,13.6,0.9
E00066319,30,50.5,4.5,15,0
E00066320,26.1,49.4,4.4,16.7,3.3
E00066321,29.8,48.1,6.6,13.3,2.2
E00066322,20.2,59,4.8,11.7,4.3
E00066323,27.6,53.4,5.5,13.5,0
E00066324,24.4,53.4,5.2,17.1,0
E00066325,22.2,51.2,7.7,18.1,0.8
E00066326,30.1,48,6.4,15.6,0
E00066327,33.9,41.1,7.7,10.7,6.5
E00066329,50.6,32.7,7.1,8.9,0.6
E00066332,58.9,22.3,7.1,8,3.6
E00066333,51.4,27.5,6.4,12.8,1.8
E00066334,18.9,49.2,5.7,23.8,2.5
E00066335,34.8,44.9,4.5,13.1,2.5
E00066336,31.2,48.5,5.9,11.8,2.5
E00066337,31.7,47.6,4.3,15.2,1.2
E00066338,30.7,40.9,8.5,16.5,3.4
E00066339,37,39.5,5,16,2.5
E00066340,32.1,39.7,9.8,13.4,4.9
E00066341,22.2,41.8,8,24,4
E00066342,32.4,45.2,8.2,11.9,2.3
E00066343,17.9,50.2,8.2,20.6,3.1
E00066344,36.6,41.5,4.5,14.7,2.7
E00066345,35.6,50.4,5.5,5.1,3.4
E00066346,16,51.5,4.3,26.8,1.3
E00066347,17.6,45.2,8.1,24.3,4.8
E00066348,18,52.8,6.4,20.8,2
E00066349,21.6,46.9,10.2,19.2,2
E00066350,18.4,45.6,11.1,22.6,2.3
E00066351,14.9,52.7,5,22.9,4.5
E00066352,15.4,45.6,8.3,27.6,3.1
E00066353,22.9,46.5,8.4,20.3,1.9
E00066354,33.5,40.1,10.8,12.7,2.8
E00066355,27,40.2,9.5,17.8,5.4
E00066356,14.5,45.7,12.8,23.1,3.8
E00066357,29,50,5.7,12.4,2.9
E00066358,46.3,34.6,6.9,9,3.2
E00066359,33,44.6,4.5,11.2,6.7
E00066360,28.6,53.8,3.8,10,3.8
E00066361,44.9,29.7,7.6,13.9,3.8
E00066362,31,45.6,4.4,15.5,3.5
E00066363,17,45.7,6.5,29.7,1.1
E00066364,13.7,52.3,6.7,25.3,2.1
E00066365,14.6,43.3,9,30.9,2.1
E00066366,16.4,38,8.4,35.8,1.5
E00066367,23.4,41.7,9.4,23,2.6
E00066368,26.6,37.2,5,27.1,4
E00066369,22.7,39.1,13,22.3,2.9
E00066370,20.8,45.8,9.4,21.2,2.8
E00066371,18.8,47.3,7.7,23.5,2.7
E00066372,28,43.2,8,15.2,5.6
E00066374,14,46.6,13.1,24.4,1.8
E00066375,19.2,45.7,9,24.1,2
E00066376,32.2,39,9.3,13.7,5.9
E00066377,25.2,38.6,11.4,20,4.8
E00066379,24.7,38,14.1,18.3,4.9
E00066381,38.2,39.8,7.5,11.8,2.7
E00066382,50.5,34.1,6,6.6,2.7
E00066384,34.5,33.3,9,20.2,3
E00066392,18.3,33.7,9.4,35.6,3
E00066393,16.7,41,5.1,35.6,1.6
E00066394,24.6,42.6,7.2,23.6,2.1
E00066395,16.2,40.9,10.6,31.1,1.3
E00066396,15.7,41.7,6.7,29.6,6.3
E00066397,17.1,35.4,7.4,35.4,4.7
E00066398,9.2,42,5.6,39.6,3.6
E00066399,14.7,46.3,8.1,29.7,1.2
E00066400,13.8,45.3,12.5,26.3,2.2
E00066401,25.6,53.3,5,14.1,2
E00066402,30.1,48,7.1,10.2,4.6
E00066403,23.9,56,3.8,14.4,1.9
E00066404,19.1,47.4,6.7,21.6,5.2
E00066405,27.1,47.6,4,17.9,3.3
E00066406,33.7,45,3.9,15.1,2.3
E00066407,26,44.8,8.9,18.2,2.1
E00066408,20,42.7,10.2,25.5,1.6
E00066409,17.6,48.4,10.2,19.3,4.5
E00066410,24.2,53.2,3.6,17.3,1.6
E00066411,18.8,53.7,5,19.7,2.8
E00066412,23.6,48.9,7.6,16,3.8
E00066414,18.8,52.9,6.3,18.8,3.4
E00066415,20.9,52.9,5.8,20.4,0
E00066416,25.1,52.7,6.3,13.4,2.5
E00066417,22.9,50,5.6,18,3.4
E00066418,22.8,48.9,5.8,20.7,1.8
E00066419,15.8,49.9,5.7,25.3,3.3
E00066420,16.2,48.3,7,26.2,2.2
E00066421,26.9,32.2,13,23.6,4.3
E00066422,23.7,53.5,6.1,12.1,4.5
E00066423,33.5,43.9,4,15.1,3.6
E00066424,29.9,45.8,9.5,11.4,3.5
E00066425,29.9,42.5,2.9,20.1,4.6
E00066426,37.5,45.5,1.4,12.3,3.2
E00066427,23.7,45.1,8.5,17,5.8
E00066428,22.6,51.4,6.3,15.9,3.8
E00066429,20.8,44.1,10.8,20.5,3.8
E00066430,28,45.6,5,18,3.4
E00066431,32.5,45.4,4.2,15,2.9
E00066432,27.6,44.8,7.6,17.6,2.4
E00066433,31.8,44.2,6.9,14.2,3
E00066434,23.2,48.8,5.9,19.7,2.5
E00066435,23.7,51.8,5.3,16.7,2.4
E00066436,30.3,45.6,3.3,15.8,5
E00066437,19.4,47.9,8.3,20.3,4.1
E00066471,24.8,40.7,8.9,23.3,2.3
E00066472,17.6,46.1,9,24,3.4
E00066473,31.5,49,4.1,10.4,5
E00066476,34.5,37.9,6.2,15.2,6.2
E00066477,31.7,40.7,8.1,16.7,2.7
E00066478,26.6,48,5.7,15.6,4.1
E00066479,33.6,50,4.4,10.8,1.2
E00066480,29,48.4,4.5,14.9,3.2
E00066481,25.8,41.6,8.2,20.6,3.9
E00066482,21,51.7,8,15.1,4.2
E00066483,26.4,52.9,3.5,15.9,1.3
E00066484,20.6,52.9,5.8,17.1,3.5
E00066485,24.9,56.3,2.9,13.9,2
E00066486,29.7,47,5.2,15.7,2.4
E00066487,27.3,46.8,7.8,16.1,2
E00066488,33.6,47.1,3.1,12.7,3.5
E00066489,30,45.5,7,12.7,4.7
E00066490,21.6,49,6.3,20.4,2.7
E00066491,29,44,4.4,19,3.6
E00066492,38.9,42.5,2.4,13.1,3.2
E00066493,19.3,51.1,6,18.9,4.7
E00066494,26.5,45.6,9.3,17.2,1.5
E00066495,37.2,44,4.1,11.9,2.8
E00066496,30.5,47.5,6.7,13.8,1.5
E00066497,16.5,49.6,3.5,24.8,5.7
E00066499,36.2,42.1,6,13.6,2.1
E00066500,25,44.8,5.2,20.2,4.8
E00066501,18.8,41.7,13.3,22.1,4.2
E00066502,32.9,45.3,7,11.1,3.7
E00066503,28.7,43.1,11,11,6.2
E00066504,15.8,53.5,7.4,21,2.3
E00066505,23.5,50.2,7.7,16.2,2.4
E00066506,24.7,39.2,8.2,24.1,3.7
E00066507,21.1,41.9,8.9,23.9,4.3
E00066508,16.8,41.6,6.2,35.4,0
E00066509,20.2,40.4,5.2,32.6,1.6
E00066510,22.6,41.7,5.6,29.2,1
E00066511,29.4,49.8,3.8,15.2,1.9
E00066512,24.5,35.6,8.7,28.1,3.2
E00066513,25.2,44.9,3.3,20.1,6.5
E00066514,15,49.2,4.6,28.8,2.5
E00066515,21.9,40,4.6,28.8,4.6
E00066516,22.4,51.3,3,19.4,3.9
E00066517,16.1,48.7,4.8,28.3,2.2
E00066518,25.3,41,3.8,27.2,2.7
E00066519,24.4,34.9,8.1,29.7,2.9
E00066520,25.6,45,5.7,18.5,5.2
E00066521,16.2,49,5.5,26.1,3.2
E00066522,12.4,43.1,4.2,37.5,2.8
E00066523,11.9,48.9,3.4,31.1,4.7
E00066524,11.4,45.9,8.3,31.4,3.1
E00066525,7.3,41,5.9,43.8,2.1
E00066526,30.9,34.8,9.3,21.6,3.4
E00066527,12.5,39.5,5.5,39.8,2.7
E00066528,11.4,39.4,6.3,40.2,2.8
E00066529,13.8,37.8,6.3,40.1,2
E00066530,15.1,55.5,4.2,20.8,4.5
E00066531,14.3,45,6,30.4,4.3
E00066532,16.9,49.4,4.6,28.7,0.4
E00066533,6.4,36.9,5.1,50.8,0.8
E00066534,16.5,43.9,9,29.4,1.2
E00066535,19.8,45.6,6.8,25.5,2.3
E00066536,20.6,50.5,6,22.9,0
E00066537,25.1,43.9,6.6,21.4,3
E00066538,47.3,30.5,4.2,12,6
E00066539,38.4,34.3,4.5,17.7,5.1
E00066540,25.9,50,4.1,18.1,1.9
E00066541,18.3,45.2,5.9,30.6,0
E00066542,15.2,52,7.2,23.2,2.4
E00066543,20.2,47.9,4.3,24.5,3.1
E00066544,23.3,48.9,5.7,18.7,3.4
E00066545,24.2,44.2,9.6,19.6,2.3
E00066546,16.7,45.2,4.9,30,3
E00066547,28.4,46,5.7,18,1.9
E00066548,19.5,42.3,4.1,30,4.1
E00066566,11.5,47.5,5,34.2,1.9
E00066581,21.2,54.4,6.2,17.6,0.5
E00066582,30.2,47.6,6.1,14.2,1.9
E00066583,26.9,50.5,7.4,13.9,1.4
E00066584,23.1,54.3,5.5,16.6,0.5
E00066585,29.7,44.6,5.4,16.8,3.5
E00066586,19.7,55.3,5.7,16.4,2.9
E00066587,34.3,42.2,4.8,18.7,0
E00066588,26.6,52.8,4.3,16.3,0
E00066589,23.8,49.3,1.8,22,3.1
E00066590,21.5,47.3,6.3,24.4,0.5
E00066591,29.4,45.8,5,15.1,4.6
E00066592,32.3,41,6.2,17.9,2.6
E00066593,29.5,49.8,4.6,14.2,1.9
E00066594,25.2,43.2,9,18.9,3.6
E00066595,24.5,51.4,6.3,15.9,1.9
E00066596,18.4,57.5,8.7,12.6,2.9
E00066597,23.6,49.5,3.8,23.1,0
E00066598,28.4,47.1,5.4,17.2,2
E00066599,27.9,43.1,7.6,17.2,4.2
E00066600,19.8,51.2,4.5,21.1,3.3
E00066601,22.8,49.5,6.4,18.3,3
E00066602,22.3,44.2,9.9,21.9,1.7
E00066603,22.4,46.6,8.6,19.4,3
E00066604,18.3,54.4,5,21.2,1.2
E00066605,16,53.1,7.6,21.4,1.9
E00066606,19.1,52.7,7,19.9,1.2
E00066607,29.1,47.1,2.1,16.4,5.3
E00066608,13.2,51.6,5.5,26.5,3.2
E00066609,18.1,46.5,8.8,22.3,4.2
E00066610,24.7,46.5,8.7,18.4,1.7
E00066611,26.7,42.8,3.8,24.6,2.1
E00066612,20.7,46,5.2,23.9,4.2
E00066613,28.8,47.5,7.3,13.2,3.2
E00066614,22.2,43.2,7.4,23.9,3.3
E00066615,30.2,50.2,3.8,13.6,2.1
E00066616,40.6,35.9,4.6,15.7,3.2
E00066617,38.5,44.6,4.6,12.3,0
E00066618,26.1,47.1,4.6,17.6,4.6
E00066619,34.6,39.7,5.9,16.9,3
E00066620,23.5,50.7,6.7,17.2,1.9
E00066621,27.9,48.7,5.6,15.2,2.5
E00066622,34.6,43.8,7,11.4,3.3
E00066623,35.9,42,5.6,13,3.5
E00066624,38.3,44,4.8,10.5,2.4
E00066625,33.8,47.7,2.7,12.3,3.5
E00066626,39.7,40.6,2.7,13.7,3.2
E00066627,33,43.2,3.4,17.6,2.8
E00066628,30.8,47.1,2.6,15.4,4
E00066629,38.8,42.7,1.8,12.3,4.4
E00066630,35.2,43.2,1.7,17.4,2.5
E00066631,28,45.6,6.1,15.9,4.4
E00066632,30,43.5,9,13.9,3.6
E00066633,17.7,53.6,4.4,22.2,2
E00066634,27.6,45.1,7,16,4.3
E00066635,26.6,43.3,6.9,20.2,3
E00066636,36.3,35.7,4.7,10.5,12.9
E00066637,25.1,49.8,5.7,14.5,4.8
E00066638,40.8,40.3,3.5,13.9,1.5
E00066639,34.4,48.7,5.6,8.7,2.6
E00066640,35.9,44.8,5,11.6,2.8
E00066641,21,48.7,7.1,19.6,3.6
E00066642,33.2,45.7,5.5,13.1,2.5
E00066643,29,45.7,7.6,15.2,2.4
E00066644,23.2,39.4,7.5,25.7,4.1
E00066645,26.7,44.6,5.2,21.9,1.6
E00066646,18.5,52.1,5,21.4,2.9
E00066647,11.8,54.8,6.8,25.8,0.9
E00066648,21.5,46.4,8.6,21.5,2.1
E00066649,33.9,39.1,4.8,19.7,2.4
E00066650,23.7,50.9,4.8,16.7,3.9
E00066651,29,45.1,3.6,18.8,3.6
E00066652,33.6,44.5,6.6,11.4,3.8
E00066653,35.9,44,5.7,9.6,4.8
E00066654,29.9,43.1,9.5,14.7,2.8
E00066655,30.5,44.5,5.1,15.7,4.2
E00066656,47.1,33.3,3.7,12.2,3.7
E00066657,28.7,43.9,6.1,17.6,3.7
E00066658,35.1,45.8,6.2,10.2,2.7
E00066659,29.8,52.4,3.1,12.9,1.8
E00066660,43.1,37.2,3.2,12.4,4.1
E00066661,35.4,42.6,4.6,14.8,2.5
E00066662,35.9,44.5,3.8,13.4,2.4
E00066663,36.6,37.5,5.6,15.1,5.2
E00066687,26.8,45.1,3.9,19.6,4.6
E00066688,46.2,34.1,2.7,13.9,3.1
E00066689,21,53,3.2,20.5,2.3
E00066690,44,34.6,4.7,13.7,3
E00066691,26.1,49.4,6.7,16.6,1.2
E00066692,30.1,42.6,7.7,14.8,4.9
E00066693,27,46.5,5.5,15,6
E00066694,34.2,42.9,5.6,14.8,2.6
E00066695,24.4,50.8,3.6,19.2,2.1
E00066696,28.3,46.2,5.2,16.4,3.8
E00066697,28.6,43.2,6.1,16.4,5.6
E00066698,31.1,43.3,7.1,16.4,2.1
E00066699,35.2,46.2,4.4,10.4,3.8
E00066700,28.1,43,8.1,19.1,1.7
E00066701,30.3,49.6,4.7,12.8,2.6
E00066702,29.7,49.2,4.6,12.8,3.6
E00066703,26.4,49.6,3.3,18.6,2.1
E00066704,26,44.1,5.9,22.1,2
E00066705,34.2,41.9,6,16.7,1.3
E00066706,36.1,42.4,5.6,16,0
E00066707,29.4,50.2,8.5,9,2.8
E00066708,44.6,35.6,3.4,10.7,5.6
E00066709,26.2,48.5,6.6,16.2,2.6
E00066710,25.8,46.1,3.7,19.8,4.6
E00066711,27.5,45.5,6.8,16.2,4.1
E00066712,33.2,42.1,4.7,17.3,2.8
E00066713,34.6,46.8,2.9,12.2,3.4
E00066714,36.2,41.6,4.1,12.3,5.8
E00066715,13.8,44.6,3.8,33.1,4.6
E00066718,34.3,35.2,6.1,24.4,0
E00066722,12.3,43,6.7,35.6,2.5
E00066723,14.3,42.2,6.1,34.8,2.6
E00066725,12.6,47,7.6,29.8,3
E00066726,10.8,43.6,8.4,36.4,0.8
E00066727,16.1,37.9,6.5,34.3,5.2
E00066728,13.9,44.9,5.6,32.9,2.8
E00066730,14.5,51,6.4,24,4.1
E00066731,27.1,40,5.3,25.9,1.8
E00066732,14.6,50.2,7.7,23.1,4.5
E00066733,27,41.5,8.7,20.7,2.1
E00066737,17.8,44.8,7.7,25.9,3.8
E00066738,20,39.5,8.1,30.4,2
E00066739,12.2,52.7,6.1,25.7,3.3
E00066740,12.7,54.4,4.8,24.6,3.5
E00066741,12.5,50.4,7.4,26.5,3.3
E00066742,25.9,44.9,4.8,18.4,6.1
E00066743,22.7,44.8,10.8,18.2,3.4
E00066744,26.5,47.7,5.5,18.7,1.6
E00066745,34.7,41.6,7.9,12.9,3
E00066746,27.7,46.1,6.6,17.3,2.2
E00066747,24.1,48.2,4.1,21,2.6
E00066748,27.9,47,7.3,16,1.8
E00066749,19.1,47.2,5,22.6,6
E00066750,14,51.8,2.9,27.9,3.3
E00066751,25.9,48.1,8.2,14.8,2.9
E00066752,25.9,45.2,5.3,22.4,1.3
E00066753,26,46.6,4.6,19.2,3.6
E00066754,24.3,48.7,7.8,16.1,3
E00066755,26.4,45,7.8,18.6,2.3
E00066756,19.5,44.7,9.6,22.3,3.9
E00066757,27.4,43.5,6.8,19.4,3
E00066758,25.1,48.9,3.1,18.5,4.4
E00066759,27.6,39.2,6,24.9,2.3
E00066760,26.6,46.8,6.9,17.7,2
E00066761,33.3,43.3,3.7,17.1,2.6
E00066762,22.5,49.6,8.8,15.8,3.3
E00066763,17.5,48.4,8.8,23,2.3
E00066764,41.2,36.1,7.1,11.8,3.9
E00066765,24.9,46.8,6,18.4,4
E00066766,26.6,44.9,8,17.1,3.4
E00066767,23.8,49.2,6.5,16.9,3.5
E00066768,38.8,39.6,1.6,16.7,3.3
E00066769,30.6,44.7,5.1,16.6,3
E00066770,24.6,41.5,10.1,20.2,3.6
E00066771,21.2,48.9,10,17.7,2.2
E00066772,33.8,44.1,3.6,11.7,6.8
E00066773,22.7,53.1,4.6,17.5,2.1
E00066774,29.5,43.5,4.3,19.3,3.4
E00066775,15.1,45.3,7.3,30.2,2.1
E00066776,31.1,38.7,9.8,18.2,2.2
E00066777,29.9,42.9,4.8,17.3,5.2
E00066778,41.7,32.8,10,15.6,0
E00067143,19.4,45.2,8.2,25.1,2.2
E00067144,23.4,44.7,6.4,23,2.6
E00067145,24.7,42.7,5.3,23.3,4
E00067146,14.1,35.8,7,39.9,3.2
E00067147,20,47.1,4,26,2.9
E00067148,14.5,49.8,7.7,24.8,3.2
E00067149,16.8,41.6,8.3,29.7,3.6
E00067150,13.5,48.2,8.5,26.3,3.5
E00067151,18.7,43,5.2,30.5,2.6
E00067155,21.9,44.1,10.9,19,4
E00067157,33.9,44,3.4,15.1,3.7
E00067159,27.5,45.6,6,16.6,4.2
E00067161,24.2,44.5,8.2,21.8,1.3
E00067162,21,40.6,7.4,27.7,3.2
E00067163,23.7,45.9,6.4,21.6,2.5
