geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00064578,2.6,33.3,64.1
E00064579,3,17.2,79.9
E00064580,3.7,43,53.3
E00064605,4.2,41.5,54.2
E00064608,2.9,50,47.1
E00064609,2.5,46.9,50.6
E00064610,4.4,44.4,51.2
E00064611,4,28.6,67.5
E00064612,2.5,66.5,31
E00064613,3.1,32.3,64.6
E00064614,0.9,67.6,31.5
E00064615,7.6,41.7,50.7
E00064815,2.7,70.7,26.6
E00064816,1.1,72.4,26.4
E00064818,5,72.3,22.7
E00064820,5.3,35.8,58.9
E00064822,7.5,42.3,50.2
E00064823,2.3,58.1,39.5
E00064824,2.5,75.3,22.2
E00064826,4.6,60.3,35.1
E00064853,1.3,83.6,15.1
E00064858,4.1,64.9,31.1
E00064859,3.6,54.5,42
E00064860,7,45.8,47.2
E00065733,5.5,34.9,59.6
E00065734,2.7,31,66.4
E00065735,2.8,27.1,70.1
E00065736,4.9,16.3,78.9
E00065737,5,20.8,74.2
E00065738,0.8,17.8,81.4
E00065994,8,14.9,77
E00065998,2.1,21.1,76.8
E00065999,4.3,23.9,71.8
E00066000,5.2,21.6,73.2
E00066001,5.2,28.6,66.2
E00066002,1.7,26.4,71.9
E00066003,7.2,21,71.7
E00066004,3.6,29.2,67.3
E00066005,3.6,38.7,57.7
E00066006,3.9,24.7,71.4
E00066007,3.6,26.1,70.3
E00066008,3.9,26,70.1
E00066009,6.5,19.5,74
E00066010,2.8,49.5,47.7
E00066011,2,46.9,51
E00066012,3.2,33.8,63
E00066013,3.9,18.9,77.2
E00066014,10.1,20.3,69.6
E00066020,2.2,18.5,79.3
E00066073,2.1,37.2,60.7
E00066074,6.7,36.7,56.7
E00066075,3.2,32.3,64.5
E00066076,0.7,43.3,56
E00066077,0.8,33.6,65.6
E00066078,2.8,23.9,73.2
E00066080,4.1,18.7,77.2
E00066081,0.8,36.2,63
E00066082,2.3,41.1,56.6
E00066083,3.6,17.9,78.6
E00066084,6.6,28.9,64.5
E00066085,7,34.5,58.5
E00066086,4.1,51,44.9
E00066087,0.8,35.6,63.6
E00066088,0,27.3,72.7
E00066089,3.9,39.8,56.3
E00066090,3.1,48.2,48.7
E00066091,2.4,38.6,59.1
E00066092,0.9,41,58.1
E00066093,1.6,33.1,65.4
E00066094,3.9,26.5,69.6
E00066095,6.6,29.2,64.2
E00066096,2.7,20.9,76.4
E00066098,0.6,25.6,73.9
E00066099,1.8,26.1,72.1
E00066100,2.2,24.6,73.2
E00066107,5.2,27.4,67.4
E00066108,7.8,20.9,71.3
E00066109,2.2,30.2,67.6
E00066110,2.9,20,77.1
E00066111,1.9,36.8,61.3
E00066112,2.2,27.4,70.4
E00066113,3.5,23,73.5
E00066114,2.5,25.4,72
E00066115,2.3,21.9,75.8
E00066116,0.8,25,74.2
E00066247,2.8,39.8,57.4
E00066248,5.6,71.3,23.1
E00066249,2.1,57.4,40.4
E00066250,3.9,42.6,53.5
E00066251,2.4,48,49.6
E00066252,6.3,23.8,69.8
E00066253,5.8,33.1,61.2
E00066254,2.4,48.4,49.2
E00066255,2.3,43,54.7
E00066256,4.7,52,43.3
E00066257,3.2,39.2,57.6
E00066258,3.6,63.4,33
E00066259,4.1,57.4,38.5
E00066260,6.5,23.6,69.9
E00066261,0.8,63,36.1
E00066262,4.5,34.8,60.6
E00066263,1.4,55.3,43.3
E00066264,3.5,42.6,53.9
E00066265,1.6,68.5,29.9
E00066266,3.1,34.4,62.6
E00066267,4.5,33.6,61.8
E00066268,4.4,24.6,71.1
E00066269,4.6,25.2,70.2
E00066270,3.4,30.4,66.2
E00066271,1,28.8,70.2
E00066272,5.5,24.2,70.3
E00066273,4.4,27.9,67.6
E00066274,0,38.5,61.5
E00066275,0.8,21.5,77.7
E00066276,0.8,46.3,52.8
E00066277,1.6,43.4,54.9
E00066278,2.2,58,39.9
E00066279,0.9,51.8,47.4
E00066280,0.8,31.2,68
E00066281,2.4,37.8,59.8
E00066282,0,40.9,59.1
E00066283,10.7,35.5,53.7
E00066284,6.9,37.4,55.7
E00066285,3.4,26.7,69.8
E00066286,12.4,19.4,68.2
E00066287,8,30.4,61.6
E00066288,5.3,39.8,54.9
E00066289,5.5,63,31.5
E00066290,5.3,49.1,45.6
E00066291,2.5,59.9,37.7
E00066292,8.1,52.2,39.8
E00066293,9.9,37.1,53
E00066294,6.5,30.9,62.6
E00066295,4.2,32.8,63
E00066296,4.4,53.3,42.3
E00066297,3.2,52.8,44
E00066299,9.7,49.6,40.7
E00066300,8.6,38.3,53.1
E00066301,6.1,33.3,60.5
E00066302,1.8,81.6,16.6
E00066303,7.2,28,64.8
E00066305,6.2,46.2,47.7
E00066306,7.4,45.9,46.7
E00066307,4.7,34.6,60.7
E00066309,8.6,58.6,32.9
E00066310,8.7,33.1,58.3
E00066311,5.2,24.1,70.7
E00066312,8,39.4,52.6
E00066313,9.6,27.2,63.2
E00066314,8.2,31.8,60
E00066315,8.5,24.6,66.9
E00066316,2.9,70.6,26.5
E00066317,5.7,31.1,63.2
E00066318,5.7,22.1,72.1
E00066319,7.1,26.5,66.4
E00066320,4.8,33.7,61.5
E00066321,6.2,34.5,59.3
E00066322,5.9,21.6,72.5
E00066323,8.9,22.2,68.9
E00066324,2.6,27,70.4
E00066325,6.5,24.6,68.8
E00066326,7.9,35.6,56.4
E00066327,3.6,68.6,27.7
E00066329,2.4,61.8,35.8
E00066332,1.2,80,18.8
E00066333,1.2,71.4,27.4
E00066334,6.7,23.5,69.7
E00066335,2.4,44.4,53.2
E00066336,10.5,19.4,70.2
E00066337,0.8,59.3,39.8
E00066338,2.2,24.7,73
E00066339,3.3,46.7,50
E00066340,6.3,30.4,63.4
E00066341,4.4,20.4,75.2
E00066342,3.4,23.5,73.1
E00066343,5.1,16.1,78.8
E00066344,4.1,29.5,66.4
E00066345,7.1,18.8,74.1
E00066346,8.8,19.3,71.9
E00066347,0,35.4,64.6
E00066348,2.4,26.2,71.4
E00066349,4.7,25,70.3
E00066350,0.8,14.5,84.7
E00066351,6.6,24.5,68.9
E00066352,5.3,23.9,70.8
E00066353,5.8,21.2,73.1
E00066354,3.4,30.2,66.4
E00066355,6.3,24.6,69
E00066356,0.8,23.6,75.6
E00066357,5.6,32.3,62.1
E00066358,3.9,60.5,35.7
E00066359,3.3,19.8,76.9
E00066360,4,35.5,60.5
E00066361,0,80.9,19.1
E00066362,3.9,58.2,37.9
E00066363,5.8,19.4,74.8
E00066364,4.5,24.2,71.2
E00066365,0.8,27.1,72
E00066366,3,17.8,79.3
E00066367,3.1,25.4,71.5
E00066368,0.9,39.3,59.8
E00066369,0,26.2,73.8
E00066370,0.8,32,67.2
E00066371,2.9,14.4,82.7
E00066372,0.8,23.8,75.4
E00066374,0.8,30.5,68.6
E00066375,1.6,21.3,77
E00066376,0,38.8,61.2
E00066377,3.5,32.5,64
E00066379,1.4,24.1,74.5
E00066381,2.4,57.3,40.3
E00066382,3.1,65.4,31.5
E00066384,0.6,41,58.4
E00066392,1.7,41.7,56.5
E00066393,3.7,29.3,67.1
E00066394,0.9,39.8,59.3
E00066395,0.8,18.9,80.3
E00066396,0.8,28.6,70.6
E00066397,0.7,29.5,69.8
E00066398,0.8,21.1,78.1
E00066399,1.6,18.8,79.7
E00066400,0.9,26.7,72.4
E00066401,5.7,31.1,63.1
E00066402,12.9,30.6,56.5
E00066403,2.3,36.4,61.2
E00066404,3.2,22.1,74.7
E00066405,6.8,49.1,44.1
E00066406,6.7,42,51.3
E00066407,5.4,36.9,57.7
E00066408,3,27.1,69.9
E00066409,2.5,25.4,72
E00066410,6.1,27.5,66.4
E00066411,7.6,36.4,55.9
E00066412,4.5,36.8,58.6
E00066414,2.7,25,72.3
E00066415,3.4,30.3,66.4
E00066416,4.6,30.8,64.6
E00066417,6.6,43.1,50.4
E00066418,2.7,27.2,70.1
E00066419,4.7,15.3,80
E00066420,2.9,22.5,74.6
E00066421,0,30,70
E00066422,10.6,43.9,45.5
E00066423,10.1,28.4,61.5
E00066424,8,29.5,62.5
E00066425,4,56.5,39.5
E00066426,8,40.1,51.9
E00066427,3.2,25.8,71
E00066428,1.7,25,73.3
E00066429,3.4,26.9,69.7
E00066430,5,32.7,62.3
E00066431,8.9,43.8,47.3
E00066432,0.8,38.9,60.3
E00066433,4.5,31.6,63.9
E00066434,4.9,17.6,77.5
E00066435,7,25.6,67.4
E00066436,11.6,36.4,51.9
E00066437,3.5,25.2,71.3
E00066471,3,29.5,67.4
E00066472,0,30.6,69.4
E00066473,10.2,16.4,73.4
E00066476,8.5,28.5,63.1
E00066477,3.3,28.9,67.8
E00066478,7.7,25.4,66.9
E00066479,5.6,34.3,60.1
E00066480,7,28.1,64.9
E00066481,6.1,38.2,55.7
E00066482,3,30.6,66.4
E00066483,4.2,31.7,64.1
E00066484,6.3,23.8,69.8
E00066485,6.7,14.2,79.2
E00066486,7.4,31.6,61
E00066487,0.9,34.8,64.3
E00066488,9,18,73
E00066489,4.4,29.8,65.8
E00066490,2.4,21.4,76.2
E00066491,6.3,22.2,71.4
E00066492,6,49.3,44.7
E00066493,5.3,20.2,74.6
E00066494,2.7,36,61.3
E00066495,5.8,35,59.2
E00066496,6,30.2,63.7
E00066497,5.8,31.7,62.5
E00066499,0,44.3,55.7
E00066500,6.2,22.5,71.3
E00066501,5.6,30.4,64
E00066502,7.5,22.5,70
E00066503,0,33.6,66.4
E00066504,5.4,25.8,68.8
E00066505,2.9,36,61.2
E00066506,1.8,23.4,74.9
E00066507,1.9,29.2,68.9
E00066508,0,29,71
E00066509,5.6,58.7,35.7
E00066510,8.8,40.8,50.3
E00066511,7.3,37.4,55.3
E00066512,3.3,40.8,55.8
E00066513,6.4,32.8,60.8
E00066514,9.4,30.7,59.8
E00066515,8.3,35,56.7
E00066516,6.5,26.8,66.7
E00066517,6.6,32,61.5
E00066518,3.9,40.6,55.5
E00066519,5.1,30.8,64.1
E00066520,10.5,28.9,60.5
E00066521,4.7,24.2,71.1
E00066522,6.4,19.3,74.3
E00066523,6.3,22,71.7
E00066524,4.3,27.4,68.4
E00066525,6.1,15.3,78.6
E00066526,7.3,43.9,48.8
E00066527,2.6,12.8,84.6
E00066528,5,28.6,66.4
E00066529,6.2,18.6,75.2
E00066530,3,28.1,68.9
E00066531,3,23.7,73.3
E00066532,3.3,24,72.7
E00066533,6,34.3,59.7
E00066534,4.8,18.4,76.8
E00066535,5.1,27.5,67.4
E00066536,6.9,25.9,67.2
E00066537,7.1,49,43.9
E00066538,1.5,69.5,29
E00066539,4.4,69.3,26.3
E00066540,5,29.1,66
E00066541,4.1,58.5,37.4
E00066542,7.6,22,70.3
E00066543,5.2,66.4,28.4
E00066544,5,29.8,65.2
E00066545,2.2,28.1,69.8
E00066546,5.6,33.1,61.3
E00066547,10.4,34.4,55.2
E00066548,4.9,39.8,55.3
E00066566,3.9,15.5,80.6
E00066581,6.4,23.9,69.7
E00066582,4.6,34.6,60.8
E00066583,4.2,41.5,54.2
E00066584,7.6,43.7,48.7
E00066585,4.8,58.5,36.7
E00066586,7.4,33.8,58.8
E00066587,8.8,32.8,58.4
E00066588,5.9,34.1,60
E00066589,5.2,30.6,64.2
E00066590,8.2,26.4,65.5
E00066591,4.9,40.6,54.5
E00066592,4.4,37.7,57.9
E00066593,7.3,27.2,65.6
E00066594,2.3,32.1,65.6
E00066595,4.2,36.7,59.2
E00066596,2.5,35.2,62.3
E00066597,0,30.5,69.5
E00066598,7.5,32.5,60
E00066599,8,28.5,63.5
E00066600,6.7,31.1,62.2
E00066601,4.6,29.4,66.1
E00066602,6.4,31.2,62.4
E00066603,3.1,30.5,66.4
E00066604,5.7,19.7,74.6
E00066605,1.5,16.9,81.5
E00066606,4.3,15.5,80.2
E00066607,1.8,37.8,60.4
E00066608,3.4,24.4,72.3
E00066609,3.8,38.9,57.3
E00066610,6.9,24.3,68.8
E00066611,11.4,45,43.6
E00066612,7.3,40.7,52
E00066613,7.9,33.7,58.4
E00066614,2.3,31,66.7
E00066615,6.9,32.3,60.8
E00066616,12.4,38.8,48.8
E00066617,5.5,28.4,66.1
E00066618,8.2,42.9,49
E00066619,8.7,23.8,67.5
E00066620,11.8,22,66.1
E00066621,5.7,32,62.3
E00066622,7.5,34,58.5
E00066623,11.3,23.5,65.2
E00066624,5.6,33.3,61.1
E00066625,6.7,16.4,76.9
E00066626,4.1,30.3,65.6
E00066627,3.1,58,38.9
E00066628,7.7,25.6,66.7
E00066629,0,38.2,61.8
E00066630,5.2,25.2,69.6
E00066631,8,12.3,79.7
E00066632,4.6,33.8,61.5
E00066633,3.8,32.3,63.8
E00066634,2.9,30,67.1
E00066635,2.7,31.3,66.1
E00066636,0,57.3,42.7
E00066637,0.7,39.6,59.7
E00066638,5.7,59.8,34.4
E00066639,8.9,10.9,80.2
E00066640,8.6,17.2,74.2
E00066641,4.8,34.7,60.5
