geography_code,residence_length_6b-001,residence_length_6b-002,residence_length_6b-003,residence_length_6b-004,residence_length_6b-005
E00064578,84.7,8.3,1.2,3.1,2.8
E00064579,86.6,8,2,2.4,0.9
E00064580,85.6,8.5,3.7,0,2.2
E00064605,85.4,8.3,3.5,1,1.7
E00064608,92.9,5.6,1.6,0,0
E00064609,89.8,5.8,3.7,0,0.6
E00064610,73.2,8.8,5,9.2,3.8
E00064611,83.8,7.2,2.9,5.1,1.1
E00064612,82.6,4.8,3,2.6,7
E00064613,81.1,6.1,6.1,4.7,2
E00064614,74.7,3.9,4.5,11.7,5.2
E00064615,81.2,9.1,4,2.3,3.4
E00064815,85.3,4,2,3.2,5.6
E00064816,80.6,9.3,7.5,0.9,1.8
E00064818,53.7,26,13.6,5.6,1.1
E00064820,50,25.4,14.9,5.9,3.7
E00064822,31.7,26.9,26,12.6,2.8
E00064823,78,11.2,4.9,4.5,1.5
E00064824,79.8,7.9,6,4.4,2
E00064826,60.6,18.3,12.9,6.1,2.2
E00064853,76.2,4.9,2.2,3.8,13
E00064858,72.2,10.9,5.6,7.9,3.4
E00064859,59.8,21.2,11.7,6.7,0.6
E00064860,53.2,17.1,14,11.3,4.4
E00065733,97.4,2.3,0.3,0,0
E00065734,97.2,1.6,0.8,0.4,0
E00065735,98.2,1.5,0.3,0,0
E00065736,99.4,0.3,0,0.3,0
E00065737,93.8,2.4,3.1,0,0.7
E00065738,96.7,2.6,0.7,0,0
E00065994,97,0.8,0,0.4,1.7
E00065998,99.4,0.3,0,0.3,0
E00065999,96.7,2.3,0.5,0.5,0
E00066000,96.2,3.2,0,0,0.6
E00066001,97.5,2.5,0,0,0
E00066002,97.4,2.2,0.4,0,0
E00066003,98.5,1.2,0.3,0,0
E00066004,93.9,3.6,1.1,0,1.4
E00066005,98.2,1.1,0,0,0.7
E00066006,96.6,2,0.9,0,0.6
E00066007,97.4,1,0,0.3,1.3
E00066008,99.4,0.6,0,0,0
E00066009,89.3,5.6,0.9,0,4.3
E00066010,98.2,1.3,0.4,0,0
E00066011,96.4,2.9,0,0,0.7
E00066012,95.9,2.4,0.3,1.2,0.3
E00066013,98.4,1.6,0,0,0
E00066014,97.3,1.6,1.1,0,0
E00066020,96.8,2.3,0.5,0.5,0
E00066073,96.5,2.8,0,0.7,0
E00066074,97.3,1.1,1.5,0,0
E00066075,99.2,0.8,0,0,0
E00066076,96.5,1.2,0.8,0.4,1.2
E00066077,98.8,1.3,0,0,0
E00066078,98.5,1.2,0,0.3,0
E00066080,97.7,1.4,0.6,0.3,0
E00066081,98.4,0.8,0,0.8,0
E00066082,96.2,3.4,0.4,0,0
E00066083,98.8,1.2,0,0,0
E00066084,98,1.3,0.3,0,0.3
E00066085,98.7,1,0,0,0.3
E00066086,95.9,2.2,0,1.9,0
E00066087,97,2.6,0,0.4,0
E00066088,98.1,1,0,0,1
E00066089,98.5,0.8,0.4,0.4,0
E00066090,97.2,2.4,0.5,0,0
E00066091,98.5,1.1,0,0.4,0
E00066092,97.2,2.8,0,0,0
E00066093,97,1.1,1.5,0,0.4
E00066094,95.1,4.1,0.4,0.4,0
E00066095,96.3,2.1,1.2,0.4,0
E00066096,93.3,5.9,0.4,0.4,0
E00066098,97.1,1.8,0,0,1.1
E00066099,98.4,1.6,0,0,0
E00066100,97.3,2.4,0.2,0,0
E00066107,97,3,0,0,0
E00066108,97.1,2.3,0.6,0,0
E00066109,96.1,3.6,0,0.3,0
E00066110,98.1,1.9,0,0,0
E00066111,99,1,0,0,0
E00066112,96.6,2.5,0.5,0.2,0.2
E00066113,95.3,2.5,0.4,0,1.8
E00066114,98.9,1.1,0,0,0
E00066115,97.6,1.4,1,0,0
E00066116,99.3,0.7,0,0,0
E00066247,95.5,2.8,0.3,0,1.4
E00066248,91.8,5.7,0.4,0.4,1.6
E00066249,91.8,6.5,0.8,0.8,0
E00066250,92.8,5.2,0,0.7,1.3
E00066251,93.6,3.8,2.5,0,0
E00066252,96.1,2.4,1.2,0,0.3
E00066253,96.5,1.6,0.8,0.4,0.8
E00066254,96,3.6,0,0.4,0
E00066255,96,2.8,0.8,0,0.4
E00066256,94.3,4.9,0,0.8,0
E00066257,97.6,1.2,0.8,0,0.4
E00066258,96.7,2.8,0,0.6,0
E00066259,99.6,0.4,0,0,0
E00066260,99.7,0.3,0,0,0
E00066261,92.5,6.4,0.5,0.5,0
E00066262,96.6,3,0,0.4,0
E00066263,94.9,3,1.3,0.4,0.4
E00066264,95.9,1.4,0.9,0.9,0.9
E00066265,97,3,0,0,0
E00066266,95,2.7,0.3,2,0
E00066267,97.9,1.7,0.4,0,0
E00066268,96.6,2.7,0,0.7,0
E00066269,92.8,4.2,1.4,0.3,1.4
E00066270,98.7,1.3,0,0,0
E00066271,97.1,1.8,0,0.7,0.4
E00066272,96.3,3.3,0,0.3,0
E00066273,97.8,0.6,0.3,1.3,0
E00066274,97.7,2.3,0,0,0
E00066275,97.7,1.7,0.3,0.3,0
E00066276,94.8,2.6,2.2,0,0.4
E00066277,95.9,4.1,0,0,0
E00066278,97.9,0.8,0,1.3,0
E00066279,96.2,2.9,0.5,0.5,0
E00066280,97.3,1.1,0,1.5,0
E00066281,94.6,2.9,2.5,0,0
E00066282,97.2,2.8,0,0,0
E00066283,93.5,5,0.4,1.1,0
E00066284,88.2,6.7,1,2.7,1.3
E00066285,97.1,1.5,1.5,0,0
E00066286,90.8,7,1.4,0.5,0.3
E00066287,94.3,3.7,0.7,0.7,0.7
E00066288,91.7,1.8,5.7,0,0.9
E00066289,92.9,4,1.5,1,0.5
E00066290,87.4,5.4,3.3,2.9,0.8
E00066291,83.7,8,4.3,3.3,0.7
E00066292,84.8,6.6,3.6,3.6,1.3
E00066293,85.2,7.5,2.4,3,1.9
E00066294,97.3,0.3,1,0,1.3
E00066295,95,1.8,1.8,1.1,0.4
E00066296,88.4,2.8,2.5,2.1,4.2
E00066297,81.9,7.6,3.4,4.2,2.9
E00066299,79.7,8.7,6.8,1.4,3.4
E00066300,80.2,7.3,6.2,4.8,1.5
E00066301,82.4,5.5,4.8,3.1,4.1
E00066302,89.1,3.8,2.8,2.8,1.4
E00066303,80.7,5.6,2.3,9.5,2
E00066305,86.9,8,1.6,2.8,0.8
E00066306,80.4,3.2,4.4,6,6
E00066307,93.1,2,2.4,0.8,1.6
E00066309,72.8,7.5,7.2,9.1,3.4
E00066310,78.6,4.3,3.2,7.5,6.4
E00066311,89.3,4.3,2.1,3.9,0.4
E00066312,83.8,4.5,2.3,1.9,7.5
E00066313,88.7,2.8,7,0.6,0.9
E00066314,86.8,6.8,5.4,1,0
E00066315,82.8,2.8,5.3,6.3,2.8
