geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00064578,86.8,13.2,0
E00064579,100,0,0
E00064580,79,21,0
E00064605,89.6,10.4,0
E00064608,78.7,21.3,0
E00064609,79,21,0
E00064610,63.8,36.2,0
E00064611,99.2,0.8,0
E00064612,16.9,83.1,0
E00064613,85.8,14.2,0
E00064614,0.9,99.1,0
E00064615,49.3,50.7,0
E00064815,19.6,80.4,0
E00064816,1.2,82.6,16.3
E00064818,5.8,94.2,0
E00064820,13,87,0
E00064822,3,97,0
E00064823,50,50,0
E00064824,19.8,80.2,0
E00064826,17.4,82.6,0
E00064853,3.3,96.7,0
E00064858,0.7,99.3,0
E00064859,7.1,92.9,0
E00064860,14.8,85.2,0
E00065733,94.6,5.4,0
E00065734,100,0,0
E00065735,99.4,0.6,0
E00065736,100,0,0
E00065737,100,0,0
E00065738,99.2,0.8,0
E00065994,100,0,0
E00065998,97.9,2.1,0
E00065999,99.4,0.6,0
E00066000,99.3,0.7,0
E00066001,100,0,0
E00066002,99.2,0.8,0
E00066003,100,0,0
E00066004,98.2,1.8,0
E00066005,98.5,1.5,0
E00066006,97.4,2.6,0
E00066007,96.4,2.9,0.7
E00066008,99.2,0.8,0
E00066009,96.1,2.6,1.3
E00066010,68.2,31.8,0
E00066011,98,2,0
E00066012,94.8,5.2,0
E00066013,77.8,0.8,21.4
E00066014,87.3,1.3,11.4
E00066020,100,0,0
E00066073,90.3,9.7,0
E00066074,85.8,14.2,0
E00066075,100,0,0
E00066076,83.9,16.1,0
E00066077,100,0,0
E00066078,98.6,0.7,0.7
E00066080,100,0,0
E00066081,97.8,2.2,0
E00066082,100,0,0
E00066083,99.3,0,0.7
E00066084,99.2,0.8,0
E00066085,88.6,11.4,0
E00066086,71.3,28,0.7
E00066087,92.4,7.6,0
E00066088,100,0,0
E00066089,98.4,1.6,0
E00066090,58.8,41.2,0
E00066091,82.8,17.2,0
E00066092,100,0,0
E00066093,98.4,1.6,0
E00066094,98.1,1.9,0
E00066095,98.1,1.9,0
E00066096,98.2,0,1.8
E00066098,100,0,0
E00066099,99.4,0.6,0
E00066100,100,0,0
E00066107,99.3,0.7,0
E00066108,99.2,0.8,0
E00066109,97.9,2.1,0
E00066110,98.3,1.2,0.6
E00066111,100,0,0
E00066112,96.8,3.2,0
E00066113,99.1,0.9,0
E00066114,100,0,0
E00066115,100,0,0
E00066116,100,0,0
E00066247,99.1,0.9,0
E00066248,36.6,63.4,0
E00066249,41.4,58.6,0
E00066250,69.5,30.5,0
E00066251,77,23,0
E00066252,99.2,0.8,0
E00066253,57.9,42.1,0
E00066254,59.7,40.3,0
E00066255,96.9,3.1,0
E00066256,64.1,35.9,0
E00066257,96.8,3.2,0
E00066258,18.6,81.4,0
E00066259,69.4,30.6,0
E00066260,100,0,0
E00066261,35.6,64.4,0
E00066262,87.8,12.2,0
E00066263,75.5,24.5,0
E00066264,99.1,0.9,0
E00066265,33.6,66.4,0
E00066266,84.8,15.2,0
E00066267,95.5,4.5,0
E00066268,83.3,15.8,0.9
E00066269,97.3,2.7,0
E00066270,100,0,0
E00066271,89.5,10.5,0
E00066272,100,0,0
E00066273,91.2,8.8,0
E00066274,100,0,0
E00066275,97.7,2.3,0
E00066276,67.2,32.8,0
E00066277,82.3,17.7,0
E00066278,43.2,56.8,0
E00066279,69.6,30.4,0
E00066280,96,4,0
E00066281,75,25,0
E00066282,99.2,0.8,0
E00066283,92.6,7.4,0
