geography_code,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00064578,87.1,2.1,10.7
E00064579,88,4.9,7.1
E00064580,87,2.2,10.8
E00064605,88.6,1.4,10
E00064608,92.9,0.4,6.7
E00064609,87.4,3.4,9.2
E00064610,79.6,4,16.4
E00064611,89.2,0,10.8
E00064612,85.2,2.2,12.7
E00064613,85.5,1.7,12.8
E00064614,77.9,3.2,18.8
E00064615,82.6,2.7,14.8
E00064815,85,4,11.1
E00064816,83.9,1.7,14.3
E00064818,62.5,3.4,34.1
E00064820,57.9,2.2,39.9
E00064822,39,3.5,57.5
E00064823,81.2,1.5,17.3
E00064824,77.6,2,20.5
E00064826,70.3,1.8,28
E00064853,78.5,1.1,20.4
E00064858,79.9,0,20.1
E00064859,69.1,1.1,29.8
E00064860,69.2,3.4,27.4
E00065733,97.4,0.3,2.3
E00065734,97.6,0,2.4
E00065735,98,0,2
E00065736,99.4,0,0.6
E00065737,94.2,1.7,4.1
E00065738,97.4,0.3,2.3
E00065994,98.7,0.4,0.9
E00065998,99.1,0.3,0.6
E00065999,98,0.3,1.8
E00066000,98.3,0.3,1.4
E00066001,99.2,0,0.8
E00066002,99.3,0.4,0.4
E00066003,98.1,0.6,1.2
E00066004,98.3,0.8,0.8
E00066005,98.9,0,1.1
E00066006,98.3,0.3,1.4
E00066007,98,0.3,1.6
E00066008,99.7,0,0.3
E00066009,92.2,1.3,6.5
E00066010,99.6,0.4,0
E00066011,99.6,0,0.4
E00066012,97.6,0,2.4
E00066013,98.7,0,1.3
E00066014,98.9,0,1.1
E00066020,98.7,0.9,0.4
E00066073,99.3,0.3,0.3
E00066074,99.6,0,0.4
E00066075,99.6,0.4,0
E00066076,97.6,0.8,1.6
E00066077,99.6,0,0.4
E00066078,98.5,0.6,0.9
E00066080,98.3,0.3,1.4
E00066081,100,0,0
E00066082,99.6,0,0.4
E00066083,99.4,0.3,0.3
E00066084,97.7,0.3,2
E00066085,99,0,1
E00066086,98.9,0.4,0.7
E00066087,97,1.1,1.8
E00066088,99.7,0,0.3
E00066089,99.6,0,0.4
E00066090,98.3,0,1.7
E00066091,99.6,0,0.4
E00066092,99.1,0,0.9
E00066093,98.5,0.4,1.1
E00066094,95.9,1.6,2.5
E00066095,97.5,0.4,2.1
E00066096,98,0,2
E00066098,97.1,1.6,1.4
E00066099,99.2,0,0.8
E00066100,98.8,0,1.2
E00066107,99.7,0,0.3
E00066108,98.1,0.3,1.6
E00066109,98.3,0,1.7
E00066110,99.3,0,0.7
E00066111,98.7,0,1.3
E00066112,97.8,0.2,2
E00066113,99.6,0,0.4
E00066114,99.6,0,0.4
E00066115,99.3,0,0.7
E00066116,99.6,0.4,0
E00066247,98.6,0.3,1
E00066248,95.5,1.2,3.3
E00066249,98.4,1.2,0.4
E00066250,98.4,0.3,1.3
E00066251,96.2,0.4,3.4
E00066252,97.3,0.6,2.1
E00066253,96.9,1.6,1.6
E00066254,99.1,0,0.9
E00066255,98.8,0.4,0.8
E00066256,96.3,0,3.7
E00066257,97.6,0,2.4
E00066258,97.2,0,2.8
E00066259,100,0,0
E00066260,99.7,0,0.3
E00066261,95.8,0.5,3.7
E00066262,99.2,0,0.8
E00066263,97.9,0,2.1
E00066264,97.7,0.5,1.8
E00066265,98,2,0
E00066266,96.3,0,3.7
E00066267,99.6,0,0.4
E00066268,99,1,0
E00066269,96.7,0.8,2.5
E00066270,99.4,0,0.6
E00066271,97.8,0,2.2
E00066272,98.7,0,1.3
E00066273,99.4,0,0.6
E00066274,98.5,0.4,1.1
E00066275,98.3,0.3,1.3
E00066276,97.4,0,2.6
E00066277,97.3,0.5,2.3
E00066278,98.3,0.8,0.8
E00066279,99,0,1
E00066280,99.6,0.4,0
E00066281,96.4,0.4,3.2
E00066282,100,0,0
E00066283,96.6,0.8,2.7
E00066284,91.9,1,7.1
E00066285,97.8,0.7,1.4
E00066286,95.9,2.7,1.4
E00066287,98.3,1.7,0
E00066288,94.3,0,5.7
E00066289,94.9,0,5.1
E00066290,87.6,0,12.4
E00066291,87.5,0.4,12.2
E00066292,88.7,4.3,7
E00066293,87.1,1.1,11.9
E00066294,98.3,0,1.7
E00066295,97.1,0,2.9
E00066296,88.5,1,10.4
E00066297,86.6,0,13.4
E00066299,78.4,3.4,18.3
E00066300,84.5,2.6,12.9
E00066301,84.2,0,15.8
E00066302,91.4,1,7.6
E00066303,85.7,1,13.4
E00066305,91.7,0.8,7.5
E00066306,80.8,0,19.2
E00066307,94.4,0,5.6
E00066309,76.6,1.1,22.3
E00066310,83.8,0.7,15.5
E00066311,86.6,1.1,12.4
E00066312,86.6,0.7,12.7
E00066313,91.8,0,8.2
E00066314,87.8,0.3,11.9
E00066315,85,2.5,12.5
E00066316,95.4,0.7,3.9
E00066317,91.6,0,8.4
E00066318,98.1,0.3,1.6
E00066319,93.2,0.4,6.4
E00066320,94.1,0,5.9
E00066321,91.5,0,8.5
E00066322,98,0.8,1.2
E00066323,93.5,0,6.5
E00066324,97.1,1.1,1.8
E00066325,97.9,0,2.1
E00066326,96.5,0,3.5
E00066327,79.9,1,19.1
E00066329,96.4,0,3.6
E00066332,95.7,0,4.3
E00066333,90.7,0,9.3
E00066334,99.6,0.4,0
E00066335,95.6,0.4,4
E00066336,94.3,0,5.7
E00066337,96.9,0.4,2.7
E00066338,95.7,0.5,3.8
E00066339,92.3,0,7.7
E00066340,95.7,0.8,3.5
E00066341,97.6,1.2,1.2
E00066342,97.9,0.3,1.7
E00066343,99.7,0.3,0
E00066344,94.4,0,5.6
E00066345,99.6,0,0.4
E00066346,97.5,0,2.5
E00066347,97.5,0,2.5
E00066348,98.4,0,1.6
E00066349,98.9,0,1.1
E00066350,98.3,1,0.7
E00066351,94.2,0.4,5.3
E00066352,95.2,0.3,4.5
E00066353,97.2,0.8,1.9
E00066354,97.5,0.8,1.7
E00066355,100,0,0
E00066356,100,0,0
E00066357,98.6,0,1.4
E00066358,96.8,0,3.2
E00066359,96,0.3,3.7
E00066360,96.5,1.4,2.1
E00066361,98.8,1.2,0
E00066362,93.9,0,6.1
E00066363,97.4,0.3,2.3
E00066364,97.5,0.2,2.3
E00066365,98.9,1.1,0
E00066366,98.7,0,1.3
E00066367,100,0,0
E00066368,99.5,0,0.5
E00066369,99.6,0,0.4
E00066370,97.4,0,2.6
E00066371,99.4,0,0.6
E00066372,100,0,0
E00066374,99.6,0,0.4
E00066375,99.7,0.3,0
E00066376,99.6,0,0.4
E00066377,97.8,1.3,0.9
E00066379,98.3,1.4,0.3
E00066381,98.2,0.9,0.9
E00066382,97.1,0.5,2.5
E00066384,98.2,0.7,1.1
E00066392,98.3,0,1.7
E00066393,97.9,1,1
E00066394,98.6,0.5,0.9
E00066395,99,0,1
E00066396,98.8,0.8,0.4
E00066397,99.3,0,0.7
E00066398,99.4,0.3,0.3
E00066399,98.4,0.6,0.9
E00066400,99.3,0,0.7
E00066401,81.3,0.4,18.3
E00066402,86,1,12.9
E00066403,97.6,0,2.4
E00066404,100,0,0
E00066405,87.7,2.1,10.1
E00066406,89.8,0.3,9.9
E00066407,99.5,0,0.5
E00066408,96.5,0.3,3.1
E00066409,98.9,0,1.1
E00066410,94.1,0,5.9
E00066411,88.1,0.7,11.2
E00066412,96.4,0.4,3.2
E00066414,91.8,2.4,5.8
E00066415,95.1,1.9,2.9
E00066416,99.3,0,0.7
E00066417,95,1.9,3.2
E00066418,95.2,0,4.8
E00066419,96.4,2.2,1.4
E00066420,98,0.3,1.7
E00066421,98.7,0.4,0.9
E00066422,89.3,0.9,9.8
E00066423,80.8,1.6,17.6
E00066424,79,1.5,19.5
E00066425,99,0,1
E00066426,87.4,1.1,11.5
E00066427,96.3,1.1,2.6
E00066428,94.9,0.4,4.8
E00066429,98.8,0,1.2
E00066430,90,0.5,9.5
E00066431,88.3,0,11.7
E00066432,96.3,0,3.7
E00066433,99.3,0,0.7
E00066434,100,0,0
E00066435,93.3,1.6,5.1
E00066436,92.7,0.3,7
E00066437,98.9,0.4,0.7
E00066471,98.3,0.7,1
E00066472,99.7,0,0.3
E00066473,91.1,1.7,7.1
E00066476,92.5,0.6,6.9
E00066477,97.7,0.4,1.9
E00066478,92.2,1.6,6.3
E00066479,96.5,0.3,3.2
E00066480,97.9,0,2.1
E00066481,95.4,1.1,3.4
E00066482,96.6,0.7,2.7
E00066483,95.7,1.1,3.2
E00066484,91.8,0.6,7.5
E00066485,92.8,0.3,6.9
E00066486,89.8,2,8.2
E00066487,97.9,0.4,1.7
E00066488,98,0.5,1.5
E00066489,95.5,1.2,3.3
E00066490,93.7,2.4,3.8
E00066491,96.8,0,3.2
E00066492,91.7,1.3,7
E00066493,95.6,0,4.4
E00066494,94.6,0,5.4
E00066495,87.1,1.2,11.6
E00066496,90.5,1,8.5
E00066497,92.4,0,7.6
E00066499,98.9,0,1.1
E00066500,88.2,0.3,11.5
E00066501,98.9,0,1.1
E00066502,95.6,0.7,3.6
E00066503,100,0,0
E00066504,97.1,0.2,2.7
E00066505,100,0,0
E00066506,98,1,1
E00066507,98.6,0.4,1
E00066508,96.9,0,3.1
E00066509,92.9,0.5,6.7
E00066510,96.3,0.6,3.1
E00066511,87.5,0.7,11.7
E00066512,95.1,0.7,4.1
E00066513,87.8,2.9,9.4
E00066514,90.7,1.2,8
E00066515,95.3,0.7,4
E00066516,90.6,1.2,8.2
E00066517,92.6,0.9,6.5
E00066518,93.9,0.7,5.5
E00066519,95.2,0.4,4.4
E00066520,91.8,0.7,7.5
E00066521,98.2,0,1.8
E00066522,93.1,1.7,5.2
E00066523,91.3,0.6,8
E00066524,98.1,0.4,1.5
E00066525,96.8,0.3,2.9
E00066526,97.4,0.9,1.7
E00066527,95.8,0.3,3.9
E00066528,96.3,2.8,0.9
E00066529,96.3,2.4,1.3
E00066530,97.4,0.3,2.3
E00066531,93.2,1.7,5
E00066532,97.6,0.7,1.7
E00066533,65.1,2.9,32
E00066534,95.2,0,4.8
E00066535,97.2,0,2.8
E00066536,98.9,0,1.1
E00066537,88.6,1,10.5
E00066538,99.4,0,0.6
E00066539,88.8,1.4,9.8
E00066540,96.9,0,3.1
E00066541,87.7,1.5,10.8
E00066542,99,1,0
