geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00135405,13.3,16.7,63.3,6.7
E00135406,17.1,17.1,54.3,11.4
E00135407,18.7,30.7,41.3,9.3
E00135408,12.2,24.5,46.9,16.3
E00135409,16.7,10.4,54.2,18.8
E00135410,13.8,26.3,50,10
E00135411,12.1,24.1,48.3,15.5
E00135412,7.9,31.7,46,14.3
E00135878,11.2,26.5,50,12.2
E00135879,13.8,24.1,55.2,6.9
E00135880,13.3,35,36.7,15
E00135881,13.6,27.3,56.8,2.3
E00135885,13.9,23.4,56.2,6.6
E00135886,21.6,34.5,32.8,11.2
E00135888,16,28.9,44.4,10.7
E00135897,24.7,24.7,43.5,7.1
E00135898,11.1,20.7,60,8.1
E00135899,6.9,22.4,58.6,12.1
E00135900,13.5,21.2,52.9,12.5
E00135901,7.8,37.3,47.1,7.8
E00135902,11.6,21.5,53.7,13.2
E00135903,22.9,31.3,37.5,8.3
E00135904,12.8,28.2,49.6,9.4
E00135905,23.5,16,55.6,4.9
E00135906,20.2,25.8,44.9,9
E00135907,18.7,18.7,51.4,11.2
E00135908,11.1,20,53.3,15.6
E00135909,14.3,27.6,54.1,4.1
E00135910,17.6,32.9,42.4,7.1
E00135911,15.8,22.1,54.7,7.4
E00135928,17.1,25.6,46.3,11
E00135929,21.2,25,44.2,9.6
E00135930,10.8,24.3,45.9,18.9
E00135931,18.8,31.3,39.1,10.9
E00135933,17.3,21.3,39.4,22
E00135937,17.5,30,37.5,15
E00135946,25.3,16.1,42.5,16.1
E00135947,14,27.9,48.8,9.3
E00135948,24.2,15.2,51.5,9.1
E00135949,22.5,25.4,43.7,8.5
E00135950,16.9,20.5,55.4,7.2
E00135951,19.6,23.2,44.6,12.5
E00135952,16,28.3,47.2,8.5
E00135953,14.1,23.5,47.1,15.3
E00135954,16,20,56,8
E00135964,27.8,25.9,31.5,14.8
E00136062,18.6,30.5,45.8,5.1
E00136063,16.3,29.1,34.9,19.8
E00136064,16.7,23.6,44.4,15.3
E00136065,21.6,20.3,45.9,12.2
E00136066,12.7,21.1,54.9,11.3
E00136069,15.4,23.6,48,13
E00136071,10.1,17.6,64.7,7.6
E00136072,20.9,24.5,37.4,17.3
E00136073,16.8,21.8,47.5,13.9
E00136074,11.4,25.4,51.8,11.4
E00136075,27.9,14,39.5,18.6
E00136076,9.8,30.5,51.2,8.5
E00136077,19.6,27.7,41.1,11.6
E00136078,28.1,21.1,35.1,15.8
E00136079,20.6,24.7,41.2,13.4
E00136080,15.2,25.3,49.4,10.1
E00136081,16.9,12.3,46.2,24.6
E00136082,16.7,25,50,8.3
E00136083,16.7,27.8,42.2,13.3
E00136084,9.6,27.4,47.9,15.1
E00136088,20.7,13.8,50,15.5
E00136110,12,18,62,8
E00136111,11.5,16.4,52.5,19.7
E00136112,13.3,26.7,45.3,14.7
E00136113,23.5,25.9,43.2,7.4
E00136114,19.2,14.1,60.3,6.4
E00136115,12.1,34.3,42.4,11.1
E00136116,14.3,31.9,44,9.9
E00136117,9,30,52,9
E00136118,18.3,22,53.7,6.1
E00136119,8,21.9,57.7,12.4
E00136120,9.6,31.3,45.8,13.3
E00136121,16.3,14.3,46.9,22.4
E00136122,9.9,31.3,48.9,9.9
E00136123,8.2,32.8,49.2,9.8
E00136124,14.8,22.2,51.1,11.9
E00136125,19.8,20.8,49,10.4
E00136126,28.8,13.5,51.9,5.8
E00136127,14,23.3,50,12.8
E00136128,19.7,23.7,46.1,10.5
E00136129,13.7,31.6,42.1,12.6
E00136130,15.8,22.1,54.7,7.4
E00136131,15.7,34.7,43.8,5.8
E00136132,20.6,29.9,42.3,7.2
E00136133,14.2,34,46.2,5.7
E00136134,23.1,23.1,47,6.8
E00136135,16.1,31.4,46.7,5.8
E00136136,28.6,26.4,34.1,11
E00136154,9.8,33.3,47.1,9.8
E00136155,15.3,30.6,54.1,0
E00136156,15.3,16.6,58.9,9.2
E00136157,11.4,27.2,57,4.4
E00136158,28,26,44,2
E00136159,8.2,19.7,62.3,9.8
E00136160,3.6,33.9,57.1,5.4
E00136161,16.3,25.2,49.6,8.9
E00136162,15.5,22.5,50.4,11.6
E00136163,13.6,24.3,54.4,7.8
E00136164,20.6,17.5,53.2,8.7
E00136165,8.7,26.1,57.4,7.8
E00136166,21.3,32.8,42.6,3.3
E00136177,15,20.6,52.3,12.1
E00136178,15.5,26.7,37.9,19.8
E00136179,19.8,20.8,50,9.4
E00136180,18.3,31,38.1,12.7
E00136181,14.1,26.8,47.9,11.3
E00136182,19.8,26.4,40.7,13.2
E00136183,21.3,18.7,45.3,14.7
E00136184,14.1,19.2,55.6,11.1
E00136193,16.4,27.3,44.5,11.8
E00169869,6.8,21.9,58.9,12.3
E00169870,16.9,28.8,40.7,13.6
E00169871,17.6,11.8,61.8,8.8
E00184661,19.5,17.1,56.1,7.3
E00184667,9.9,16.9,53.5,19.7
E00184727,11.6,16.8,32.6,38.9
