geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00135405,98.7,0,1.3,0
E00135406,96.3,1.2,0,2.4
E00135407,99.1,0.9,0,0
E00135408,98.2,1.8,0,0
E00135409,95.5,4.5,0,0
E00135410,98.7,0,1.3,0
E00135411,100,0,0,0
E00135412,98.7,0,0.6,0.6
E00135878,100,0,0,0
E00135879,99.2,0.8,0,0
E00135880,100,0,0,0
E00135881,98.4,0.8,0,0.8
E00135885,97.6,1.6,0,0.8
E00135886,97.5,0.8,0.8,0.8
E00135888,99.5,0.5,0,0
E00135897,98.2,0.6,0,1.2
E00135898,88.8,0.7,2.2,8.2
E00135899,98.3,0.9,0,0.9
E00135900,89.3,0.7,8,2
E00135901,96.3,0,0.9,2.8
E00135902,98.5,0,0.8,0.8
E00135903,97.8,0,0.7,1.5
E00135904,93.8,4.1,1.4,0.7
E00135905,96.3,0,0,3.7
E00135906,97.9,1.4,0,0.7
E00135907,95.3,1.6,0.8,2.4
E00135908,94.8,0,0.9,4.3
E00135909,97.5,1.7,0,0.8
E00135910,93.8,1.8,0,4.4
E00135911,95.4,0.8,0.8,3.1
E00135928,99.1,0.9,0,0
E00135929,96.3,1.2,1.2,1.2
E00135930,98.5,1.5,0,0
E00135931,99.1,0.9,0,0
E00135933,97.7,0,0.8,1.5
E00135937,96.8,1.6,0,1.6
E00135946,98.2,1.8,0,0
E00135947,97.6,2.4,0,0
E00135948,99.2,0.8,0,0
E00135949,100,0,0,0
E00135950,97.4,2.6,0,0
E00135951,95.6,4.4,0,0
E00135952,97,2.3,0,0.8
E00135953,99.2,0.8,0,0
E00135954,98.3,1.7,0,0
E00135964,99.2,0.8,0,0
E00136062,97.4,0,2.6,0
E00136063,100,0,0,0
E00136064,99.2,0.8,0,0
E00136065,98.9,0,0,1.1
E00136066,98.8,1.2,0,0
E00136069,98,2,0,0
E00136071,96.9,2,0,1
E00136072,99.4,0.6,0,0
E00136073,97.9,1.1,0,1.1
E00136074,98.8,0,0,1.2
E00136075,97.1,2.9,0,0
E00136076,95.2,0,1,3.8
E00136077,100,0,0,0
E00136078,100,0,0,0
E00136079,100,0,0,0
E00136080,98.9,1.1,0,0
E00136081,95.4,2.8,0.9,0.9
E00136082,94.2,2.9,0,2.9
E00136083,100,0,0,0
E00136084,96.7,1.1,1.1,1.1
E00136088,100,0,0,0
E00136110,98.2,1.8,0,0
E00136111,99.1,0,0,0.9
E00136112,98.3,0.9,0,0.9
E00136113,100,0,0,0
E00136114,99.2,0.8,0,0
E00136115,99.1,0,0,0.9
E00136116,99.2,0,0,0.8
E00136117,99.1,0.9,0,0
E00136118,98.1,1.9,0,0
E00136119,96.6,2,0,1.3
E00136120,98.4,0.8,0.8,0
E00136121,100,0,0,0
E00136122,96.1,1.6,2.4,0
E00136123,98.9,0,0,1.1
E00136124,98.4,1,0,0.5
E00136125,100,0,0,0
E00136126,100,0,0,0
E00136127,98.5,1.5,0,0
E00136128,98.3,0,1.7,0
E00136129,97.2,2.8,0,0
E00136130,99.1,0.9,0,0
E00136131,97.8,1.5,0,0.7
E00136132,99.3,0,0,0.7
E00136133,100,0,0,0
E00136134,99.3,0.7,0,0
E00136135,100,0,0,0
E00136136,97.7,1.5,0,0.8
E00136154,98.6,0,0,1.4
E00136155,99,1,0,0
E00136156,96.6,2.8,0,0.7
E00136157,99.2,0.8,0,0
E00136158,99.1,0.9,0,0
E00136159,96.3,2.5,0,1.2
E00136160,99.1,0.9,0,0
E00136161,98.6,1.4,0,0
E00136162,95.7,2.6,0,1.7
E00136163,98.4,0.5,0.5,0.5
E00136164,92.7,2.2,2.9,2.2
E00136165,100,0,0,0
E00136166,100,0,0,0
E00136177,100,0,0,0
E00136178,100,0,0,0
E00136179,100,0,0,0
E00136180,98.5,0,0,1.5
E00136181,99.1,0,0,0.9
E00136182,99.2,0.8,0,0
E00136183,100,0,0,0
E00136184,97.4,2.6,0,0
E00136193,100,0,0,0
E00169869,96.2,0.9,0,2.8
E00169870,99.2,0.8,0,0
E00169871,98,2,0,0
E00184661,98.3,0,0,1.7
E00184667,97.7,1.1,1.1,0
E00184727,99.3,0,0,0.7
