geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00135405,91.5,7,0.7,0.7
E00135406,88.6,6.1,0,5.3
E00135407,86,6.5,1.9,5.6
E00135408,89.7,7.6,0.9,1.8
E00135409,92.4,3.1,1.5,3.1
E00135410,91.9,3.1,3.1,1.9
E00135411,91.8,4.1,2.5,1.6
E00135412,83.1,9.7,1.6,5.6
E00135878,87.3,5.1,0.8,6.8
E00135879,89.1,5.8,1.2,3.9
E00135880,89.6,4.8,1.7,3.9
E00135881,87.5,6,2.8,3.7
E00135885,93.1,3.8,1.5,1.5
E00135886,88.8,5,4.2,1.9
E00135888,90,5.4,1.5,3
E00135897,88.1,6.1,0.3,5.4
E00135898,93.3,3.1,2.2,1.3
E00135899,92.7,1.6,1,4.7
E00135900,89.5,5.7,2.2,2.6
E00135901,90.5,1.7,3.4,4.5
E00135902,86.5,6.4,2.5,4.6
E00135903,84.5,7.3,2.6,5.6
E00135904,90.4,4.3,1.1,4.3
E00135905,91.7,3.2,2.6,2.6
E00135906,88.4,4.9,3,3.7
E00135907,91.8,3.5,1.3,3.5
E00135908,96.8,1.6,1.6,0
E00135909,86.2,6.5,2.6,4.7
E00135910,93.6,3,1.5,2
E00135911,91.7,5.2,1.6,1.6
E00135928,88.9,6,3.2,1.8
E00135929,89.1,3.6,0.6,6.7
E00135930,91.1,5.7,0,3.3
E00135931,88.3,8.7,1.9,1
E00135933,86.9,6.4,2.1,4.6
E00135937,88,7.4,1.9,2.8
E00135946,89.8,4.1,2.5,3.6
E00135947,92,2.5,3,2.5
E00135948,84.8,5.4,1.8,8
E00135949,90.5,3.8,1.5,4.2
E00135950,90.4,3.6,1.8,4.2
E00135951,88.8,8.6,1.3,1.3
E00135952,85.4,7.7,2.4,4.5
E00135953,87,8.3,1.2,3.6
E00135954,91.9,3,0.5,4.5
E00135964,91.5,2.8,1.4,4.3
E00136062,87.6,7.5,1.2,3.7
E00136063,89.5,5.2,2.2,3.1
E00136064,88.5,4.8,2.6,4.1
E00136065,90.5,6.7,0,2.8
E00136066,87.9,6.2,2.8,3.1
E00136069,87.6,7.5,0.3,4.6
E00136071,89.9,6.3,1.4,2.4
E00136072,91.2,5,0.9,2.9
E00136073,86.2,8.9,2,3
E00136074,91.4,3,1.5,4
E00136075,86.4,4.8,3.2,5.6
E00136076,87.9,5.8,2.4,3.9
E00136077,89.3,6.4,1.3,3
E00136078,82.1,10.1,2.8,5
E00136079,91,3.8,2.3,3
E00136080,92.4,2.2,1.8,3.6
E00136081,89.9,4.3,1.4,4.3
E00136082,87,4.2,3.6,5.2
E00136083,90.8,3.1,1.3,4.8
E00136084,85.8,7.1,1.3,5.8
E00136088,91.5,5,2.8,0.7
E00136110,93.1,4.4,1.5,1
E00136111,88.4,6.1,1,4.5
E00136112,86.6,6.2,2.1,5.2
E00136113,93.3,3.5,1.3,1.9
E00136114,86.2,7.3,2.2,4.3
E00136115,87,9,1.8,2.2
E00136116,84.2,10.5,2,3.2
E00136117,91.6,5,1.9,1.5
E00136118,89.3,7.1,2,1.5
E00136119,92.6,3.7,0.7,3
E00136120,87.6,8.2,0.7,3.4
E00136121,86.7,4.7,3.3,5.3
E00136122,92.7,3.6,1.8,1.8
E00136123,84.6,5.1,5.1,5.1
E00136124,91.5,3.8,1.7,3.1
E00136125,90.2,5.6,1.4,2.8
E00136126,88.6,5.1,1.5,4.8
E00136127,87.1,7.3,1,4.5
E00136128,90.7,4.4,0.4,4.4
E00136129,90.3,5.1,1.3,3.4
E00136130,90,5.6,0.9,3.5
E00136131,86.9,4.1,4.1,4.8
E00136132,85.2,7.4,1.4,6
E00136133,90.3,3.8,1.6,4.4
E00136134,95.5,1.9,0.6,1.9
E00136135,92.7,2,2.5,2.8
E00136136,89.1,8.5,0.4,2
E00136154,84.9,5.6,3.9,5.6
E00136155,87,3.5,2,7.5
E00136156,89.7,4.5,3.4,2.4
E00136157,89.3,7.4,0.7,2.7
E00136158,87.9,4.9,2.9,4.4
E00136159,86.6,5.2,1.9,6.3
E00136160,92.6,2.5,1,4
E00136161,91.2,5.3,0.4,3.2
E00136162,92.9,4.1,1.1,1.9
E00136163,90.6,5.3,1.9,2.2
E00136164,90,7,1.1,1.8
E00136165,92.3,3.9,1.5,2.3
E00136166,91.9,3.1,1.3,3.8
E00136177,92.5,5,0.8,1.7
E00136178,87.1,7.3,2.1,3.4
E00136179,88.8,6,1.6,3.6
E00136180,84.1,9.2,1.5,5.2
E00136181,87.4,5.8,4.4,2.4
E00136182,90.9,3.6,2,3.6
E00136183,92.8,5.1,1,1
E00136184,87.3,7.5,0.4,4.8
E00136193,91,5,2,2
E00169869,92.8,3,1.7,2.5
E00169870,89.5,1.9,4.8,3.8
E00169871,90.5,6.1,0.7,2.7
E00184661,86.1,8.9,3,2
E00184667,93.8,2.5,0.6,3.1
E00184727,95.6,3.1,0.4,0.9
