geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00135405,13.2,75,11.8
E00135406,4.3,87.2,8.5
E00135407,7.9,74.6,17.5
E00135408,8.7,77.9,13.5
E00135409,19.2,65.8,15.1
E00135410,12.5,68.8,18.8
E00135411,12,74,14
E00135412,11.2,74.3,14.5
E00135878,9.6,68.4,21.9
E00135879,11.7,79.2,9.1
E00135880,5,87.1,7.9
E00135881,4.8,87.3,7.8
E00135885,13.2,65.1,21.7
E00135886,13.7,82.1,4.3
E00135888,6.9,77,16.1
E00135897,5.1,87.8,7.1
E00135898,11.8,78.9,9.2
E00135899,6.6,79.5,13.9
E00135900,14.7,70.5,14.7
E00135901,6.4,73.6,20
E00135902,6.5,80.4,13
E00135903,2.2,86.2,11.6
E00135904,8.3,66.9,24.8
E00135905,24.6,65.2,10.1
E00135906,12,75.3,12.7
E00135907,15.4,75,9.6
E00135908,4.8,65.5,29.8
E00135909,5.9,74.5,19.6
E00135910,10.1,47.7,42.2
E00135911,30.2,48.8,20.9
E00135928,8.2,74.5,17.3
E00135929,13.6,70.9,15.5
E00135930,11.3,77.5,11.3
E00135931,10.6,86.4,3
E00135933,12.7,71.4,15.9
E00135937,6.1,80.3,13.6
E00135946,6,87,7
E00135947,19.3,70.5,10.2
E00135948,5.4,89.7,4.9
E00135949,9,81.5,9.6
E00135950,21.7,73.9,4.3
E00135951,7,78.9,14.1
E00135952,8.8,77.6,13.6
E00135953,9.4,80.6,10
E00135954,3,92.2,4.8
E00135964,7.2,86.9,5.9
E00136062,7.2,86.7,6
E00136063,9.5,81,9.5
E00136064,6,88,6
E00136065,12.2,74.4,13.3
E00136066,5.2,81,13.7
E00136069,7.9,81.6,10.5
E00136071,15.3,72.9,11.9
E00136072,7.2,81.2,11.6
E00136073,11.4,79.7,8.9
E00136074,8.6,72.4,19
E00136075,11.3,77.5,11.3
E00136076,9.4,65.6,25
E00136077,7.8,82.4,9.8
E00136078,7.5,83.2,9.3
E00136079,9.2,81,9.9
E00136080,5.3,58.4,36.3
E00136081,7.4,75.2,17.4
E00136082,11.2,71.4,17.3
E00136083,9.4,75.5,15.1
E00136084,14.1,67.6,18.3
E00136088,4.2,77.5,18.3
E00136110,5.6,79.8,14.6
E00136111,4.7,80.3,15
E00136112,7.8,80.4,11.8
E00136113,6.2,69.9,23.9
E00136114,8,75.9,16.1
E00136115,20,73.3,6.7
E00136116,6.2,89.1,4.7
E00136117,8.7,73.8,17.5
E00136118,9.4,80.2,10.4
E00136119,18.8,61.4,19.8
E00136120,10.6,81.9,7.5
E00136121,6.4,84,9.6
E00136122,10.5,67.6,21.9
E00136123,14.8,71.6,13.6
E00136124,5.2,82.8,12
E00136125,7.6,77.2,15.2
E00136126,5.8,84.6,9.6
E00136127,11.4,77.2,11.4
E00136128,8.7,82,9.3
E00136129,9,83.8,7.2
E00136130,10.6,81.4,8
E00136131,12.4,66.4,21.2
E00136132,4.3,76.8,18.9
E00136133,8.5,80.1,11.4
E00136134,11.9,78.1,9.9
E00136135,8.6,81,10.4
E00136136,8.8,87.8,3.4
E00136154,10.4,72.9,16.7
E00136155,10.9,72.3,16.8
E00136156,15.1,61.8,23
E00136157,6.6,79.6,13.8
E00136158,7,84.6,8.4
E00136159,7.1,84.3,8.6
E00136160,4.7,86,9.3
E00136161,7.6,79.4,13
E00136162,17.6,68.2,14.1
E00136163,6.9,81.8,11.3
E00136164,12.9,81,6
E00136165,10.5,69.5,20
E00136166,11.1,68.3,20.6
E00136177,9.1,81.8,9.1
E00136178,3.3,80,16.7
E00136179,11.4,76.3,12.3
E00136180,15.3,76.3,8.5
E00136181,8.9,82.3,8.9
E00136182,2.6,81.6,15.8
E00136183,2.8,80.7,16.5
E00136184,9.5,81,9.5
E00136193,9,76.9,14.1
E00169869,7.2,73.9,19
E00169870,5.8,82,12.2
E00169871,3.6,84.7,11.7
E00184661,18,65.6,16.4
E00184667,10.4,76.6,13
E00184727,10.4,67.1,22.5
