geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00135405,37.2,46.2,9,7.7
E00135406,49.4,41.8,5.1,3.8
E00135407,46.6,33.6,10.3,9.5
E00135408,34.5,41.8,10.9,12.7
E00135409,29.9,44.8,17.9,7.5
E00135410,35.4,40.5,10.1,13.9
E00135411,37.7,41,1.6,19.7
E00135412,29.7,47.1,12.3,11
E00135878,30.6,36.1,17.6,15.7
E00135879,29.6,48.8,12.8,8.8
E00135880,32.1,55.7,5.7,6.6
E00135881,40.6,51.6,5.5,2.3
E00135885,30.2,43.7,11.9,14.3
E00135886,20.7,54.5,14.9,9.9
E00135888,28.6,38.7,18.4,14.3
E00135897,42.8,43.4,7.2,6.6
E00135898,46.2,37.9,12.1,3.8
E00135899,51.3,38.3,7.8,2.6
E00135900,62.6,25.2,7.5,4.8
E00135901,56.8,28.8,4.5,9.9
E00135902,28,43.9,13.6,14.4
E00135903,37,56.3,4.4,2.2
E00135904,47.2,37.5,9.7,5.6
E00135905,63.9,25.9,9.3,0.9
E00135906,37.1,40.7,13.6,8.6
E00135907,46.5,37.8,5.5,10.2
E00135908,63.6,26.3,4.2,5.9
E00135909,43.1,29.3,14.7,12.9
E00135910,65.2,21.4,8.9,4.5
E00135911,65.9,27.1,3.9,3.1
E00135928,48.7,34.2,6.8,10.3
E00135929,28.4,50.6,11.1,9.9
E00135930,38.8,46.3,6,9
E00135931,37.4,47.8,7.8,7
E00135933,24.4,48,12.6,15
E00135937,45.2,43.5,8.1,3.2
E00135946,38.5,50.5,6.4,4.6
E00135947,18.3,48.8,9.8,23.2
E00135948,26.2,66.4,4.9,2.5
E00135949,40,45.5,8.3,6.2
E00135950,32,37.3,9.3,21.3
E00135951,26.5,51.5,5.9,16.2
E00135952,33.8,50.8,7.7,7.7
E00135953,28.9,51.6,10.9,8.6
E00135954,39.3,55.6,0.9,4.3
E00135964,38.2,53.7,4.9,3.3
E00136062,25,51.3,11.8,11.8
E00136063,36.7,44.2,12.5,6.7
E00136064,34.1,48.1,11.6,6.2
E00136065,34.8,43.8,10.1,11.2
E00136066,41.6,49.7,5,3.7
E00136069,26.5,46.9,15.6,10.9
E00136071,32.4,41.2,9.8,16.7
E00136072,29.1,48,14.9,8
E00136073,24,50,14.6,11.5
E00136074,16,48.1,16,19.8
E00136075,42.4,42.4,7.6,7.6
E00136076,48.6,23.8,11.4,16.2
E00136077,44.1,39.4,8.8,7.6
E00136078,43,49,5,3
E00136079,33.1,45.6,11,10.3
E00136080,41.8,38.5,4.4,15.4
E00136081,48.6,32.7,7.5,11.2
E00136082,42.7,36.9,7.8,12.6
E00136083,39.1,36.5,10.4,13.9
E00136084,46.7,41.1,7.8,4.4
E00136088,38.6,40,10,11.4
E00136110,44.5,35.5,9.1,10.9
E00136111,56.5,35.2,3.7,4.6
E00136112,59.3,25.4,6.8,8.5
E00136113,54,31.7,7.9,6.5
E00136114,31.9,51.3,10.9,5.9
E00136115,30.1,50.4,8.8,10.6
E00136116,31.1,49.2,7.4,12.3
E00136117,22.9,46.6,12.7,17.8
E00136118,45.7,32.4,11.4,10.5
E00136119,49.4,29.2,13,8.4
E00136120,33.1,45.5,11.6,9.9
E00136121,63.3,26.5,5.1,5.1
E00136122,38.1,28.6,15.9,17.5
E00136123,51.7,28.1,10.1,10.1
E00136124,19.7,58,10.4,11.9
E00136125,42.1,37.7,10.5,9.6
E00136126,32.7,57.8,5.4,4.1
E00136127,28.4,48.5,12.7,10.4
E00136128,25.4,52.5,9.3,12.7
E00136129,27.5,42.2,11,19.3
E00136130,23.9,51.3,13.3,11.5
E00136131,28.7,33.8,25,12.5
E00136132,34.9,43.2,13,8.9
E00136133,25.9,51.7,7.5,15
E00136134,26.8,44.3,14.8,14.1
E00136135,21.2,47.4,14.7,16.7
E00136136,36.6,48.9,3.8,10.7
E00136154,29.2,29.2,19.4,22.2
E00136155,20.6,38.2,13.7,27.5
E00136156,22.8,37.9,14.5,24.8
E00136157,23,42.9,16.7,17.5
E00136158,32.1,53.8,7.5,6.6
E00136159,46,45.4,5.5,3.1
E00136160,42.6,39.8,8.3,9.3
E00136161,29.5,43.6,16.8,10.1
E00136162,28.4,32.8,14.7,24.1
E00136163,33.9,55.4,9,1.7
E00136164,32.6,42.8,14.5,10.1
E00136165,27.9,31.5,16.2,24.3
E00136166,38,23.9,18.3,19.7
E00136177,25.2,44.7,9.7,20.4
E00136178,31.1,45.3,8.5,15.1
E00136179,33.3,37.6,15.4,13.7
E00136180,29.3,46.6,13.5,10.5
E00136181,33,51.4,8.3,7.3
E00136182,28.6,51.6,14.3,5.6
E00136183,36.9,48.3,10.1,4.7
E00136184,28.2,53.8,11.1,6.8
E00136193,31,46,13,10
E00169869,50.9,34.9,4.7,9.4
E00169870,52.3,35.9,5.5,6.3
E00169871,58,38,3,1
E00184661,44.1,44.1,8.5,3.4
E00184667,39.1,39.1,12.6,9.2
E00184727,35.3,55.6,7.5,1.5
