geography_code,in_full_time_education-001,in_full_time_education-002
E00135405,6.3,93.7
E00135406,4.5,95.5
E00135407,15,85
E00135408,11.7,88.3
E00135409,12.2,87.8
E00135410,16.3,83.8
E00135411,16.3,83.7
E00135412,14.5,85.5
E00135878,16.9,83.1
E00135879,8.6,91.4
E00135880,16.6,83.4
E00135881,4.2,95.8
E00135885,11.9,88.1
E00135886,11.6,88.4
E00135888,15.2,84.8
E00135897,4.8,95.2
E00135898,6.7,93.3
E00135899,9.4,90.6
E00135900,14,86
E00135901,13.3,86.7
E00135902,13.2,86.8
E00135903,3.9,96.1
E00135904,8.2,91.8
E00135905,5.7,94.3
E00135906,11.2,88.8
E00135907,10.9,89.1
E00135908,8.1,91.9
E00135909,15.5,84.5
E00135910,8.9,91.1
E00135911,9.3,90.7
E00135928,14.4,85.6
E00135929,12.7,87.3
E00135930,7.3,92.7
E00135931,6.8,93.2
E00135933,14.5,85.5
E00135937,7.4,92.6
E00135946,6.1,93.9
E00135947,16.7,83.3
E00135948,3.1,96.9
E00135949,6.1,93.9
E00135950,13.7,86.3
E00135951,18,82
E00135952,8.1,91.9
E00135953,6.7,93.3
E00135954,4.5,95.5
E00135964,5.2,94.8
E00136062,17.4,82.6
E00136063,9.2,90.8
E00136064,5.9,94.1
E00136065,12.2,87.8
E00136066,6.5,93.5
E00136069,12,88
E00136071,15.5,84.5
E00136072,8.7,91.3
E00136073,10.9,89.1
E00136074,16.2,83.8
E00136075,12.2,87.8
E00136076,17,83
E00136077,11.1,88.9
E00136078,7.9,92.1
E00136079,11.7,88.3
E00136080,13.5,86.5
E00136081,11.2,88.8
E00136082,13,87
E00136083,19.3,80.7
E00136084,8.3,91.7
E00136088,14.1,85.9
E00136110,11.4,88.6
E00136111,5.1,94.9
E00136112,11.4,88.6
E00136113,9,91
E00136114,10.4,89.6
E00136115,12.6,87.4
E00136116,13.2,86.8
E00136117,15.9,84.1
E00136118,11.6,88.4
E00136119,14.5,85.5
E00136120,11.7,88.3
E00136121,7.3,92.7
E00136122,18.1,81.9
E00136123,10.8,89.2
E00136124,12.1,87.9
E00136125,18.2,81.8
E00136126,6.6,93.4
E00136127,8.7,91.3
E00136128,11.2,88.8
E00136129,14.8,85.2
E00136130,10.5,89.5
E00136131,22,78
E00136132,12.3,87.7
E00136133,14.3,85.7
E00136134,16.8,83.2
E00136135,22,78
E00136136,9.2,90.8
E00136154,20.3,79.7
E00136155,24.6,75.4
E00136156,18.8,81.2
E00136157,13.8,86.2
E00136158,7.5,92.5
E00136159,4.4,95.6
E00136160,11.4,88.6
E00136161,11.7,88.3
E00136162,26.1,73.9
E00136163,3.5,96.5
E00136164,11.5,88.5
E00136165,19.2,80.8
E00136166,27.5,72.5
E00136177,16.6,83.4
E00136178,13.7,86.3
E00136179,14.6,85.4
E00136180,10.1,89.9
E00136181,6.3,93.7
E00136182,6.8,93.2
E00136183,3.1,96.9
E00136184,8.4,91.6
E00136193,11.5,88.5
E00169869,5.5,94.5
E00169870,8.6,91.4
E00169871,2.7,97.3
E00184661,3,97
E00184667,13,87
E00184727,42.7,57.3
