geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00135405,75.4,22.5,2.1
E00135406,76.9,17.9,5.2
E00135407,63.9,19.9,16.2
E00135408,84.8,8.7,6.5
E00135409,77.6,18.7,3.7
E00135410,82.8,15.3,1.8
E00135411,85,12.8,2.3
E00135412,80.1,12.6,7.4
E00135878,69.4,19.2,11.4
E00135879,74.9,19.4,5.7
E00135880,80.3,16.2,3.4
E00135881,72.5,22.9,4.6
E00135885,76.1,18.3,5.6
E00135886,76.6,18.4,5
E00135888,77.3,15.2,7.5
E00135897,72,20.3,7.7
E00135898,72.8,21.6,5.6
E00135899,73.7,16.5,9.8
E00135900,73.5,18.8,7.7
E00135901,62.3,23,14.8
E00135902,77.7,15.1,7.2
E00135903,69.4,24.7,6
E00135904,67.5,26.2,6.3
E00135905,80.4,15.8,3.8
E00135906,66.9,24,9.1
E00135907,75.2,18.5,6.3
E00135908,75.4,19.4,5.2
E00135909,73.9,14.9,11.2
E00135910,69.2,22.7,8.1
E00135911,73.2,21.2,5.6
E00135928,69.1,24.5,6.4
E00135929,76.8,14.9,8.3
E00135930,76.6,19.5,3.9
E00135931,75.1,16.9,8
E00135933,86,10.4,3.7
E00135937,84.9,11.3,3.8
E00135946,77.8,17.7,4.5
E00135947,75.5,16.2,8.3
E00135948,72,18.2,9.8
E00135949,70.9,24.2,4.9
E00135950,81.5,13.9,4.6
E00135951,80.6,12.3,7.1
E00135952,75.5,15,9.5
E00135953,76.6,17,6.4
E00135954,68.2,24.4,7.5
E00135964,76.3,19.1,4.7
E00136062,74.1,19.8,6.2
E00136063,75.8,17.3,6.9
E00136064,70.3,21.1,8.6
E00136065,78,15.1,7
E00136066,70.7,22,7.3
E00136069,76.9,17.8,5.3
E00136071,87.7,8.2,4.1
E00136072,80.6,14.9,4.5
E00136073,80.3,15,4.7
E00136074,82.4,11.8,5.9
E00136075,78.1,17.2,4.7
E00136076,72.7,18.5,8.8
E00136077,78.6,18.5,2.9
E00136078,79.3,17.3,3.4
E00136079,79.2,18.2,2.6
E00136080,72.2,19.4,8.4
E00136081,62.6,29,8.4
E00136082,75.5,18.4,6.1
E00136083,73.4,20.3,6.3
E00136084,82.9,11.4,5.7
E00136088,76.9,18.9,4.2
E00136110,81,14.1,4.9
E00136111,64.7,27.4,8
E00136112,66.2,24.1,9.7
E00136113,63.2,30.5,6.3
E00136114,79.1,15.3,5.5
E00136115,83.4,12.7,3.9
E00136116,77.6,16,6.4
E00136117,76.8,17.6,5.5
E00136118,79.8,16.7,3.4
E00136119,79.4,15.9,4.7
E00136120,74.5,18.2,7.3
E00136121,63.6,25.3,11
E00136122,76.8,19.4,3.9
E00136123,72.3,16.4,11.3
E00136124,79.4,15.7,4.8
E00136125,77.9,17.1,5
E00136126,72.9,22.3,4.8
E00136127,78.5,17.6,3.8
E00136128,78.5,16.8,4.7
E00136129,81.5,12.9,5.6
E00136130,82.6,14.1,3.3
E00136131,74,16.7,9.3
E00136132,70.7,21,8.3
E00136133,77.7,16.8,5.5
E00136134,80.1,13.9,6
E00136135,81.2,15,3.8
E00136136,73.2,20.5,6.3
E00136154,68.7,20.1,11.2
E00136155,71,19.2,9.8
E00136156,77.7,16.2,6.1
E00136157,75.2,19.2,5.6
E00136158,73.4,20.7,5.9
E00136159,68.9,23.3,7.8
E00136160,72.9,15.9,11.1
E00136161,79.2,14.6,6.2
E00136162,86.5,11.7,1.8
E00136163,72.9,22.8,4.3
E00136164,82.7,12.7,4.6
E00136165,77.2,16.5,6.4
E00136166,74.3,17.4,8.4
E00136177,86.3,11.3,2.4
E00136178,82.2,12.8,5
E00136179,73,18,9
E00136180,76.1,18.8,5.1
E00136181,78.6,16.7,4.8
E00136182,75.8,18.8,5.5
E00136183,80.5,15.5,4
E00136184,77.4,16.7,6
E00136193,78,15.4,6.5
E00169869,61.4,29.3,9.3
E00169870,72.4,16.4,11.2
E00169871,69.6,22.3,8.1
E00184661,64.7,31.4,3.9
E00184667,86,11,2.9
E00184727,88,10.5,1.5
