geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00148159,22.9,39,16.9,21.2
E00148160,28.7,42.6,14,14.7
E00148161,37.3,37.3,17.8,7.6
E00148162,36,34.5,20.1,9.4
E00148163,37.3,36.5,19,7.1
E00148164,20.7,33.6,25.9,19.8
E00148165,27.3,36.4,24.2,12.1
E00148166,33.6,37.2,18.6,10.6
E00148167,30.8,36.8,17.9,14.5
E00148168,53.2,23.8,15.1,7.9
E00148169,25.6,34.9,23.3,16.3
E00148170,17.6,36.8,21.3,24.3
E00148171,19.8,38.9,22.1,19.1
E00148172,23.8,38.9,21.4,15.9
E00148173,53.6,36.4,5.5,4.5
E00148174,34.5,46.9,10.6,8
E00148175,37,40.7,13.9,8.3
E00148176,33.3,33.3,19.6,13.7
E00148177,37,39.5,10.1,13.4
E00148178,36.6,48.1,6.9,8.4
E00148179,45.5,31.7,10.6,12.2
E00148180,15.6,57.8,8.9,17.8
E00148182,35.8,24.2,13.3,26.7
E00148183,40.3,26.3,17.2,16.1
E00148184,26.1,34.8,19.6,19.6
E00148185,32,29.7,17.2,21.1
E00148186,54.9,26.9,10.4,7.8
E00148187,46,28.2,8.6,17.2
E00148188,38.4,30.8,13.5,17.3
E00148189,47.6,33.9,11.3,7.3
E00148190,27.1,38,15.5,19.4
E00148192,22,34.6,18.9,24.4
E00148193,17.6,42.4,12.8,27.2
E00148194,27.6,34.2,18.4,19.9
E00148195,18.9,35.1,18,27.9
E00148196,40.5,23.8,15.1,20.6
E00148197,24.4,34.1,17.8,23.7
E00148198,22.1,24.8,20.4,32.7
E00148199,27.6,41.5,18.7,12.2
E00148200,27.4,42.7,12,17.9
E00148201,25.4,32.8,24.6,17.2
E00148202,33.1,45.4,14.6,6.9
E00148203,42.7,26.6,16.1,14.7
E00148204,62.5,25,5.9,6.6
E00148205,23.5,30.4,15.7,30.4
E00148207,21.3,39,17.7,22
E00148208,31.4,24.6,19.5,24.6
E00148209,32.5,37.7,15.9,13.9
E00148210,31.3,39.7,17.6,11.5
E00148211,19.2,26.2,15.4,39.2
E00148212,32.5,25.4,20.2,21.9
E00148213,18.2,27.3,18.9,35.6
E00148214,24.1,27.7,21.9,26.3
E00148215,22.4,36.8,25.6,15.2
E00148216,22.7,27.3,17.2,32.8
E00148217,18.2,24.2,24.2,33.3
E00148218,33.6,22.7,17.3,26.4
E00148219,20.7,30.6,15.3,33.3
E00148220,27.4,36.1,15.8,20.7
E00148221,21.5,32.8,18.5,27.2
E00148222,22.1,36.2,21.5,20.2
E00148223,25.4,35.2,20.5,18.9
E00148224,32.5,35.9,17.9,13.7
E00148225,62.5,20,12.5,5
E00148226,31.8,34.9,13.2,20.2
E00148227,52.9,16.5,14.9,15.7
E00148228,46.8,33.3,8.7,11.1
E00148229,13.7,29.8,22.1,34.4
E00148230,31.9,38.5,14.3,15.4
E00148231,24,42.6,10.9,22.5
E00148232,22.8,37,15.7,24.4
E00148233,61.3,21.3,7.3,10
E00148234,24.4,43.7,16,16
E00148235,21,42.9,16.8,19.3
E00148236,34.9,30.2,21.3,13.6
E00148238,30.8,39.3,12,17.9
E00148239,26,43.9,10.6,19.5
E00148240,26.9,35.1,19.4,18.7
E00148241,32.2,43.8,14.9,9.1
E00148242,28.9,28.1,16.4,26.6
E00148243,21.4,37.4,13,28.2
E00148244,26.6,35.5,13.7,24.2
E00148245,19.1,19.1,25.2,36.6
E00148246,25,29.3,24.1,21.6
E00148247,30.7,32.3,14.2,22.8
E00148248,31.4,20,14.3,34.3
E00148249,27.1,34.7,17.8,20.3
E00148250,40.3,23.5,11.8,24.4
E00148251,16.5,32.3,15,36.2
E00148252,32.8,32.8,16.4,18
E00148253,36.2,36.2,17.4,10.1
E00148254,29,32.6,18.8,19.6
E00148255,39.4,29.9,20.4,10.2
E00148256,25,43,11.7,20.3
E00148257,22,25.8,18.9,33.3
E00148258,31,39.5,15.5,14
E00148259,32.1,40.9,13.1,13.9
E00148260,32.1,51.1,10.9,5.8
E00148262,51.4,28.2,10.6,9.9
E00148263,23,40.2,19.7,17.2
E00148265,25.2,41.5,18.7,14.6
E00148266,45.5,31.3,14.2,9
E00148267,33.1,39.7,16.9,10.3
E00148269,33.1,35.7,15.3,15.9
E00148270,25.4,28.3,23.2,23.2
E00148272,23.1,29.4,22.5,25
E00148273,40,36.2,13.1,10.8
E00148274,57.1,28.6,5.6,8.7
E00148275,26.1,32.2,20.4,21.3
E00148276,62.5,34.2,2.5,0.8
E00148277,25.7,29.9,17.4,27.1
E00148322,14,51.6,15.1,19.4
E00148323,40.2,31.8,12.9,15.2
E00148324,25,47.1,11,16.9
E00148325,18.9,45.9,16.2,18.9
E00148326,27.4,35.8,11.3,25.5
E00148327,29.3,34.5,20.7,15.5
E00148328,30.6,41.5,15.6,12.2
E00148329,43.3,35.1,9,12.7
E00148330,41.8,40.9,11.8,5.5
E00148331,17.6,48,10.8,23.5
E00148332,22.8,44.7,19.3,13.2
E00148333,14.1,50.6,15.3,20
E00148334,41.2,33.6,9.2,16
E00148335,38.5,44.3,6.6,10.7
E00148336,34.3,35.7,10.1,19.8
E00148337,33.1,38.8,16.5,11.6
E00148338,31,43.1,14.7,11.2
E00148339,25.7,38.5,12.8,22.9
E00148340,25.3,47.4,8.4,18.9
E00148342,32.6,45.7,9.8,12
E00148343,28.1,41.9,19.4,10.6
E00148344,27.1,37.1,12.9,22.9
E00148345,21.1,40.8,11.3,26.8
E00148346,23.9,45.9,14.5,15.7
E00148370,26.7,48.1,13,12.2
E00148373,25.3,38.8,17.1,18.8
E00148374,25.9,42,13.5,18.7
E00148411,20.8,44.9,15.7,18.5
E00148412,28.2,48.7,9.6,13.5
E00148413,22.2,44.3,12,21.5
E00148414,28.4,41,10.4,20.1
E00148415,19.9,41.2,11,27.9
E00148416,14.1,52.8,17.8,15.3
E00148417,27.4,43.4,11.5,17.7
E00148418,21.2,38.5,15.4,25
E00148419,14.2,44,17.9,23.9
E00148420,19.5,43.1,17.1,20.3
E00148421,36.6,34.7,14.9,13.9
E00148422,26.3,38.2,17.1,18.4
E00148423,23.6,49.1,17,10.4
E00148431,27.6,33.6,15.7,23.1
E00148432,19.7,37.6,13.7,29.1
E00148433,30.1,44.1,11.8,14
E00148434,18.4,48.5,14,19.1
E00148435,22.3,54.6,10,13.1
E00148436,36.7,32.3,13.9,17.1
E00148437,34.1,39.5,14.7,11.6
E00148438,40.2,34.6,11,14.2
E00148439,27.7,46.2,14.6,11.5
E00148440,23.1,48.1,13,15.7
E00148441,38.3,29.2,13.3,19.2
E00148442,26.6,41.9,13.7,17.7
E00148443,32.8,40.3,14.9,11.9
E00148444,20,47,14,19
E00148446,18.7,36,20.1,25.2
E00148447,26.4,36,16.8,20.8
E00148449,26.1,43.5,13,17.4
E00148450,22,38.4,20.7,19
E00148451,21.1,45.6,14,19.3
E00148452,19.3,47.9,17.9,15
E00148453,27.8,38.9,15.9,17.5
E00148454,37.1,36.4,9.8,16.7
E00148455,25.2,52.1,10.9,11.8
E00148456,22.6,44.3,21.7,11.3
E00148457,17.8,50,12.4,19.8
E00148458,36.6,31.2,21.5,10.8
E00148459,22.6,47.4,10.9,19
E00148461,26.2,51.6,10.7,11.5
E00148462,26.1,41.8,12.5,19.6
E00148463,21.4,41.4,20,17.1
E00148464,16.9,47.2,16.9,19.1
E00148480,18.4,54.1,14.3,13.3
E00148481,21.9,56.3,13.3,8.6
E00148482,28,39.3,16.7,16
E00148483,24.2,53.6,9.8,12.4
E00148484,23.8,55.7,12.3,8.2
E00148485,30.9,45.7,13.3,10.1
E00148486,17.8,52,11.2,19.1
E00148487,33.8,44.6,14.4,7.2
E00148488,21.2,50.8,13.6,14.4
E00148489,25.7,44.1,9.6,20.6
E00148490,37.2,27.1,13.2,22.5
E00148491,22.4,35.2,16,26.4
E00148492,21.6,51.4,14,13.1
E00148493,28.6,49.3,10,12.1
E00148550,25.5,50.5,14,10
E00148552,24.2,49,11.8,15
E00148554,20.3,44.9,18.8,15.9
E00148555,30.3,40.4,13.5,15.7
E00148556,26.4,39.6,24.5,9.4
E00148678,20.3,50.7,14.2,14.9
E00148679,20.5,55.4,12.5,11.6
E00148680,18.7,42,15.3,24
E00148681,30,48.5,10,11.5
E00148682,35.4,33.3,14.6,16.7
E00148683,20.8,37.7,30.2,11.3
E00148686,41.3,29.8,14,14.9
E00148687,36.1,39.1,11.3,13.5
E00148688,20.5,55.3,8.7,15.5
E00148726,16.9,49.2,10.8,23.1
E00148727,24.7,40.4,13,21.9
E00148728,26.6,49.5,10.1,13.8
E00148729,25,48.5,10.3,16.2
E00148730,32,48,11,9
E00148735,30.7,37.5,6.8,25
E00148736,10.5,49.1,15.8,24.6
E00148737,16.2,48.7,20.5,14.5
E00148738,27.9,39.6,14.4,18
E00148750,46.2,37.1,10.4,6.3
E00148751,34.9,39.1,14.3,11.8
E00148752,32.5,35.9,12.9,18.7
E00148753,24,40.8,19.2,16
E00148754,27,42.6,18.3,12.2
E00148756,47.8,32.1,10.4,9.7
E00148757,44,25,12.9,18.1
E00148758,40.4,44.2,7.7,7.7
E00148759,36.1,26.5,12.9,24.5
E00148856,20.2,46.2,13.3,20.2
E00148857,20.1,46.9,16,17
E00148859,24.3,41.9,18.9,14.9
E00149034,20.2,33.3,20.9,25.6
E00149035,19.9,26.5,19.1,34.6
E00149036,43.5,37.9,4.8,13.7
E00149037,29.7,45.3,12.5,12.5
