geography_code,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00148159,11,21.4,58.4,9.1
E00148160,9.6,21.7,61.8,7
E00148161,6.3,18,67.2,8.6
E00148162,10.1,17.6,61,11.3
E00148163,4.8,23.4,54.5,17.2
E00148164,9.7,18.9,58.9,12.6
E00148165,10,17.8,67.2,5
E00148166,3.6,18.6,65.7,12.1
E00148167,9,19.4,62.5,9
E00148168,3,15.6,68.9,12.6
E00148169,9.8,15.5,63.2,11.5
E00148170,9.9,20.6,60.3,9.2
E00148171,9.8,19.7,62.7,7.8
E00148172,6,18.1,59,16.9
E00148173,10.2,23.7,55.9,10.2
E00148174,9.1,18.2,61.8,10.9
E00148175,7.4,26.9,57.4,8.3
E00148176,9.8,14.8,68.9,6.6
E00148177,4.9,25.2,53.7,16.3
E00148178,9.5,19,62.1,9.5
E00148179,11.9,12.6,68.1,7.4
E00148180,14.3,23.2,53.6,8.9
E00148182,5.3,18.8,66.8,9.1
E00148183,13.1,16,61.2,9.7
E00148184,12.2,15.5,58.6,13.8
E00148185,7.7,15.5,64.9,11.9
E00148186,5,14.9,67.7,12.4
E00148187,7.4,18.2,61.6,12.8
E00148188,7.8,17.7,63.4,11.2
E00148189,8.7,14.5,67.4,9.4
E00148190,6.6,24.1,59,10.2
E00148192,12.7,18.1,61.4,7.8
E00148193,6.2,23.2,62.7,7.9
E00148194,6.8,15.4,67.9,9.8
E00148195,6.1,14.7,67.5,11.7
E00148196,8.6,11.3,70.9,9.3
E00148197,7.1,20,61.4,11.4
E00148198,9.6,24.3,61.8,4.4
E00148199,5.6,29.2,56.9,8.3
E00148200,9,20.1,61.2,9.7
E00148201,10.1,21.6,58.8,9.5
E00148202,6.5,16.5,66.9,10.1
E00148203,3.9,13.8,69.1,13.2
E00148204,4.3,21.5,61.3,12.9
E00148205,0.8,26.8,65,7.3
E00148207,8.6,18.3,60.4,12.7
E00148208,9,12.8,54.1,24.1
E00148209,5.4,18.8,60.2,15.6
E00148210,9,17.4,61.1,12.5
E00148211,9.6,19.1,63.7,7.6
E00148212,8.4,27.7,53.8,10.1
E00148213,7.1,20.6,67.1,5.2
E00148214,11.9,25.2,53.5,9.4
E00148215,8,17.2,66.9,8
E00148216,13,26,57.3,3.8
E00148217,10.9,26.2,55.7,7.1
E00148218,10.9,24.2,60.9,3.9
E00148219,13.4,15.9,59.2,11.5
E00148220,7.2,16.3,66.1,10.3
E00148221,8,21.5,62,8.4
E00148222,5.5,17.5,69.1,7.8
E00148223,8.8,16.3,63.8,11.3
E00148224,6.6,20.5,64.9,7.9
E00148225,8.9,28.6,53.6,8.9
E00148226,8.6,18.6,64.3,8.6
E00148227,14.7,22.1,56.8,6.3
E00148228,4.7,11.6,77.5,6.2
E00148229,10.6,21.2,58.7,9.6
E00148230,3.3,22,69.2,5.5
E00148231,9.4,19.4,63.5,7.6
E00148232,13.9,21.5,59.7,4.9
E00148233,12.9,16.1,64.5,6.5
E00148234,10,22.5,55,12.5
E00148235,10.3,22.8,54.5,12.4
E00148236,8.8,18.6,58.3,14.2
E00148238,7.4,21.3,63.9,7.4
E00148239,19.1,19.1,49.1,12.7
E00148240,8.6,12.4,71.4,7.6
E00148241,7.2,24.3,58.6,9.9
E00148242,6.3,20.5,58.9,14.3
E00148243,9.6,12.6,67.7,10.2
E00148244,11.8,21.3,57.4,9.5
E00148245,10.3,25.6,51.9,12.2
E00148246,12.6,25.2,57.7,4.5
E00148247,15,18.3,56.7,10
E00148248,11.9,26.9,52.5,8.8
E00148249,13,27.6,50.4,8.9
E00148250,11.4,21,59,8.6
E00148251,9,29.5,55.4,6
E00148252,8.4,23.7,56.5,11.5
E00148253,6.7,17.1,65.2,11
E00148254,9.1,23.1,58.7,9.1
E00148255,9.5,19,63.9,7.6
E00148256,7.6,16,74,2.3
E00148257,8.9,21.5,60.1,9.5
E00148258,12.5,21.9,60.2,5.5
E00148259,7.5,22.4,63.4,6.7
E00148260,7.4,25.5,59.6,7.4
E00148262,12.5,27.7,50,9.8
E00148263,12.9,21.8,53.7,11.6
E00148265,5.4,14.2,61.5,18.9
E00148266,6,16.7,64,13.3
E00148267,5.8,22.4,62.2,9.6
E00148269,6.3,13.7,66.3,13.7
E00148270,19.6,20.9,50,9.5
E00148272,7.3,20.8,60.9,10.9
E00148273,9.2,16.3,66.3,8.2
E00148274,14.1,26.6,51.6,7.8
E00148275,7.1,19.1,59.9,13.9
E00148276,9.5,20.6,63.5,6.3
E00148277,8.4,22.9,58.1,10.6
E00148322,16.2,13.7,50.4,19.7
E00148323,14.8,19.1,47.8,18.3
E00148324,7.6,18.1,54.2,20.1
E00148325,15.6,13.5,42.7,28.1
E00148326,10.4,17,60,12.6
E00148327,8.8,21.6,56,13.6
E00148328,13.3,22.8,50.6,13.3
E00148329,5.5,22,56.9,15.6
E00148330,11.4,37.9,47.1,3.6
E00148331,20,14.2,45.8,20
E00148332,10.8,20.3,49.3,19.6
E00148333,15.2,17.2,51.5,16.2
E00148334,9.4,19.8,60.4,10.4
E00148335,27,15.7,44.9,12.4
E00148336,10,21.4,52.7,15.9
E00148337,8.2,27,54.1,10.7
E00148338,11.2,30.6,45.9,12.2
E00148339,10.7,20.6,55.7,13
E00148340,10,21.4,51.4,17.1
E00148342,4.8,21.7,55.4,18.1
E00148343,9.6,23.7,48,18.6
E00148344,12.1,22.8,49,16.1
E00148345,15.6,26.9,44.3,13.2
E00148346,14.4,15.9,47.2,22.6
E00148370,17.9,20.1,38.1,23.9
E00148373,15,21.7,50.2,13
E00148374,17.1,23.8,45.2,13.8
E00148411,12,20.1,54.2,13.7
E00148412,10.3,21.9,50,17.8
E00148413,10.2,25.7,48.1,16
E00148414,8.5,22.5,55.6,13.4
E00148415,14.3,20.6,49.7,15.4
E00148416,9.9,24,50.5,15.6
E00148417,13.2,27.3,52.1,7.4
E00148418,7.9,27,41.3,23.8
E00148419,15.2,18.7,58.6,7.6
E00148420,9.5,19.8,62.7,7.9
E00148421,13.2,21.1,59.2,6.6
E00148422,9.3,26.2,54.6,9.8
E00148423,7.8,19,52.6,20.7
E00148431,18.4,20.9,47.2,13.5
E00148432,9.8,21.7,51.7,16.8
E00148433,6.2,23.4,56.6,13.8
