geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00148159,99.2,0,0.8
E00148160,100,0,0
E00148161,98.2,0.9,0.9
E00148162,100,0,0
E00148163,97.6,2.4,0
E00148164,99.2,0.8,0
E00148165,93.9,6.1,0
E00148166,92.2,7.8,0
E00148167,98.3,1.7,0
E00148168,68.2,31.8,0
E00148169,100,0,0
E00148170,94,6,0
E00148171,95.4,4.6,0
E00148172,97.6,2.4,0
E00148173,81.7,18.3,0
E00148174,74.6,25.4,0
E00148175,100,0,0
E00148176,100,0,0
E00148177,80.7,18.5,0.8
E00148178,99.2,0.8,0
E00148179,90.2,9.8,0
E00148180,91.3,6.5,2.2
E00148182,78.7,21.3,0
E00148183,48.7,51.3,0
E00148184,89.1,10.9,0
E00148185,81.1,18.9,0
E00148186,26.9,73.1,0
E00148187,69.9,30.1,0
E00148188,82.6,16.8,0.5
E00148189,70.2,29.8,0
E00148190,94.4,5.6,0
E00148192,100,0,0
E00148193,95.3,3.9,0.8
E00148194,94.4,5.6,0
E00148195,98.2,1.8,0
E00148196,86.5,13.5,0
E00148197,84.8,15.2,0
E00148198,100,0,0
E00148199,99.2,0.8,0
E00148200,99.1,0.9,0
E00148201,92.6,7.4,0
E00148202,98.5,1.5,0
E00148203,79.9,20.1,0
E00148204,25.4,74.6,0
E00148205,99.1,0.9,0
E00148207,85.8,14.2,0
E00148208,90.4,9.6,0
E00148209,84.8,15.2,0
E00148210,88.5,11.5,0
E00148211,98.4,0.8,0.8
E00148212,99.1,0.9,0
E00148213,100,0,0
E00148214,82.7,17.3,0
E00148215,98.4,1.6,0
E00148216,99.2,0.8,0
E00148217,92.5,7.5,0
E00148218,68.5,31.5,0
E00148219,100,0,0
E00148220,81.5,18.5,0
E00148221,89.1,10.9,0
E00148222,92.1,7.9,0
E00148223,99.2,0.8,0
E00148224,92.3,7.7,0
E00148225,34.7,65.3,0
E00148226,100,0,0
E00148227,34.7,65.3,0
E00148228,28.6,71.4,0
E00148229,98.5,1.5,0
E00148230,81.1,17.8,1.1
E00148231,100,0,0
E00148232,95.3,4.7,0
E00148233,36,64,0
E00148234,96.6,3.4,0
E00148235,100,0,0
E00148236,61.5,38.5,0
E00148238,99.1,0,0.9
E00148239,100,0,0
E00148240,82.8,17.2,0
E00148241,91,9,0
E00148242,78.7,21.3,0
E00148243,99.2,0.8,0
E00148244,94.4,5.6,0
E00148245,96.9,3.1,0
E00148246,49.6,50.4,0
E00148247,62.4,37.6,0
E00148248,79.6,20.4,0
E00148249,83.6,16.4,0
E00148250,83.5,16.5,0
E00148251,100,0,0
E00148252,90.2,9.8,0
E00148253,100,0,0
E00148254,82.4,17.6,0
E00148255,87.3,12.7,0
E00148256,91.1,8.9,0
E00148257,100,0,0
E00148258,98.5,1.5,0
E00148259,94.2,5.8,0
E00148260,100,0,0
E00148262,60.6,38.7,0.7
E00148263,99.2,0,0.8
E00148265,93.4,6.6,0
E00148266,54.5,45.5,0
E00148267,100,0,0
E00148269,87.2,12.8,0
E00148270,89,11,0
E00148272,99.4,0.6,0
E00148273,52.7,43.5,3.8
E00148274,34.1,64.3,1.6
E00148275,96.2,3.8,0
E00148276,8.9,89.4,1.6
E00148277,99.3,0,0.7
E00148322,97.8,2.2,0
E00148323,91,8.3,0.8
E00148324,100,0,0
E00148325,98.6,0,1.4
E00148326,98.2,1.8,0
E00148327,100,0,0
E00148328,95.3,0.7,4.1
E00148329,74.2,2.3,23.5
E00148330,80.4,19.6,0
E00148331,99,0,1
