geography_code,passports_all_4a-001,passports_all_4a-002,passports_all_4a-003
E00148159,62.9,9.8,27.3
E00148160,77.7,3.6,18.6
E00148161,81.3,4.3,14.5
E00148162,68.8,7.5,23.7
E00148163,59.1,24.3,16.6
E00148164,76,3.8,20.2
E00148165,64.2,12.6,23.2
E00148166,70.2,10.1,19.7
E00148167,79.9,5.1,15
E00148168,52.1,21,26.9
E00148169,66.6,12.1,21.3
E00148170,60.8,7.1,32.1
E00148171,82.4,2.8,14.8
E00148172,82.1,5.2,12.7
E00148173,66.3,6.2,27.5
E00148174,69.4,8.6,22.1
E00148175,76.6,2.9,20.5
E00148176,71.2,3.5,25.2
E00148177,69.6,8.1,22.3
E00148178,73.9,2.4,23.7
E00148179,73,8.9,18.1
E00148180,76.3,1.7,22
E00148182,42.4,36.6,21.1
E00148183,43.4,35,21.6
E00148184,48.6,31.6,19.8
E00148185,39.1,41,19.9
E00148186,38.8,40.5,20.7
E00148187,54.5,25.1,20.4
E00148188,56.7,27.6,15.6
E00148189,58.5,25.3,16.1
E00148190,61.5,18.8,19.8
E00148192,66.9,9.1,24
E00148193,57.1,15.9,27.1
E00148194,59.2,11.2,29.6
E00148195,58,16.7,25.3
E00148196,51,21,27.9
E00148197,68.2,9.8,22
E00148198,54.2,10.3,35.5
E00148199,71.8,7.9,20.3
E00148200,74,12.8,13.2
E00148201,60.8,9.6,29.6
E00148202,69.1,8.2,22.7
E00148203,63.3,14.6,22.2
E00148204,54.7,10.3,35
E00148205,64.8,7.5,27.7
E00148207,62.3,15.1,22.6
E00148208,55.1,14.8,30
E00148209,78.6,6.1,15.3
E00148210,77.1,7.2,15.8
E00148211,50.1,7.3,42.5
E00148212,57.5,8.4,34.1
E00148213,70.5,4.1,25.3
E00148214,52,7.7,40.4
E00148215,69.9,8.8,21.3
E00148216,44.1,11.4,44.6
E00148217,50.6,9.8,39.6
E00148218,60.8,4.9,34.3
E00148219,86.3,4.3,9.4
E00148220,81.2,5.3,13.6
E00148221,82.8,6.2,10.9
E00148222,70.2,9.8,20.1
E00148223,84.1,2.7,13.2
E00148224,79.7,6.3,14.1
E00148225,58.9,10.9,30.2
E00148226,85.2,1,13.8
E00148227,47.1,16.4,36.5
E00148228,46.3,31,22.8
E00148229,83.3,1.3,15.4
E00148230,83.2,3,13.7
E00148231,77.4,0.5,22.1
E00148232,78,1.3,20.8
E00148233,49.6,5.8,44.6
E00148234,83.7,1.1,15.2
E00148235,90.4,1.8,7.8
E00148236,65.9,14.5,19.6
E00148238,84.7,1.5,13.8
E00148239,86.6,0.4,13
E00148240,50.8,10.4,38.8
E00148241,75.3,4.9,19.8
E00148242,60.2,4.8,35
E00148243,57.9,9.6,32.6
E00148244,61.4,10.8,27.8
E00148245,53.4,8.7,37.9
E00148246,52.8,4.3,42.8
E00148247,50,5.1,44.9
E00148248,49.1,10.7,40.2
E00148249,55.9,6.9,37.2
E00148250,61.5,10.8,27.7
E00148251,56.4,8.8,34.8
E00148252,55.6,7.5,36.9
E00148253,60,18.3,21.7
E00148254,66.8,5,28.3
E00148255,50.5,26.6,22.8
E00148256,62.2,8,29.8
E00148257,61.4,5.9,32.7
E00148258,76.7,6.8,16.5
E00148259,75.3,4.5,20.2
E00148260,77.6,0.8,21.7
E00148262,69.8,7.9,22.3
E00148263,66.7,5.1,28.3
E00148265,76.5,7,16.5
E00148266,61.1,18.5,20.4
E00148267,73.1,7.9,19
E00148269,69.5,9.8,20.7
E00148270,50,4.9,45.1
E00148272,61,7.7,31.4
E00148273,61.9,5.6,32.6
E00148274,48.8,5.6,45.6
E00148275,74.2,9.1,16.7
E00148276,73.7,9.1,17.1
E00148277,60.1,7,33
E00148322,83.9,4.7,11.4
E00148323,70.8,3,26.2
E00148324,84.6,2.9,12.4
E00148325,87.5,0.3,12.1
E00148326,79.8,1.1,19.1
E00148327,87.7,0,12.3
E00148328,81.5,3.1,15.4
E00148329,76.7,0.4,22.9
E00148330,79.3,3.4,17.4
E00148331,81.1,5,13.9
E00148332,89.7,4,6.3
E00148333,84.8,3.9,11.3
E00148334,78.7,2.2,19
E00148335,79.7,1.7,18.6
E00148336,78.6,3.6,17.8
E00148337,78.7,0.8,20.5
E00148338,79.1,3.2,17.8
E00148339,89.5,0.4,10.1
E00148340,80.7,4,15.2
E00148342,82.5,1.6,15.8
E00148343,81,2,16.9
E00148344,79.5,2.1,18.4
E00148345,79.7,3.9,16.4
E00148346,81.7,2.2,16.1
E00148370,84.6,1,14.4
E00148373,90.9,3.1,6
E00148374,85.3,1.6,13.1
E00148411,87.6,1.8,10.7
E00148412,85.6,2.1,12.3
E00148413,81.6,0.8,17.6
E00148414,76.4,1.5,22.1
E00148415,85.3,0,14.7
E00148416,87.1,1,11.9
E00148417,86.3,0,13.7
E00148418,81.8,0.7,17.5
E00148419,83.6,1.7,14.7
E00148420,79.3,0,20.7
E00148421,68.7,0.9,30.3
E00148422,79.7,0.6,19.7
E00148423,77.8,3.5,18.7
E00148431,79.4,0.9,19.6
E00148432,77.5,2,20.5
E00148433,79,2.1,18.9
E00148434,81.2,3.6,15.2
E00148435,81.3,1.1,17.6
E00148436,81.5,1.1,17.4
E00148437,80.1,1.1,18.8
E00148438,63.3,1.6,35.1
E00148439,80.7,3.4,15.9
E00148440,83,0.8,16.2
E00148441,70.6,0,29.4
E00148442,84.3,0.3,15.3
E00148443,78.4,3.7,17.9
E00148444,68.3,3.6,28.2
E00148446,86.4,1.1,12.5
E00148447,81.9,4,14.1
E00148449,79.9,1.8,18.3
E00148450,79.6,2.9,17.5
E00148451,90.2,0.4,9.5
E00148452,79.8,2.1,18
E00148453,77.3,3.1,19.6
E00148454,76.6,2.8,20.6
E00148455,78.9,2.3,18.9
E00148456,79,0.4,20.6
E00148457,82.1,2.8,15.1
E00148458,78.7,0,21.3
E00148459,87.7,2.4,9.9
E00148461,85.9,0.4,13.7
E00148462,81.8,4.6,13.6
E00148463,81.2,2.4,16.4
E00148464,93.5,0,6.5
E00148480,79.6,0,20.4
E00148481,88.2,1.8,10
E00148482,77.8,1.7,20.4
E00148483,83.2,0.6,16.2
E00148484,84.6,1.6,13.8
E00148485,89.4,2.3,8.2
E00148486,84.9,3,12.2
E00148487,74.9,3,22.1
E00148488,74.6,4.6,20.8
E00148489,83.7,1.9,14.4
E00148490,61,1,38
E00148491,54.5,3.8,41.7
E00148492,83.7,1.4,14.9
E00148493,79.5,0,20.5
E00148550,86.2,2.6,11.2
E00148552,89,0.9,10.1
