geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00148159,11.7,51.7,25.8,10.8
E00148160,6.3,48,34.6,11
E00148161,9.3,47.5,32.2,11
E00148162,14.1,48.1,31.1,6.7
E00148163,14.2,53.5,26,6.3
E00148164,6.9,39.7,41.4,12.1
E00148165,8.3,47.7,31.8,12.1
E00148166,15.7,40,35.7,8.7
E00148167,6.9,46.6,35.3,11.2
E00148168,20.9,57.4,18.6,3.1
E00148169,9.9,45,32.8,12.2
E00148170,25.4,43.3,20.1,11.2
E00148171,5.3,35.6,43.9,15.2
E00148172,7.2,41.6,41.6,9.6
E00148173,33.6,50,11.8,4.5
E00148174,17.7,51.3,24.8,6.2
E00148175,10.4,57.5,24.5,7.5
E00148176,10.7,48.5,30.1,10.7
E00148177,22,43.2,21.2,13.6
E00148178,10.4,56.3,24.4,8.9
E00148179,9,51.6,32.8,6.6
E00148180,8.7,32.6,30.4,28.3
E00148182,44.5,36.6,16.5,2.4
E00148183,38.8,45.7,11.2,4.3
E00148184,30.4,48.6,17.4,3.6
E00148185,38.3,44.5,15.6,1.6
E00148186,56,36.3,7.3,0.5
E00148187,25.3,55.1,14.6,5.1
E00148188,23.5,43.3,25.1,8
E00148189,19.7,53.3,23,4.1
E00148190,15.9,48.4,28.6,7.1
E00148192,18,39.1,28.1,14.8
E00148193,20.2,52.7,22.5,4.7
E00148194,20.9,41.8,31.1,6.1
E00148195,19.1,45.5,26.4,9.1
E00148196,34.1,39.7,18.3,7.9
E00148197,22.6,41.4,27.1,9
E00148198,23.6,45.5,23.6,7.3
E00148199,13.2,43.8,30.6,12.4
E00148200,5.1,45.3,35,14.5
E00148201,16.4,54.9,20.5,8.2
E00148202,16.9,48.5,25.4,9.2
E00148203,28.6,44.3,20.7,6.4
E00148204,57.2,32.6,8.7,1.4
E00148205,20,33,30.4,16.5
E00148207,21,42.8,28.3,8
E00148208,27,41.7,22.6,8.7
E00148209,10,48.7,30.7,10.7
E00148210,12.9,44.7,28,14.4
E00148211,25.4,42.9,23,8.7
E00148212,20,48.7,23.5,7.8
E00148213,21.2,40.2,28.8,9.8
E00148214,29.3,40,24.3,6.4
E00148215,11.8,48,26.8,13.4
E00148216,27.8,45.2,21.4,5.6
E00148217,21.1,41.4,23.3,14.3
E00148218,40.5,26.1,18.9,14.4
E00148219,5.4,29.7,38.7,26.1
E00148220,12.3,43.2,31.7,12.8
E00148221,7.8,42,36.8,13.5
E00148222,13.5,45.4,32.5,8.6
E00148223,10.4,41.6,29.6,18.4
E00148224,14.5,54.7,23.1,7.7
E00148225,60.5,27.7,10.9,0.8
E00148226,14.1,35.9,31.3,18.8
E00148227,48,39,9.8,3.3
E00148228,50,38.9,10.3,0.8
E00148229,5.3,32.6,37.1,25
E00148230,9.1,40.9,34.1,15.9
E00148231,8.5,26.4,47.3,17.8
E00148232,12,33.6,44,10.4
E00148233,68,26,4.7,1.3
E00148234,11.8,37.8,34.5,16
E00148235,10.8,34.2,35,20
E00148236,19.8,42.4,28.5,9.3
E00148238,9.4,47.9,27.4,15.4
E00148239,10,38.3,30,21.7
E00148240,40,39.3,19.3,1.5
E00148241,14.5,47.6,29,8.9
E00148242,28.3,42.5,18.9,10.2
E00148243,12.9,46.2,28.8,12.1
E00148244,12.8,46.4,31.2,9.6
E00148245,22.9,40.5,29,7.6
E00148246,44,36.2,13.8,6
E00148247,34.9,38.9,16.7,9.5
E00148248,32.9,38.6,23.6,5
E00148249,36.8,37.6,19.7,6
E00148250,27.7,46.2,21.8,4.2
E00148251,24.2,41.4,27.3,7
E00148252,29.3,35.8,27.6,7.3
E00148253,18.8,50.3,24.2,6.7
E00148254,25.7,38.2,20.6,15.4
E00148255,23,48.9,23,5
E00148256,16.7,45.2,30.2,7.9
E00148257,24.6,40.3,26.1,9
E00148258,13.6,46.2,27.3,12.9
E00148259,10.1,46.4,36.2,7.2
E00148260,19.7,48.2,23.4,8.8
E00148262,32.2,43.4,18.9,5.6
E00148263,17.1,43.1,32.5,7.3
E00148265,17.4,42.1,28.9,11.6
E00148266,42.5,38.1,12.7,6.7
E00148267,5.8,54.3,29,10.9
E00148269,15.9,49,25.5,9.6
E00148270,30.4,45.7,16.7,7.2
E00148272,24.8,39.8,24.2,11.2
E00148273,28.2,50.4,17.6,3.8
E00148274,56,33.6,9.6,0.8
E00148275,14.6,42.9,33,9.4
E00148276,32.5,56.9,7.3,3.3
E00148277,25.9,39.6,23,11.5
E00148322,5.3,26.6,42.6,25.5
E00148323,20.5,44.7,26.5,8.3
E00148324,8.2,38.1,42.5,11.2
E00148325,0,24.3,44.6,31.1
E00148326,5.5,51.4,30.3,12.8
E00148327,12.9,30.2,34.5,22.4
E00148328,8.7,42,36,13.3
E00148329,18.9,42.4,28,10.6
E00148330,21.4,49.1,22.3,7.1
E00148331,2.9,29.5,39,28.6
E00148332,1.7,27.8,33,37.4
E00148333,4.8,25.3,34.9,34.9
E00148334,12.3,47.7,27.7,12.3
E00148335,12.1,52.4,21,14.5
E00148336,7.7,45.2,33.2,13.9
E00148337,11.7,45.8,32.5,10
E00148338,9.4,49.6,26.5,14.5
E00148339,6.5,33.6,34.6,25.2
E00148340,7.4,41.1,34.7,16.8
E00148342,14,37.6,37.6,10.8
E00148343,8.2,31,35.4,25.3
E00148344,5.8,31.7,38.1,24.5
E00148345,4.2,31.7,43,21.1
E00148346,3.2,27.2,34.8,34.8
E00148370,0,38.9,33.6,27.5
E00148373,3.5,29.5,37,30.1
E00148374,5.7,28.6,43.2,22.4
E00148411,4.4,26.1,38.9,30.6
E00148412,12.1,36.9,29.9,21
E00148413,2.5,34.4,43.9,19.1
E00148414,5.8,38,36.5,19.7
E00148415,7.2,26.1,42.8,23.9
E00148416,1.8,23.9,49.7,24.5
E00148417,7.1,37.2,31,24.8
E00148418,1.9,32.7,36.5,28.8
E00148419,3.7,28.1,44.4,23.7
E00148420,10.7,31.1,40.2,18
E00148421,15.3,52,20.4,12.2
E00148422,5.3,34,40.7,20
E00148423,7.6,32.4,39,21
E00148431,6,31.6,35.3,27.1
E00148432,10.3,33.6,33.6,22.4
E00148433,14.5,38.4,34.1,13
E00148434,0,32.8,39.4,27.7
E00148435,9.2,32.3,46.2,12.3
E00148436,15.1,37.7,30.8,16.4
E00148437,10.6,34.8,41.7,12.9
E00148438,26.8,46.5,20.5,6.3
E00148439,9,38.1,33.6,19.4
E00148440,6.5,32.4,39.8,21.3
E00148441,24.6,39.3,25.4,10.7
E00148442,4,39.2,44,12.8
E00148443,13.1,42.3,33.6,10.9
E00148444,18.2,39.4,32.3,10.1
E00148446,5,30.5,38.3,26.2
E00148447,6.5,26.6,37.9,29
E00148449,0,37.7,40.6,21.7
E00148450,3.4,36.2,41.7,18.7
E00148451,6.2,31.9,39.8,22.1
E00148452,6.4,37.1,37.9,18.6
E00148453,8.8,35.2,34.4,21.6
E00148454,14.2,33.6,38.8,13.4
E00148455,11.5,30.3,41,17.2
E00148456,4.4,41.2,38.6,15.8
E00148457,5.9,35.1,44.1,14.9
E00148458,17.4,39.1,20.7,22.8
E00148459,5.9,27.9,44.9,21.3
E00148461,9.4,37,39.4,14.2
E00148462,8.2,33.7,41.3,16.8
E00148463,5.8,31.9,30.4,31.9
E00148464,1.1,31.8,42,25
E00148480,0,35.3,50,14.7
E00148481,3.9,32.8,37.5,25.8
E00148482,7.3,35.3,39.3,18
E00148483,3.3,30.7,49,17
E00148484,4.1,37.2,38.8,19.8
E00148485,2.7,35.3,42.8,19.3
E00148486,3.9,27.7,46.5,21.9
E00148487,10.1,44.9,33.3,11.6
E00148488,12,36.1,36.8,15
E00148489,9,36.6,42.5,11.9
E00148490,18.3,48.9,21.4,11.5
E00148491,16.5,47.2,26.8,9.4
E00148492,6.9,34.4,45,13.8
E00148493,10.7,35,40.7,13.6
E00148550,7.5,32.7,37.2,22.6
E00148552,4.7,27.3,40,28
E00148554,0.7,31.2,42,26.1
E00148555,2.2,38.9,30,28.9
E00148556,7.5,28.3,34,30.2
E00148678,2.7,35.1,41.2,20.9
E00148679,5.3,36.3,39.8,18.6
E00148680,7.9,38.4,38.4,15.2
E00148681,9.2,40,34.6,16.2
E00148682,3.2,45.3,38.9,12.6
E00148683,3.7,37,31.5,27.8
E00148686,19.2,37.5,30,13.3
E00148687,8.3,40.2,37.1,14.4
E00148688,2.5,34.8,35.4,27.3
E00148726,1.6,31.7,39.7,27
E00148727,5.6,42.7,27.3,24.5
E00148728,6.4,33.9,34.9,24.8
E00148729,2.9,25,41.2,30.9
E00148730,11.7,39.8,33,15.5
E00148735,8,36.8,34.5,20.7
E00148736,1.8,24.6,45.6,28.1
E00148737,0,30.2,46.6,23.3
E00148738,4.6,29.6,38.9,26.9
E00148750,12.7,55,24.5,7.7
E00148751,12.6,37,34.9,15.5
E00148752,9.1,47.8,34.9,8.1
E00148753,4,41.3,43.7,11.1
E00148754,9.2,33.6,33.6,23.5
E00148756,14,51.5,23.5,11
E00148757,10.3,52.6,22.4,14.7
E00148758,11.1,56.5,22.2,10.2
E00148759,20.4,42.9,26.5,10.2
