geography_code,hh_family_composition_4a-001,hh_family_composition_4a-002,hh_family_composition_4a-003
E00148159,2.6,23.1,74.4
E00148160,0.8,29.1,70.1
E00148161,1.7,37.2,61.2
E00148162,0.7,35.3,64
E00148163,0.8,37.8,61.4
E00148164,0,20.7,79.3
E00148165,7.6,27.3,65.2
E00148166,3.5,35.4,61.1
E00148167,3.5,30.4,66.1
E00148168,3.9,51.9,44.2
E00148169,5.9,24.4,69.6
E00148170,3.7,17.9,78.4
E00148171,3,19.7,77.3
E00148172,4,24,72
E00148173,0,54.1,45.9
E00148174,5.3,34.5,60.2
E00148175,4.8,38.1,57.1
E00148176,1.9,32.7,65.4
E00148177,3.3,36.4,60.3
E00148178,2.3,36.6,61.1
E00148179,5.8,46.3,47.9
E00148180,13.6,15.9,70.5
E00148182,12.9,36.2,50.9
E00148183,12.2,39.9,47.9
E00148184,10.9,26.1,63
E00148185,13.8,31.5,54.6
E00148186,6.8,55,38.2
E00148187,10.1,46.8,43
E00148188,8.2,38.8,53
E00148189,3.2,47.6,49.2
E00148190,6.3,27.6,66.1
E00148192,9.4,22,68.5
E00148193,14.8,18.8,66.4
E00148194,6.7,27.7,65.6
E00148195,12.6,19.8,67.6
E00148196,11.2,40,48.8
E00148197,5.1,25.7,69.1
E00148198,10.1,21.1,68.8
E00148199,2.5,27.3,70.2
E00148200,4.4,28.1,67.5
E00148201,4.1,25.6,70.2
E00148202,3,33.1,63.9
E00148203,14,42.6,43.4
E00148204,7.4,62.5,30.1
E00148205,6.9,23.3,69.8
E00148207,13.1,22.1,64.8
E00148208,13.7,31.6,54.7
E00148209,5.4,32.9,61.7
E00148210,5.4,31.8,62.8
E00148211,5.5,21.3,73.2
E00148212,7.7,31.6,60.7
E00148213,9,18,72.9
E00148214,2.2,23.9,73.9
E00148215,6.4,22.4,71.2
E00148216,10.8,22.3,66.9
E00148217,17.6,18.3,64.1
E00148218,13.1,34.6,52.3
E00148219,1.8,20.9,77.3
E00148220,9.4,27.9,62.7
E00148221,7.2,22.2,70.6
E00148222,5.5,22.1,72.4
E00148223,3.3,26,70.7
E00148224,11,32.2,56.8
E00148225,0.8,62.5,36.7
E00148226,3.1,30.5,66.4
E00148227,7.4,52.5,40.2
E00148228,5,47.9,47.1
E00148229,5.9,13.3,80.7
E00148230,4.5,32.6,62.9
E00148231,3.1,22.7,74.2
E00148232,0.8,22.8,76.4
E00148233,4.7,61.7,33.6
E00148234,2.5,24.6,72.9
E00148235,5,20.7,74.4
E00148236,3.9,34.3,61.8
E00148238,6.9,31,62.1
E00148239,7.4,25.6,66.9
E00148240,3,27.1,69.9
E00148241,0.8,30.8,68.3
E00148242,9.4,29.1,61.4
E00148243,3.8,20.8,75.4
E00148244,11.8,29.1,59.1
E00148245,13.8,20.3,65.9
E00148246,6,25,69
E00148247,8.1,29.8,62.1
E00148248,9.9,31.7,58.5
E00148249,10.2,27.1,62.7
E00148250,4.2,40.3,55.5
E00148251,6.3,16.7,77
E00148252,5.6,33.1,61.3
E00148253,2,36.2,61.7
E00148254,6.5,28.3,65.2
E00148255,5.8,38.8,55.4
E00148256,7,24.8,68.2
E00148257,5.3,21.4,73.3
E00148258,4.6,30,65.4
E00148259,2.2,32.4,65.4
E00148260,2.2,32.4,65.5
E00148262,4.3,51.4,44.3
E00148263,7.3,22.8,69.9
E00148265,5,25.6,69.4
E00148266,10.4,45.5,44
E00148267,1.5,32.8,65.7
E00148269,10.1,32.7,57.2
E00148270,6,27.1,66.9
E00148272,7.6,22.9,69.4
E00148273,3.8,39.4,56.8
E00148274,3.9,56.7,39.4
E00148275,8.2,26.6,65.2
E00148276,2.4,63.4,34.1
E00148277,7.9,26.6,65.5
E00148322,13.8,13.8,72.3
E00148323,4.4,39.3,56.3
E00148324,1.5,25,73.5
E00148325,9.7,18.1,72.2
E00148326,6.3,26.1,67.6
E00148327,8,27.7,64.3
E00148328,3.4,30.2,66.4
E00148329,3,42.4,54.5
E00148330,2.7,42.9,54.5
E00148331,10,18,72
E00148332,7.8,21.6,70.7
E00148333,4.8,14.3,81
E00148334,2.3,41.5,56.2
E00148335,0.8,38.8,60.3
E00148336,3.4,34.1,62.5
E00148337,5,33.3,61.7
E00148338,5.1,30.8,64.1
E00148339,6.5,26.9,66.7
E00148340,4.2,25.3,70.5
E00148342,2.2,32.6,65.2
E00148343,6.3,28.5,65.2
E00148344,4.3,27.1,68.6
E00148345,9.7,20.8,69.4
E00148346,7,24.1,69
E00148370,7.8,27.3,64.8
E00148373,7.6,25,67.4
E00148374,2.6,26.6,70.8
E00148411,5.7,20.5,73.9
E00148412,6.4,28,65.6
E00148413,5.7,22.2,72.2
E00148414,5.1,27.9,66.9
E00148415,5.8,19.7,74.5
E00148416,6.9,14.5,78.6
E00148417,2.7,27.9,69.4
E00148418,13.5,21.2,65.4
E00148419,5.2,14.1,80.7
E00148420,3.3,20,76.7
E00148421,2,37.4,60.6
E00148422,4.5,25.8,69.7
E00148423,3.8,23.8,72.4
E00148431,9.2,28.2,62.6
E00148432,4.4,20.2,75.4
E00148433,5.8,29.9,64.2
E00148434,12.3,19.6,68.1
E00148435,2.3,22.3,75.4
E00148436,1.9,36.9,61.1
E00148437,5.3,34.1,60.6
E00148438,3.2,41.3,55.6
E00148439,3.8,27.3,68.9
E00148440,2.9,23.8,73.3
E00148441,4.8,38.7,56.5
E00148442,4.7,28.3,66.9
E00148443,4.4,32.1,63.5
E00148444,4,20.2,75.8
E00148446,8.5,19.7,71.8
E00148447,8.1,25.8,66.1
E00148449,1.5,26.9,71.6
E00148450,5.6,22.1,72.3
E00148451,4.5,21.6,73.9
E00148452,1.4,19.4,79.1
E00148453,0,27.1,72.9
E00148454,4.4,37.8,57.8
E00148455,3.3,24.4,72.4
E00148456,4.4,22.1,73.5
E00148457,4.4,17.7,77.8
E00148458,3.2,36.2,60.6
E00148459,5.2,23,71.9
E00148461,3.8,24.4,71.8
E00148462,3.2,25.8,71
E00148463,8.5,19.7,71.8
E00148464,4.5,15.9,79.5
E00148480,1.9,17.3,80.8
E00148481,7.7,20,72.3
E00148482,4,28,68
E00148483,3.3,24.2,72.5
E00148484,3.3,23.8,73
E00148485,2.7,31.2,66.1
E00148486,5.8,17.5,76.6
E00148487,2.9,35.3,61.9
E00148488,3.8,21.1,75.2
E00148489,2.9,25.2,71.9
E00148490,3.1,36.6,60.3
E00148491,7.8,21.9,70.3
E00148492,4.5,21.4,74.1
E00148493,5,28.8,66.2
E00148550,2.5,25.5,72
E00148552,5.4,24.2,70.5
E00148554,8,20.3,71.7
E00148555,5.8,31.4,62.8
E00148556,8.9,28.6,62.5
E00148678,2,20.1,77.9
E00148679,8,20.4,71.7
E00148680,3.2,18.1,78.7
E00148681,1.5,29.9,68.7
E00148682,4.1,34.7,61.2
E00148683,1.9,18.5,79.6
E00148686,6.7,41.7,51.7
E00148687,4.4,36.5,59.1
E00148688,2.5,20.6,76.9
E00148726,1.6,18.8,79.7
E00148727,4.2,25.2,70.6
E00148728,4.5,27.3,68.2
E00148729,8.8,25,66.2
E00148730,2,31.4,66.7
E00148735,5.6,30.3,64
E00148736,9.3,11.1,79.6
E00148737,2.6,16.7,80.7
E00148738,4.6,28.4,67
E00148750,2.7,46.4,50.9
E00148751,3.8,34.7,61.5
E00148752,3.8,32.1,64.1
E00148753,4.8,24,71.2
E00148754,1.7,26.9,71.4
E00148756,8.8,46.3,44.9
E00148757,9.6,43.9,46.5
E00148758,4.6,38.9,56.5
E00148759,3.4,35.8,60.8
E00148856,7.4,21.1,71.4
E00148857,4.6,20,75.4
E00148859,2.7,24.3,73
E00149034,9.9,19.8,70.2
E00149035,11,19.9,69.1
E00149036,0.8,42.5,56.7
E00149037,8.5,27.9,63.6
E00149038,2.5,35.4,62
E00149039,1.8,37.2,61.1
E00149040,5.9,20.7,73.3
E00149042,0.8,25.8,73.4
E00149043,6.3,29.7,64.1
E00149044,3.3,29.3,67.5
E00149045,5.6,31.2,63.2
E00149060,8.7,21.7,69.6
E00149065,6.7,29.5,63.8
E00149066,6.1,17.3,76.5
E00149067,6.2,17.3,76.5
E00149068,4.7,26.7,68.6
E00149076,4.8,23.2,72
E00149077,4.8,39,56.2
E00149078,0.9,31.6,67.5
E00149079,5.3,26.3,68.4
E00149080,5.4,30.4,64.3
E00149081,0.9,26.8,72.3
E00149082,4.3,23.1,72.6
E00149083,4.9,33.3,61.8
E00149084,3.5,31,65.5
E00149085,6.6,23,70.5
E00149086,1.5,29.9,68.7
E00149087,1.7,29.9,68.4
E00149088,7,19.3,73.7
E00149089,3.8,44.3,51.9
E00149090,5.7,19.5,74.8
E00149091,3.3,30.8,65.8
E00149092,3.4,47,49.6
E00149093,5.3,25.4,69.3
E00149094,0,25.4,74.6
E00149095,1.5,63.9,34.6
E00149114,4.5,22.6,72.9
E00149116,7.6,22.1,70.2
E00149117,5.4,31.8,62.8
E00149118,0,41.8,58.2
E00149119,0,25.7,74.3
E00149120,5.9,23.8,70.3
E00149121,3.6,24.6,71.7
E00149122,3.4,25.9,70.7
E00149123,5.3,16.7,78.1
E00149124,3.1,31.9,65
E00149125,1.9,31.5,66.7
E00149126,2.4,38.2,59.4
E00149127,9,20.9,70.1
E00149128,9.1,25.3,65.7
E00149129,9.4,11.3,79.2
E00149130,4.4,25,70.6
E00149131,0.9,51.4,47.7
E00149132,6.1,28.7,65.2
E00149134,6.1,24.4,69.5
E00149136,4.7,26.6,68.8
E00149138,6.7,22,71.3
E00149139,2.3,25.8,71.9
E00149140,4,29.7,66.3
E00149141,6,20.3,73.7
E00149142,3.4,21.6,75
E00149143,5.6,25,69.4
E00149144,5.3,23.7,71
E00149145,4.9,35,60.2
E00149146,5.7,29.1,65.1
E00149147,3.8,25.2,71
E00149148,1.8,53.6,44.6
E00149149,2,20,78
E00149150,0,40.7,59.3
E00149151,5.3,41.5,53.2
E00149152,4.5,34.2,61.3
E00149154,5,30.6,64.5
E00149155,0,25.4,74.6
E00149156,9.7,19,71.3
E00149157,5.3,31.6,63.2
E00149158,0.7,32.1,67.1
E00149160,2.9,32.8,64.2
E00149161,5,30.3,64.7
E00149162,4.9,27.9,67.2
E00149163,3.3,35.8,60.8
E00149164,6.9,22.2,70.8
E00149165,12.3,19.2,68.5
E00149166,3.5,23.9,72.5
E00149167,6.9,26.9,66.2
E00149168,6.1,28.8,65
E00149169,5.1,28.7,66.2
E00149170,4.3,27,68.7
E00149171,2.8,40.8,56.3
E00149172,3.8,43.4,52.8
E00149173,4.4,25.9,69.6
E00149174,5.7,38.1,56.2
E00149175,9.8,19.6,70.5
E00149176,6.7,26.2,67.1
E00149177,2.6,48.3,49.1
E00149178,5,31.2,63.8
E00149179,7.8,27.8,64.3
E00149180,7.3,36.4,56.4
E00149181,4.7,35.5,59.8
E00149182,5.9,21.8,72.3
E00149183,5.2,45.2,49.6
E00149184,5.9,39.6,54.5
E00149185,3.3,22.5,74.2
E00149186,4.8,46,49.2
E00149187,2.7,40,57.3
E00149188,3.6,31.5,65
E00149189,3.7,23.9,72.4
E00149190,3.9,46.9,49.2
E00149191,3.2,37.1,59.7
E00149193,7.5,49.8,42.7
E00149194,3.8,38.9,57.3
E00149196,9.2,30.3,60.5
E00149199,6.3,50,43.7
E00149200,12.9,37.4,49.7
E00149202,12.1,25.8,62.1
E00149203,5,73.6,21.5
E00149204,11.4,46.4,42.1
E00149205,11.1,35.7,53.2
E00149206,4.1,39,56.8
E00149207,4.6,42.8,52.6
E00149208,2.9,51,46.1
E00149209,4.9,58.3,36.8
E00149210,3.3,24.2,72.5
E00149211,2.3,29.3,68.4
E00149212,8.9,40.4,50.7
E00149213,9.2,33.3,57.5
E00149214,6.3,34.9,58.7
E00149215,2.2,39,58.8
E00149216,6.2,44.6,49.2
E00149217,5.5,32.3,62.2
E00149218,6.3,43.2,50.5
E00149219,4.6,29.8,65.6
E00149220,3.5,32.2,64.3
E00149221,8.9,40,51.1
E00149222,6.6,35.3,58.1
E00149223,7.5,38.3,54.2
E00149224,7.8,49.6,42.6
E00149225,10.3,48.4,41.3
E00149226,3.8,36.3,60
E00149227,6.9,33.1,60
E00149228,4,35.2,60.8
