areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00079934,97.9,2.1,0
E00079935,97.9,2.1,0
E00079936,72.3,27.7,0
E00079937,99.1,0.9,0
E00079938,100,0,0
E00079939,67.2,32.8,0
E00079940,88.2,11.8,0
E00079941,93.4,6.6,0
E00079942,58.2,41.8,0
E00079943,86.7,13.3,0
E00079944,100,0,0
E00079945,74,26,0
E00079946,75.6,24.4,0
E00079947,93.5,6.5,0
E00079948,93.5,6.5,0
E00079949,87.2,12.8,0
E00079950,86.7,13.3,0
E00079951,89.9,10.1,0
E00079952,82.9,17.1,0
E00079953,42.8,57.2,0
E00079954,91.7,8.3,0
E00079955,42.7,57.3,0
E00079956,99.3,0.7,0
E00079957,100,0,0
E00079958,100,0,0
E00079959,97.4,2.6,0
E00079960,99.1,0.9,0
E00079961,82.9,17.1,0
E00079962,76.4,23.6,0
E00079963,78.9,21.1,0
E00079964,36,64,0
E00079965,93.9,6.1,0
E00079966,89.2,10.8,0
E00079967,61.9,38.1,0
E00079968,83,17,0
E00079969,58.6,41.4,0
E00079970,76.2,23.8,0
E00079971,87.4,12.6,0
E00079972,69.6,30.4,0
E00079973,78.6,21.4,0
E00079974,88.2,11.8,0
E00079975,79.9,20.1,0
E00079976,82.9,17.1,0
E00079977,68.8,31.2,0
E00079978,74.1,25.9,0
E00079979,88.5,11.5,0
E00079980,55.9,44.1,0
E00079981,82.3,17.7,0
E00079982,95,5,0
E00079983,97.6,2.4,0
E00079984,93.9,6.1,0
E00079985,97.1,2.9,0
E00079986,87.9,12.1,0
E00079987,99.2,0.8,0
E00079988,99,1,0
E00079989,100,0,0
E00079990,99.3,0.7,0
E00079991,99.2,0.8,0
E00079992,59.6,40.4,0
E00079993,99.2,0.8,0
E00079994,97.2,2.8,0
E00079995,50.5,49.5,0
E00079996,88,12,0
E00079997,64.5,35.5,0
E00079998,43.7,56.3,0
E00079999,72.5,27.5,0
E00080000,96.5,3.5,0
E00080001,71.2,28,0.8
E00080002,15.2,84.8,0
E00080003,11.6,88.4,0
E00080004,26.4,73.6,0
E00080005,76,24,0
E00080006,37.2,62.8,0
E00080007,18.9,81.1,0
E00080008,20.1,79.9,0
E00080009,63.5,36.5,0
E00080010,54.8,45.2,0
E00080011,33.6,66.4,0
E00080012,87.5,12.5,0
E00080013,11,88.4,0.6
E00080014,37.3,62.7,0
E00080015,3.9,96.1,0
E00080016,5.4,94.6,0
E00080017,5.3,94.7,0
E00080018,84.2,15.8,0
E00080019,4.6,95.4,0
E00080020,22,78,0
E00080021,59.4,40.6,0
E00080022,44.4,55.6,0
E00080023,29.5,70.5,0
E00080024,47.7,52.3,0
E00080025,22.1,77.9,0
E00080026,61.7,38.3,0
E00080027,32.1,67.9,0
E00080028,7.4,92.6,0
E00080029,91.7,7.5,0.8
E00080030,91,9,0
E00080031,71.9,28.1,0
E00080032,13.8,86.2,0
E00080033,91.1,8.9,0
E00080034,100,0,0
E00080035,99.3,0.7,0
E00080036,100,0,0
E00080037,99.2,0.8,0
E00080038,99.2,0.8,0
E00080039,93,7,0
E00080040,56.5,43.5,0
E00080041,100,0,0
E00080042,73.7,26.3,0
E00080043,100,0,0
E00080044,98.2,1.8,0
E00080045,47.1,52.9,0
E00080046,100,0,0
E00080047,99.2,0.8,0
E00080048,100,0,0
E00080049,99.2,0.8,0
E00080050,92.4,7.6,0
E00080051,96.9,3.1,0
E00080052,92.8,7.2,0
E00080053,99.2,0.8,0
E00080054,54.4,45.6,0
E00080055,100,0,0
E00080056,99.3,0.7,0
E00080057,97.7,2.3,0
E00080058,21.2,78.8,0
E00080059,86.5,13.5,0
E00080060,99.2,0.8,0
E00080061,87.5,12.5,0
E00080062,92.9,7.1,0
E00080063,99.2,0.8,0
E00080064,99.2,0.8,0
E00080099,71.4,27.9,0.7
E00080100,33.8,66.2,0
E00080101,59.7,39.5,0.8
E00080102,62.2,37.8,0
E00080103,30.7,69.3,0
E00080104,76.6,23.4,0
E00080105,60.1,39.9,0
E00080106,41,59,0
E00080107,46.2,53.8,0
E00080108,66.4,33.6,0
E00080109,73.2,26.8,0
E00080110,64.7,35.3,0
E00080111,49.6,50.4,0
E00080112,81,19,0
E00080113,71.4,28.6,0
E00080114,77.7,22.3,0
E00080115,75.9,24.1,0
E00080116,46.6,53.4,0
E00080117,36.7,63.3,0
E00080118,85.1,14.9,0
E00080119,24.4,74.8,0.7
E00080120,42.2,57.8,0
E00080121,42.1,57.9,0
E00080122,13.3,86.7,0
E00080123,50.9,49.1,0
E00080124,43.7,56.3,0
E00080125,15.4,84.6,0
E00080126,9.7,90.3,0
E00080127,20.1,79.9,0
E00080128,68.5,31.5,0
E00080129,61.7,38.3,0
E00080130,71.3,28.7,0
E00080131,68.3,31.7,0
E00080132,15.4,84.6,0
E00080133,76.3,22,1.7
E00080134,48,52,0
E00080136,27.3,72.7,0
E00080137,23.2,76.8,0
E00080140,15.1,84.9,0
E00080141,9.9,90.1,0
E00080142,1.6,98.4,0
E00080146,12.2,87.8,0
E00080148,3.8,96.2,0
E00080149,18,82,0
E00080150,11.6,88.4,0
E00080152,17.7,81.8,0.5
E00080153,12.6,87.4,0
E00080154,29.3,70.7,0
E00080155,18.1,81.9,0
E00080156,14.7,85.3,0
E00080157,23.2,75.8,1.1
