areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00079934,13.9,42.4,36.1,7.6
E00079935,17.9,40.7,29.7,11.7
E00079936,32.4,36.8,22.8,8.1
E00079937,7.8,43.1,36.2,12.9
E00079938,12.9,28.2,43.5,15.3
E00079939,28.9,46.3,19.8,5
E00079940,22.5,33.3,30.8,13.3
E00079941,14.8,47.5,29.5,8.2
E00079942,21.9,44.5,22.6,11
E00079943,19,44.4,26.2,10.3
E00079944,11.6,48.1,27.9,12.4
E00079945,29.1,35.4,28.3,7.1
E00079946,16,42.9,30.3,10.9
E00079947,10.7,45,36.4,7.9
E00079948,14.2,50.8,30,5
E00079949,10.9,34.5,34.5,20.2
E00079950,10,38.3,36.7,15
E00079951,10.1,47.1,30.3,12.6
E00079952,18.5,41.1,30.6,9.7
E00079953,13.3,51.9,28.9,5.9
E00079954,19.7,42.4,23.5,14.4
E00079955,38.2,39,14.6,8.1
E00079956,17.7,46.1,30.5,5.7
E00079957,12.4,43.4,28.7,15.5
E00079958,7,49.6,38.3,5.2
E00079959,12.2,47.8,29.6,10.4
E00079960,9.1,50,30,10.9
E00079961,18.5,44.4,26.5,10.6
E00079962,16.1,46,26.6,11.3
E00079963,11.3,50.6,27.5,10.6
E00079964,52.6,32.5,12.3,2.6
E00079965,10.4,40.9,35.7,13
E00079966,9.9,51.4,29.7,9
E00079967,16.2,48.7,26,9.1
E00079968,30.4,38.5,20.7,10.4
E00079969,32.1,38.8,22.4,6.7
E00079970,26.4,39.7,27.3,6.6
E00079971,5,42.9,46.2,5.9
E00079972,20.9,40.3,26.9,11.9
E00079973,16.7,46,31,6.3
E00079974,19.5,45.8,26.3,8.5
E00079975,18.6,43.6,30,7.9
E00079976,13.1,43.8,33.3,9.8
E00079977,16.7,57.7,20.8,4.8
E00079978,17.3,47.5,27.2,8
E00079979,13.8,46.3,34.1,5.7
E00079980,30.2,51.5,16.6,1.8
E00079981,29.1,41.1,18.4,11.3
E00079982,14.3,46.2,30.3,9.2
E00079983,9.5,42.1,35.7,12.7
E00079984,12.2,36.5,35.8,15.5
E00079985,21,34.3,32.4,12.4
E00079986,24.2,56.6,18.2,1
E00079987,14.8,32.8,42.2,10.2
E00079988,16.8,43,32.7,7.5
E00079989,15.1,44.6,30.9,9.4
E00079990,11.4,37.1,35.7,15.7
E00079991,5.9,32.8,42.9,18.5
E00079992,29.7,42,22.5,5.8
E00079993,25.8,45.5,19.7,9.1
E00079994,12.1,37.9,35.7,14.3
E00079995,29,47.7,20.6,2.8
E00079996,13.6,42.4,31.1,12.9
E00079997,28.1,39.9,25.5,6.5
E00079998,44.5,35.3,12.6,7.6
E00079999,15,51,25.5,8.5
E00080000,9.6,33.3,45.6,11.4
E00080001,12.2,39.7,36.6,11.5
E00080002,28.7,50,17.7,3.7
E00080003,28.9,47.4,20,3.7
E00080004,12.1,46.5,32.3,9.1
E00080005,13.9,54.9,23,8.2
E00080006,22.2,55.6,18.8,3.5
E00080007,37.3,44.9,12.7,5.1
E00080008,43.7,40.8,10.6,4.9
E00080009,13,54.8,27.8,4.3
E00080010,20.2,55.3,22.8,1.8
E00080011,26.2,41.8,22.1,9.8
