areacd,hours_per_week_worked_3a-001,hours_per_week_worked_3a-002
E00079934,29,71
E00079935,27,73
E00079936,32.7,67.3
E00079937,31.2,68.8
E00079938,32.4,67.6
E00079939,35.9,64.1
E00079940,37,63
E00079941,32,68
E00079942,28.5,71.5
E00079943,30.4,69.6
E00079944,28.7,71.3
E00079945,33.6,66.4
E00079946,41.1,58.9
E00079947,30.2,69.8
E00079948,36.3,63.7
E00079949,36.3,63.7
E00079950,33.3,66.7
E00079951,43,57
E00079952,30.5,69.5
E00079953,21.9,78.1
E00079954,36.9,63.1
E00079955,33.8,66.2
E00079956,36.6,63.4
E00079957,38.9,61.1
E00079958,25.8,74.2
E00079959,23.3,76.7
E00079960,34.2,65.8
E00079961,30.3,69.7
E00079962,29.4,70.6
E00079963,30.2,69.8
E00079964,35.4,64.6
E00079965,28.6,71.4
E00079966,31.4,68.6
E00079967,24.7,75.3
E00079968,33.3,66.7
E00079969,26.9,73.1
E00079970,34.7,65.3
E00079971,36.6,63.4
E00079972,35,65
E00079973,29.3,70.7
E00079974,40,60
E00079975,26.3,73.7
E00079976,36.7,63.3
E00079977,22.6,77.4
E00079978,34,66
E00079979,27.9,72.1
E00079980,27.3,72.7
E00079981,40.9,59.1
E00079982,31.7,68.3
E00079983,37.4,62.6
E00079984,34.7,65.3
E00079985,31.4,68.6
E00079986,36.3,63.8
E00079987,32.6,67.4
E00079988,26.6,73.4
E00079989,34.1,65.9
E00079990,29.2,70.8
E00079991,25,75
E00079992,37.9,62.1
E00079993,43.7,56.3
E00079994,35.3,64.7
E00079995,35.6,64.4
E00079996,32.7,67.3
E00079997,31.2,68.8
E00079998,33.3,66.7
E00079999,33.3,66.7
E00080000,36.3,63.7
E00080001,27.6,72.4
E00080002,22.4,77.6
E00080003,27.7,72.3
E00080004,34.1,65.9
E00080005,27.3,72.7
E00080006,20.9,79.1
E00080007,34.1,65.9
E00080008,30.5,69.5
E00080009,29.9,70.1
E00080010,26.4,73.6
E00080011,30.2,69.8
E00080012,31,69
E00080013,27,73
E00080014,35.7,64.3
E00080015,26.7,73.3
E00080016,24.4,75.6
E00080017,22.8,77.2
E00080018,32.4,67.6
E00080019,31.1,68.9
E00080020,28.6,71.4
E00080021,32,68
E00080022,33.3,66.7
E00080023,28.5,71.5
E00080024,26.7,73.3
E00080025,30,70
E00080026,33.5,66.5
E00080027,35,65
E00080028,24.7,75.3
E00080029,37.8,62.2
E00080030,35.9,64.1
E00080031,29.8,70.2
E00080032,28.8,71.2
E00080033,29.2,70.8
E00080034,39,61
E00080035,34.8,65.2
E00080036,35.6,64.4
E00080037,29.7,70.3
E00080038,37.7,62.3
E00080039,34.8,65.2
E00080040,28.2,71.8
E00080041,29.1,70.9
E00080042,25.7,74.3
E00080043,34.7,65.3
E00080044,33.8,66.2
E00080045,32.9,67.1
E00080046,33.7,66.3
E00080047,27,73
E00080048,34.9,65.1
E00080049,30.2,69.8
E00080050,40.4,59.6
E00080051,25.7,74.3
E00080052,32.8,67.2
E00080053,35.4,64.6
E00080054,28.2,71.8
E00080055,33.8,66.2
E00080056,30.5,69.5
E00080057,36,64
E00080058,39.1,60.9
E00080059,25.4,74.6
E00080060,34.3,65.7
E00080061,35.8,64.2
E00080062,33,67
E00080063,31.4,68.6
E00080064,24.4,75.6
E00080099,22.4,77.6
E00080100,19.4,80.6
E00080101,30.3,69.7
E00080102,28.3,71.7
E00080103,28.2,71.8
E00080104,32.8,67.2
E00080105,22.9,77.1
E00080106,32.1,67.9
E00080107,29.8,70.2
E00080108,31.6,68.4
E00080109,23.9,76.1
E00080110,29,71
E00080111,26.5,73.5
E00080112,27.3,72.7
E00080113,34.5,65.5
E00080114,34,66
E00080115,32.8,67.2
E00080116,30.1,69.9
E00080117,23.7,76.3
E00080118,26.3,73.7
E00080119,20.7,79.3
E00080120,24.5,75.5
E00080121,28.4,71.6
E00080122,21.9,78.1
E00080123,23,77
E00080124,23.5,76.5
E00080125,18.3,81.7
E00080126,26,74
E00080127,24.8,75.2
E00080128,20.6,79.4
E00080129,24,76
E00080130,28.2,71.8
E00080131,32.3,67.7
E00080132,26.9,73.1
E00080133,28.8,71.2
E00080134,26,74
E00080136,22.5,77.5
E00080137,22,78
E00080140,27,73
E00080141,23,77
E00080142,42.9,57.1
E00080146,25.1,74.9
E00080148,25.3,74.7
E00080149,30.5,69.5
E00080150,36,64
E00080152,34.5,65.5
E00080153,27.4,72.6
E00080154,32,68
E00080155,32,68
E00080156,30.4,69.6
E00080157,32.2,67.8
E00080159,27.7,72.3
E00080162,28,72
E00080163,21.9,78.1
E00080165,26.5,73.5
E00080166,29,71
E00080167,22.4,77.6
E00080169,30.1,69.9
E00080172,30.4,69.6
E00080173,37,63
E00080174,34.2,65.8
E00080175,38.7,61.3
E00080176,27.8,72.2
E00080177,29.6,70.4
E00080179,26.8,73.2
E00080180,20.9,79.1
E00080181,31.2,68.8
E00080182,32.7,67.3
E00080183,24.8,75.2
E00080184,39.8,60.2
E00080185,30.4,69.6
E00080186,30.8,69.2
E00080187,39.6,60.4
E00080188,40.6,59.4
E00080189,25.7,74.3
E00080190,27.7,72.3
E00080191,31.9,68.1
E00080192,30,70
E00080193,23.1,76.9
E00080194,28.5,71.5
E00080195,28.9,71.1
E00080196,33.1,66.9
E00080197,27.8,72.2
E00080198,19.3,80.7
E00080199,37.4,62.6
E00080200,27.5,72.5
E00080201,43.6,56.4
E00080205,34.6,65.4
E00080207,38.8,61.2
E00080208,39.9,60.1
E00080209,35.2,64.8
E00080210,32.9,67.1
E00080211,33.3,66.7
E00080212,31.8,68.2
E00080213,31.9,68.1
E00080214,33.9,66.1
E00080215,31.3,68.8
E00080216,40.2,59.8
E00080218,30.9,69.1
E00080219,35.3,64.7
E00080220,33.3,66.7
E00080221,43,57
E00080222,26.5,73.5
E00080223,35.6,64.4
E00080225,31.5,68.5
E00080226,25,75
E00080227,24.7,75.3
E00080228,37.5,62.5
E00080229,28.3,71.7
E00080230,24,76
E00080231,35.1,64.9
E00080232,36.7,63.3
E00080233,29.9,70.1
E00080234,36.1,63.9
E00080235,36.4,63.6
E00080236,28.5,71.5
E00080237,31.5,68.5
E00080238,44,56
E00080374,25.2,74.8
E00080381,44.6,55.4
E00080384,35.9,64.1
E00080397,37.6,62.4
E00080400,31.3,68.7
E00080401,31.1,68.9
E00080403,29.3,70.7
E00080404,26.4,73.6
E00080405,25.7,74.3
E00080406,34.6,65.4
E00080407,32.9,67.1
E00080408,36.3,63.7
E00080409,27.6,72.4
E00080410,35.1,64.9
E00080411,30.9,69.1
E00080412,23.1,76.9
E00080413,27.6,72.4
E00080414,25.7,74.3
E00080415,31.1,68.9
E00080416,28.6,71.4
E00080417,36.6,63.4
E00080418,32.9,67.1
E00080419,34.1,65.9
E00080420,36.1,63.9
E00080421,19.8,80.2
E00080422,31,69
E00080423,38.2,61.8
E00080424,31.1,68.9
E00080425,23.3,76.7
E00080426,30.4,69.6
E00080427,33.6,66.4
E00080428,25.4,74.6
E00080429,31.3,68.7
E00080430,24.4,75.6
E00080431,36.1,63.9
E00080432,24.8,75.2
E00080433,41.5,58.5
E00080434,32.2,67.8
E00080435,26.1,73.9
E00080436,30.1,69.9
E00080437,29.1,70.9
E00080438,36.2,63.8
E00080439,35.4,64.6
E00080440,29.3,70.7
E00080441,36.3,63.7
E00080442,24.3,75.7
E00080443,35.1,64.9
E00080444,25.8,74.2
E00080445,26.5,73.5
E00080446,28.6,71.4
E00080447,21.3,78.7
E00080448,31.4,68.6
E00080449,33,67
E00080450,31.9,68.1
E00080451,25.7,74.3
E00080452,22.9,77.1
E00080453,26.9,73.1
E00080454,41,59
E00080455,34.2,65.8
E00080456,35.8,64.2
E00080457,24.1,75.9
E00080458,35.8,64.2
E00080459,27.3,72.7
E00080460,30.2,69.8
E00080461,29.1,70.9
E00080462,30.8,69.2
E00080463,23.5,76.5
E00080464,28,72
E00080465,29.6,70.4
E00080466,29.8,70.2
E00080467,35.3,64.7
E00080468,34.5,65.5
E00080469,16,84
E00080470,28.3,71.7
E00080471,27.5,72.5
E00080472,26.6,73.4
E00108246,39.3,60.7
E00108247,31.9,68.1
E00108248,32.9,67.1
E00108272,29.4,70.6
E00108273,38.8,61.2
E00108274,34.6,65.4
E00108365,25.2,74.8
E00108367,30.4,69.6
E00108368,28.4,71.6
E00108370,27.1,72.9
E00108371,30.7,69.3
E00108372,29.9,70.1
E00108373,25.4,74.6
E00108374,19.3,80.7
E00108375,25.2,74.8
E00108376,33.7,66.3
E00108377,30.1,69.9
E00108378,23.2,76.8
E00108379,31.9,68.1
E00108380,24.9,75.1
E00108381,28.3,71.7
E00108382,31.4,68.6
E00108383,39.5,60.5
E00108384,28.3,71.7
E00108385,26.9,73.1
E00108386,27.3,72.7
E00108387,23.7,76.3
E00108391,32.1,67.9
E00108398,34.2,65.8
E00108400,27.9,72.1
E00108401,29.8,70.2
E00108402,16.9,83.1
E00108403,27.8,72.2
E00108405,22.8,77.2
E00108407,28.3,71.7
E00108409,20.8,79.2
E00108410,26.8,73.2
E00108415,27.8,72.2
E00108416,21.9,78.1
E00108417,29.6,70.4
E00108418,21.2,78.8
E00108423,21.7,78.3
E00108424,18.9,81.1
E00108425,28.1,71.9
E00108426,24.9,75.1
E00108428,24.8,75.2
E00108429,30.1,69.9
E00109108,27.5,72.5
E00109109,26.2,73.8
E00109110,29.2,70.8
E00109111,33,67
E00109112,30.4,69.6
E00109113,28.9,71.1
E00109114,30.4,69.6
E00109115,27.5,72.5
E00109116,28.8,71.2
E00109117,31.1,68.9
E00109118,24.8,75.2
E00109119,39.4,60.6
E00109120,26.7,73.3
E00109121,32.8,67.2
E00109122,29.3,70.7
