areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00044139,26,48.1,24.4,1.5
E00044140,0,24.3,31.3,44.3
E00044141,2.5,31.4,55.9,10.2
E00044142,0.9,36.4,61.8,0.9
E00044143,14,43,31.4,11.6
E00044144,45.5,26.8,24.4,3.3
E00044145,8.8,46.4,35.2,9.6
E00044146,1.3,47.7,50.3,0.7
E00044147,16.1,45.2,37.9,0.8
E00044148,0,29.5,66.4,4.1
E00044149,0.9,61.1,38,0
E00044150,18.5,46.2,31.9,3.4
E00044151,0,36,59.3,4.7
E00044152,0.9,55.3,40.4,3.5
E00044153,0.8,33.1,55.1,11
E00044154,6,47.4,43.1,3.4
E00044155,22.8,52.5,23.8,1
E00044156,0.8,50.8,43.8,4.7
E00044157,11.5,34.4,50.8,3.3
E00044158,0,47.5,45.5,6.9
E00044159,0.8,52.3,40.6,6.3
E00044160,9.5,33.3,29.4,27.8
E00044161,11.9,31.7,35.7,20.6
E00044162,6.2,28.7,59.7,5.4
E00044163,2.6,61.7,33,2.6
E00044164,9.2,47.9,37.8,5
E00044165,0,7.6,45.8,46.6
E00044166,15.1,65.9,17.5,1.6
E00044168,42.9,44.8,9.5,2.9
E00044169,0.8,74.4,18.4,6.4
E00044170,7.8,48.3,40.5,3.4
E00044171,16,35.2,48,0.8
E00044172,0.9,53.4,43.1,2.6
E00044173,1.7,58.3,39.2,0.8
E00044174,7.4,44.7,41.5,6.4
E00044175,6.1,36.4,53,4.5
E00044177,6,32.7,52,9.3
E00044185,6.7,37.3,47.8,8.2
E00044189,8.7,46.8,42.1,2.4
E00044191,14,57,23.7,5.3
E00044197,19.7,53,21.4,6
E00044200,29.9,41.8,24.6,3.7
E00044203,16.9,45.8,25.4,11.9
E00044317,7.1,48,37.8,7.1
E00044318,1.6,63.2,31.2,4
E00044319,0,34.9,50,15.1
E00044320,0.8,20.8,64.8,13.6
E00044321,19.8,45.9,28.8,5.4
E00044322,0.8,31.5,57.5,10.2
E00044323,18.6,14.4,55.1,11.9
E00044324,1.6,34.6,63,0.8
E00044325,1.7,39.1,34.8,24.3
E00044327,0.7,26,72,1.3
E00044328,0,3.3,91.7,5
E00044329,0.8,35.2,62.5,1.6
E00044330,36,26.4,32,5.6
E00044331,4.7,7.8,86.8,0.8
E00044332,2.8,20.2,74.3,2.8
E00044333,0,12.2,73.2,14.6
E00044336,2,33.3,61.8,2.9
E00044337,21,37,28.3,13.8
E00044338,0.8,78,18.7,2.4
E00044339,12.6,57.8,27.4,2.2
E00044340,1.7,64.3,33,0.9
E00044341,14.2,53.8,30.2,1.9
E00044342,5.1,59.8,33.3,1.7
E00044343,33.3,42.7,23.9,0
E00044344,1.6,72.4,23.6,2.4
E00044345,25,33.6,35.3,6
E00044346,12.4,67.2,19,1.5
E00044347,2.5,53.8,41.2,2.5
E00044348,26.4,36.8,36,0.8
E00044349,24.6,56.8,16.1,2.5
E00044463,0.8,27.5,64.9,6.9
E00044464,3.4,41.9,40.2,14.5
E00044465,10,59.2,28.5,2.3
E00044466,11.1,64.4,21.5,3
E00044467,0.8,4.8,89.5,4.8
E00044468,0.8,1.5,90.9,6.8
E00044469,2.8,40.8,53.5,2.8
E00044470,4.8,26.2,59.5,9.5
E00044471,42.3,18.9,35.1,3.6
E00044472,2.6,19.1,57.4,20.9
E00044473,8,55.8,28.3,8
E00044474,0.9,33.6,59.5,6
E00044475,3.8,31.8,53.8,10.6
E00044476,0.9,11.3,53,34.8
E00044477,3.2,24.8,45.6,26.4
E00044478,1.6,8.7,70.1,19.7
