areacd,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00012174,84.4,13.2,2.5
E00012175,75.1,22.5,2.4
E00012177,60.7,34.3,5
E00012179,55.9,31.3,12.9
E00012181,84.5,14.2,1.4
E00012183,70.8,22.9,6.3
E00012184,87.4,10,2.6
E00012185,90.3,7.9,1.8
E00012188,74.2,22.6,3.3
E00012190,66.7,26.7,6.6
E00012191,72.4,21.9,5.7
E00012192,72.2,24.5,3.3
E00012194,67.5,28.4,4.1
E00012198,76.1,18.4,5.5
E00012202,78.5,15.8,5.7
E00012203,70.6,24,5.4
E00012204,81.8,12.2,5.9
E00012205,70.3,21.7,8
E00012206,64.5,29.7,5.9
E00012207,83.9,13.4,2.7
E00012208,85.1,12.7,2.2
E00012388,71.6,23.5,4.9
E00012389,71.7,22.1,6.2
E00012395,73.4,23.3,3.3
E00012566,82.6,14.6,2.9
E00012567,80.1,17.4,2.5
E00012568,82.8,13.9,3.3
E00012569,87.1,9.9,2.9
E00012570,79.2,16.1,4.7
E00012571,83.3,14.8,1.9
E00012572,76.6,20.9,2.4
E00012573,75.5,18.1,6.3
E00012574,79.2,16.3,4.5
E00012575,78.5,16.6,4.9
E00012576,77.1,18.1,4.8
E00012577,82,16,2
E00012578,85.7,11.7,2.6
E00012579,82.6,13.2,4.2
E00012580,80.6,17.2,2.2
E00012581,92.4,6.3,1.4
E00012584,80.3,18.3,1.4
E00012585,75.5,21.6,2.9
E00012587,91.7,7,1.3
E00012590,79.1,18.4,2.5
E00012591,90.6,7.4,2.1
E00012592,79,19.8,1.2
E00012593,81.1,17.6,1.2
E00012594,76.4,18.4,5.2
E00012595,75.3,21.3,3.3
E00012596,81,17,2
E00012597,76.2,19.8,4.1
E00012599,80.7,16.1,3.1
E00012600,77,18.1,4.9
E00012601,87.4,9.4,3.1
E00012602,76.2,19.6,4.2
E00012603,79.9,16.4,3.7
E00012736,74.5,21.1,4.4
E00083215,70.2,26.1,3.7
E00083216,83.2,14,2.8
E00083221,84.5,14.7,0.8
E00083224,73.1,23.5,3.4
E00083225,73.8,22.9,3.3
E00083226,71.6,24,4.4
E00083227,71.5,21.6,7
E00083228,68.4,24.9,6.7
E00083229,65.3,27.8,6.9
E00083230,78.7,18,3.3
E00089956,86.3,12.5,1.2
E00089958,83.9,14.2,1.8
E00089959,81.7,16.2,2.1
E00089960,89.4,10,0.7
E00089961,75.8,22.1,2.1
E00156776,66.7,30.3,3
E00156781,84.9,13.6,1.4
E00156782,81.8,15.9,2.3
E00156783,81.7,16.6,1.7
E00156784,83.6,16.4,0
E00156785,85.3,12.7,2
E00156786,87,11.7,1.3
E00156787,78.5,18.9,2.6
E00156788,75.6,21.9,2.5
E00156789,74.2,24.4,1.4
E00156793,91.7,7.7,0.6
E00156795,85.9,13.1,1
E00156796,84.1,13.1,2.8
E00156797,88.3,11.4,0.3
E00156798,86,12.9,1.1
E00156799,80.5,16.9,2.6
E00156800,75.9,21.6,2.5
E00156801,82.2,16.3,1.5
E00176471,76,16.9,7.1
E00176472,71.5,17,11.5
E00176473,70.8,25.6,3.7
E00184388,65.2,33,1.7
E00184396,65.4,29.4,5.2
E00184405,64.7,31.9,3.4
E00184412,68.1,30.6,1.4
E00184419,73.2,26.1,0.8
E00184423,81.1,15,3.9
E00184425,68.7,27.3,4
E00184444,77.6,18.1,4.3
E00184458,58,38.1,3.9
E00184463,80.6,17.3,2.1
E00184465,69.3,28.2,2.5
E00184507,73.5,23.4,3.1
E00184524,77,19.4,3.6
