areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00012174,26.6,26.6,16.9,29.8
E00012175,29,22.6,18.5,29.8
E00012177,26.7,29.4,21.9,21.9
E00012179,50.5,23.8,14.9,10.9
E00012181,19.6,26.4,18.9,35.1
E00012183,21.4,16.8,19.8,42
E00012184,25,36.3,10.5,28.2
E00012185,28.4,29.1,12.7,29.9
E00012188,19,22.9,13.7,44.4
E00012190,27,29.1,16.3,27.7
E00012191,8.9,22.8,17.1,51.2
E00012192,12.1,25,18.2,44.7
E00012194,27.1,29,21.3,22.6
E00012198,20,19.1,26.1,34.8
E00012202,36.9,26.8,10.1,26.2
E00012203,25.3,20.1,22.7,31.8
E00012204,35.1,18.4,21.1,25.4
E00012205,23.6,22.7,14.5,39.1
E00012206,17.1,26.5,15.4,41
E00012207,18.5,20,20,41.5
E00012208,21.2,21.2,28.3,29.3
E00012388,26.1,21.3,21.8,30.8
E00012389,19.7,18.9,12.3,49.2
E00012395,9.8,20.5,16.1,53.6
E00012566,25.8,25,21.1,28.1
E00012567,11.7,19.5,32,36.7
E00012568,38,28.9,20.7,12.4
E00012569,23.6,35.4,20.5,20.5
E00012570,22.8,30.9,14.7,31.6
E00012571,18.1,39.9,15.2,26.8
E00012572,21.2,19.7,17.4,41.7
E00012573,16.2,22.7,24,37
E00012574,19.3,29.2,20.5,31.1
E00012575,11.5,25.9,23.7,38.8
E00012576,24,24.8,15.2,36
E00012577,26,22.9,13.7,37.4
E00012578,22.5,22.5,23.3,31.8
E00012579,35.8,21.1,19.5,23.6
E00012580,16.1,14.3,24.1,45.5
E00012581,60.7,24.7,10.1,4.5
E00012584,19.8,35.9,13.7,30.5
E00012585,29,33.9,15.3,21.8
E00012587,23.7,29.8,21.1,25.4
E00012590,17.6,24.8,21.2,36.4
E00012591,23.8,24.6,24.6,26.9
E00012592,26.4,34.3,17.9,21.4
E00012593,20.2,28.9,20.2,30.7
E00012594,25.7,27.1,22.9,24.3
E00012595,23.9,32.4,16.9,26.8
E00012596,36,25,22.1,16.9
E00012597,32.6,25.7,20.8,20.8
E00012599,22.6,36.5,17.5,23.4
E00012600,36,31.6,17.6,14.7
E00012601,15.9,27.1,21.8,35.3
E00012602,20,21.5,17,41.5
E00012603,15.3,17.8,26.8,40.1
E00012736,15.6,17.5,12.3,54.5
E00083215,37.9,31,19,12.1
E00083216,31.5,18.2,21,29.4
E00083221,42.1,36.4,12.9,8.6
E00083224,46.3,24,14.9,14.9
E00083225,20.9,24.6,24.6,29.9
E00083226,29.2,29.2,22.2,19.4
E00083227,17.4,17.4,24.2,40.9
E00083228,36.5,29.6,19.1,14.8
E00083229,35.6,20.5,22.7,21.2
E00083230,30.3,34.2,20.6,14.8
E00089956,12.3,28.4,16.1,43.2
E00089958,18.3,42.5,14.4,24.8
E00089959,9.4,35.5,16.7,38.4
E00089960,10.1,26.6,22.3,41
E00089961,9.6,21.1,21.9,47.4
E00156776,42.1,38.1,8.7,11.1
E00156781,38.4,35.5,12.3,13.8
E00156782,19.7,28.3,24.4,27.6
E00156783,50.9,31.5,12,5.6
E00156784,84.2,11.9,3,1
E00156785,24.5,25.2,22.5,27.8
E00156786,76.4,19.7,3.1,0.8
E00156787,23.1,20,18.5,38.5
E00156788,28,32.3,14.5,25.3
E00156789,22.9,32.2,19.5,25.4
E00156793,16.1,40.3,14.5,29
E00156795,35.2,33.8,14.5,16.6
E00156796,30.1,26.8,13.7,29.4
E00156797,21.5,29.9,29.2,19.4
E00156798,29.8,25.8,21.9,22.5
E00156799,38.1,30.2,15.1,16.5
E00156800,27.4,26.5,22.2,23.9
E00156801,21.8,33.9,15.3,29
E00176471,9.3,18.5,17.6,54.6
E00176472,15.2,30.4,18.8,35.7
E00176473,12,25.9,26.9,35.2
E00184388,9.3,15.9,29,45.8
E00184396,21.2,30.3,28.8,19.7
E00184405,21.3,26.5,30.9,21.3
E00184412,24,40,30.7,5.3
E00184419,30.3,31.8,28,9.8
E00184423,27.4,19.4,25.8,27.4
E00184425,20,28,20,32
E00184444,21.8,33.7,18.1,26.4
E00184458,13.4,30.4,30.4,25.8
E00184463,17.9,25.4,17.9,38.8
E00184465,16.3,21.2,29.8,32.7
E00184507,13.6,13.6,21,51.7
E00184524,14.4,23.2,24,38.4
