areacd,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00012174,88,0,11.4,0.6
E00012175,82,0.3,16.6,1.2
E00012177,84,0.4,13.3,2.3
E00012179,65.6,1.4,18.6,14.3
E00012181,93.3,0,5.1,1.6
E00012183,83.2,0,14.9,1.9
E00012184,92.5,0.8,6.4,0.3
E00012185,92.7,0,6.4,0.9
E00012188,89.3,0.4,7.5,2.8
E00012190,87.8,0.3,10.6,1.3
E00012191,87.2,0,8.8,4
E00012192,90.6,0.5,7.4,1.6
E00012194,79.6,0,15.7,4.7
E00012198,90.2,0.3,7.6,2
E00012202,81.2,0,16,2.8
E00012203,92.8,0.2,5.7,1.2
E00012204,94.9,0.7,3.8,0.7
E00012205,92,0,6.2,1.9
E00012206,88.5,0.3,10,1.3
E00012207,91.7,0.2,7.9,0.2
E00012208,92.2,0,6.4,1.4
E00012388,89.8,0,10.2,0
E00012389,95.1,0,4.7,0.2
E00012395,93.6,0,5.4,1
E00012566,93.6,0,6.1,0.3
E00012567,96.2,0.5,2.6,0.7
E00012568,89.5,0,9.7,0.8
E00012569,93.4,0,5,1.6
E00012570,92,1.4,6,0.6
E00012571,86,0,14,0
E00012572,91.5,0,7.1,1.4
E00012573,90.4,0,5.5,4.1
E00012574,93.4,0,4.6,2.1
E00012575,92.3,0.2,5.1,2.4
E00012576,96.9,0.3,2.5,0.3
E00012577,94.9,0.3,4.6,0.3
E00012578,94.5,0,5,0.6
E00012579,85.3,1,11.7,2
E00012580,98.7,0,1.3,0
E00012581,95.2,0,4.1,0.7
E00012584,95.2,0.3,4,0.5
E00012585,87.5,0,11.4,1.1
E00012587,96.1,0,2.6,1.3
E00012590,90,0.4,7.9,1.7
E00012591,93.2,0.3,6.5,0
E00012592,85.8,0,12.4,1.8
E00012593,94.8,0,4.8,0.3
E00012594,86.8,0,11.2,2
E00012595,87.9,0.8,10.7,0.5
E00012596,87,0.6,10.1,2.3
E00012597,92.9,0.3,5.1,1.7
E00012599,86,0.3,12.4,1.4
E00012600,80.6,0,17,2.4
E00012601,94.3,0.4,5.3,0
E00012602,88.4,0,10.8,0.7
E00012603,95.8,0.4,2.6,1.2
E00012736,98.4,0,1.6,0
E00083215,84.5,0.4,13.9,1.2
E00083216,93.2,0,6.8,0
E00083221,91.1,0.4,7.7,0.8
E00083224,90.1,0,9.5,0.4
E00083225,93,0,6.2,0.8
E00083226,82.2,0,17.8,0
E00083227,93,0.2,5.9,0.9
E00083228,89.9,0,8.5,1.6
E00083229,85,0,15,0
E00083230,83.8,0,15.1,1.2
E00089956,92.9,0.4,6.5,0.2
E00089958,77.9,0.3,20.1,1.8
E00089959,94.2,0.7,5.1,0
E00089960,94.1,0.2,5.4,0.2
E00089961,93.5,0.7,5.5,0.2
E00156776,90.5,0.4,9.1,0
E00156781,87.3,0,12.7,0
E00156782,94.6,0.3,4.5,0.6
E00156783,84.1,0,14.3,1.6
E00156784,85.2,0,13.1,1.6
E00156785,89.8,0,10.2,0
E00156786,82.6,0,17.4,0
E00156787,87.7,0,12.1,0.3
E00156788,86.9,0.2,12.5,0.4
E00156789,88.3,0,11.7,0
E00156793,93.3,0,5.2,1.4
E00156795,92.2,0,7.5,0.3
E00156796,84.9,0.5,14.1,0.5
E00156797,93.8,0,5.4,0.9
E00156798,92.5,0,6.1,1.3
E00156799,87.1,0,11.7,1.3
E00156800,85.8,0,10.1,4.2
E00156801,90.4,0.6,9,0
E00176471,97,0,2.8,0.3
E00176472,86.7,0,10.9,2.4
E00176473,87,0,10.5,2.5
E00184388,88.9,0.8,10,0.3
E00184396,76.2,1.2,19.1,3.4
E00184405,78.5,0.3,16.5,4.7
E00184412,83.2,0,14.2,2.6
E00184419,87.1,0,11.1,1.8
E00184423,87.2,0,11.9,0.9
E00184425,91.9,0,5.7,2.4
E00184444,77.9,0.8,19.2,2.1
E00184458,69.2,1.4,27.4,2.1
E00184463,92.3,0,7.2,0.5
E00184465,87.8,0.3,9.9,2
E00184507,86.8,0.2,10.4,2.7
E00184524,96.1,0,3.4,0.5
