geography_code,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
W00006099,100,0,0
W00006100,99.2,0.8,0
W00006101,99.2,0.8,0
W00006102,97,3,0
W00006103,74.1,25.9,0
W00006252,98.7,1.3,0
W00006253,100,0,0
W00006254,96.6,3.4,0
W00006255,97.2,2.8,0
W00006257,100,0,0
W00006259,90.5,9.5,0
W00006262,40.2,59.8,0
W00006264,100,0,0
W00006419,84.2,15.8,0
W00006420,81.3,1.8,17
W00006421,98.4,1.6,0
W00006422,99.3,0.7,0
W00006423,100,0,0
W00006424,89.6,10.4,0
W00006425,99.2,0.8,0
W00006426,59.7,40.3,0
W00006427,85.7,14.3,0
W00006428,94.7,1.5,3.8
W00006767,81.1,18.9,0
W00006768,99.2,0.8,0
W00006769,100,0,0
W00006770,95.2,4.8,0
W00006772,99.2,0.8,0
W00006773,100,0,0
W00006774,100,0,0
W00006775,100,0,0
W00006776,100,0,0
W00006777,98.2,1.8,0
W00006779,98.7,1.3,0
W00006780,100,0,0
W00006781,100,0,0
W00006782,94.4,5.6,0
W00006783,86.7,13.3,0
W00006784,100,0,0
W00006785,98.4,1.6,0
W00006786,97.6,1.6,0.8
W00006787,96.7,3.3,0
W00006788,96.2,3.8,0
W00006789,97.2,2.8,0
W00006790,99.2,0.8,0
W00006791,94.8,5.2,0
W00006792,100,0,0
W00006793,90.3,9.7,0
W00006794,98.3,1.7,0
W00006795,95.8,4.2,0
W00006796,71.8,28.2,0
W00006797,99.2,0.8,0
W00006798,86,14,0
W00006799,63.6,35.9,0.5
W00006800,96.8,3.2,0
W00006801,99.1,0.9,0
W00006802,98.4,1.6,0
W00006803,100,0,0
W00006804,100,0,0
W00006805,100,0,0
W00006806,99.2,0.8,0
W00006807,99.1,0.9,0
W00006808,96.5,3.5,0
W00006809,96.7,3.3,0
W00006810,90.4,9.6,0
W00006811,73.7,26.3,0
W00006812,99.1,0.9,0
W00006813,96.5,3.5,0
W00006814,95.5,4.5,0
W00006815,87.8,12.2,0
W00006816,94.6,5.4,0
W00006817,100,0,0
W00006818,82.5,17.5,0
W00006819,100,0,0
W00006820,100,0,0
W00006821,95.2,4.8,0
W00006822,98.4,1.6,0
W00006823,98.5,1.5,0
W00006824,96.9,3.1,0
W00006825,100,0,0
W00006826,93.2,6.8,0
W00006840,29.4,70.6,0
W00006841,80.2,19,0.8
W00006842,85.7,14.3,0
W00006843,96.9,2.4,0.8
W00006844,93.5,6.5,0
W00006845,94.9,5.1,0
W00006846,99.2,0.8,0
W00006847,97,3,0
W00006848,95.5,4.5,0
W00006849,100,0,0
W00006850,49.2,50.8,0
W00006851,84.4,15.6,0
W00006852,70.6,29.4,0
W00006853,97.4,2.6,0
W00006854,99.2,0.8,0
W00006855,100,0,0
W00006856,100,0,0
W00006857,100,0,0
W00006858,97.5,2.5,0
W00006859,100,0,0
W00006860,99.2,0.8,0
W00006861,100,0,0
W00006862,99.2,0.8,0
W00006863,98.4,1.6,0
W00006864,95.8,4.2,0
W00006865,90.2,9.8,0
W00006866,89.4,10.6,0
W00006867,100,0,0
W00006868,100,0,0
W00006869,97.1,2.9,0
W00006870,100,0,0
W00006871,93.9,5.2,0.9
W00006890,57.5,42.5,0
W00006891,73.6,26.4,0
W00006892,91,9,0
W00006893,19.6,80.4,0
W00006894,98.1,1.9,0
W00006895,100,0,0
W00006896,94,6,0
W00006897,96.7,3.3,0
W00006898,6.1,93.2,0.8
W00006899,97.7,2.3,0
W00006900,100,0,0
W00006901,95.3,4.7,0
W00006902,100,0,0
W00006903,95.3,4.7,0
W00006904,95.8,4.2,0
W00006905,100,0,0
W00006906,100,0,0
W00006907,100,0,0
W00006909,99.2,0.8,0
W00006910,76.8,23.2,0
W00006931,99.2,0.8,0
W00006932,98.5,1.5,0
W00006933,96.6,3.4,0
W00006934,93.2,6.8,0
W00006935,65,35,0
W00006936,94.6,5.4,0
W00006937,85.7,14.3,0
W00006938,93.3,6.7,0
W00006940,99.4,0.6,0
W00006941,97.7,2.3,0
W00006942,94.6,5.4,0
W00009771,100,0,0
W00009912,100,0,0
W00009916,98.9,1.1,0
W00009917,88,12,0
W00010109,98.6,0.7,0.7
W00010110,60.3,39.7,0
W00010111,100,0,0
W00010268,91.8,8.2,0
W00010274,100,0,0
W00010281,21.6,78.4,0
W00010287,86.7,12.7,0.6
W00010299,98.8,1.2,0
W00010301,96,3.2,0.8
W00010302,100,0,0
