geography_code,sex-001,sex-002
E00063398,52.3,47.7
E00063412,52.2,47.8
E00063414,50.9,49.1
E00063415,44.5,55.5
E00063419,49.6,50.4
E00063420,50.2,49.8
E00063421,52.1,47.9
E00063422,52.6,47.4
E00063423,49.2,50.8
E00063425,51,49
E00063426,51,49
E00063427,50,50
E00063428,49,51
E00063429,49.7,50.3
E00063430,48.6,51.4
E00063431,53.2,46.8
E00063432,53.8,46.2
E00063433,47.7,52.3
E00063434,51.5,48.5
E00063435,55.6,44.4
E00063436,48,52
E00063437,46.5,53.5
E00063438,50,50
E00063439,49,51
E00063440,53.1,46.9
E00063441,51.4,48.6
E00063443,53.5,46.5
E00063444,50,50
E00063445,49.6,50.4
E00063446,50.5,49.5
E00063447,49.2,50.8
E00063448,48.6,51.4
E00063449,48.8,51.2
E00063450,54.1,45.9
E00063452,50.3,49.7
E00063453,53.7,46.3
E00063454,51,49
E00063455,48.3,51.7
E00063456,41.9,58.1
E00063457,50,50
E00063458,48,52
E00063459,52.3,47.7
E00063460,49.9,50.1
E00063461,45.7,54.3
E00063463,50.6,49.4
E00063464,50.3,49.7
E00063465,52.2,47.8
E00063466,52,48
E00063467,52.6,47.4
E00063468,50.1,49.9
E00063547,48.6,51.4
E00063549,51.3,48.7
E00063550,50.7,49.3
E00063551,47.1,52.9
E00063552,53.5,46.5
E00063553,51.3,48.7
E00063554,50,50
E00063555,54.6,45.4
E00063556,49,51
E00063557,50.6,49.4
E00063558,47.8,52.2
E00063560,49.6,50.4
E00063561,50.3,49.7
E00063562,50.5,49.5
E00063563,51.7,48.3
E00063564,47.2,52.8
E00063680,47.5,52.5
E00063681,44.1,55.9
E00063682,54.6,45.4
E00063683,50.8,49.2
E00063684,51.9,48.1
E00063685,51.3,48.7
E00063686,50,50
E00063687,52.1,47.9
E00063688,51,49
E00063689,52.8,47.2
E00063690,49,51
E00063691,52.3,47.7
E00063692,48,52
E00063693,47.8,52.2
E00063694,52.9,47.1
E00063695,51.7,48.3
E00063696,54,46
E00063697,49.8,50.2
E00063698,52.5,47.5
E00063699,55.1,44.9
E00063700,45.5,54.5
E00063726,49.3,50.7
E00063727,53.5,46.5
E00063728,47.4,52.6
E00063729,49.2,50.8
E00063730,55,45
E00063731,48.2,51.8
E00063733,46.3,53.7
E00063734,48,52
E00063735,49.7,50.3
E00063736,52.5,47.5
E00063737,51.8,48.2
E00063738,48.6,51.4
E00063739,50.9,49.1
E00063740,48.5,51.5
E00063741,48.8,51.3
E00063742,48.1,51.9
E00063788,49.6,50.4
E00063793,48.3,51.7
E00063794,47.1,52.9
E00063795,46.3,53.7
E00063796,54.7,45.3
E00063798,49.9,50.1
E00063799,45.9,54.1
E00126961,45.3,54.7
E00128063,51.7,48.3
E00128064,50.3,49.7
E00128065,51,49
E00128066,51.7,48.3
E00128067,48.9,51.1
E00128068,51.6,48.4
E00128069,42.4,57.6
E00128070,51.5,48.5
E00128071,48.2,51.8
E00128072,43.1,56.9
E00128073,52.4,47.6
E00128074,52.1,47.9
E00128075,53.8,46.2
E00128076,48.8,51.2
E00128077,49.1,50.9
E00128078,50.5,49.5
E00128079,51,49
E00128080,56,44
E00128081,50.6,49.4
E00128082,56.7,43.3
E00128083,51.2,48.8
E00128084,54.7,45.3
E00128085,55.2,44.8
E00128086,54.5,45.5
E00128087,51.5,48.5
E00128088,53.2,46.8
E00128089,53.4,46.6
E00128090,52.1,47.9
E00128091,61,39
E00128092,50.7,49.3
E00128093,52.5,47.5
E00128094,52.2,47.8
E00128095,43.4,56.6
E00128096,50.6,49.4
E00128097,54.8,45.2
E00128098,47.7,52.3
E00128099,48.7,51.3
E00128100,51,49
E00128101,50.4,49.6
E00128102,48.4,51.6
E00128103,53.5,46.5
E00128104,50.4,49.6
E00128105,51.9,48.1
E00128106,50.5,49.5
E00128107,54.1,45.9
E00128108,50.3,49.7
E00128109,51.5,48.5
E00128110,49.2,50.8
E00128111,50.2,49.8
E00128112,54.1,45.9
E00128113,52,48
E00128114,52.1,47.9
E00128115,49.3,50.7
E00128116,63.5,36.5
E00128117,51.4,48.6
E00128118,50.8,49.2
E00128119,52.9,47.1
E00128120,45.3,54.7
E00128121,50.6,49.4
E00128122,52.1,47.9
E00128123,51.2,48.8
E00128124,51.6,48.4
E00128125,47.3,52.7
E00128126,48.6,51.4
E00128127,50.3,49.7
E00128128,49.6,50.4
E00128129,55.1,44.9
E00128130,55,45
E00128131,48.4,51.6
E00128132,51.4,48.6
E00128133,50.9,49.1
E00128134,51.8,48.2
E00128135,47.8,52.2
E00128136,48.8,51.2
E00128137,48,52
E00128138,47.8,52.2
E00128139,51.6,48.4
E00128140,49.7,50.3
E00128141,49.3,50.7
E00128142,52.4,47.6
E00128143,50,50
E00128144,54.3,45.8
E00128146,51.4,48.6
E00128147,46.1,53.9
E00128148,45,55
E00128149,49.8,50.2
E00128150,46.7,53.3
E00128151,56.2,43.8
E00128152,52.1,47.9
E00128153,55,45
E00128154,51.3,48.7
E00128155,48.2,51.8
E00128156,55.2,44.8
E00128157,42.5,57.5
E00128158,50.5,49.5
E00128159,46.8,53.2
E00128160,48.1,51.9
