geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00063398,24.4,48.1,20,7.5
E00063412,25.2,55.1,15.9,3.7
E00063414,23.4,44.1,27.9,4.5
E00063415,61.9,35.1,3,0
E00063419,23.9,53.6,16.7,5.8
E00063420,25.2,47.2,18.7,8.9
E00063421,24.8,47.8,21.2,6.2
E00063422,22.4,44.1,23.8,9.8
E00063423,25.8,48.4,19.4,6.5
E00063425,53.5,31.8,7.8,7
E00063426,16.6,48.4,24.2,10.8
E00063427,35,39,16.3,9.8
E00063428,14.4,44.5,29.5,11.6
E00063429,20.7,39.7,28.9,10.7
E00063430,40.2,40.2,11.5,8.2
E00063431,22.9,49.3,22.1,5.7
E00063432,19.6,56.1,20.9,3.4
E00063433,30.8,35,24.5,9.8
E00063434,24.4,57.8,11.9,5.9
E00063435,9.3,32.5,41.1,17.2
E00063436,11.3,32.6,34,22
E00063437,5.4,38,41.1,15.5
E00063438,6.3,36.2,43.3,14.2
E00063439,7.1,40.9,37.8,14.2
E00063440,15.8,54.9,21.1,8.3
E00063441,6.6,37.1,46.7,9.6
E00063443,12.4,45.7,35.7,6.2
E00063444,4.2,30,44.2,21.7
E00063445,5.6,41.3,42.1,11.1
E00063446,11.1,37.8,43,8.1
E00063447,8.2,43.4,30.3,18
E00063448,1.8,32.5,45.6,20.2
E00063449,7.8,46.5,32.6,13.2
E00063450,6.8,45.3,34.2,13.7
E00063452,12.6,54.7,24.5,8.2
E00063453,19,37.3,34.1,9.5
E00063454,21.5,37.8,28.1,12.6
E00063455,23.6,55.1,15,6.3
E00063456,42.1,33.3,18.4,6.1
E00063457,24,50.4,19.8,5.8
E00063458,16.8,45.6,24.8,12.8
E00063459,14.8,25.2,35.7,24.3
E00063460,22.6,37.6,24.1,15.8
E00063461,11.3,50,30.6,8.1
E00063463,10.9,29.1,45.5,14.5
E00063464,22,50,22,6.1
E00063465,16.3,42.3,32.5,8.9
E00063466,14.2,51.2,22.8,11.8
E00063467,20.9,56.5,19.1,3.5
E00063468,20.5,50.4,21.4,7.7
E00063547,43.2,38.1,15.3,3.4
E00063549,22.1,47.5,22.1,8.2
E00063550,15.3,41.1,33.9,9.7
E00063551,30.3,43.7,17.6,8.4
E00063552,12.1,51.6,30.6,5.6
E00063553,35.2,41.6,20,3.2
E00063554,48,36.2,14.2,1.6
E00063555,33.3,42.9,19.6,4.2
E00063556,10,47.7,33.8,8.5
E00063557,44.7,38.2,14.5,2.6
E00063558,29,57.2,11.7,2.1
E00063560,27.1,51.9,16.3,4.7
E00063561,18.2,42.4,31.3,8.1
E00063562,26.3,52.6,17.3,3.8
E00063563,29.4,47.6,15.1,7.9
E00063564,12.4,45.7,26.4,15.5
E00063680,8.4,37.4,41.1,13.1
E00063681,28.7,54.8,15.7,0.9
E00063682,30.6,39.8,23.1,6.5
E00063683,5.6,38.5,49,7
E00063684,16,56.3,22.7,5
E00063685,25.4,50.8,16.1,7.6
E00063686,10.1,44.5,37.8,7.6
E00063687,10.6,47.8,33.6,8
E00063688,4.4,25.4,54.4,15.8
E00063689,13.5,56.8,20.7,9
E00063690,3.6,27.3,40.9,28.2
E00063691,20.7,55.2,19,5.2
E00063692,15.3,47.3,27.5,9.9
E00063693,4.5,41.6,42.1,11.8
E00063694,26.3,52.5,17.8,3.4
E00063695,6.6,45.3,38,10.2
E00063696,5.3,43.2,38.9,12.6
E00063697,25.4,56.8,16.9,0.8
E00063698,27,45.1,24.6,3.3
E00063699,26.2,44.4,25.4,4
E00063700,11.5,33.8,41,13.7
E00063726,21.1,42.3,26.1,10.6
E00063727,33.8,38.1,19.4,8.6
E00063728,20.6,44.3,24.4,10.7
E00063729,17.7,43.8,26.2,12.3
E00063730,50.4,37.6,9.6,2.4
E00063731,32.5,45.5,17.9,4.1
E00063733,65.3,25,7.4,2.3
E00063734,25.2,51.4,16.8,6.5
E00063735,46.5,34.2,13.4,5.9
E00063736,14.9,38.3,34.4,12.3
E00063737,11.6,45.7,31.7,11
E00063738,14.8,51,24.8,9.4
E00063739,31.7,42.3,20.2,5.8
E00063740,10.2,48,26.8,15
E00063741,16.8,47.9,26.1,9.2
E00063742,25.2,43.7,25.2,5.9
E00063788,41.2,39.2,15.5,4.1
E00063793,44.4,38.3,10.5,6.8
E00063794,49.5,34.2,11.7,4.5
E00063795,35.7,45.6,14.3,4.4
E00063796,48.6,34.6,16.8,0
E00063798,40,44.2,13.3,2.5
E00063799,39,37.5,18.4,5.1
E00126961,5.9,40.2,39.1,14.8
E00128063,11.7,35.8,42.5,10
E00128064,7.6,37.9,37.1,17.4
E00128065,10.2,34.6,40.9,14.2
E00128066,25.2,47.6,20.4,6.8
E00128067,29.2,46.2,21.5,3.1
E00128068,14.6,39.4,35.8,10.2
E00128069,42.9,39.5,17,0.7
E00128070,37.6,45.9,13.8,2.8
E00128071,29.4,55.6,12.7,2.4
E00128072,41.5,45.4,12.3,0.8
E00128073,21.4,49.5,23.3,5.8
E00128074,11.5,40.7,33.6,14.2
E00128075,15.3,48.3,29.7,6.8
E00128076,19.3,40.7,33.3,6.7
E00128077,22.9,41.9,30.5,4.8
E00128078,32.8,43.5,21.4,2.3
E00128079,16.7,50.7,26.1,6.5
E00128080,33.3,51.7,12.5,2.5
E00128081,14.8,43.7,31,10.6
E00128082,42.1,42.1,14,1.8
E00128083,43.9,36.6,17.1,2.4
E00128084,39.4,44.5,15.5,0.6
E00128085,44.2,40.4,13.5,1.9
E00128086,13,52.1,27.4,7.5
E00128087,27.2,44.7,21.9,6.1
E00128088,16.9,43,33.8,6.3
E00128089,28.6,49,19.4,3.1
E00128090,12.2,45.5,31.7,10.6
E00128091,56.5,34.3,5.6,3.7
E00128092,41.3,41.3,17.4,0
E00128093,40.6,38.4,15.9,5.1
E00128094,35.6,44.4,12.2,7.8
E00128095,51.6,25.3,17.9,5.3
E00128096,37.7,40,17.7,4.6
E00128097,47.4,36.8,13.2,2.6
E00128098,16.4,44,23.9,15.7
E00128099,8.7,48,31.5,11.8
E00128100,16,48,32,4
E00128101,16.9,37,37,9.1
E00128102,0.9,28.7,45.4,25
E00128103,14,40.4,35.3,10.3
E00128104,16.1,46,29.9,8
E00128105,14.8,43.7,27.5,14.1
