geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00070199,88.8,6.9,0.9,3.4
E00070200,89.2,6.7,0.8,3.3
E00070201,84.4,5.5,4.6,5.5
E00070202,88.5,10.4,0,1
E00070203,88.3,7.2,2.7,1.8
E00070204,85.4,7.3,0.8,6.5
E00070306,90.6,2.9,0,6.5
E00070309,71.2,5.1,1.1,22.6
E00070310,76.7,9.4,4.5,9.4
E00070312,93.5,2.2,0.7,3.6
E00070313,81.8,0,1.7,16.5
E00070315,94.5,0.9,0.9,3.6
E00070316,82.9,4.1,2.7,10.3
E00070317,88.1,3.4,0.8,7.6
E00070318,91.1,4.1,3.3,1.6
E00070319,89.7,5.1,0,5.1
E00070321,87,6.1,2.6,4.3
E00070322,91,3.3,1.6,4.1
E00070325,93.4,2.5,0,4.1
E00070326,84.8,1.8,4.3,9.1
E00070327,86.3,4.3,1.2,8.1
E00070328,88.4,2.3,2.3,7
E00070331,75,11,2.9,11
E00070334,76.9,10.9,2.7,9.5
E00070337,69.3,13.7,5.9,11.1
E00070339,67.2,12.2,5.8,14.8
E00070341,82,6.7,2.7,8.7
E00070342,73.1,5.2,9,12.7
E00070344,77.4,3.8,6.8,12
E00070345,93.3,2.9,0,3.8
E00070346,73.6,5.1,5.6,15.7
E00070347,92.6,3.7,0.9,2.8
E00070352,91.9,3.3,0,4.9
E00070353,84.7,5.3,4.6,5.3
E00070354,92.9,1.3,0.6,5.1
E00070355,97.2,0,0,2.8
E00070356,91.5,0.9,0,7.5
E00070357,96.4,2.7,0.9,0
E00070358,94.4,3.2,0,2.4
E00070359,89.3,5.3,0.8,4.6
E00070360,84.7,4.7,1.3,9.3
E00070415,73.2,5.3,7.4,14.2
E00070416,68.2,7.8,2.6,21.4
E00070417,71.4,6.3,3.6,18.8
E00070418,60.8,2.8,1.7,34.8
E00070419,77.8,4.2,2.1,16
E00070420,71.4,4.5,4.5,19.5
E00070421,75.4,4,3.2,17.5
E00070424,73.8,2.8,7.1,16.3
E00070425,69.5,6.7,7.3,16.5
E00070426,83.3,2.9,2,11.8
E00070427,66.1,6.6,5.8,21.5
E00070429,68.1,6.3,7.5,18.1
E00070430,75.3,4.7,8.7,11.3
E00070439,80.8,6.2,2.3,10.7
E00070466,76.7,5,3.3,15
E00070467,75.5,8.2,6.1,10.2
E00070476,92.5,4.7,0.9,1.9
E00070481,89.9,5.9,0,4.2
E00070484,91.5,3.1,1.6,3.9
E00070502,82.6,1.8,1.8,13.8
E00070503,93.6,1.6,0,4.8
E00070507,94.2,3.3,0.8,1.7
E00070510,90.7,3.4,0,5.9
E00070518,94.9,2.5,0.8,1.7
E00070520,95.2,3.2,0,1.6
E00143395,94.5,0.8,3.1,1.6
E00143396,93,3.9,0,3.1
E00143397,96.6,0.9,0,2.6
E00143398,99.3,0.7,0,0
E00143399,99.2,0,0,0.8
E00143400,98.4,0.8,0,0.8
E00143401,96.9,1.5,0.8,0.8
E00143402,99.1,0,0,0.9
E00143403,96.2,2.3,0,1.5
E00143404,96.6,0.7,0,2.7
E00143405,95.9,0.8,0.8,2.5
E00143406,96.8,2.4,0,0.8
E00143455,86.3,7.2,2.9,3.6
E00143456,97.6,0.8,1.6,0
E00143457,97.1,1.4,0.7,0.7
E00143458,91.4,4.3,0.7,3.6
E00143459,94.9,2.5,0,2.5
E00143462,91,2.8,1.4,4.8
E00143463,96.1,1.3,0,2.6
E00143464,94.5,2.7,0,2.7
E00143465,96.6,0,0,3.4
E00143466,95.3,1.6,0.8,2.4
E00143467,88.1,4,1.3,6.6
E00143468,95.2,1.4,0.7,2.8
E00143469,91.8,4.5,0.9,2.7
E00143470,94.2,0.8,2.5,2.5
E00143471,94.6,1.6,0.5,3.2
E00143472,93.2,1,1,4.8
E00143473,87.3,5.1,2.5,5.1
E00143474,90.9,6.1,0,3
E00143475,89.3,5.3,0,5.3
E00143476,96.2,0,1,2.9
E00143477,90.9,2.3,0.8,6.1
E00143479,95.3,1.7,1.2,1.7
E00143480,84.8,4.8,2.8,7.6
E00143481,93.5,4.7,0.9,0.9
E00143482,97,0.7,0.7,1.5
E00143483,96.9,2.4,0.8,0
E00143484,89.3,3.3,1.6,5.7
E00143485,92.8,3.6,1.8,1.8
E00143486,96.1,1.3,0.6,1.9
E00143487,90.2,2.8,2.1,4.9
E00143488,94.4,2.8,1.4,1.4
E00143489,96.9,0.8,0.8,1.6
E00143490,95.8,2.5,1.7,0
E00143491,86.5,5.4,0,8.1
E00143492,95.3,2.4,0.8,1.6
E00143493,93.3,3.8,1,1.9
E00143494,97.4,1.7,0,0.9
E00143495,94.5,3.1,0,2.3
E00143496,96.5,0.9,1.8,0.9
E00143497,88.3,3.6,3.6,4.5
E00143498,80.4,2.8,6.3,10.5
E00143499,93.3,1,1,4.8
E00143500,94.2,5.8,0,0
E00143501,81.8,5.3,3.5,9.4
E00143502,96.6,2.5,0.8,0
E00143503,97.7,0.8,0,1.6
E00143506,91.3,3.5,1.7,3.5
E00143507,94.9,1.7,1.7,1.7
E00143508,92.1,2,2,4
E00143509,92.6,2.7,0,4.7
E00143510,99,0,1,0
E00143511,94.6,1.6,0.8,3.1
E00143512,96,1.6,0,2.4
E00143514,96.1,3.9,0,0
E00143518,94.2,0.6,1.3,3.8
E00143520,95.7,3.5,0,0.9
E00143521,92.7,1.8,0.5,5
E00143522,91,1.6,0,7.4
E00143523,97.2,2.3,0,0.6
E00143524,100,0,0,0
E00143525,98.6,0,0,1.4
E00143526,99.2,0,0,0.8
E00143527,97.8,1.5,0,0.7
E00143529,97.7,2.3,0,0
E00143530,98.4,0.8,0.8,0
E00143531,99.1,0.9,0,0
E00143532,98.5,0.8,0,0.8
E00143533,98.6,1.4,0,0
E00143534,94.4,2.5,0,3.1
E00143535,96.8,1.3,0,1.9
E00143536,96.8,0.8,0,2.4
E00143537,99.2,0,0,0.8
E00143538,95,3.4,0,1.7
E00143539,95.9,2.5,0,1.7
E00143540,98.1,0,0,1.9
E00143541,98.3,0,0.9,0.9
E00143542,98,1,0,1
E00143543,96.3,1.9,0,1.9
E00143544,97.7,1.5,0,0.8
E00143545,95.4,2.8,1.9,0
E00143546,98.4,0,0.8,0.8
E00143547,95.9,3.3,0,0.8
E00143548,94.9,1,0,4.1
E00143549,95.7,1.7,0,2.6
E00143550,100,0,0,0
E00143551,94.2,5.8,0,0
E00143552,95.8,2.5,0,1.7
E00143553,96.1,3.1,0.8,0
E00143554,98.2,0,0,1.8
E00143555,97.1,2.3,0.6,0
E00143556,95.7,0.7,0,3.6
E00143557,97.4,0,0,2.6
E00143558,99.2,0.8,0,0
E00143559,92.1,4.4,1.8,1.8
E00143560,95.7,2.9,0,1.4
E00143561,99.2,0.8,0,0
E00143562,98.3,0,0.8,0.8
E00143563,96.2,0,0,3.8
