geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00070199,17.4,41.5,7.4,29.1,4.7
E00070200,25.1,29.2,9.9,30.9,4.9
E00070201,31.3,42.3,4.3,21.2,1
E00070202,20.9,40.3,2.9,32,3.9
E00070203,23.7,34.6,5.7,35.5,0.4
E00070204,20.9,41.9,7.9,26.5,2.8
E00070306,13.6,25.7,3.9,55.3,1.6
E00070309,13.4,41.6,6.7,34.9,3.4
E00070310,21.5,48.8,3,21.5,5.2
E00070312,18.5,37.8,5.9,34.7,3.2
E00070313,25,36,5.5,28,5.5
E00070315,19.7,35.9,3,38.9,2.5
E00070316,12.6,36.8,3.6,43.5,3.6
E00070317,28.2,37,6.2,26.4,2.2
E00070318,9.9,25.7,3.3,58.8,2.2
E00070319,10.5,36.4,2.7,50,0.5
E00070321,11.6,36,3.7,45.5,3.2
E00070322,17.9,38.4,6.6,37.1,0
E00070325,8.3,35.2,3,53,0.4
E00070326,24.9,39.4,7.4,26.8,1.5
E00070327,11.7,39.4,5.7,39.8,3.4
E00070328,16,34.5,7.3,36.4,5.8
E00070331,15.6,45.4,5.8,32.2,1
E00070334,14.8,39.6,6.1,37,2.6
E00070337,28,42.5,4,23.4,2.2
E00070339,27.6,40.1,5,25.5,1.8
E00070341,19.9,29.3,3.5,46,1.3
E00070342,30.1,46.1,4.7,16,3.1
E00070344,27.3,45.3,5.7,17.1,4.5
E00070345,30.1,34.1,8,21,6.8
E00070346,22.8,36.6,3.9,31.2,5.4
E00070347,17.3,39.6,6.6,33.5,3
E00070352,19.5,43,5,30.5,2
E00070353,26,36,6.4,27.6,4
E00070354,17.9,45.5,4.3,28.5,3.8
E00070355,26.5,33.9,9.5,27.5,2.6
E00070356,23.1,33,8.2,31.9,3.8
E00070357,10.6,31,4,53.1,1.3
E00070358,16,36.3,5.9,37.6,4.2
E00070359,20.4,33.2,4,41.2,1.3
E00070360,16.2,38.3,4,38.7,2.8
E00070415,25.3,37.8,4.1,29.1,3.7
E00070416,27.6,42.5,3.4,23.8,2.7
E00070417,29.6,42.3,6.6,16.3,5.1
E00070418,33.1,30.5,9.3,25,2.1
E00070419,39.2,32.5,5.2,21.1,2.1
E00070420,33.5,38.3,3.4,21.8,2.9
E00070421,40.5,32,3.5,22.5,1.5
E00070424,39.3,38.1,3.6,19,0
E00070425,23.1,45.9,5.4,22.1,3.4
E00070426,22,51.8,6.1,20.1,0
E00070427,30.7,33.6,8.3,21.6,5.8
E00070429,28.2,41.5,7.1,18.4,4.8
E00070430,30.9,43,4.9,17,4
E00070439,18,41.6,3.1,33.9,3.4
E00070466,27.6,34.5,6,25.9,6
E00070467,37.2,36,5,19.8,1.9
E00070476,6.6,23.9,3.3,65.7,0.5
E00070481,7.8,32,2.6,54.1,3.5
E00070484,9.1,34,5.8,50.2,0.8
E00070502,36.4,35.8,12.1,15,0.6
E00070503,24.5,41.1,3.1,29.2,2.1
E00070507,17.6,32,8.1,39.2,3.2
E00070510,23.2,37.5,5.4,31.3,2.7
E00070518,12.3,34.1,4,44.4,5.2
E00070520,9.7,29.5,5.7,53.7,1.3
E00143395,19.3,49.2,5.9,24.4,1.3
E00143396,18.8,41.2,7.8,29.8,2.4
E00143397,17,47.4,4.1,29.4,2.1
E00143398,14.5,38.7,6.7,38.3,1.8
E00143399,18.8,50.4,8.3,21.7,0.8
E00143400,16.3,36.2,5.1,40.1,2.3
E00143401,14.9,35.5,5.7,41.2,2.7
E00143402,34.5,38.1,5.8,18,3.6
E00143403,23.5,47,5.1,21.8,2.6
E00143404,33.4,38.9,5.7,19.9,2
E00143405,20.3,48.8,4.8,23.7,2.4
E00143406,18.6,48.8,3.3,28.8,0.5
E00143455,20.2,35.9,8,33,2.9
E00143456,20.1,41.1,5.1,28.5,5.1
E00143457,25.4,41,7,23.8,2.9
E00143458,15.6,45.5,6.2,30.2,2.5
E00143459,20.9,47.7,5.9,25,0.5
E00143462,14.5,49.2,5.8,27.3,3.3
E00143463,23.5,38.9,5,29.9,2.7
E00143464,14.4,48.7,5.1,31.3,0.5
E00143465,32.3,45.7,3.9,17.3,0.8
E00143466,29.6,34.2,5.6,25,5.6
E00143467,14.7,45.2,4.8,33.1,2.2
E00143468,25.6,37.4,8.5,24,4.5
E00143469,20.2,40.4,5.4,30,3.9
E00143470,37.7,26.5,5.6,24.7,5.6
E00143471,13.2,47.2,8.3,29.4,2
E00143472,14.6,46.5,5.4,31.8,1.7
E00143473,25.8,40.4,4.6,27.5,1.7
E00143474,23.7,45.8,6.8,18.4,5.3
E00143475,21.3,38.1,7.4,27.9,5.3
E00143476,19.2,47.1,4.3,27.4,1.9
E00143477,10.9,50,6,27.7,5.4
E00143479,17.9,47.3,6,26.6,2.2
E00143480,16.2,58.1,7.5,14.6,3.6
E00143481,35.2,36.8,3.1,22.3,2.6
E00143482,13.4,49.3,6.5,28.3,2.5
E00143483,11.5,41,4.9,40.6,2
E00143484,18.5,49.2,2.1,26.1,4.2
E00143485,18.4,35.7,6.6,36.2,3.1
E00143486,20.5,43.3,6,27.9,2.3
E00143487,15.5,34.7,5.7,42.3,1.9
E00143488,16.9,41,7.2,32,2.9
E00143489,20.1,34,10.2,32.8,2.9
E00143490,19.5,54.2,4.8,20.7,0.8
E00143491,32.1,35.3,6.3,21.1,5.3
E00143492,23.2,39.1,3.9,27,6.9
E00143493,19,53.3,9.2,18.5,0
E00143494,17.3,47.8,8,24.3,2.7
E00143495,25.7,38.9,7.2,23,5.3
E00143496,18.5,47.9,7.1,24.2,2.4
E00143497,19.8,45.9,8.2,22.7,3.4
E00143498,18.2,44.7,5.7,25.8,5.7
E00143499,26.3,45.6,6.9,19.4,1.9
E00143500,8.2,55.5,5.5,27.7,3.2
E00143501,19.1,49.4,5.1,22.6,3.8
E00143502,15,50,3.1,29.6,2.2
E00143503,25.9,45.9,5.9,21,1.5
E00143506,20.5,47.4,8.4,20.5,3.3
E00143507,16.9,41.6,5.5,34.2,1.8
E00143508,29.5,37.3,7.8,21.8,3.6
E00143509,16.9,42.9,2.8,35.8,1.6
E00143510,41.7,36.7,5.8,14.4,1.4
E00143511,12.4,43,4.4,38.6,1.6
E00143512,37.5,36.9,6,17.3,2.4
E00143514,24.1,40.8,7.9,25.9,1.3
E00143518,20.9,46.6,4.9,25,2.6
E00143520,19.9,41.8,3.5,32.8,2
E00143521,12.6,44.7,4.8,33,4.8
E00143522,21.2,35.2,7.2,33.6,2.8
E00143523,16.1,42.4,6.4,32.7,2.3
E00143524,17.9,46.3,7.4,26,2.5
E00143525,18.3,40.7,10,28.3,2.8
E00143526,15.6,42.8,7.4,34.2,0
E00143527,15.9,40.6,5.9,35.1,2.6
E00143529,14.8,38.6,6.8,35.8,4
E00143530,10.3,38.8,6.2,42.6,2.1
E00143531,12.3,35.1,10.1,39,3.5
E00143532,22,47.1,4.3,23.9,2.7
E00143533,17.2,34.7,7.8,37.3,3
E00143534,16.4,41.6,6.6,34.7,0.7
E00143535,23,37.8,8.8,29.4,1
E00143536,18.2,37.7,7.8,32,4.3
E00143537,18.4,49,5.9,25.1,1.6
E00143538,15.7,35.5,4.8,41.5,2.4
E00143539,14.8,44,5.7,32.5,2.9
E00143540,13.7,45.2,4.6,34.2,2.3
E00143541,15.6,46.1,7.4,28.8,2.1
E00143542,25.1,42.3,6.5,23.7,2.3
E00143543,16.9,50.2,3.9,29,0
E00143544,26.6,47.9,7.2,16.7,1.5
E00143545,23.1,52.1,2.5,18.9,3.4
E00143546,21.2,49.6,6.2,21.2,1.9
E00143547,27.9,37.4,8.8,22.9,3
E00143548,23.2,41.2,4.6,29.4,1.5
E00143549,26.1,49.7,6.5,16.1,1.5
E00143550,44.4,40.6,3.8,8.3,3
E00143551,21.6,50.7,6.6,19.7,1.4
